scientific_slot_id,source_scientific_slot_id,study_group,scenario,regime,strategy,reported_agents,effort,cohort,item,repeat,derivation,metrics,logical_additive_cost
slot_d39675b0d8d44b6ddb770683708ae220d005e103201a9f756f9f2e4d7f152558,slot_d39675b0d8d44b6ddb770683708ae220d005e103201a9f756f9f2e4d7f152558,ablation,restricted_search,cost_tight,cached,4,max,new,phantom_seed3/q0,0,direct,"{""F1_MI"": 0.4666666666666667, ""F1_MV"": 0.4}","{""cached_input_tokens"": null, ""input_tokens"": 42040.0, ""output_tokens"": 58300.0, ""reasoning_tokens"": 57556.0, ""total_tokens"": 100340.0}"
slot_ad34f4f095076ca094421f44a78ae5341e9b6629668bf0b2c08375304b80b6e3,slot_ad34f4f095076ca094421f44a78ae5341e9b6629668bf0b2c08375304b80b6e3,ablation,restricted_search,cost_tight,naive,4,max,new,phantom_seed3/q15,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 14963.0, ""output_tokens"": 4301.0, ""reasoning_tokens"": 3935.0, ""total_tokens"": 19264.0}"
slot_a14da863f7f7e600583e8c9893ef5916a2493dc9859872fac161a4131149e922,slot_a14da863f7f7e600583e8c9893ef5916a2493dc9859872fac161a4131149e922,ablation,restricted_search,cost_tight,naive,4,max,new,phantom_seed2/q4,0,direct,"{""F1_MI"": 0.6666666666666666, ""F1_MV"": 0.6666666666666666}","{""cached_input_tokens"": null, ""input_tokens"": 12640.0, ""output_tokens"": 2047.0, ""reasoning_tokens"": 1647.0, ""total_tokens"": 14687.0}"
slot_7f97ab313b94762a1cbaa54711308dc69c35a1c57ffd506ecd5782333b5659e0,slot_7f97ab313b94762a1cbaa54711308dc69c35a1c57ffd506ecd5782333b5659e0,ablation,restricted_search,cost_tight,naive,4,max,new,phantom_seed2/q19,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 57920.0, ""output_tokens"": 33494.0, ""reasoning_tokens"": 32900.0, ""total_tokens"": 91414.0}"
slot_0bff09294a290a75b7f7b61c81746c6f0f8316009c255f2577011489bcb6543e,slot_0bff09294a290a75b7f7b61c81746c6f0f8316009c255f2577011489bcb6543e,ablation,restricted_search,cost_tight,poolact,4,max,new,phantom_seed3/q5,0,direct,"{""F1_MI"": 0.14285714285714285, ""F1_MV"": 0.2857142857142857}","{""cached_input_tokens"": null, ""input_tokens"": 266299.0, ""output_tokens"": 89306.0, ""reasoning_tokens"": 86537.0, ""total_tokens"": 355605.0}"
slot_b8dd7d320f5e1fce827120ffc34f26c36bc94d6e93f029e6ce903d9b536c9ae8,slot_b8dd7d320f5e1fce827120ffc34f26c36bc94d6e93f029e6ce903d9b536c9ae8,ablation,restricted_search,cost_tight,peer_context,4,max,new,phantom_seed3/q5,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 90386.0, ""output_tokens"": 79686.0, ""reasoning_tokens"": 78870.0, ""total_tokens"": 170072.0}"
slot_053602b7112ecc3c75101d8a1dd6cb9d6ce7fc1924b5eb9230c7fccc1a2c67d4,slot_053602b7112ecc3c75101d8a1dd6cb9d6ce7fc1924b5eb9230c7fccc1a2c67d4,ablation,restricted_search,cost_tight,graph_no_lock,4,max,new,phantom_seed3/q5,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 44459.0, ""output_tokens"": 68158.0, ""reasoning_tokens"": 67297.0, ""total_tokens"": 112617.0}"
slot_0fbf9d57dcfff6521a126640368fe4fb02d9bb456aabaf437f7bf8ee8b398c7d,slot_0fbf9d57dcfff6521a126640368fe4fb02d9bb456aabaf437f7bf8ee8b398c7d,ablation,restricted_search,cost_tight,poolact,4,max,new,phantom_seed2/q11,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 676217.0, ""output_tokens"": 147559.0, ""reasoning_tokens"": 145368.0, ""total_tokens"": 823776.0}"
slot_28dd51746e5138a1b3eb689f4fdb256db6ba9b5da70e481b8b8c31fda7d18634,slot_28dd51746e5138a1b3eb689f4fdb256db6ba9b5da70e481b8b8c31fda7d18634,ablation,restricted_search,cost_tight,peer_context,4,max,new,phantom_seed2/q11,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 324351.0, ""output_tokens"": 101385.0, ""reasoning_tokens"": 100076.0, ""total_tokens"": 425736.0}"
slot_875e077d23bcefdd933d9037af60fdeec3e46c421e3f7d62533492aefcf8ecd3,slot_875e077d23bcefdd933d9037af60fdeec3e46c421e3f7d62533492aefcf8ecd3,ablation,restricted_search,cost_tight,graph_no_lock,4,max,new,phantom_seed2/q11,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 246809.0, ""output_tokens"": 115617.0, ""reasoning_tokens"": 114203.0, ""total_tokens"": 362426.0}"
slot_a775a8f4b75e728817f28bca423493c9d2000e3e2eae67d81964a742805df2a7,slot_a775a8f4b75e728817f28bca423493c9d2000e3e2eae67d81964a742805df2a7,ablation,restricted_search,cost_tight,cached,4,max,new,phantom_seed2/q5,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 16817.0, ""output_tokens"": 6064.0, ""reasoning_tokens"": 5540.0, ""total_tokens"": 22881.0}"
slot_f84d7d5f4dd10189c3635c3ca5d57d78453fccfe6fb184178713ecd7a2864b19,slot_f84d7d5f4dd10189c3635c3ca5d57d78453fccfe6fb184178713ecd7a2864b19,ablation,restricted_search,cost_tight,cached,4,max,new,phantom_seed3/q5,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 29781.0, ""output_tokens"": 63361.0, ""reasoning_tokens"": 62520.0, ""total_tokens"": 93142.0}"
slot_598b264743cbd5ad1e5d216871618a8ff05570549faf0f8b6eb6b93a60129940,slot_598b264743cbd5ad1e5d216871618a8ff05570549faf0f8b6eb6b93a60129940,ablation,tuning,cost_tight,naive,4,max,new,hpobench:nasbench101:C,0,direct,"{""Gap0_BoN"": 99.50379509501668, ""Gap0_MI"": 90.53670138750172, ""Gap_BoN"": 99.50379509501668, ""Gap_MI"": 90.53670138750172, ""RawPerf_BoN"": 0.9427750905354818, ""RawPerf_MI"": 0.892094021042188}","{""cached_input_tokens"": null, ""input_tokens"": 561189.0, ""output_tokens"": 199676.0, ""reasoning_tokens"": 189484.0, ""total_tokens"": 760865.0}"
slot_6a72e3eeb9fb7781aba56c66dc302d05944272100ede52fb79572bbc97cc3e3d,slot_6a72e3eeb9fb7781aba56c66dc302d05944272100ede52fb79572bbc97cc3e3d,ablation,restricted_search,cost_tight,naive,4,max,new,phantom_seed2/q6,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 13853.0, ""output_tokens"": 54352.0, ""reasoning_tokens"": 53858.0, ""total_tokens"": 68205.0}"
slot_77356b7ede8ee97f633811906e25ab51d1dc62823362db3924c7e5064835d3bf,slot_77356b7ede8ee97f633811906e25ab51d1dc62823362db3924c7e5064835d3bf,ablation,restricted_search,cost_tight,poolact,4,max,new,phantom_seed3/q4,0,direct,"{""F1_MI"": 0.5, ""F1_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 56056.0, ""output_tokens"": 63417.0, ""reasoning_tokens"": 62543.0, ""total_tokens"": 119473.0}"
slot_a3eb947c0c5c63dfe33d4c2f90003ba2b774b6c50db0f02e394d12b206d1005f,slot_a3eb947c0c5c63dfe33d4c2f90003ba2b774b6c50db0f02e394d12b206d1005f,ablation,restricted_search,cost_tight,peer_context,4,max,new,phantom_seed3/q4,0,direct,"{""F1_MI"": 1.0, ""F1_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 63952.0, ""output_tokens"": 19728.0, ""reasoning_tokens"": 18559.0, ""total_tokens"": 83680.0}"
slot_ff38b7a320f58da13e15a122ad0ad11c2f3cf46c52c96c26eb1b4dce8893d843,slot_ff38b7a320f58da13e15a122ad0ad11c2f3cf46c52c96c26eb1b4dce8893d843,ablation,restricted_search,cost_tight,graph_no_lock,4,max,new,phantom_seed3/q4,0,direct,"{""F1_MI"": 0.8333333333333334, ""F1_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 71384.0, ""output_tokens"": 45674.0, ""reasoning_tokens"": 44558.0, ""total_tokens"": 117058.0}"
slot_70a27b5a1e7afd3e6c7ae169bef66566962eac3a9430bb79493dbdd56277b371,slot_70a27b5a1e7afd3e6c7ae169bef66566962eac3a9430bb79493dbdd56277b371,ablation,restricted_search,cost_tight,naive,4,max,new,phantom_seed2/q1,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 63702.0, ""output_tokens"": 98594.0, ""reasoning_tokens"": 98060.0, ""total_tokens"": 162296.0}"
slot_ed14ec88bba0600d82f3d84d93541a9d9207b6e68176e1196a6a0d3440814ee2,slot_ed14ec88bba0600d82f3d84d93541a9d9207b6e68176e1196a6a0d3440814ee2,ablation,restricted_search,cost_tight,poolact,4,max,new,phantom_seed3/q6,0,direct,"{""F1_MI"": 0.27142857142857146, ""F1_MV"": 0.4}","{""cached_input_tokens"": null, ""input_tokens"": 58778.0, ""output_tokens"": 77998.0, ""reasoning_tokens"": 77334.0, ""total_tokens"": 136776.0}"
slot_c9f81022c5ef1a51958c3c8e9d81cd88d3f56c2a87ec113ebcb67f012920ac73,slot_c9f81022c5ef1a51958c3c8e9d81cd88d3f56c2a87ec113ebcb67f012920ac73,ablation,restricted_search,cost_tight,peer_context,4,max,new,phantom_seed3/q6,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 618168.0, ""output_tokens"": 171324.0, ""reasoning_tokens"": 169949.0, ""total_tokens"": 789492.0}"
slot_369cb446eeb6163a9910ff5fdfbf02679bd602131687441b76ab21720c7c16e8,slot_369cb446eeb6163a9910ff5fdfbf02679bd602131687441b76ab21720c7c16e8,ablation,restricted_search,cost_tight,graph_no_lock,4,max,new,phantom_seed3/q6,0,direct,"{""F1_MI"": 0.17142857142857143, ""F1_MV"": 0.28571428571428575}","{""cached_input_tokens"": null, ""input_tokens"": 138185.0, ""output_tokens"": 90025.0, ""reasoning_tokens"": 88825.0, ""total_tokens"": 228210.0}"
slot_ac707ee61c676d562eeca597d2706e36c6d8df3f58378ccb36c2f15eeaf6e0dc,slot_ac707ee61c676d562eeca597d2706e36c6d8df3f58378ccb36c2f15eeaf6e0dc,ablation,evidence_audit,cost_tight,peer_context,4,max,new,contract-nli/index1,0,direct,"{""EA_MI"": 0.7058823529411765, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 145512.0, ""output_tokens"": 47715.0, ""reasoning_tokens"": 44801.0, ""total_tokens"": 193227.0}"
slot_ac91d6ebdd69867f3052ecf798ac9fe335cd5b39238f47848ebac1977ce3b96b,slot_ac91d6ebdd69867f3052ecf798ac9fe335cd5b39238f47848ebac1977ce3b96b,ablation,evidence_audit,cost_tight,graph_no_lock,4,max,new,contract-nli/index1,0,direct,"{""EA_MI"": 0.75, ""EA_MV"": 0.7647058823529411, ""LA_MI"": 0.8823529411764706, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 173715.0, ""output_tokens"": 76229.0, ""reasoning_tokens"": 72742.0, ""total_tokens"": 249944.0}"
slot_96620ad6e6248d8be2fa47a4e24473fb111b75f0cd7a469bcbcff6e421436570,slot_96620ad6e6248d8be2fa47a4e24473fb111b75f0cd7a469bcbcff6e421436570,ablation,restricted_search,cost_tight,naive,4,max,new,phantom_seed3/q9,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 23842.0, ""output_tokens"": 6049.0, ""reasoning_tokens"": 5518.0, ""total_tokens"": 29891.0}"
slot_1f219808a1340a4343c00b7e488ebc0fdbdbc3187f13a84244095da3f3079ed8,slot_1f219808a1340a4343c00b7e488ebc0fdbdbc3187f13a84244095da3f3079ed8,ablation,restricted_search,cost_tight,cached,4,max,new,phantom_seed2/q19,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 28633.0, ""output_tokens"": 5449.0, ""reasoning_tokens"": 4929.0, ""total_tokens"": 34082.0}"
slot_3c3930567f7c174b9a209a80660f50dee577a1e3a25bab2d55f438bbc78113f0,slot_3c3930567f7c174b9a209a80660f50dee577a1e3a25bab2d55f438bbc78113f0,ablation,restricted_search,cost_tight,cached,4,max,new,phantom_seed3/q12,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 41931.0, ""output_tokens"": 11852.0, ""reasoning_tokens"": 11329.0, ""total_tokens"": 53783.0}"
slot_29297c6f8d9c6e35c9ffa9498a6e5d1e34c3cbd6dc31e4f4aa19ad4eccca3a8e,slot_29297c6f8d9c6e35c9ffa9498a6e5d1e34c3cbd6dc31e4f4aa19ad4eccca3a8e,ablation,restricted_search,cost_tight,poolact,4,max,new,phantom_seed2/q7,0,direct,"{""F1_MI"": 0.25, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 96674.0, ""output_tokens"": 67855.0, ""reasoning_tokens"": 66513.0, ""total_tokens"": 164529.0}"
slot_d12f6752a9c600e2d657fd77b536bf46f79d9019834ddbce649a95914d19b940,slot_d12f6752a9c600e2d657fd77b536bf46f79d9019834ddbce649a95914d19b940,ablation,restricted_search,cost_tight,peer_context,4,max,new,phantom_seed2/q7,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 64739.0, ""output_tokens"": 74740.0, ""reasoning_tokens"": 74047.0, ""total_tokens"": 139479.0}"
slot_9af6a8de0b3b72b268fec17122135b9635fe1cfe202bf687ba820ee0803ce426,slot_9af6a8de0b3b72b268fec17122135b9635fe1cfe202bf687ba820ee0803ce426,ablation,restricted_search,cost_tight,graph_no_lock,4,max,new,phantom_seed2/q7,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 41004.0, ""output_tokens"": 52509.0, ""reasoning_tokens"": 51744.0, ""total_tokens"": 93513.0}"
slot_4bedfdec14d8c50a214c8c87a3ffffac6c52ed3825a9802af3338f68adbe5e93,slot_4bedfdec14d8c50a214c8c87a3ffffac6c52ed3825a9802af3338f68adbe5e93,ablation,restricted_search,cost_tight,naive,4,max,new,phantom_seed2/q8,0,direct,"{""F1_MI"": 0.6666666666666666, ""F1_MV"": 0.6666666666666666}","{""cached_input_tokens"": null, ""input_tokens"": 23410.0, ""output_tokens"": 5829.0, ""reasoning_tokens"": 5139.0, ""total_tokens"": 29239.0}"
slot_d3b79e24d05a4a0c423261569718590da8fa07d468ffe885b3d2470cc0f1d0c5,slot_d3b79e24d05a4a0c423261569718590da8fa07d468ffe885b3d2470cc0f1d0c5,ablation,restricted_search,cost_tight,poolact,4,max,new,phantom_seed3/q17,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 350794.0, ""output_tokens"": 103939.0, ""reasoning_tokens"": 102345.0, ""total_tokens"": 454733.0}"
slot_3d29a3105d092882bd622673fe292875e18d45cff28a7d86937cba0b834a47cb,slot_3d29a3105d092882bd622673fe292875e18d45cff28a7d86937cba0b834a47cb,ablation,restricted_search,cost_tight,peer_context,4,max,new,phantom_seed3/q17,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 438534.0, ""output_tokens"": 219258.0, ""reasoning_tokens"": 218393.0, ""total_tokens"": 657792.0}"
slot_c8f8444cde4c88dca3b681493045364e0b1e5ca940348e77f597e8c3ba286b50,slot_c8f8444cde4c88dca3b681493045364e0b1e5ca940348e77f597e8c3ba286b50,ablation,restricted_search,cost_tight,graph_no_lock,4,max,new,phantom_seed3/q17,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 767216.0, ""output_tokens"": 169903.0, ""reasoning_tokens"": 168969.0, ""total_tokens"": 937119.0}"
slot_ef93c78eb5342ecfd2ee724381c55ff1d7381375cc4e743c6727304b63caabe4,slot_ef93c78eb5342ecfd2ee724381c55ff1d7381375cc4e743c6727304b63caabe4,ablation,restricted_search,cost_tight,naive,4,max,new,phantom_seed3/q2,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 21204.0, ""output_tokens"": 43062.0, ""reasoning_tokens"": 42421.0, ""total_tokens"": 64266.0}"
slot_7ff9be9cd39f13209b216cde9c3faefaa4f3763e5a594ddc1a8467f7b996f691,slot_7ff9be9cd39f13209b216cde9c3faefaa4f3763e5a594ddc1a8467f7b996f691,ablation,restricted_search,cost_tight,cached,4,max,new,phantom_seed2/q3,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 13917.0, ""output_tokens"": 40509.0, ""reasoning_tokens"": 40152.0, ""total_tokens"": 54426.0}"
slot_af6e6b94f58a2134acfa6dd8eba0a158d46aa549c30ba7018011d7bc3d7d204a,slot_af6e6b94f58a2134acfa6dd8eba0a158d46aa549c30ba7018011d7bc3d7d204a,ablation,restricted_search,cost_tight,poolact,4,max,new,phantom_seed3/q7,0,direct,"{""F1_MI"": 0.3333333333333333, ""F1_MV"": 0.6666666666666666}","{""cached_input_tokens"": null, ""input_tokens"": 96216.0, ""output_tokens"": 53079.0, ""reasoning_tokens"": 52225.0, ""total_tokens"": 149295.0}"
slot_b49b65adbb15cf737f1d229ea3d39f0c1d83e2263c75697e8ef0ac6d8cd55bfe,slot_b49b65adbb15cf737f1d229ea3d39f0c1d83e2263c75697e8ef0ac6d8cd55bfe,ablation,restricted_search,cost_tight,peer_context,4,max,new,phantom_seed3/q7,0,direct,"{""F1_MI"": 0.21428571428571427, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 108276.0, ""output_tokens"": 126930.0, ""reasoning_tokens"": 125826.0, ""total_tokens"": 235206.0}"
slot_cc82c9f92cc43f1ca8faec57d89929b386704b4f342dd5388664a3e2ae4ce8a9,slot_cc82c9f92cc43f1ca8faec57d89929b386704b4f342dd5388664a3e2ae4ce8a9,ablation,restricted_search,cost_tight,graph_no_lock,4,max,new,phantom_seed3/q7,0,direct,"{""F1_MI"": 0.21428571428571427, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 32577.0, ""output_tokens"": 35415.0, ""reasoning_tokens"": 34577.0, ""total_tokens"": 67992.0}"
slot_06baa5604ce0869260409000f825b165931ae2f3dddcaf66deb86aeb99e49fba,slot_06baa5604ce0869260409000f825b165931ae2f3dddcaf66deb86aeb99e49fba,ablation,restricted_search,cost_tight,poolact,4,max,new,phantom_seed3/q15,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 147679.0, ""output_tokens"": 66820.0, ""reasoning_tokens"": 65270.0, ""total_tokens"": 214499.0}"
slot_5491256c9bede5539126925fd253fa8edd805779e1a79746f7b8b13894db8f55,slot_5491256c9bede5539126925fd253fa8edd805779e1a79746f7b8b13894db8f55,ablation,restricted_search,cost_tight,peer_context,4,max,new,phantom_seed3/q15,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 39989.0, ""output_tokens"": 20944.0, ""reasoning_tokens"": 20474.0, ""total_tokens"": 60933.0}"
slot_82723358397bf1bc55105450d58966245e2bdd3bb72fae018a649877637cadc3,slot_82723358397bf1bc55105450d58966245e2bdd3bb72fae018a649877637cadc3,ablation,restricted_search,cost_tight,graph_no_lock,4,max,new,phantom_seed3/q15,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 30392.0, ""output_tokens"": 32549.0, ""reasoning_tokens"": 31942.0, ""total_tokens"": 62941.0}"
slot_cd244597ccf596ea2ed23c74afb57d89ae2b05f9059e753482d8394d2bba6757,slot_cd244597ccf596ea2ed23c74afb57d89ae2b05f9059e753482d8394d2bba6757,ablation,restricted_search,cost_tight,cached,4,max,new,phantom_seed3/q11,0,direct,"{""F1_MI"": 0.875, ""F1_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 15681.0, ""output_tokens"": 2138.0, ""reasoning_tokens"": 1699.0, ""total_tokens"": 17819.0}"
slot_c068c4060092de3c97c46f839276490b30219dab321fb854fa38cd3f32aa1a07,slot_c068c4060092de3c97c46f839276490b30219dab321fb854fa38cd3f32aa1a07,ablation,restricted_search,cost_tight,naive,4,max,new,phantom_seed3/q6,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 43656.0, ""output_tokens"": 49690.0, ""reasoning_tokens"": 49018.0, ""total_tokens"": 93346.0}"
slot_b76e06c6df3f445434188fb0a02a667674344e09f28da7c5305129b3343a4a1a,slot_b76e06c6df3f445434188fb0a02a667674344e09f28da7c5305129b3343a4a1a,ablation,restricted_search,cost_tight,naive,4,max,new,phantom_seed3/q18,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 29695.0, ""output_tokens"": 8326.0, ""reasoning_tokens"": 7688.0, ""total_tokens"": 38021.0}"
slot_38793e9616c612030c00ac83dd81d419bfb542afd1fab010e6dcb9a1401464ca,slot_38793e9616c612030c00ac83dd81d419bfb542afd1fab010e6dcb9a1401464ca,ablation,evidence_audit,cost_tight,peer_context,4,max,new,contract-nli/index4,0,direct,"{""EA_MI"": 0.8235294117647058, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 0.9411764705882353, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 502276.0, ""output_tokens"": 263671.0, ""reasoning_tokens"": 258891.0, ""total_tokens"": 765947.0}"
slot_9ad78d5c0e33fff7389fe5d337ca639e855fd4f61f7b31d3908b371b64088977,slot_9ad78d5c0e33fff7389fe5d337ca639e855fd4f61f7b31d3908b371b64088977,ablation,evidence_audit,cost_tight,graph_no_lock,4,max,new,contract-nli/index4,0,direct,"{""EA_MI"": 0.8235294117647058, ""EA_MV"": 0.8823529411764706, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 265612.0, ""output_tokens"": 128428.0, ""reasoning_tokens"": 124755.0, ""total_tokens"": 394040.0}"
slot_4c8dfe3e16a7d2f1cabe20bf4e98f638dbdedd36e4a24f58e0470660482158e4,slot_4c8dfe3e16a7d2f1cabe20bf4e98f638dbdedd36e4a24f58e0470660482158e4,ablation,restricted_search,cost_tight,naive,4,max,new,phantom_seed2/q18,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 14773.0, ""output_tokens"": 5745.0, ""reasoning_tokens"": 5273.0, ""total_tokens"": 20518.0}"
slot_2aad6322f1abf4d88d69b41660bf8ff1a48bd33986000798424d31b467b92bd4,slot_2aad6322f1abf4d88d69b41660bf8ff1a48bd33986000798424d31b467b92bd4,ablation,restricted_search,cost_tight,naive,4,max,new,phantom_seed2/q15,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 227120.0, ""output_tokens"": 122458.0, ""reasoning_tokens"": 121750.0, ""total_tokens"": 349578.0}"
slot_6ddfd3b50ad8a9f1ffe335e723faf1d66b4dd392a2d6f273da6491936cf7b572,slot_6ddfd3b50ad8a9f1ffe335e723faf1d66b4dd392a2d6f273da6491936cf7b572,ablation,restricted_search,cost_tight,poolact,4,max,new,phantom_seed2/q9,0,direct,"{""F1_MI"": 0.5, ""F1_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 175708.0, ""output_tokens"": 52499.0, ""reasoning_tokens"": 50991.0, ""total_tokens"": 228207.0}"
slot_a31217fb165aab65887bd5791de7ab8397ea5e0044259601353417dbfae527d7,slot_a31217fb165aab65887bd5791de7ab8397ea5e0044259601353417dbfae527d7,ablation,restricted_search,cost_tight,peer_context,4,max,new,phantom_seed2/q9,0,direct,"{""F1_MI"": 1.0, ""F1_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 165744.0, ""output_tokens"": 38394.0, ""reasoning_tokens"": 37300.0, ""total_tokens"": 204138.0}"
slot_d7301a9bfacf6d7d4551b6dc2d74f4ff67d86e30dfd0c52627095b35ac83002a,slot_d7301a9bfacf6d7d4551b6dc2d74f4ff67d86e30dfd0c52627095b35ac83002a,ablation,restricted_search,cost_tight,graph_no_lock,4,max,new,phantom_seed2/q9,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 51713.0, ""output_tokens"": 30215.0, ""reasoning_tokens"": 29519.0, ""total_tokens"": 81928.0}"
slot_e7ede4f8cd81e650baa69cb17134778b4e7c19282c27ab8c6f65cb5f652c9704,slot_e7ede4f8cd81e650baa69cb17134778b4e7c19282c27ab8c6f65cb5f652c9704,ablation,restricted_search,cost_tight,poolact,4,max,new,phantom_seed2/q0,0,direct,"{""F1_MI"": 1.0, ""F1_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 38546.0, ""output_tokens"": 12048.0, ""reasoning_tokens"": 10407.0, ""total_tokens"": 50594.0}"
slot_6cb74f2e354cd502deec55c2d84a3bc37990a87e6886d065736125cf0f4b0a78,slot_6cb74f2e354cd502deec55c2d84a3bc37990a87e6886d065736125cf0f4b0a78,ablation,restricted_search,cost_tight,peer_context,4,max,new,phantom_seed2/q0,0,direct,"{""F1_MI"": 1.0, ""F1_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 53128.0, ""output_tokens"": 9196.0, ""reasoning_tokens"": 7742.0, ""total_tokens"": 62324.0}"
slot_8687f8c1bb91ccd0e88f6aef87717c9e47bd3a1bc08368ca2907569fb58444aa,slot_8687f8c1bb91ccd0e88f6aef87717c9e47bd3a1bc08368ca2907569fb58444aa,ablation,restricted_search,cost_tight,graph_no_lock,4,max,new,phantom_seed2/q0,0,direct,"{""F1_MI"": 1.0, ""F1_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 69325.0, ""output_tokens"": 12540.0, ""reasoning_tokens"": 10989.0, ""total_tokens"": 81865.0}"
slot_f6a7bb89faabdcd294905c0bbbc7665dd35028ba2b2476bd157cf511b3ef79b1,slot_f6a7bb89faabdcd294905c0bbbc7665dd35028ba2b2476bd157cf511b3ef79b1,ablation,restricted_search,cost_tight,cached,4,max,new,phantom_seed2/q18,0,direct,"{""F1_MI"": 0.0, ""F1_MV"": 0.0}","{""cached_input_tokens"": null, ""input_tokens"": 12981.0, ""output_tokens"": 2807.0, ""reasoning_tokens"": 2357.0, ""total_tokens"": 15788.0}"
