scientific_slot_id,source_scientific_slot_id,study_group,scenario,regime,strategy,reported_agents,effort,cohort,item,repeat,derivation,metrics,logical_additive_cost
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,scaling,evidence_audit,cost_tight,naive,2,max,new,contract-nli/index3,0,naive_N8_all_subsets,"{""EA_MI"": 0.713235294117647, ""EA_MV"": 0.7394957983193278, ""LA_MI"": 0.8088235294117646, ""LA_MV"": 0.8214285714285714}","{""cached_input_tokens"": null, ""input_tokens"": 314255.0, ""output_tokens"": 126838.0, ""reasoning_tokens"": 124773.75, ""total_tokens"": 441093.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,scaling,evidence_audit,cost_tight,naive,4,max,new,contract-nli/index3,0,naive_N8_all_subsets,"{""EA_MI"": 0.7132352941176471, ""EA_MV"": 0.7218487394957983, ""LA_MI"": 0.8088235294117647, ""LA_MV"": 0.8168067226890756}","{""cached_input_tokens"": null, ""input_tokens"": 628510.0, ""output_tokens"": 253676.0, ""reasoning_tokens"": 249547.5, ""total_tokens"": 882186.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,scaling,evidence_audit,cost_tight,naive,6,max,new,contract-nli/index3,0,naive_N8_all_subsets,"{""EA_MI"": 0.7132352941176471, ""EA_MV"": 0.7247899159663866, ""LA_MI"": 0.8088235294117646, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 942765.0, ""output_tokens"": 380514.0, ""reasoning_tokens"": 374321.25, ""total_tokens"": 1323279.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,scaling,evidence_audit,cost_tight,naive,8,max,new,contract-nli/index3,0,naive_N8_all_subsets,"{""EA_MI"": 0.7132352941176471, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.8088235294117647, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 1257020.0, ""output_tokens"": 507352.0, ""reasoning_tokens"": 499095.0, ""total_tokens"": 1764372.0}"
slot_9869a1ac4c3228ce75aa06cc02a861b13f326153ad3193b9bd84bde71c32186a,slot_9869a1ac4c3228ce75aa06cc02a861b13f326153ad3193b9bd84bde71c32186a,scaling,evidence_audit,cost_moderate,cached,2,max,new,contract-nli/index5,0,direct,"{""EA_MI"": 1.0, ""EA_MV"": 1.0, ""LA_MI"": 0.9411764705882353, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 537201.0, ""output_tokens"": 113303.0, ""reasoning_tokens"": 110518.0, ""total_tokens"": 650504.0}"
slot_0abf4a9d5a8f58aec117051bef68f08ac2a31e1a8e3b4d0f5fde7f343864d05a,slot_0abf4a9d5a8f58aec117051bef68f08ac2a31e1a8e3b4d0f5fde7f343864d05a,scaling,evidence_audit,cost_moderate,cached,4,max,new,contract-nli/index5,0,direct,"{""EA_MI"": 1.0, ""EA_MV"": 1.0, ""LA_MI"": 0.9411764705882353, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 2753036.0, ""output_tokens"": 307565.0, ""reasoning_tokens"": 301420.0, ""total_tokens"": 3060601.0}"
slot_e4d62d8a46803773e72d21ae4c18b485cd720972b0db97671d58f8516b9e97f3,slot_e4d62d8a46803773e72d21ae4c18b485cd720972b0db97671d58f8516b9e97f3,scaling,evidence_audit,cost_moderate,cached,6,max,new,contract-nli/index5,0,direct,"{""EA_MI"": 0.8333333333333334, ""EA_MV"": 1.0, ""LA_MI"": 0.7843137254901961, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 5699575.0, ""output_tokens"": 581871.0, ""reasoning_tokens"": 568744.0, ""total_tokens"": 6281446.0}"
slot_8b421e8917db075466f7a608ded1d3a18bbbd6e6341546cee42a4c08fa9f31f0,slot_8b421e8917db075466f7a608ded1d3a18bbbd6e6341546cee42a4c08fa9f31f0,scaling,evidence_audit,cost_moderate,cached,8,max,new,contract-nli/index5,0,direct,"{""EA_MI"": 0.8602941176470589, ""EA_MV"": 1.0, ""LA_MI"": 0.8088235294117647, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 7242673.0, ""output_tokens"": 715818.0, ""reasoning_tokens"": 697588.0, ""total_tokens"": 7958491.0}"
slot_ccd48406fda96a7d4a2f55c0b03e828cd0fe63a671584f262baa7051a4e58283,slot_ccd48406fda96a7d4a2f55c0b03e828cd0fe63a671584f262baa7051a4e58283,scaling,evidence_audit,cost_moderate,naive,2,max,new,contract-nli/index6,0,naive_N8_all_subsets,"{""EA_MI"": 0.8014705882352942, ""EA_MV"": 0.9495798319327731, ""LA_MI"": 0.8529411764705882, ""LA_MV"": 0.9726890756302521}","{""cached_input_tokens"": null, ""input_tokens"": 813117.0, ""output_tokens"": 164799.75, ""reasoning_tokens"": 161373.75, ""total_tokens"": 977916.75}"
slot_ccd48406fda96a7d4a2f55c0b03e828cd0fe63a671584f262baa7051a4e58283,slot_ccd48406fda96a7d4a2f55c0b03e828cd0fe63a671584f262baa7051a4e58283,scaling,evidence_audit,cost_moderate,naive,4,max,new,contract-nli/index6,0,naive_N8_all_subsets,"{""EA_MI"": 0.801470588235294, ""EA_MV"": 0.9605042016806723, ""LA_MI"": 0.8529411764705882, ""LA_MV"": 0.9731092436974791}","{""cached_input_tokens"": null, ""input_tokens"": 1626234.0, ""output_tokens"": 329599.5, ""reasoning_tokens"": 322747.5, ""total_tokens"": 1955833.5}"
slot_ccd48406fda96a7d4a2f55c0b03e828cd0fe63a671584f262baa7051a4e58283,slot_ccd48406fda96a7d4a2f55c0b03e828cd0fe63a671584f262baa7051a4e58283,scaling,evidence_audit,cost_moderate,naive,6,max,new,contract-nli/index6,0,naive_N8_all_subsets,"{""EA_MI"": 0.8014705882352942, ""EA_MV"": 0.9789915966386554, ""LA_MI"": 0.8529411764705882, ""LA_MV"": 0.9789915966386554}","{""cached_input_tokens"": null, ""input_tokens"": 2439351.0, ""output_tokens"": 494399.25, ""reasoning_tokens"": 484121.25, ""total_tokens"": 2933750.25}"
slot_ccd48406fda96a7d4a2f55c0b03e828cd0fe63a671584f262baa7051a4e58283,slot_ccd48406fda96a7d4a2f55c0b03e828cd0fe63a671584f262baa7051a4e58283,scaling,evidence_audit,cost_moderate,naive,8,max,new,contract-nli/index6,0,naive_N8_all_subsets,"{""EA_MI"": 0.8014705882352942, ""EA_MV"": 1.0, ""LA_MI"": 0.8529411764705882, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 3252468.0, ""output_tokens"": 659199.0, ""reasoning_tokens"": 645495.0, ""total_tokens"": 3911667.0}"
slot_5917314698d75b961d1dbcc31e346f808c0f0c893e4e5e896c20a538b8590e90,slot_5917314698d75b961d1dbcc31e346f808c0f0c893e4e5e896c20a538b8590e90,scaling,evidence_audit,cost_moderate,poolact,2,max,new,contract-nli/index2,0,direct,"{""EA_MI"": 1.0, ""EA_MV"": 1.0, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 672981.0, ""output_tokens"": 120601.0, ""reasoning_tokens"": 117398.0, ""total_tokens"": 793582.0}"
slot_f9fdf9d123fac60956fff81380ed20e26fb0ee099b8439241f4c23c22422a314,slot_f9fdf9d123fac60956fff81380ed20e26fb0ee099b8439241f4c23c22422a314,scaling,evidence_audit,cost_moderate,poolact,4,max,new,contract-nli/index2,0,direct,"{""EA_MI"": 1.0, ""EA_MV"": 1.0, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 1443170.0, ""output_tokens"": 224255.0, ""reasoning_tokens"": 216965.0, ""total_tokens"": 1667425.0}"
slot_0377b906cf4deba21247424f6d885cf069cce05175bc00699355fb73e09a99d3,slot_0377b906cf4deba21247424f6d885cf069cce05175bc00699355fb73e09a99d3,scaling,evidence_audit,cost_moderate,poolact,6,max,new,contract-nli/index2,0,direct,"{""EA_MI"": 0.8333333333333334, ""EA_MV"": 1.0, ""LA_MI"": 0.8333333333333334, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 2797757.0, ""output_tokens"": 395108.0, ""reasoning_tokens"": 381923.0, ""total_tokens"": 3192865.0}"
slot_d90abb83729ef294fa4d23e5c8e8ad0e10ff55787aa11ce81a020f01566abf38,slot_d90abb83729ef294fa4d23e5c8e8ad0e10ff55787aa11ce81a020f01566abf38,scaling,evidence_audit,cost_moderate,poolact,8,max,new,contract-nli/index2,0,direct,"{""EA_MI"": 1.0, ""EA_MV"": 1.0, ""LA_MI"": 0.9926470588235294, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 3316938.0, ""output_tokens"": 477189.0, ""reasoning_tokens"": 462512.0, ""total_tokens"": 3794127.0}"
slot_64990a1ef6e814ed0effa665e86b284820684914d5cbe8c836f7120d09eb6735,slot_64990a1ef6e814ed0effa665e86b284820684914d5cbe8c836f7120d09eb6735,scaling,evidence_audit,cost_moderate,naive,2,max,new,contract-nli/index11,0,naive_N8_all_subsets,"{""EA_MI"": 0.7279411764705882, ""EA_MV"": 0.7100840336134454, ""LA_MI"": 0.9411764705882353, ""LA_MV"": 0.9327731092436975}","{""cached_input_tokens"": null, ""input_tokens"": 1274632.25, ""output_tokens"": 241588.25, ""reasoning_tokens"": 238124.75, ""total_tokens"": 1516220.5}"
slot_64990a1ef6e814ed0effa665e86b284820684914d5cbe8c836f7120d09eb6735,slot_64990a1ef6e814ed0effa665e86b284820684914d5cbe8c836f7120d09eb6735,scaling,evidence_audit,cost_moderate,naive,4,max,new,contract-nli/index11,0,naive_N8_all_subsets,"{""EA_MI"": 0.7279411764705882, ""EA_MV"": 0.7386554621848739, ""LA_MI"": 0.9411764705882352, ""LA_MV"": 0.9411764705882352}","{""cached_input_tokens"": null, ""input_tokens"": 2549264.5, ""output_tokens"": 483176.5, ""reasoning_tokens"": 476249.5, ""total_tokens"": 3032441.0}"
slot_64990a1ef6e814ed0effa665e86b284820684914d5cbe8c836f7120d09eb6735,slot_64990a1ef6e814ed0effa665e86b284820684914d5cbe8c836f7120d09eb6735,scaling,evidence_audit,cost_moderate,naive,6,max,new,contract-nli/index11,0,naive_N8_all_subsets,"{""EA_MI"": 0.7279411764705882, ""EA_MV"": 0.73109243697479, ""LA_MI"": 0.9411764705882353, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 3823896.75, ""output_tokens"": 724764.75, ""reasoning_tokens"": 714374.25, ""total_tokens"": 4548661.5}"
slot_64990a1ef6e814ed0effa665e86b284820684914d5cbe8c836f7120d09eb6735,slot_64990a1ef6e814ed0effa665e86b284820684914d5cbe8c836f7120d09eb6735,scaling,evidence_audit,cost_moderate,naive,8,max,new,contract-nli/index11,0,naive_N8_all_subsets,"{""EA_MI"": 0.7279411764705882, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9411764705882353, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 5098529.0, ""output_tokens"": 966353.0, ""reasoning_tokens"": 952499.0, ""total_tokens"": 6064882.0}"
slot_4b3c8c3efcc7b8af0434cec21ff03f0c1bb750cd788284c2716ffc329b777b60,slot_4b3c8c3efcc7b8af0434cec21ff03f0c1bb750cd788284c2716ffc329b777b60,scaling,evidence_audit,cost_moderate,poolact,2,max,new,contract-nli/index0,0,direct,"{""EA_MI"": 0.7058823529411765, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9411764705882353, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 1134242.0, ""output_tokens"": 216397.0, ""reasoning_tokens"": 212556.0, ""total_tokens"": 1350639.0}"
slot_b8030afde9ec840692369adf61d79a3b0469ac37c574a3d03d16bb9aedb1a108,slot_b8030afde9ec840692369adf61d79a3b0469ac37c574a3d03d16bb9aedb1a108,scaling,evidence_audit,cost_moderate,poolact,4,max,new,contract-nli/index0,0,direct,"{""EA_MI"": 0.9264705882352942, ""EA_MV"": 0.9411764705882353, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 2327398.0, ""output_tokens"": 366084.0, ""reasoning_tokens"": 358502.0, ""total_tokens"": 2693482.0}"
slot_c07e4a90e5c649d03216f7a00249d8ee380eaecfd7045a458a21ed2b00b24dbb,slot_c07e4a90e5c649d03216f7a00249d8ee380eaecfd7045a458a21ed2b00b24dbb,scaling,evidence_audit,cost_moderate,poolact,6,max,new,contract-nli/index0,0,direct,"{""EA_MI"": 0.9901960784313726, ""EA_MV"": 1.0, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 2775853.0, ""output_tokens"": 413126.0, ""reasoning_tokens"": 403282.0, ""total_tokens"": 3188979.0}"
slot_2dcf027e41927bb5a4319480c23723197f9d9b8acc0ca7ded68e0eb43c50d45e,slot_2dcf027e41927bb5a4319480c23723197f9d9b8acc0ca7ded68e0eb43c50d45e,scaling,evidence_audit,cost_moderate,poolact,8,max,new,contract-nli/index0,0,direct,"{""EA_MI"": 1.0, ""EA_MV"": 1.0, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 4467311.0, ""output_tokens"": 687221.0, ""reasoning_tokens"": 670147.0, ""total_tokens"": 5154532.0}"
slot_0868e476aacd062258c19d9bbfcf0e07f19782f6cd634d920ba3837b69fbc761,slot_0868e476aacd062258c19d9bbfcf0e07f19782f6cd634d920ba3837b69fbc761,scaling,evidence_audit,cost_moderate,naive,2,max,new,contract-nli/index3,0,naive_N8_all_subsets,"{""EA_MI"": 0.9485294117647058, ""EA_MV"": 0.9369747899159664, ""LA_MI"": 0.9044117647058824, ""LA_MV"": 0.8949579831932774}","{""cached_input_tokens"": null, ""input_tokens"": 689067.0, ""output_tokens"": 129800.0, ""reasoning_tokens"": 126691.75, ""total_tokens"": 818867.0}"
slot_0868e476aacd062258c19d9bbfcf0e07f19782f6cd634d920ba3837b69fbc761,slot_0868e476aacd062258c19d9bbfcf0e07f19782f6cd634d920ba3837b69fbc761,scaling,evidence_audit,cost_moderate,naive,4,max,new,contract-nli/index3,0,naive_N8_all_subsets,"{""EA_MI"": 0.9485294117647058, ""EA_MV"": 0.9596638655462184, ""LA_MI"": 0.9044117647058822, ""LA_MV"": 0.9058823529411764}","{""cached_input_tokens"": null, ""input_tokens"": 1378134.0, ""output_tokens"": 259600.0, ""reasoning_tokens"": 253383.5, ""total_tokens"": 1637734.0}"
slot_0868e476aacd062258c19d9bbfcf0e07f19782f6cd634d920ba3837b69fbc761,slot_0868e476aacd062258c19d9bbfcf0e07f19782f6cd634d920ba3837b69fbc761,scaling,evidence_audit,cost_moderate,naive,6,max,new,contract-nli/index3,0,naive_N8_all_subsets,"{""EA_MI"": 0.9485294117647058, ""EA_MV"": 0.9600840336134454, ""LA_MI"": 0.9044117647058824, ""LA_MV"": 0.9012605042016807}","{""cached_input_tokens"": null, ""input_tokens"": 2067201.0, ""output_tokens"": 389400.0, ""reasoning_tokens"": 380075.25, ""total_tokens"": 2456601.0}"
slot_0868e476aacd062258c19d9bbfcf0e07f19782f6cd634d920ba3837b69fbc761,slot_0868e476aacd062258c19d9bbfcf0e07f19782f6cd634d920ba3837b69fbc761,scaling,evidence_audit,cost_moderate,naive,8,max,new,contract-nli/index3,0,naive_N8_all_subsets,"{""EA_MI"": 0.9485294117647058, ""EA_MV"": 0.9411764705882353, ""LA_MI"": 0.9044117647058824, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 2756268.0, ""output_tokens"": 519200.0, ""reasoning_tokens"": 506767.0, ""total_tokens"": 3275468.0}"
slot_93a583a9cad1ee3c63c4d1151673d6d7e4f2286938eb3876e3de4628b0077fcf,slot_93a583a9cad1ee3c63c4d1151673d6d7e4f2286938eb3876e3de4628b0077fcf,scaling,evidence_audit,cost_tight,naive,2,max,new,contract-nli/index11,0,naive_N8_all_subsets,"{""EA_MI"": 0.4191176470588235, ""EA_MV"": 0.40756302521008403, ""LA_MI"": 0.8455882352941176, ""LA_MV"": 0.8508403361344538}","{""cached_input_tokens"": null, ""input_tokens"": 305105.75, ""output_tokens"": 141346.0, ""reasoning_tokens"": 139591.0, ""total_tokens"": 446451.75}"
slot_93a583a9cad1ee3c63c4d1151673d6d7e4f2286938eb3876e3de4628b0077fcf,slot_93a583a9cad1ee3c63c4d1151673d6d7e4f2286938eb3876e3de4628b0077fcf,scaling,evidence_audit,cost_tight,naive,4,max,new,contract-nli/index11,0,naive_N8_all_subsets,"{""EA_MI"": 0.4191176470588235, ""EA_MV"": 0.4394957983193277, ""LA_MI"": 0.8455882352941176, ""LA_MV"": 0.8512605042016806}","{""cached_input_tokens"": null, ""input_tokens"": 610211.5, ""output_tokens"": 282692.0, ""reasoning_tokens"": 279182.0, ""total_tokens"": 892903.5}"
slot_93a583a9cad1ee3c63c4d1151673d6d7e4f2286938eb3876e3de4628b0077fcf,slot_93a583a9cad1ee3c63c4d1151673d6d7e4f2286938eb3876e3de4628b0077fcf,scaling,evidence_audit,cost_tight,naive,6,max,new,contract-nli/index11,0,naive_N8_all_subsets,"{""EA_MI"": 0.41911764705882354, ""EA_MV"": 0.4201680672268907, ""LA_MI"": 0.8455882352941176, ""LA_MV"": 0.8319327731092436}","{""cached_input_tokens"": null, ""input_tokens"": 915317.25, ""output_tokens"": 424038.0, ""reasoning_tokens"": 418773.0, ""total_tokens"": 1339355.25}"
slot_93a583a9cad1ee3c63c4d1151673d6d7e4f2286938eb3876e3de4628b0077fcf,slot_93a583a9cad1ee3c63c4d1151673d6d7e4f2286938eb3876e3de4628b0077fcf,scaling,evidence_audit,cost_tight,naive,8,max,new,contract-nli/index11,0,naive_N8_all_subsets,"{""EA_MI"": 0.41911764705882354, ""EA_MV"": 0.4117647058823529, ""LA_MI"": 0.8455882352941176, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 1220423.0, ""output_tokens"": 565384.0, ""reasoning_tokens"": 558364.0, ""total_tokens"": 1785807.0}"
slot_8f5ea5c7b1142226f39f7b8ebcb441e27feda8cbc07e68d261803e9d47222b40,slot_8f5ea5c7b1142226f39f7b8ebcb441e27feda8cbc07e68d261803e9d47222b40,scaling,evidence_audit,cost_moderate,naive,2,max,new,contract-nli/index9,0,naive_N8_all_subsets,"{""EA_MI"": 0.6544117647058824, ""EA_MV"": 0.8424369747899159, ""LA_MI"": 0.6323529411764705, ""LA_MV"": 0.8088235294117646}","{""cached_input_tokens"": null, ""input_tokens"": 935376.75, ""output_tokens"": 129548.5, ""reasoning_tokens"": 126093.25, ""total_tokens"": 1064925.25}"
slot_8f5ea5c7b1142226f39f7b8ebcb441e27feda8cbc07e68d261803e9d47222b40,slot_8f5ea5c7b1142226f39f7b8ebcb441e27feda8cbc07e68d261803e9d47222b40,scaling,evidence_audit,cost_moderate,naive,4,max,new,contract-nli/index9,0,naive_N8_all_subsets,"{""EA_MI"": 0.6544117647058822, ""EA_MV"": 0.8504201680672269, ""LA_MI"": 0.6323529411764706, ""LA_MV"": 0.8327731092436974}","{""cached_input_tokens"": null, ""input_tokens"": 1870753.5, ""output_tokens"": 259097.0, ""reasoning_tokens"": 252186.5, ""total_tokens"": 2129850.5}"
slot_8f5ea5c7b1142226f39f7b8ebcb441e27feda8cbc07e68d261803e9d47222b40,slot_8f5ea5c7b1142226f39f7b8ebcb441e27feda8cbc07e68d261803e9d47222b40,scaling,evidence_audit,cost_moderate,naive,6,max,new,contract-nli/index9,0,naive_N8_all_subsets,"{""EA_MI"": 0.6544117647058824, ""EA_MV"": 0.8298319327731092, ""LA_MI"": 0.6323529411764705, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 2806130.25, ""output_tokens"": 388645.5, ""reasoning_tokens"": 378279.75, ""total_tokens"": 3194775.75}"
slot_8f5ea5c7b1142226f39f7b8ebcb441e27feda8cbc07e68d261803e9d47222b40,slot_8f5ea5c7b1142226f39f7b8ebcb441e27feda8cbc07e68d261803e9d47222b40,scaling,evidence_audit,cost_moderate,naive,8,max,new,contract-nli/index9,0,naive_N8_all_subsets,"{""EA_MI"": 0.6544117647058824, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 0.6323529411764706, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 3741507.0, ""output_tokens"": 518194.0, ""reasoning_tokens"": 504373.0, ""total_tokens"": 4259701.0}"
slot_885b55de21d4bbd8deb66361aed10b9dff8cb182d5bd612be33190a1d41ccf26,slot_885b55de21d4bbd8deb66361aed10b9dff8cb182d5bd612be33190a1d41ccf26,scaling,evidence_audit,cost_moderate,naive,2,max,new,contract-nli/index7,0,naive_N8_all_subsets,"{""EA_MI"": 0.9191176470588235, ""EA_MV"": 0.9222689075630253, ""LA_MI"": 0.963235294117647, ""LA_MV"": 0.9642857142857143}","{""cached_input_tokens"": null, ""input_tokens"": 954661.75, ""output_tokens"": 150213.75, ""reasoning_tokens"": 147396.5, ""total_tokens"": 1104875.5}"
slot_885b55de21d4bbd8deb66361aed10b9dff8cb182d5bd612be33190a1d41ccf26,slot_885b55de21d4bbd8deb66361aed10b9dff8cb182d5bd612be33190a1d41ccf26,scaling,evidence_audit,cost_moderate,naive,4,max,new,contract-nli/index7,0,naive_N8_all_subsets,"{""EA_MI"": 0.9191176470588236, ""EA_MV"": 0.9487394957983193, ""LA_MI"": 0.963235294117647, ""LA_MV"": 0.988235294117647}","{""cached_input_tokens"": null, ""input_tokens"": 1909323.5, ""output_tokens"": 300427.5, ""reasoning_tokens"": 294793.0, ""total_tokens"": 2209751.0}"
slot_885b55de21d4bbd8deb66361aed10b9dff8cb182d5bd612be33190a1d41ccf26,slot_885b55de21d4bbd8deb66361aed10b9dff8cb182d5bd612be33190a1d41ccf26,scaling,evidence_audit,cost_moderate,naive,6,max,new,contract-nli/index7,0,naive_N8_all_subsets,"{""EA_MI"": 0.9191176470588235, ""EA_MV"": 0.9474789915966386, ""LA_MI"": 0.9632352941176471, ""LA_MV"": 0.9978991596638656}","{""cached_input_tokens"": null, ""input_tokens"": 2863985.25, ""output_tokens"": 450641.25, ""reasoning_tokens"": 442189.5, ""total_tokens"": 3314626.5}"
slot_885b55de21d4bbd8deb66361aed10b9dff8cb182d5bd612be33190a1d41ccf26,slot_885b55de21d4bbd8deb66361aed10b9dff8cb182d5bd612be33190a1d41ccf26,scaling,evidence_audit,cost_moderate,naive,8,max,new,contract-nli/index7,0,naive_N8_all_subsets,"{""EA_MI"": 0.9191176470588235, ""EA_MV"": 0.9411764705882353, ""LA_MI"": 0.9632352941176471, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 3818647.0, ""output_tokens"": 600855.0, ""reasoning_tokens"": 589586.0, ""total_tokens"": 4419502.0}"
slot_12655f92814b07ef26fe8c4a27e6dd70a647dab9b015f99d73576f91a68bb2a2,slot_12655f92814b07ef26fe8c4a27e6dd70a647dab9b015f99d73576f91a68bb2a2,scaling,evidence_audit,cost_moderate,poolact,2,max,new,contract-nli/index7,0,direct,"{""EA_MI"": 1.0, ""EA_MV"": 1.0, ""LA_MI"": 0.9705882352941176, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 783507.0, ""output_tokens"": 159864.0, ""reasoning_tokens"": 156241.0, ""total_tokens"": 943371.0}"
slot_4a344b7bcadfed76883a8d60a597e4fd5054c2133223a6b9266e354c84ec0b62,slot_4a344b7bcadfed76883a8d60a597e4fd5054c2133223a6b9266e354c84ec0b62,scaling,evidence_audit,cost_moderate,poolact,4,max,new,contract-nli/index7,0,direct,"{""EA_MI"": 0.75, ""EA_MV"": 1.0, ""LA_MI"": 0.75, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 1722799.0, ""output_tokens"": 232686.0, ""reasoning_tokens"": 225427.0, ""total_tokens"": 1955485.0}"
slot_3d47eafe03a1327e103cd8799b05dd95c2315c25da1d739cfe164f20bb5e2717,slot_3d47eafe03a1327e103cd8799b05dd95c2315c25da1d739cfe164f20bb5e2717,scaling,evidence_audit,cost_moderate,poolact,6,max,new,contract-nli/index7,0,direct,"{""EA_MI"": 1.0, ""EA_MV"": 1.0, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 1994259.0, ""output_tokens"": 287031.0, ""reasoning_tokens"": 275971.0, ""total_tokens"": 2281290.0}"
slot_8edf70eebe894a7fe9db6e9a71660a9f68c48d85af18c2539547789cf7fbab66,slot_8edf70eebe894a7fe9db6e9a71660a9f68c48d85af18c2539547789cf7fbab66,scaling,evidence_audit,cost_moderate,poolact,8,max,new,contract-nli/index7,0,direct,"{""EA_MI"": 1.0, ""EA_MV"": 1.0, ""LA_MI"": 1.0, ""LA_MV"": 1.0}","{""cached_input_tokens"": null, ""input_tokens"": 3049276.0, ""output_tokens"": 434312.0, ""reasoning_tokens"": 419051.0, ""total_tokens"": 3483588.0}"
slot_ccaac1acca948acbc2b7275e704a3088f9f458e9b92c04b5d30236d99afc23d7,slot_ccaac1acca948acbc2b7275e704a3088f9f458e9b92c04b5d30236d99afc23d7,scaling,evidence_audit,cost_moderate,naive,2,max,new,contract-nli/index2,0,naive_N8_all_subsets,"{""EA_MI"": 0.9117647058823529, ""EA_MV"": 0.9180672268907564, ""LA_MI"": 0.9044117647058824, ""LA_MV"": 0.9138655462184874}","{""cached_input_tokens"": null, ""input_tokens"": 857649.0, ""output_tokens"": 125240.5, ""reasoning_tokens"": 122272.25, ""total_tokens"": 982889.5}"
slot_ccaac1acca948acbc2b7275e704a3088f9f458e9b92c04b5d30236d99afc23d7,slot_ccaac1acca948acbc2b7275e704a3088f9f458e9b92c04b5d30236d99afc23d7,scaling,evidence_audit,cost_moderate,naive,4,max,new,contract-nli/index2,0,naive_N8_all_subsets,"{""EA_MI"": 0.9117647058823529, ""EA_MV"": 0.9193277310924368, ""LA_MI"": 0.9044117647058822, ""LA_MV"": 0.9193277310924368}","{""cached_input_tokens"": null, ""input_tokens"": 1715298.0, ""output_tokens"": 250481.0, ""reasoning_tokens"": 244544.5, ""total_tokens"": 1965779.0}"
slot_ccaac1acca948acbc2b7275e704a3088f9f458e9b92c04b5d30236d99afc23d7,slot_ccaac1acca948acbc2b7275e704a3088f9f458e9b92c04b5d30236d99afc23d7,scaling,evidence_audit,cost_moderate,naive,6,max,new,contract-nli/index2,0,naive_N8_all_subsets,"{""EA_MI"": 0.9117647058823529, ""EA_MV"": 0.9222689075630253, ""LA_MI"": 0.9044117647058824, ""LA_MV"": 0.9222689075630253}","{""cached_input_tokens"": null, ""input_tokens"": 2572947.0, ""output_tokens"": 375721.5, ""reasoning_tokens"": 366816.75, ""total_tokens"": 2948668.5}"
