comparison,model,system,scenario,slice_kind,slice,metric,unit,N,regime,analysis_unit,report_scale,report_score_unit,report_delta_unit,complete,free_full_mean,free_expected_units,free_known_units,free_missing_units,free_absolute_record,free_cohort_id,moderate_full_mean,moderate_expected_units,moderate_known_units,moderate_missing_units,moderate_absolute_record,moderate_cohort_id,tight_full_mean,tight_expected_units,tight_known_units,tight_missing_units,tight_absolute_record,tight_cohort_id,naive_full_mean,naive_expected_units,naive_known_units,naive_missing_units,naive_absolute_record,naive_cohort_id,cached_full_mean,cached_expected_units,cached_known_units,cached_missing_units,cached_absolute_record,cached_cohort_id,poolact_full_mean,poolact_expected_units,poolact_known_units,poolact_missing_units,poolact_absolute_record,poolact_cohort_id,moderate_minus_free,tight_minus_free,tight_minus_moderate,cached_minus_naive,poolact_minus_naive,poolact_minus_cached
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed2:8,f1_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.6666666666666666,1,1,0,607,deepseek_rerun_20260912,0.6666666666666666,1,1,0,605,deepseek_rerun_20260912,0.6666666666666666,1,1,0,609,deepseek_rerun_20260912,,,,0E-16,0E-16,0E-16
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed2:9,f1_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,1.0,1,1,0,612,deepseek_rerun_20260912,1.0,1,1,0,610,deepseek_rerun_20260912,1.0,1,1,0,614,deepseek_rerun_20260912,,,,0.0,0.0,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed2:9,f1_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,1.0,1,1,0,613,deepseek_rerun_20260912,1.0,1,1,0,611,deepseek_rerun_20260912,1.0,1,1,0,615,deepseek_rerun_20260912,,,,0.0,0.0,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:0,f1_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,1.0,1,1,0,618,deepseek_rerun_20260912,1.0,1,1,0,616,deepseek_rerun_20260912,1.0,1,1,0,620,deepseek_rerun_20260912,,,,0.0,0.0,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:0,f1_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,1.0,1,1,0,619,deepseek_rerun_20260912,1.0,1,1,0,617,deepseek_rerun_20260912,1.0,1,1,0,621,deepseek_rerun_20260912,,,,0.0,0.0,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:1,f1_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.6666666666666666,1,1,0,624,deepseek_rerun_20260912,0.6666666666666666,1,1,0,622,deepseek_rerun_20260912,0.6666666666666666,1,1,0,626,deepseek_rerun_20260912,,,,0E-16,0E-16,0E-16
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:1,f1_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.6666666666666666,1,1,0,625,deepseek_rerun_20260912,0.6666666666666666,1,1,0,623,deepseek_rerun_20260912,0.6666666666666666,1,1,0,627,deepseek_rerun_20260912,,,,0E-16,0E-16,0E-16
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:10,f1_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.23529411764705882,1,1,0,630,deepseek_rerun_20260912,0.23529411764705882,1,1,0,628,deepseek_rerun_20260912,0.23529411764705882,1,1,0,632,deepseek_rerun_20260912,,,,0E-17,0E-17,0E-17
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:10,f1_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.23529411764705882,1,1,0,631,deepseek_rerun_20260912,0.23529411764705882,1,1,0,629,deepseek_rerun_20260912,0.23529411764705882,1,1,0,633,deepseek_rerun_20260912,,,,0E-17,0E-17,0E-17
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:11,f1_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,1.0,1,1,0,636,deepseek_rerun_20260912,1.0,1,1,0,634,deepseek_rerun_20260912,1.0,1,1,0,638,deepseek_rerun_20260912,,,,0.0,0.0,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:11,f1_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,1.0,1,1,0,637,deepseek_rerun_20260912,1.0,1,1,0,635,deepseek_rerun_20260912,1.0,1,1,0,639,deepseek_rerun_20260912,,,,0.0,0.0,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:12,f1_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.0,1,1,0,642,deepseek_rerun_20260912,0.0,1,1,0,640,deepseek_rerun_20260912,0.0,1,1,0,644,deepseek_rerun_20260912,,,,0.0,0.0,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:12,f1_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.0,1,1,0,643,deepseek_rerun_20260912,0.0,1,1,0,641,deepseek_rerun_20260912,0.0,1,1,0,645,deepseek_rerun_20260912,,,,0.0,0.0,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:13,f1_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,1.0,1,1,0,648,deepseek_rerun_20260912,1.0,1,1,0,646,deepseek_rerun_20260912,1.0,1,1,0,650,deepseek_rerun_20260912,,,,0.0,0.0,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:13,f1_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,1.0,1,1,0,649,deepseek_rerun_20260912,1.0,1,1,0,647,deepseek_rerun_20260912,1.0,1,1,0,651,deepseek_rerun_20260912,,,,0.0,0.0,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:14,f1_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,1.0,1,1,0,654,deepseek_rerun_20260912,1.0,1,1,0,652,deepseek_rerun_20260912,1.0,1,1,0,656,deepseek_rerun_20260912,,,,0.0,0.0,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:14,f1_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,1.0,1,1,0,655,deepseek_rerun_20260912,1.0,1,1,0,653,deepseek_rerun_20260912,1.0,1,1,0,657,deepseek_rerun_20260912,,,,0.0,0.0,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:15,f1_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.0,1,1,0,660,deepseek_rerun_20260912,0.0,1,1,0,658,deepseek_rerun_20260912,0.0,1,1,0,662,deepseek_rerun_20260912,,,,0.0,0.0,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:15,f1_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.0,1,1,0,661,deepseek_rerun_20260912,0.0,1,1,0,659,deepseek_rerun_20260912,0.0,1,1,0,663,deepseek_rerun_20260912,,,,0.0,0.0,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:16,f1_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.09090909090909091,1,1,0,666,deepseek_rerun_20260912,0.21212121212121215,1,1,0,664,deepseek_rerun_20260912,0.27922077922077926,1,1,0,668,deepseek_rerun_20260912,,,,0.12121212121212124,0.18831168831168835,0.06709956709956711
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:16,f1_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.18181818181818182,1,1,0,667,deepseek_rerun_20260912,0.33333333333333337,1,1,0,665,deepseek_rerun_20260912,0.18181818181818182,1,1,0,669,deepseek_rerun_20260912,,,,0.15151515151515155,0E-17,-0.15151515151515155
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:17,f1_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.0,1,1,0,672,deepseek_rerun_20260912,0.0,1,1,0,670,deepseek_rerun_20260912,0.0,1,1,0,674,deepseek_rerun_20260912,,,,0.0,0.0,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:17,f1_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.0,1,1,0,673,deepseek_rerun_20260912,0.0,1,1,0,671,deepseek_rerun_20260912,0.0,1,1,0,675,deepseek_rerun_20260912,,,,0.0,0.0,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:18,f1_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.0,1,1,0,678,deepseek_rerun_20260912,0.0,1,1,0,676,deepseek_rerun_20260912,0.0,1,1,0,680,deepseek_rerun_20260912,,,,0.0,0.0,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:18,f1_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.0,1,1,0,679,deepseek_rerun_20260912,0.0,1,1,0,677,deepseek_rerun_20260912,0.0,1,1,0,681,deepseek_rerun_20260912,,,,0.0,0.0,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:2,f1_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,1.0,1,1,0,684,deepseek_rerun_20260912,1.0,1,1,0,682,deepseek_rerun_20260912,1.0,1,1,0,686,deepseek_rerun_20260912,,,,0.0,0.0,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:2,f1_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,1.0,1,1,0,685,deepseek_rerun_20260912,1.0,1,1,0,683,deepseek_rerun_20260912,1.0,1,1,0,687,deepseek_rerun_20260912,,,,0.0,0.0,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:3,f1_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.775,1,1,0,690,deepseek_rerun_20260912,1.0,1,1,0,688,deepseek_rerun_20260912,0.875,1,1,0,692,deepseek_rerun_20260912,,,,0.225,0.100,-0.125
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:3,f1_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.8,1,1,0,691,deepseek_rerun_20260912,1.0,1,1,0,689,deepseek_rerun_20260912,1.0,1,1,0,693,deepseek_rerun_20260912,,,,0.2,0.2,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:4,f1_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,1.0,1,1,0,696,deepseek_rerun_20260912,1.0,1,1,0,694,deepseek_rerun_20260912,1.0,1,1,0,698,deepseek_rerun_20260912,,,,0.0,0.0,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:4,f1_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,1.0,1,1,0,697,deepseek_rerun_20260912,1.0,1,1,0,695,deepseek_rerun_20260912,1.0,1,1,0,699,deepseek_rerun_20260912,,,,0.0,0.0,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:5,f1_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,1.0,1,1,0,702,deepseek_rerun_20260912,1.0,1,1,0,700,deepseek_rerun_20260912,1.0,1,1,0,704,deepseek_rerun_20260912,,,,0.0,0.0,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:5,f1_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,1.0,1,1,0,703,deepseek_rerun_20260912,1.0,1,1,0,701,deepseek_rerun_20260912,1.0,1,1,0,705,deepseek_rerun_20260912,,,,0.0,0.0,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:6,f1_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.30000000000000004,1,1,0,708,deepseek_rerun_20260912,0.30000000000000004,1,1,0,706,deepseek_rerun_20260912,0.85,1,1,0,710,deepseek_rerun_20260912,,,,0E-17,0.54999999999999996,0.54999999999999996
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:6,f1_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.4,1,1,0,709,deepseek_rerun_20260912,0.4,1,1,0,707,deepseek_rerun_20260912,1.0,1,1,0,711,deepseek_rerun_20260912,,,,0.0,0.6,0.6
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:7,f1_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,1.0,1,1,0,714,deepseek_rerun_20260912,1.0,1,1,0,712,deepseek_rerun_20260912,1.0,1,1,0,716,deepseek_rerun_20260912,,,,0.0,0.0,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:7,f1_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,1.0,1,1,0,715,deepseek_rerun_20260912,1.0,1,1,0,713,deepseek_rerun_20260912,1.0,1,1,0,717,deepseek_rerun_20260912,,,,0.0,0.0,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:8,f1_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.08333333333333334,1,1,0,720,deepseek_rerun_20260912,0.08333333333333334,1,1,0,718,deepseek_rerun_20260912,0.0,1,1,0,722,deepseek_rerun_20260912,,,,0E-17,-0.08333333333333334,-0.08333333333333334
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:8,f1_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.33333333333333337,1,1,0,721,deepseek_rerun_20260912,0.0,1,1,0,719,deepseek_rerun_20260912,0.0,1,1,0,723,deepseek_rerun_20260912,,,,-0.33333333333333337,-0.33333333333333337,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:9,f1_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.25,1,1,0,726,deepseek_rerun_20260912,0.775,1,1,0,724,deepseek_rerun_20260912,0.25,1,1,0,728,deepseek_rerun_20260912,,,,0.525,0.00,-0.525
N4_strategy,deepseek-v4-flash-0731,poolact,restricted_search,task,phantom_seed3:9,f1_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.0,1,1,0,727,deepseek_rerun_20260912,0.8,1,1,0,725,deepseek_rerun_20260912,0.5,1,1,0,729,deepseek_rerun_20260912,,,,0.8,0.5,-0.3
N4_strategy,deepseek-v4-flash-0731,poolact,tuning,all,all,gap0_bon,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,98.70192466613308,9,9,0,736,deepseek_rerun_20260912,98.80330717371424,9,9,0,730,deepseek_rerun_20260912,98.99799338949595,9,9,0,742,deepseek_rerun_20260912,,,,0.10138250758116,0.29606872336287,0.19468621578171
N4_strategy,deepseek-v4-flash-0731,poolact,tuning,all,all,gap0_bon,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,94.87641050496711,9,9,0,754,deepseek_rerun_20260912,95.21150805628984,9,9,0,748,deepseek_rerun_20260912,98.2825756756157,9,9,0,760,deepseek_rerun_20260912,,,,0.33509755132273,3.40616517064859,3.07106761932586
N4_strategy,deepseek-v4-flash-0731,poolact,tuning,all,all,gap0_mi,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,96.72433990160577,9,9,0,737,deepseek_rerun_20260912,96.26514512867054,9,9,0,731,deepseek_rerun_20260912,98.73849270264257,9,9,0,743,deepseek_rerun_20260912,,,,-0.45919477293523,2.01415280103680,2.47334757397203
N4_strategy,deepseek-v4-flash-0731,poolact,tuning,all,all,gap0_mi,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,83.20315718707613,9,9,0,755,deepseek_rerun_20260912,82.9839402286484,9,9,0,749,deepseek_rerun_20260912,95.29212559185709,9,9,0,761,deepseek_rerun_20260912,,,,-0.21921695842773,12.08896840478096,12.30818536320869
N4_strategy,deepseek-v4-flash-0731,poolact,tuning,all,all,gap_bon,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,98.70192466613308,9,9,0,738,deepseek_rerun_20260912,98.80330717371424,9,9,0,732,deepseek_rerun_20260912,98.99799338949595,9,9,0,744,deepseek_rerun_20260912,,,,0.10138250758116,0.29606872336287,0.19468621578171
N4_strategy,deepseek-v4-flash-0731,poolact,tuning,all,all,gap_bon,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,94.87641050496711,9,9,0,756,deepseek_rerun_20260912,95.21150805628984,9,9,0,750,deepseek_rerun_20260912,98.2825756756157,9,9,0,762,deepseek_rerun_20260912,,,,0.33509755132273,3.40616517064859,3.07106761932586
N4_strategy,deepseek-v4-flash-0731,poolact,tuning,all,all,gap_mi,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,96.72433990160577,9,9,0,739,deepseek_rerun_20260912,96.26514512867054,9,9,0,733,deepseek_rerun_20260912,98.73849270264257,9,9,0,745,deepseek_rerun_20260912,,,,-0.45919477293523,2.01415280103680,2.47334757397203
N4_strategy,deepseek-v4-flash-0731,poolact,tuning,all,all,gap_mi,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,83.20315718707613,9,9,0,757,deepseek_rerun_20260912,82.9839402286484,9,9,0,751,deepseek_rerun_20260912,95.29212559185709,9,9,0,763,deepseek_rerun_20260912,,,,-0.21921695842773,12.08896840478096,12.30818536320869
N4_strategy,deepseek-v4-flash-0731,poolact,tuning,all,all,raw_perf_bon,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.9420814006416887,9,9,0,740,deepseek_rerun_20260912,0.9422520487396806,9,9,0,734,deepseek_rerun_20260912,0.9427417295950431,9,9,0,746,deepseek_rerun_20260912,,,,0.0001706480979919,0.0006603289533544,0.0004896808553625
N4_strategy,deepseek-v4-flash-0731,poolact,tuning,all,all,raw_perf_bon,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.917846330889949,9,9,0,758,deepseek_rerun_20260912,0.9185808367199368,9,9,0,752,deepseek_rerun_20260912,0.9385461189128734,9,9,0,764,deepseek_rerun_20260912,,,,0.0007345058299878,0.0206997880229244,0.0199652821929366
N4_strategy,deepseek-v4-flash-0731,poolact,tuning,all,all,raw_perf_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.9334852425036607,9,9,0,741,deepseek_rerun_20260912,0.9311602259123767,9,9,0,735,deepseek_rerun_20260912,0.9415991532581824,9,9,0,747,deepseek_rerun_20260912,,,,-0.0023250165912840,0.0081139107545217,0.0104389273458057
N4_strategy,deepseek-v4-flash-0731,poolact,tuning,all,all,raw_perf_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.8497976395818923,9,9,0,759,deepseek_rerun_20260912,0.8490974411920266,9,9,0,753,deepseek_rerun_20260912,0.924168485182303,9,9,0,765,deepseek_rerun_20260912,,,,-0.0007001983898657,0.0743708456004107,0.0750710439902764
N4_strategy,deepseek-v4-flash-0731,poolact,tuning,family,nasbench101,gap0_bon,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,98.70192466613308,9,9,0,772,deepseek_rerun_20260912,98.80330717371424,9,9,0,766,deepseek_rerun_20260912,98.99799338949595,9,9,0,778,deepseek_rerun_20260912,,,,0.10138250758116,0.29606872336287,0.19468621578171
N4_strategy,deepseek-v4-flash-0731,poolact,tuning,family,nasbench101,gap0_bon,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,94.87641050496711,9,9,0,790,deepseek_rerun_20260912,95.21150805628984,9,9,0,784,deepseek_rerun_20260912,98.2825756756157,9,9,0,796,deepseek_rerun_20260912,,,,0.33509755132273,3.40616517064859,3.07106761932586
N4_strategy,deepseek-v4-flash-0731,poolact,tuning,family,nasbench101,gap0_mi,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,96.72433990160577,9,9,0,773,deepseek_rerun_20260912,96.26514512867054,9,9,0,767,deepseek_rerun_20260912,98.73849270264257,9,9,0,779,deepseek_rerun_20260912,,,,-0.45919477293523,2.01415280103680,2.47334757397203
N4_strategy,deepseek-v4-flash-0731,poolact,tuning,family,nasbench101,gap0_mi,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,83.20315718707613,9,9,0,791,deepseek_rerun_20260912,82.9839402286484,9,9,0,785,deepseek_rerun_20260912,95.29212559185709,9,9,0,797,deepseek_rerun_20260912,,,,-0.21921695842773,12.08896840478096,12.30818536320869
N4_strategy,deepseek-v4-flash-0731,poolact,tuning,family,nasbench101,gap_bon,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,98.70192466613308,9,9,0,774,deepseek_rerun_20260912,98.80330717371424,9,9,0,768,deepseek_rerun_20260912,98.99799338949595,9,9,0,780,deepseek_rerun_20260912,,,,0.10138250758116,0.29606872336287,0.19468621578171
N4_strategy,deepseek-v4-flash-0731,poolact,tuning,family,nasbench101,gap_bon,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,94.87641050496711,9,9,0,792,deepseek_rerun_20260912,95.21150805628984,9,9,0,786,deepseek_rerun_20260912,98.2825756756157,9,9,0,798,deepseek_rerun_20260912,,,,0.33509755132273,3.40616517064859,3.07106761932586
N4_strategy,deepseek-v4-flash-0731,poolact,tuning,family,nasbench101,gap_mi,Gap points,4,cost_moderate,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,96.72433990160577,9,9,0,775,deepseek_rerun_20260912,96.26514512867054,9,9,0,769,deepseek_rerun_20260912,98.73849270264257,9,9,0,781,deepseek_rerun_20260912,,,,-0.45919477293523,2.01415280103680,2.47334757397203
N4_strategy,deepseek-v4-flash-0731,poolact,tuning,family,nasbench101,gap_mi,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,83.20315718707613,9,9,0,793,deepseek_rerun_20260912,82.9839402286484,9,9,0,787,deepseek_rerun_20260912,95.29212559185709,9,9,0,799,deepseek_rerun_20260912,,,,-0.21921695842773,12.08896840478096,12.30818536320869
N4_strategy,deepseek-v4-flash-0731,poolact,tuning,family,nasbench101,raw_perf_bon,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.9420814006416887,9,9,0,776,deepseek_rerun_20260912,0.9422520487396806,9,9,0,770,deepseek_rerun_20260912,0.9427417295950431,9,9,0,782,deepseek_rerun_20260912,,,,0.0001706480979919,0.0006603289533544,0.0004896808553625
N4_strategy,deepseek-v4-flash-0731,poolact,tuning,family,nasbench101,raw_perf_bon,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.917846330889949,9,9,0,794,deepseek_rerun_20260912,0.9185808367199368,9,9,0,788,deepseek_rerun_20260912,0.9385461189128734,9,9,0,800,deepseek_rerun_20260912,,,,0.0007345058299878,0.0206997880229244,0.0199652821929366
N4_strategy,deepseek-v4-flash-0731,poolact,tuning,family,nasbench101,raw_perf_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.9334852425036607,9,9,0,777,deepseek_rerun_20260912,0.9311602259123767,9,9,0,771,deepseek_rerun_20260912,0.9415991532581824,9,9,0,783,deepseek_rerun_20260912,,,,-0.0023250165912840,0.0081139107545217,0.0104389273458057
