model,system,scenario,slice_kind,slice,regime,strategy,metric,unit,N,expected_units,known_units,missing_units,expected_items,complete_items,repeats_min,repeats_max,full_mean,known_subset_mean,cohort_id,source_input,source_row,run_start_utc,run_end_utc,latest_selection,display_value,display_unit,status
glm-5.3,poolact,tuning,all,all,cost_tight,naive,gap_mi,Gap points,4,9,9,0,3,3,3,3,85.92950088398068,85.92950088398068,glm_rerun_20260912,rerun_aggregate,88,2026-09-12T05:42:28.731135511Z,2026-09-12T10:20:30.754083698Z,latest_registered_three_strategy_rerun,85.93,points,known
glm-5.3,poolact,tuning,all,all,cost_tight,poolact,gap0_mi,Gap points,4,9,9,0,3,3,3,3,94.33103637151207,94.33103637151207,glm_rerun_20260912,rerun_aggregate,92,2026-09-12T05:42:28.731135511Z,2026-09-12T10:20:30.754083698Z,latest_registered_three_strategy_rerun,94.33,points,known
glm-5.3,poolact,tuning,all,all,cost_tight,poolact,gap_mi,Gap points,4,9,9,0,3,3,3,3,94.33103637151207,94.33103637151207,glm_rerun_20260912,rerun_aggregate,94,2026-09-12T05:42:28.731135511Z,2026-09-12T10:20:30.754083698Z,latest_registered_three_strategy_rerun,94.33,points,known
gpt-5.6-sol,poolact,evidence_audit,all,all,cost_moderate,cached,evidence_acc_mv,fraction,4,13,13,0,13,13,1,1,0.6515837104072398,0.6515837104072398,gpt_original,old_absolute,2481,2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,latest_available_not_rerun,65.16,0–100,known
gpt-5.6-sol,poolact,evidence_audit,all,all,cost_moderate,naive,evidence_acc_mv,fraction,4,13,13,0,13,13,1,1,0.6470588235294118,0.6470588235294118,gpt_original,old_absolute,2485,2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,latest_available_not_rerun,64.71,0–100,known
gpt-5.6-sol,poolact,evidence_audit,all,all,cost_moderate,poolact,evidence_acc_mv,fraction,4,13,13,0,13,13,1,1,0.6742081447963801,0.6742081447963801,gpt_original,old_absolute,2489,2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,latest_available_not_rerun,67.42,0–100,known
gpt-5.6-sol,poolact,evidence_audit,all,all,cost_tight,cached,evidence_acc_mv,fraction,4,13,13,0,13,13,1,1,0.5882352941176471,0.5882352941176471,gpt_original,old_absolute,2493,2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,latest_available_not_rerun,58.82,0–100,known
gpt-5.6-sol,poolact,evidence_audit,all,all,cost_tight,naive,evidence_acc_mv,fraction,4,13,13,0,13,13,1,1,0.5158371040723982,0.5158371040723982,gpt_original,old_absolute,2497,2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,latest_available_not_rerun,51.58,0–100,known
gpt-5.6-sol,poolact,evidence_audit,all,all,cost_tight,poolact,evidence_acc_mv,fraction,4,13,13,0,13,13,1,1,0.6244343891402715,0.6244343891402715,gpt_original,old_absolute,2501,2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,latest_available_not_rerun,62.44,0–100,known
gpt-5.6-sol,poolact,restricted_search,all,all,cost_moderate,cached,f1_mv,fraction,4,39,39,0,39,39,1,1,0.6377792142498024,0.6377792142498024,gpt_original,old_absolute,2529,2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,latest_available_not_rerun,63.78,0–100,known
gpt-5.6-sol,poolact,restricted_search,all,all,cost_moderate,naive,f1_mv,fraction,4,39,39,0,39,39,1,1,0.6231271995977878,0.6231271995977878,gpt_original,old_absolute,2531,2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,latest_available_not_rerun,62.31,0–100,known
gpt-5.6-sol,poolact,restricted_search,all,all,cost_moderate,poolact,f1_mv,fraction,4,39,39,0,39,39,1,1,0.6060331825037707,0.6060331825037707,gpt_original,old_absolute,2533,2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,latest_available_not_rerun,60.60,0–100,known
gpt-5.6-sol,poolact,restricted_search,all,all,cost_tight,cached,f1_mv,fraction,4,39,39,0,39,39,1,1,0.20275867922926746,0.20275867922926746,gpt_original,old_absolute,2535,2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,latest_available_not_rerun,20.28,0–100,known
gpt-5.6-sol,poolact,restricted_search,all,all,cost_tight,naive,f1_mv,fraction,4,39,39,0,39,39,1,1,0.1915032679738562,0.1915032679738562,gpt_original,old_absolute,2537,2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,latest_available_not_rerun,19.15,0–100,known
gpt-5.6-sol,poolact,restricted_search,all,all,cost_tight,poolact,f1_mv,fraction,4,39,39,0,39,39,1,1,0.21885369532428356,0.21885369532428356,gpt_original,old_absolute,2539,2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,latest_available_not_rerun,21.89,0–100,known
gpt-5.6-sol,poolact,tuning,all,all,cost_moderate,cached,gap0_mi,Gap points,4,9,9,0,3,3,3,3,98.21139961323344,98.21139961323344,gpt_rerun_20260912,rerun_aggregate,98,2026-09-12T05:12:38.315903305Z,2026-09-12T06:37:58.523696077Z,latest_registered_three_strategy_rerun,98.21,points,known
gpt-5.6-sol,poolact,tuning,all,all,cost_moderate,cached,gap_mi,Gap points,4,9,9,0,3,3,3,3,98.21139961323344,98.21139961323344,gpt_rerun_20260912,rerun_aggregate,100,2026-09-12T05:12:38.315903305Z,2026-09-12T06:37:58.523696077Z,latest_registered_three_strategy_rerun,98.21,points,known
gpt-5.6-sol,poolact,tuning,all,all,cost_moderate,naive,gap0_mi,Gap points,4,9,9,0,3,3,3,3,98.10591772776527,98.10591772776527,gpt_rerun_20260912,rerun_aggregate,104,2026-09-12T05:12:38.315903305Z,2026-09-12T06:37:58.523696077Z,latest_registered_three_strategy_rerun,98.11,points,known
gpt-5.6-sol,poolact,tuning,all,all,cost_moderate,naive,gap_mi,Gap points,4,9,9,0,3,3,3,3,98.10591772776527,98.10591772776527,gpt_rerun_20260912,rerun_aggregate,106,2026-09-12T05:12:38.315903305Z,2026-09-12T06:37:58.523696077Z,latest_registered_three_strategy_rerun,98.11,points,known
gpt-5.6-sol,poolact,tuning,all,all,cost_moderate,poolact,gap0_mi,Gap points,4,9,9,0,3,3,3,3,97.96701760786793,97.96701760786793,gpt_rerun_20260912,rerun_aggregate,110,2026-09-12T05:12:38.315903305Z,2026-09-12T06:37:58.523696077Z,latest_registered_three_strategy_rerun,97.97,points,known
gpt-5.6-sol,poolact,tuning,all,all,cost_moderate,poolact,gap_mi,Gap points,4,9,9,0,3,3,3,3,97.96701760786793,97.96701760786793,gpt_rerun_20260912,rerun_aggregate,112,2026-09-12T05:12:38.315903305Z,2026-09-12T06:37:58.523696077Z,latest_registered_three_strategy_rerun,97.97,points,known
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,cached,gap0_mi,Gap points,4,9,9,0,3,3,3,3,96.04946232773469,96.04946232773469,gpt_original,old_gap0,116,2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,latest_available_not_rerun,96.05,points,known
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,cached,gap_mi,Gap points,4,9,9,0,3,3,3,3,96.04946232773469,96.04946232773469,gpt_original,old_absolute,2565,2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,latest_available_not_rerun,96.05,points,known
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,naive,gap0_mi,Gap points,4,9,9,0,3,3,3,3,96.64101526358955,96.64101526358955,gpt_original,old_gap0,118,2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,latest_available_not_rerun,96.64,points,known
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,naive,gap_mi,Gap points,4,9,9,0,3,3,3,3,96.64101526358955,96.64101526358955,gpt_original,old_absolute,2569,2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,latest_available_not_rerun,96.64,points,known
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,poolact,gap0_mi,Gap points,4,9,9,0,3,3,3,3,97.27071155025706,97.27071155025706,gpt_original,old_gap0,120,2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,latest_available_not_rerun,97.27,points,known
gpt-5.6-sol,poolact,tuning,all,all,cost_tight,poolact,gap_mi,Gap points,4,9,9,0,3,3,3,3,97.27071155025706,97.27071155025706,gpt_original,old_absolute,2573,2026-09-10T22:33:08.898804Z,2026-09-11T01:36:25.038024Z,latest_available_not_rerun,97.27,points,known
kimi-k3,poolact,evidence_audit,all,all,cost_moderate,cached,evidence_acc_mv,fraction,4,13,13,0,13,13,1,1,0.7647058823529411,0.7647058823529411,kimi_original,old_absolute,3210,2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,latest_available_not_rerun,76.47,0–100,known
kimi-k3,poolact,evidence_audit,all,all,cost_moderate,naive,evidence_acc_mv,fraction,4,13,13,0,13,13,1,1,0.7375565610859728,0.7375565610859728,kimi_original,old_absolute,3223,2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,latest_available_not_rerun,73.76,0–100,known
kimi-k3,poolact,evidence_audit,all,all,cost_moderate,poolact,evidence_acc_mv,fraction,4,13,13,0,13,13,1,1,0.9366515837104072,0.9366515837104072,kimi_original,old_absolute,3236,2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,latest_available_not_rerun,93.67,0–100,known
kimi-k3,poolact,evidence_audit,all,all,cost_tight,cached,evidence_acc_mv,fraction,4,13,13,0,13,13,1,1,0.5475113122171946,0.5475113122171946,kimi_original,old_absolute,3249,2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,latest_available_not_rerun,54.75,0–100,known
kimi-k3,poolact,evidence_audit,all,all,cost_tight,naive,evidence_acc_mv,fraction,4,13,13,0,13,13,1,1,0.5520361990950227,0.5520361990950227,kimi_original,old_absolute,3262,2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,latest_available_not_rerun,55.20,0–100,known
kimi-k3,poolact,evidence_audit,all,all,cost_tight,poolact,evidence_acc_mv,fraction,4,13,13,0,13,13,1,1,0.6289592760180995,0.6289592760180995,kimi_original,old_absolute,3275,2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,latest_available_not_rerun,62.90,0–100,known
kimi-k3,poolact,restricted_search,all,all,cost_moderate,cached,f1_mv,fraction,4,39,39,0,39,39,1,1,0.6420342185048067,0.6420342185048067,kimi_original,old_absolute,3288,2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,latest_available_not_rerun,64.20,0–100,known
kimi-k3,poolact,restricted_search,all,all,cost_moderate,naive,f1_mv,fraction,4,39,39,0,39,39,1,1,0.6459192223898106,0.6459192223898106,kimi_original,old_absolute,3299,2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,latest_available_not_rerun,64.59,0–100,known
kimi-k3,poolact,restricted_search,all,all,cost_moderate,poolact,f1_mv,fraction,4,39,39,0,39,39,1,1,0.6674088438794321,0.6674088438794321,kimi_original,old_absolute,3310,2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,latest_available_not_rerun,66.74,0–100,known
kimi-k3,poolact,restricted_search,all,all,cost_tight,cached,f1_mv,fraction,4,39,39,0,39,39,1,1,0.18722976370035194,0.18722976370035194,kimi_original,old_absolute,3321,2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,latest_available_not_rerun,18.72,0–100,known
kimi-k3,poolact,restricted_search,all,all,cost_tight,naive,f1_mv,fraction,4,39,39,0,39,39,1,1,0.21287078934137757,0.21287078934137757,kimi_original,old_absolute,3332,2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,latest_available_not_rerun,21.29,0–100,known
kimi-k3,poolact,restricted_search,all,all,cost_tight,poolact,f1_mv,fraction,4,39,39,0,39,39,1,1,0.304323780794369,0.304323780794369,kimi_original,old_absolute,3343,2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,latest_available_not_rerun,30.43,0–100,known
kimi-k3,poolact,tuning,all,all,cost_moderate,cached,gap0_mi,Gap points,4,9,9,0,3,3,3,3,97.9611398348133,97.9611398348133,kimi_original,old_gap0,14,2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,latest_available_not_rerun,97.96,points,known
kimi-k3,poolact,tuning,all,all,cost_moderate,cached,gap_mi,Gap points,4,9,9,0,3,3,3,3,97.9611398348133,97.9611398348133,kimi_original,old_absolute,3423,2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,latest_available_not_rerun,97.96,points,known
kimi-k3,poolact,tuning,all,all,cost_moderate,naive,gap0_mi,Gap points,4,9,9,0,3,3,3,3,98.03886592767417,98.03886592767417,kimi_original,old_gap0,16,2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,latest_available_not_rerun,98.04,points,known
kimi-k3,poolact,tuning,all,all,cost_moderate,naive,gap_mi,Gap points,4,9,9,0,3,3,3,3,98.03886592767417,98.03886592767417,kimi_original,old_absolute,3436,2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,latest_available_not_rerun,98.04,points,known
kimi-k3,poolact,tuning,all,all,cost_moderate,poolact,gap0_mi,Gap points,4,9,9,0,3,3,3,3,98.5563281837845,98.5563281837845,kimi_original,old_gap0,18,2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,latest_available_not_rerun,98.56,points,known
kimi-k3,poolact,tuning,all,all,cost_moderate,poolact,gap_mi,Gap points,4,9,9,0,3,3,3,3,98.5563281837845,98.5563281837845,kimi_original,old_absolute,3449,2026-09-09T05:32:41.468233+00:00,2026-09-10T00:04:22.330107+00:00,latest_available_not_rerun,98.56,points,known
kimi-k3,poolact,tuning,all,all,cost_tight,cached,gap0_mi,Gap points,4,9,9,0,3,3,3,3,92.95336655015971,92.95336655015971,kimi_rerun_20260912,rerun_aggregate,116,2026-09-12T05:23:03.312983336Z,2026-09-12T07:10:34.040547984Z,latest_registered_three_strategy_rerun,92.95,points,known
kimi-k3,poolact,tuning,all,all,cost_tight,cached,gap_mi,Gap points,4,9,9,0,3,3,3,3,92.95336655015971,92.95336655015971,kimi_rerun_20260912,rerun_aggregate,118,2026-09-12T05:23:03.312983336Z,2026-09-12T07:10:34.040547984Z,latest_registered_three_strategy_rerun,92.95,points,known
kimi-k3,poolact,tuning,all,all,cost_tight,naive,gap0_mi,Gap points,4,9,9,0,3,3,3,3,93.64915826734827,93.64915826734827,kimi_rerun_20260912,rerun_aggregate,122,2026-09-12T05:23:03.312983336Z,2026-09-12T07:10:34.040547984Z,latest_registered_three_strategy_rerun,93.65,points,known
kimi-k3,poolact,tuning,all,all,cost_tight,naive,gap_mi,Gap points,4,9,9,0,3,3,3,3,93.64915826734827,93.64915826734827,kimi_rerun_20260912,rerun_aggregate,124,2026-09-12T05:23:03.312983336Z,2026-09-12T07:10:34.040547984Z,latest_registered_three_strategy_rerun,93.65,points,known
kimi-k3,poolact,tuning,all,all,cost_tight,poolact,gap0_mi,Gap points,4,9,9,0,3,3,3,3,95.52366392604269,95.52366392604269,kimi_rerun_20260912,rerun_aggregate,128,2026-09-12T05:23:03.312983336Z,2026-09-12T07:10:34.040547984Z,latest_registered_three_strategy_rerun,95.52,points,known
kimi-k3,poolact,tuning,all,all,cost_tight,poolact,gap_mi,Gap points,4,9,9,0,3,3,3,3,95.52366392604269,95.52366392604269,kimi_rerun_20260912,rerun_aggregate,130,2026-09-12T05:23:03.312983336Z,2026-09-12T07:10:34.040547984Z,latest_registered_three_strategy_rerun,95.52,points,known
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,all,all,cost_moderate,cached,evidence_acc_mv,fraction,4,13,13,0,13,13,1,1,0.7466063348416289,0.7466063348416289,qwen_original,old_absolute,4377,2026-09-10T23:51:51.521520096Z,2026-09-11T13:24:48.441053779Z,latest_available_not_rerun,74.66,0–100,known
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,all,all,cost_moderate,naive,evidence_acc_mv,fraction,4,13,13,0,13,13,1,1,0.6877828054298643,0.6877828054298643,qwen_original,old_absolute,4390,2026-09-10T23:51:51.521520096Z,2026-09-11T13:24:48.441053779Z,latest_available_not_rerun,68.78,0–100,known
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,all,all,cost_moderate,poolact,evidence_acc_mv,fraction,4,13,13,0,13,13,1,1,0.9366515837104072,0.9366515837104072,qwen_original,old_absolute,4403,2026-09-10T23:51:51.521520096Z,2026-09-11T13:24:48.441053779Z,latest_available_not_rerun,93.67,0–100,known
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,all,all,cost_tight,cached,evidence_acc_mv,fraction,4,13,13,0,13,13,1,1,0.6018099547511312,0.6018099547511312,qwen_original,old_absolute,4416,2026-09-10T23:51:51.521520096Z,2026-09-11T13:24:48.441053779Z,latest_available_not_rerun,60.18,0–100,known
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,all,all,cost_tight,naive,evidence_acc_mv,fraction,4,13,13,0,13,13,1,1,0.5610859728506787,0.5610859728506787,qwen_original,old_absolute,4429,2026-09-10T23:51:51.521520096Z,2026-09-11T13:24:48.441053779Z,latest_available_not_rerun,56.11,0–100,known
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,all,all,cost_tight,poolact,evidence_acc_mv,fraction,4,13,13,0,13,13,1,1,0.6380090497737557,0.6380090497737557,qwen_original,old_absolute,4442,2026-09-10T23:51:51.521520096Z,2026-09-11T13:24:48.441053779Z,latest_available_not_rerun,63.80,0–100,known
qwen3.8-2.4t-a95b-fp8,poolact,restricted_search,all,all,cost_moderate,cached,f1_mv,fraction,4,39,39,0,39,39,1,1,0.6117311882017764,0.6117311882017764,qwen_original,old_absolute,4533,2026-09-10T23:51:51.521520096Z,2026-09-11T13:24:48.441053779Z,latest_available_not_rerun,61.17,0–100,known
qwen3.8-2.4t-a95b-fp8,poolact,restricted_search,all,all,cost_moderate,naive,f1_mv,fraction,4,39,39,0,39,39,1,1,0.6121381886087769,0.6121381886087769,qwen_original,old_absolute,4544,2026-09-10T23:51:51.521520096Z,2026-09-11T13:24:48.441053779Z,latest_available_not_rerun,61.21,0–100,known
qwen3.8-2.4t-a95b-fp8,poolact,restricted_search,all,all,cost_moderate,poolact,f1_mv,fraction,4,39,39,0,39,39,1,1,0.6348488113193996,0.6348488113193996,qwen_original,old_absolute,4555,2026-09-10T23:51:51.521520096Z,2026-09-11T13:24:48.441053779Z,latest_available_not_rerun,63.48,0–100,known
qwen3.8-2.4t-a95b-fp8,poolact,restricted_search,all,all,cost_tight,cached,f1_mv,fraction,4,39,39,0,39,39,1,1,0.23313940960999785,0.23313940960999785,qwen_original,old_absolute,4566,2026-09-10T23:51:51.521520096Z,2026-09-11T13:24:48.441053779Z,latest_available_not_rerun,23.31,0–100,known
qwen3.8-2.4t-a95b-fp8,poolact,restricted_search,all,all,cost_tight,naive,f1_mv,fraction,4,39,39,0,39,39,1,1,0.18295625942684765,0.18295625942684765,qwen_original,old_absolute,4577,2026-09-10T23:51:51.521520096Z,2026-09-11T13:24:48.441053779Z,latest_available_not_rerun,18.30,0–100,known
qwen3.8-2.4t-a95b-fp8,poolact,restricted_search,all,all,cost_tight,poolact,f1_mv,fraction,4,39,39,0,39,39,1,1,0.20688788335847158,0.20688788335847158,qwen_original,old_absolute,4588,2026-09-10T23:51:51.521520096Z,2026-09-11T13:24:48.441053779Z,latest_available_not_rerun,20.69,0–100,known
qwen3.8-2.4t-a95b-fp8,poolact,tuning,all,all,cost_moderate,cached,gap0_mi,Gap points,4,9,9,0,3,3,3,3,97.72333308119075,97.72333308119075,qwen_original,old_gap0,62,2026-09-10T23:51:51.521520096Z,2026-09-11T13:24:48.441053779Z,latest_available_not_rerun,97.72,points,known
qwen3.8-2.4t-a95b-fp8,poolact,tuning,all,all,cost_moderate,cached,gap_mi,Gap points,4,9,9,0,3,3,3,3,97.72333308119075,97.72333308119075,qwen_original,old_absolute,4668,2026-09-10T23:51:51.521520096Z,2026-09-11T13:24:48.441053779Z,latest_available_not_rerun,97.72,points,known
qwen3.8-2.4t-a95b-fp8,poolact,tuning,all,all,cost_moderate,naive,gap0_mi,Gap points,4,9,9,0,3,3,3,3,96.92295141673004,96.92295141673004,qwen_original,old_gap0,64,2026-09-10T23:51:51.521520096Z,2026-09-11T13:24:48.441053779Z,latest_available_not_rerun,96.92,points,known
qwen3.8-2.4t-a95b-fp8,poolact,tuning,all,all,cost_moderate,naive,gap_mi,Gap points,4,9,9,0,3,3,3,3,96.92295141673004,96.92295141673004,qwen_original,old_absolute,4681,2026-09-10T23:51:51.521520096Z,2026-09-11T13:24:48.441053779Z,latest_available_not_rerun,96.92,points,known
qwen3.8-2.4t-a95b-fp8,poolact,tuning,all,all,cost_moderate,poolact,gap0_mi,Gap points,4,9,9,0,3,3,3,3,98.86948406116441,98.86948406116441,qwen_original,old_gap0,66,2026-09-10T23:51:51.521520096Z,2026-09-11T13:24:48.441053779Z,latest_available_not_rerun,98.87,points,known
qwen3.8-2.4t-a95b-fp8,poolact,tuning,all,all,cost_moderate,poolact,gap_mi,Gap points,4,9,9,0,3,3,3,3,98.86948406116441,98.86948406116441,qwen_original,old_absolute,4694,2026-09-10T23:51:51.521520096Z,2026-09-11T13:24:48.441053779Z,latest_available_not_rerun,98.87,points,known
qwen3.8-2.4t-a95b-fp8,poolact,tuning,all,all,cost_tight,cached,gap0_mi,Gap points,4,9,9,0,3,3,3,3,90.7576025727036,90.7576025727036,qwen_original,old_gap0,68,2026-09-10T23:51:51.521520096Z,2026-09-11T13:24:48.441053779Z,latest_available_not_rerun,90.76,points,known
qwen3.8-2.4t-a95b-fp8,poolact,tuning,all,all,cost_tight,cached,gap_mi,Gap points,4,9,9,0,3,3,3,3,90.7576025727036,90.7576025727036,qwen_original,old_absolute,4707,2026-09-10T23:51:51.521520096Z,2026-09-11T13:24:48.441053779Z,latest_available_not_rerun,90.76,points,known
qwen3.8-2.4t-a95b-fp8,poolact,tuning,all,all,cost_tight,naive,gap0_mi,Gap points,4,9,9,0,3,3,3,3,90.62109028315723,90.62109028315723,qwen_original,old_gap0,70,2026-09-10T23:51:51.521520096Z,2026-09-11T13:24:48.441053779Z,latest_available_not_rerun,90.62,points,known
qwen3.8-2.4t-a95b-fp8,poolact,tuning,all,all,cost_tight,naive,gap_mi,Gap points,4,9,9,0,3,3,3,3,90.62109028315723,90.62109028315723,qwen_original,old_absolute,4720,2026-09-10T23:51:51.521520096Z,2026-09-11T13:24:48.441053779Z,latest_available_not_rerun,90.62,points,known
qwen3.8-2.4t-a95b-fp8,poolact,tuning,all,all,cost_tight,poolact,gap0_mi,Gap points,4,9,9,0,3,3,3,3,96.27067313679852,96.27067313679852,qwen_original,old_gap0,72,2026-09-10T23:51:51.521520096Z,2026-09-11T13:24:48.441053779Z,latest_available_not_rerun,96.27,points,known
qwen3.8-2.4t-a95b-fp8,poolact,tuning,all,all,cost_tight,poolact,gap_mi,Gap points,4,9,9,0,3,3,3,3,96.27067313679852,96.27067313679852,qwen_original,old_absolute,4733,2026-09-10T23:51:51.521520096Z,2026-09-11T13:24:48.441053779Z,latest_available_not_rerun,96.27,points,known
