slot_id,model,task,regime,seed,outer_repeat,selection,source_path,sha256,bytes,source_commit,source_tree_sha256,source_dirty
166e4efea6042fb189f92738,deepseek-v4-flash-0731,hpobench:nasbench101:B,cost_tight,2208,2,retained_frozen,frozen_delivery/trajectories/deepseek-v4-flash-0731/expgym/166e4efea6042fb189f92738.json,1e4e5db7cc014ab0a7450d9ae9a3aac6316137beaf649e5c2956e1ceea27dd53,40024,5aabf7f6b568a1281fb677a94c19cfb2e8ce98b8,b040dd01fa8faec8e7ef0dbab349463a16f739daa4df9c42969001173580abac,False
f11456ff6d9f288724b4f1b0,deepseek-v4-flash-0731,hpobench:nasbench101:C,cost_tight,2200,0,retained_frozen,frozen_delivery/trajectories/deepseek-v4-flash-0731/expgym/f11456ff6d9f288724b4f1b0.json,2ee05aa8f44bbcce6078eae3c6cf24449ac1dc240d2bc204d8b0d8a8fe15d1ad,50770,5aabf7f6b568a1281fb677a94c19cfb2e8ce98b8,b040dd01fa8faec8e7ef0dbab349463a16f739daa4df9c42969001173580abac,False
e23544862f77cc8f93c0b71c,deepseek-v4-flash-0731,hpobench:nasbench101:C,cost_tight,2204,1,retained_frozen,frozen_delivery/trajectories/deepseek-v4-flash-0731/expgym/e23544862f77cc8f93c0b71c.json,4cf88013fc6795260f4eff66b3a113abf793fb69432e3c4ac0de4eba2f7168eb,41106,5aabf7f6b568a1281fb677a94c19cfb2e8ce98b8,b040dd01fa8faec8e7ef0dbab349463a16f739daa4df9c42969001173580abac,False
4c72d6358a5610ebfdd98d76,deepseek-v4-flash-0731,hpobench:nasbench101:C,cost_tight,2208,2,retained_frozen,frozen_delivery/trajectories/deepseek-v4-flash-0731/expgym/4c72d6358a5610ebfdd98d76.json,bfa7e76453d424e0772c3c55ef42ac06bbffe3150241066a3d2e48cf7384ffad,69199,5aabf7f6b568a1281fb677a94c19cfb2e8ce98b8,b040dd01fa8faec8e7ef0dbab349463a16f739daa4df9c42969001173580abac,False
919c5d2fb79817cfec11954b,deepseek-v4-flash-0731,hpobench:nasbench201:cifar10-valid,cost_tight,2200,0,retained_frozen,frozen_delivery/trajectories/deepseek-v4-flash-0731/expgym/919c5d2fb79817cfec11954b.json,388337c0adb45fad029839b21c9ed6f5e4a600d92b78c0bf730bee22ddab9865,33238,5aabf7f6b568a1281fb677a94c19cfb2e8ce98b8,b040dd01fa8faec8e7ef0dbab349463a16f739daa4df9c42969001173580abac,False
cb096f6e6707bffee0aed337,deepseek-v4-flash-0731,hpobench:nasbench201:cifar10-valid,cost_tight,2204,1,retained_frozen,frozen_delivery/trajectories/deepseek-v4-flash-0731/expgym/cb096f6e6707bffee0aed337.json,0069638feb1c47368de6986cebc5c6d4f37c621f6a33c6f533f1498786eaedd5,36247,5aabf7f6b568a1281fb677a94c19cfb2e8ce98b8,b040dd01fa8faec8e7ef0dbab349463a16f739daa4df9c42969001173580abac,False
78744731fc174ba80b99f0da,deepseek-v4-flash-0731,hpobench:nasbench201:cifar10-valid,cost_tight,2208,2,retained_frozen,frozen_delivery/trajectories/deepseek-v4-flash-0731/expgym/78744731fc174ba80b99f0da.json,2bcabd9ed8a076b4eac2c64dbe294dfffa4dd60c0d4e0d2f27628deb2279ba5b,67556,5aabf7f6b568a1281fb677a94c19cfb2e8ce98b8,b040dd01fa8faec8e7ef0dbab349463a16f739daa4df9c42969001173580abac,False
7942362bb20dd64582748d41,deepseek-v4-flash-0731,hpobench:nasbench201:cifar100,cost_tight,2200,0,retained_frozen,frozen_delivery/trajectories/deepseek-v4-flash-0731/expgym/7942362bb20dd64582748d41.json,df5043606cc579105c7a676a32d8e655b80f6130eb9c9226a064c322b6baa0d1,67489,5aabf7f6b568a1281fb677a94c19cfb2e8ce98b8,b040dd01fa8faec8e7ef0dbab349463a16f739daa4df9c42969001173580abac,False
3407f9374da60cf7fe9f913c,deepseek-v4-flash-0731,hpobench:nasbench201:cifar100,cost_tight,2204,1,retained_frozen,frozen_delivery/trajectories/deepseek-v4-flash-0731/expgym/3407f9374da60cf7fe9f913c.json,3013af441e4c46782b675796a35fc593589e35e9f1b7b771cb096a184383dc45,58612,5aabf7f6b568a1281fb677a94c19cfb2e8ce98b8,b040dd01fa8faec8e7ef0dbab349463a16f739daa4df9c42969001173580abac,False
23fe847ce436008f50b587ec,deepseek-v4-flash-0731,hpobench:nasbench201:cifar100,cost_tight,2208,2,retained_frozen,frozen_delivery/trajectories/deepseek-v4-flash-0731/expgym/23fe847ce436008f50b587ec.json,094e5e01d93c9abd8890ebaa7090f516cab3dd07dafb216b804ce82f96dddd80,47370,5aabf7f6b568a1281fb677a94c19cfb2e8ce98b8,b040dd01fa8faec8e7ef0dbab349463a16f739daa4df9c42969001173580abac,False
55d245ac8cda67c384e18ae9,deepseek-v4-flash-0731,hpobench:nasbench201:imagenet16-120,cost_tight,2200,0,retained_frozen,frozen_delivery/trajectories/deepseek-v4-flash-0731/expgym/55d245ac8cda67c384e18ae9.json,45527fa0031d1159cf20b8352cde0254a3471a94ee68e86ff40c80e112e5dba6,67450,5aabf7f6b568a1281fb677a94c19cfb2e8ce98b8,b040dd01fa8faec8e7ef0dbab349463a16f739daa4df9c42969001173580abac,False
db8445cc8b7abf36c276ab66,deepseek-v4-flash-0731,hpobench:nasbench201:imagenet16-120,cost_tight,2204,1,retained_frozen,frozen_delivery/trajectories/deepseek-v4-flash-0731/expgym/db8445cc8b7abf36c276ab66.json,decb08b8e2ef434181faa90c83cb59e72b75fdb670e3215bbbcf7cec1ee83890,40086,5aabf7f6b568a1281fb677a94c19cfb2e8ce98b8,b040dd01fa8faec8e7ef0dbab349463a16f739daa4df9c42969001173580abac,False
6165feabe211e3c216455e79,deepseek-v4-flash-0731,hpobench:nasbench201:imagenet16-120,cost_tight,2208,2,retained_frozen,frozen_delivery/trajectories/deepseek-v4-flash-0731/expgym/6165feabe211e3c216455e79.json,83bcba973a02772415427f67efee93fe0f82e92225aae25c4a6a096f5892e272,41010,5aabf7f6b568a1281fb677a94c19cfb2e8ce98b8,b040dd01fa8faec8e7ef0dbab349463a16f739daa4df9c42969001173580abac,False
c2822bfb0f7560f88ceae45c,deepseek-v4-flash-0731,hpobench:paramnet:adult:steps,cost_tight,2200,0,retained_frozen,frozen_delivery/trajectories/deepseek-v4-flash-0731/expgym/c2822bfb0f7560f88ceae45c.json,2100bdffeb63d8f51038fdecb6b4676fb78c8441ef9a6d5c2353fc2d974e6fdc,40549,5aabf7f6b568a1281fb677a94c19cfb2e8ce98b8,b040dd01fa8faec8e7ef0dbab349463a16f739daa4df9c42969001173580abac,False
b431322d86edeb6f949f4d6d,deepseek-v4-flash-0731,hpobench:paramnet:adult:steps,cost_tight,2204,1,retained_frozen,frozen_delivery/trajectories/deepseek-v4-flash-0731/expgym/b431322d86edeb6f949f4d6d.json,0916408d5ecb404f0cc01136ca323597b22fc765fc61b9431a83eaf595c04d84,36765,5aabf7f6b568a1281fb677a94c19cfb2e8ce98b8,b040dd01fa8faec8e7ef0dbab349463a16f739daa4df9c42969001173580abac,False
475358179bd6968267115cef,deepseek-v4-flash-0731,hpobench:paramnet:adult:steps,cost_tight,2208,2,retained_frozen,frozen_delivery/trajectories/deepseek-v4-flash-0731/expgym/475358179bd6968267115cef.json,9d5e1cae088d441f7c031e44427e9df9dbde243f10dabac4dafefb16d6c4df7e,46828,5aabf7f6b568a1281fb677a94c19cfb2e8ce98b8,b040dd01fa8faec8e7ef0dbab349463a16f739daa4df9c42969001173580abac,False
5384614ca7d1aef00a06fbb1,deepseek-v4-flash-0731,hpobench:paramnet:higgs:steps,cost_tight,2200,0,retained_frozen,frozen_delivery/trajectories/deepseek-v4-flash-0731/expgym/5384614ca7d1aef00a06fbb1.json,1c1f3cf0e6b10a9d039687ec816aba3f435ac39ea229022ce96a4357dfed7608,44407,5aabf7f6b568a1281fb677a94c19cfb2e8ce98b8,b040dd01fa8faec8e7ef0dbab349463a16f739daa4df9c42969001173580abac,False
1a6c65604fe59d419b9e3431,deepseek-v4-flash-0731,hpobench:paramnet:higgs:steps,cost_tight,2204,1,retained_frozen,frozen_delivery/trajectories/deepseek-v4-flash-0731/expgym/1a6c65604fe59d419b9e3431.json,5db544235721b149ca26f0a342b7fabc0cf0593eb81d71e062214d8cb8befc5c,51224,5aabf7f6b568a1281fb677a94c19cfb2e8ce98b8,b040dd01fa8faec8e7ef0dbab349463a16f739daa4df9c42969001173580abac,False
2afc7ec386bf0776db78eff4,deepseek-v4-flash-0731,hpobench:paramnet:higgs:steps,cost_tight,2208,2,retained_frozen,frozen_delivery/trajectories/deepseek-v4-flash-0731/expgym/2afc7ec386bf0776db78eff4.json,3fc1d3c6199c038758a8c63055d36d3f3d0c1749503d40ef973bff840dcb03f9,30480,5aabf7f6b568a1281fb677a94c19cfb2e8ce98b8,b040dd01fa8faec8e7ef0dbab349463a16f739daa4df9c42969001173580abac,False
de1cca8b58c51d0468b40276,deepseek-v4-flash-0731,hpobench:paramnet:letter:steps,cost_tight,2200,0,retained_frozen,frozen_delivery/trajectories/deepseek-v4-flash-0731/expgym/de1cca8b58c51d0468b40276.json,cd82a9c89e07ca5920ee9a9ca4e3cccb19607c55f253f74d06faa64df09cd7cd,60133,5aabf7f6b568a1281fb677a94c19cfb2e8ce98b8,b040dd01fa8faec8e7ef0dbab349463a16f739daa4df9c42969001173580abac,False
7d0c86ddb9f4e643c85d1158,deepseek-v4-flash-0731,hpobench:paramnet:letter:steps,cost_tight,2204,1,retained_frozen,frozen_delivery/trajectories/deepseek-v4-flash-0731/expgym/7d0c86ddb9f4e643c85d1158.json,7347799233cb34aee0459f580b391f8cff4500aa869824fd392ae5866c55c298,76999,5aabf7f6b568a1281fb677a94c19cfb2e8ce98b8,b040dd01fa8faec8e7ef0dbab349463a16f739daa4df9c42969001173580abac,False
48044289f15feb8a13f5b8a8,deepseek-v4-flash-0731,hpobench:paramnet:letter:steps,cost_tight,2208,2,retained_frozen,frozen_delivery/trajectories/deepseek-v4-flash-0731/expgym/48044289f15feb8a13f5b8a8.json,ea3e8577ea68c3cd9ed2bc19c701f349f0ba47f8cd1bb131c59d497d37d4f795,75881,5aabf7f6b568a1281fb677a94c19cfb2e8ce98b8,b040dd01fa8faec8e7ef0dbab349463a16f739daa4df9c42969001173580abac,False
969fe1ce3003231cbc407b3f,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_free,2200,0,retained_frozen,frozen_delivery/trajectories/gemini-3.8-flash-medium/expgym/969fe1ce3003231cbc407b3f.json,58afb8866b3eaf28249d23c7708738f5f4ba5c3460bceb74aa167fe91a58b6f9,370771,de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True
79cc896dcd18edab4d4dead8,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_free,2204,1,retained_frozen,frozen_delivery/trajectories/gemini-3.8-flash-medium/expgym/79cc896dcd18edab4d4dead8.json,021eda39b323ed940516d7c399344ef7af44d5eaae448e528a6eeed095b93d3c,373984,de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True
e7f439080d5b824fc4f4192d,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_free,2208,2,retained_frozen,frozen_delivery/trajectories/gemini-3.8-flash-medium/expgym/e7f439080d5b824fc4f4192d.json,d292258027f47080b432a9980eedc77fa366f0816ee4ace10c05d7e832151e8c,376857,de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True
be5d9f38a34fd82b0318f9d5,gemini-3.8-flash-medium,hpobench:nasbench101:B,cost_free,2200,0,retained_frozen,frozen_delivery/trajectories/gemini-3.8-flash-medium/expgym/be5d9f38a34fd82b0318f9d5.json,9823a68bd49aae4b280f507acf8b1d86f3d23a734575e4cd3c214bc86624fc18,282937,de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True
330f5164305f15a097249382,gemini-3.8-flash-medium,hpobench:nasbench101:B,cost_free,2204,1,retained_frozen,frozen_delivery/trajectories/gemini-3.8-flash-medium/expgym/330f5164305f15a097249382.json,199d3a9ec6889fdc37a8a1050d80016414aec2a07e4682f7d8e9976587c5318f,287621,de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True
a5ab17df8d8d853c5f3d9375,gemini-3.8-flash-medium,hpobench:nasbench101:B,cost_free,2208,2,retained_frozen,frozen_delivery/trajectories/gemini-3.8-flash-medium/expgym/a5ab17df8d8d853c5f3d9375.json,fb41589fb0471ca4019a857cb1a4cd11961e0e0b8c1930ac4f9d7f0e7b272861,320528,de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True
5850ac4811d22f872b580030,gemini-3.8-flash-medium,hpobench:nasbench101:C,cost_free,2200,0,retained_frozen,frozen_delivery/trajectories/gemini-3.8-flash-medium/expgym/5850ac4811d22f872b580030.json,a485e020e2e22dbc671cd22b05de9d20f9b4ab73eaca3f9a119ed3415403bafd,448181,de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True
27aff4f2675c1b10c6eb2e44,gemini-3.8-flash-medium,hpobench:nasbench101:C,cost_free,2204,1,retained_frozen,frozen_delivery/trajectories/gemini-3.8-flash-medium/expgym/27aff4f2675c1b10c6eb2e44.json,48cdc2551e5d22f26d67530ee310f433de1a3931c71fe3643c3ab27576d626d4,435795,de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True
b50ff6f062896ae4695dd367,gemini-3.8-flash-medium,hpobench:nasbench101:C,cost_free,2208,2,retained_frozen,frozen_delivery/trajectories/gemini-3.8-flash-medium/expgym/b50ff6f062896ae4695dd367.json,5557aaa433d82fb5e048d7bd67c79d576807272c427d4dafd36735d17bf982b0,445199,de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True
844b39d0eeaa862ab08f4ab6,gemini-3.8-flash-medium,hpobench:nasbench201:cifar10-valid,cost_free,2200,0,retained_frozen,frozen_delivery/trajectories/gemini-3.8-flash-medium/expgym/844b39d0eeaa862ab08f4ab6.json,4a5c60632862ffc3d2e7dea5edc962cf5cbd59d1f17a08a1372a2ebd33acc46d,192166,de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True
2c5c6e5fd2be3808b9206c57,gemini-3.8-flash-medium,hpobench:nasbench201:cifar10-valid,cost_free,2204,1,retained_frozen,frozen_delivery/trajectories/gemini-3.8-flash-medium/expgym/2c5c6e5fd2be3808b9206c57.json,6e9a0771cc7d6a7344570d8f3dd33e021c30bf4dddd0095682d2295b66003dff,193393,de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True
cc1194762f4de9fea8c43a51,gemini-3.8-flash-medium,hpobench:nasbench201:cifar10-valid,cost_free,2208,2,retained_frozen,frozen_delivery/trajectories/gemini-3.8-flash-medium/expgym/cc1194762f4de9fea8c43a51.json,575e788fd6eb775b86fc3acd1559c2fcd5f9641b1e95a55bf513bfccbcb3f9e0,218400,de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True
f34289e9490c9185161406e5,gemini-3.8-flash-medium,hpobench:nasbench201:cifar100,cost_free,2200,0,retained_frozen,frozen_delivery/trajectories/gemini-3.8-flash-medium/expgym/f34289e9490c9185161406e5.json,ac53ee7dd2d232b9f224f7ef79e7e080ea8d0e0f2532f8bc1579b6b00e320af9,176706,de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True
e9774de36a06ced5c37732ba,gemini-3.8-flash-medium,hpobench:nasbench201:cifar100,cost_free,2204,1,retained_frozen,frozen_delivery/trajectories/gemini-3.8-flash-medium/expgym/e9774de36a06ced5c37732ba.json,8dc4ed6f07915780ddb29d41cf1544b1d26359b41995b20570349d55a03a6cba,218609,de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True
9a510611025f5d7d84a78ebc,gemini-3.8-flash-medium,hpobench:nasbench201:cifar100,cost_free,2208,2,retained_frozen,frozen_delivery/trajectories/gemini-3.8-flash-medium/expgym/9a510611025f5d7d84a78ebc.json,266077cc1e8548cc4a1499464fde5c3cf84a34059ea982b0c8cdb604c0835a23,129311,de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True
0662569d1a6ba668acea0867,gemini-3.8-flash-medium,hpobench:nasbench201:imagenet16-120,cost_free,2200,0,retained_frozen,frozen_delivery/trajectories/gemini-3.8-flash-medium/expgym/0662569d1a6ba668acea0867.json,abaa6fc57b94adca9def3c8b19d4594567749a65a5a7bad0e9fba2f629daa39e,215733,de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True
c71745d0d87583b63e93ffa4,gemini-3.8-flash-medium,hpobench:nasbench201:imagenet16-120,cost_free,2204,1,retained_frozen,frozen_delivery/trajectories/gemini-3.8-flash-medium/expgym/c71745d0d87583b63e93ffa4.json,728e74bd6b058c2f89877eb1a92ce65cbd07e20deeb7e930b0a90ee6bb7c5c7f,221318,de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True
5a00927c34ee6f193d120067,gemini-3.8-flash-medium,hpobench:nasbench201:imagenet16-120,cost_free,2208,2,retained_frozen,frozen_delivery/trajectories/gemini-3.8-flash-medium/expgym/5a00927c34ee6f193d120067.json,b909636bfacde9e51c7880dae74029bd618f6dfcc0a45825ec19a0be6e3ede27,220249,de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True
eaedd2e348b3a9a9afdb54ea,gemini-3.8-flash-medium,hpobench:paramnet:adult:steps,cost_free,2200,0,retained_frozen,frozen_delivery/trajectories/gemini-3.8-flash-medium/expgym/eaedd2e348b3a9a9afdb54ea.json,d85d1bad440651ac836c7ae123af6851c7cc5d4c04bf8f5814d5f321fa4f6e94,231867,de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True
782b456a9359ae9ad97536c7,gemini-3.8-flash-medium,hpobench:paramnet:adult:steps,cost_free,2204,1,retained_frozen,frozen_delivery/trajectories/gemini-3.8-flash-medium/expgym/782b456a9359ae9ad97536c7.json,53a14f6bc6cb6ecd3eaee217430910c161d9adc00eedfd9cc49047695989712a,231546,de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True
9e222da86eebda2a5fd3c3a1,gemini-3.8-flash-medium,hpobench:paramnet:adult:steps,cost_free,2208,2,new_missing_slot,gemini_openrouter_20260917/runs/main/invocations/job_c446a197be20ed0283f4eb789899d0ffa2570049eeefc5329be03c7c366a835c/result/gemini-3.8-flash-medium-openrouter_cost_free/traces-v2/tuning_hpobench_paramnet_adult_steps_r0_s2208.json,ee0f8b3d04f39107ca94a9d1bac1db3b38e3ce41161fd5d719c078deeaf160ce,187745,,ec52a3371945f22ebd9d896a30b7ac8056dd502dd29998693713c5d08dba5ca6,False
98625201be0234298da43943,gemini-3.8-flash-medium,hpobench:paramnet:higgs:steps,cost_free,2200,0,retained_frozen,frozen_delivery/trajectories/gemini-3.8-flash-medium/expgym/98625201be0234298da43943.json,014e5b99f88ad8e087aa7f58a70650d2bf3a2a2173444083724fd844a761b23e,234115,de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True
620c7d66e3a36aff9f84aac1,gemini-3.8-flash-medium,hpobench:paramnet:higgs:steps,cost_free,2204,1,retained_frozen,frozen_delivery/trajectories/gemini-3.8-flash-medium/expgym/620c7d66e3a36aff9f84aac1.json,c7c6df7ee3b3eeda0416c9283b57c6727cec8810847ab8cf90be850ddc54d419,238166,de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True
3613d41f36510bd99efc3d22,gemini-3.8-flash-medium,hpobench:paramnet:higgs:steps,cost_free,2208,2,retained_frozen,frozen_delivery/trajectories/gemini-3.8-flash-medium/expgym/3613d41f36510bd99efc3d22.json,a88a93a850f4e20380211af3bf596ef56ce3fcfb9ef90376a8cfb7cca793cf7b,230758,de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True
5bb43c7f1b80d0a5315a4688,gemini-3.8-flash-medium,hpobench:paramnet:letter:steps,cost_free,2200,0,retained_frozen,frozen_delivery/trajectories/gemini-3.8-flash-medium/expgym/5bb43c7f1b80d0a5315a4688.json,0ee3f9d640dc2829e50e945a4f339d86f67243a3723c0303221ea76a6389bd54,232275,de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True
7204323aa68a91364c6c8ccc,gemini-3.8-flash-medium,hpobench:paramnet:letter:steps,cost_free,2204,1,retained_frozen,frozen_delivery/trajectories/gemini-3.8-flash-medium/expgym/7204323aa68a91364c6c8ccc.json,7ba5ca30e1d0b30f79346c28e113e39f764de5331cad6b28b6e3e73eb1afaf21,228986,de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True
c0da4ad1d602af86026cd970,gemini-3.8-flash-medium,hpobench:paramnet:letter:steps,cost_free,2208,2,new_missing_slot,gemini_openrouter_20260917/runs/main/invocations/job_b15763a8d3917d7a3c9a51c87c3fb6cddea2fbadcce870c96a87c9238c514a00/result/gemini-3.8-flash-medium-openrouter_cost_free/traces-v2/tuning_hpobench_paramnet_letter_steps_r0_s2208.json,5b7624e8efb142041ed323e8b436d95b64b3675cb7f31ce491acf0555f79081b,190888,,ec52a3371945f22ebd9d896a30b7ac8056dd502dd29998693713c5d08dba5ca6,False
36a27b0ad4e3e0961b736531,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_moderate,2200,0,retained_frozen,frozen_delivery/trajectories/gemini-3.8-flash-medium/expgym/36a27b0ad4e3e0961b736531.json,b51fb676daf4490a6687b2bc58319ee0e8acd37bea37c76c3b8513058e969326,84632,de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True
9fdbe9e576ebcc6a547331a4,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_moderate,2204,1,retained_frozen,frozen_delivery/trajectories/gemini-3.8-flash-medium/expgym/9fdbe9e576ebcc6a547331a4.json,0bac458248d0fe0f7ffe5a482da9e7f260e05f4b30ce9931838e649929c72431,190361,de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True
c65870837c8c633ca9fd510e,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_moderate,2208,2,retained_frozen,frozen_delivery/trajectories/gemini-3.8-flash-medium/expgym/c65870837c8c633ca9fd510e.json,717b2265f5cc87cc2c2356308e298525c8b293604ad022728ad2178dbc7b7563,144850,de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True
0ea8d9580bec4da12c72e296,gemini-3.8-flash-medium,hpobench:nasbench101:B,cost_moderate,2200,0,retained_frozen,frozen_delivery/trajectories/gemini-3.8-flash-medium/expgym/0ea8d9580bec4da12c72e296.json,b6724b6b61b7d9655e798226310b6a875a84f030a6f8e0c8bc43b1ae1f6f82fc,177968,de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True
1f5f678bd8a99fb7946237a6,gemini-3.8-flash-medium,hpobench:nasbench101:B,cost_moderate,2204,1,retained_frozen,frozen_delivery/trajectories/gemini-3.8-flash-medium/expgym/1f5f678bd8a99fb7946237a6.json,8f23c07ddb9a1509c8529d898c2ab5576fe27a04a4beab55bb0fa8739e55f8ac,224452,de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True
8b2c956f1af3ddd252c3e129,gemini-3.8-flash-medium,hpobench:nasbench101:B,cost_moderate,2208,2,new_missing_slot,gemini_openrouter_20260917/runs/main/invocations/job_f97669399b84cd15ba793dc991c943f438a0fa95fe0f14e67cc086b2661a5276/result/gemini-3.8-flash-medium-openrouter_cost_moderate/traces-v2/tuning_hpobench_nasbench101_B_r0_s2208.json,e296b4f0042ebd6f5b6f99aa6091874e13d33ad3c3d26b71f66c4fde8ffc6111,216710,,ec52a3371945f22ebd9d896a30b7ac8056dd502dd29998693713c5d08dba5ca6,False
888338708421a8a16ae6560b,gemini-3.8-flash-medium,hpobench:nasbench101:C,cost_moderate,2200,0,retained_frozen,frozen_delivery/trajectories/gemini-3.8-flash-medium/expgym/888338708421a8a16ae6560b.json,d4e02541fff926440e59cbb1d7599aabacbd0308f88030a32118ec57a3a28a67,401134,de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True
aa8177f57241f1e21967d2ec,gemini-3.8-flash-medium,hpobench:nasbench101:C,cost_moderate,2204,1,retained_frozen,frozen_delivery/trajectories/gemini-3.8-flash-medium/expgym/aa8177f57241f1e21967d2ec.json,d53cfd5ab623421c6a295e1c7b2348422216ecbb55fbb1aeee97f2fd4d198bd0,310834,de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True
54578bbec3e0034a97dfe5de,gemini-3.8-flash-medium,hpobench:nasbench101:C,cost_moderate,2208,2,new_missing_slot,gemini_openrouter_20260917/runs/main/invocations/job_0634d32a74a6c93ae5d27c96f1a0a18002adba231470136cfec36cfb6f12cb23/result/gemini-3.8-flash-medium-openrouter_cost_moderate/traces-v2/tuning_hpobench_nasbench101_C_r0_s2208.json,d3eb16f6ee6d195295f921758d8203368256916d449b6445d5bca937988bb77a,225230,,ec52a3371945f22ebd9d896a30b7ac8056dd502dd29998693713c5d08dba5ca6,False
3e64692b6983b40d09afb073,gemini-3.8-flash-medium,hpobench:nasbench201:cifar10-valid,cost_moderate,2200,0,retained_frozen,frozen_delivery/trajectories/gemini-3.8-flash-medium/expgym/3e64692b6983b40d09afb073.json,45bbda1b54efa3dfecb685384eee075fd464b23b43db87837db7864665131d4a,88920,de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True
