table,group,metric,old,new,delta,changed
by_regime.csv,"{""regime"": ""cost_tight""}",strict_record_improvements_median,1.0,1.0,0.0,False
by_regime.csv,"{""regime"": ""cost_tight""}",unique_delivered_configs_mean,3.41875,3.41875,0.0,False
by_regime.csv,"{""regime"": ""cost_tight""}",unique_delivered_configs_median,3.0,3.0,0.0,False
by_regime.csv,"{""regime"": ""cost_tight""}",withheld_evaluations_mean,0.4125,0.4125,0.0,False
by_regime.csv,"{""regime"": ""cost_tight""}",withheld_evaluations_median,0.0,0.0,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",best_performance_gain_after_first3_mean,0.021163021524747208,0.021163021524747208,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",best_performance_gain_after_first3_median,0.01652643084526062,0.01652643084526062,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",best_performance_gain_after_first5_mean,0.016622424125671373,0.016622424125671373,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",best_performance_gain_after_first5_median,0.012453248103459658,0.012453248103459658,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",budget_n,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",cap_n,3,3,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",delivered_budget_fraction_mean,,,,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",delivered_budget_fraction_median,,,,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",delivered_evaluations_mean,14.222222222222221,14.222222222222221,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",delivered_evaluations_median,13,13,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",delivered_total,128,128,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",final_above_observed_best_denom,6,6,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",final_above_observed_best_n,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",final_below_observed_best_denom,6,6,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",final_below_observed_best_n,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",first_best_fraction_mean,0.7620332214082214,0.7620332214082214,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",first_best_fraction_median,0.8015873015873016,0.8015873015873016,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",n,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",natural_n,1,1,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",natural_stop_budget_fraction_mean,,,,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",natural_stop_budget_fraction_median,,,,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",observations_after_first_best_mean,3.25,3.25,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",observations_after_first_best_median,2.5,2.5,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",observed_best_reached_by_first3_denom,8,8,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",observed_best_reached_by_first3_n,2,2,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",observed_best_reached_by_first5_denom,8,8,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",observed_best_reached_by_first5_n,3,3,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",observed_best_reached_in_first_half_denom,8,8,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",observed_best_reached_in_first_half_n,3,3,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",other_n,5,5,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",repeated_delivered_evaluations_mean,0.1111111111111111,0.1111111111111111,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",repeated_delivered_evaluations_median,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",repeated_delivered_total,1,1,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",score_complete_n,7,7,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",score_source_counts,"{""matching_tool_call"": 6, ""missing"": 2, ""offline_final_answer"": 1}","{""matching_tool_call"": 6, ""missing"": 2, ""offline_final_answer"": 1}",,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",strict_record_improvements_mean,3.888888888888889,3.888888888888889,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",strict_record_improvements_median,3,3,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",unique_delivered_configs_mean,14.11111111111111,14.11111111111111,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",unique_delivered_configs_median,13,13,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",withheld_evaluations_mean,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",withheld_evaluations_median,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",best_performance_gain_after_first3_mean,0.022832368810971573,0.022832368810971573,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",best_performance_gain_after_first3_median,0.005241721868515015,0.005241721868515015,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",best_performance_gain_after_first5_mean,0.003493090470631899,0.003493090470631899,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",best_performance_gain_after_first5_median,0.0,0.0,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",budget_n,3,3,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",cap_n,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",delivered_budget_fraction_mean,0.5620679275602684,0.5620679275602684,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",delivered_budget_fraction_median,0.7653784198738889,0.7653784198738889,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",delivered_evaluations_mean,6.111111111111111,6.111111111111111,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",delivered_evaluations_median,5,5,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",delivered_total,55,55,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",final_above_observed_best_denom,8,8,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",final_above_observed_best_n,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",final_below_observed_best_denom,8,8,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",final_below_observed_best_n,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",first_best_fraction_mean,0.854438178780284,0.854438178780284,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",first_best_fraction_median,0.873015873015873,0.873015873015873,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",n,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",natural_n,2,2,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",natural_stop_budget_fraction_mean,0.0,0.0,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",natural_stop_budget_fraction_median,0.0,0.0,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",observations_after_first_best_mean,1.25,1.25,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",observations_after_first_best_median,1.0,1.0,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",observed_best_reached_by_first3_denom,8,8,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",observed_best_reached_by_first3_n,2,2,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",observed_best_reached_by_first5_denom,8,8,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",observed_best_reached_by_first5_n,5,5,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",observed_best_reached_in_first_half_denom,8,8,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",observed_best_reached_in_first_half_n,2,2,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",other_n,4,4,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",repeated_delivered_evaluations_mean,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",repeated_delivered_evaluations_median,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",repeated_delivered_total,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",score_complete_n,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",score_source_counts,"{""best_evaluated_fallback"": 2, ""matching_tool_call"": 6, ""offline_final_answer"": 1}","{""best_evaluated_fallback"": 2, ""matching_tool_call"": 6, ""offline_final_answer"": 1}",,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",strict_record_improvements_mean,2.7777777777777777,2.7777777777777777,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",strict_record_improvements_median,2,2,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",unique_delivered_configs_mean,6.111111111111111,6.111111111111111,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",unique_delivered_configs_median,5,5,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",withheld_evaluations_mean,0.3333333333333333,0.3333333333333333,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",withheld_evaluations_median,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",best_performance_gain_after_first3_mean,0.027815932319277814,0.027815932319277814,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",best_performance_gain_after_first3_median,0.0,0.0,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",best_performance_gain_after_first5_mean,0.01296359868276688,0.01296359868276688,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",best_performance_gain_after_first5_median,0.0,0.0,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",budget_n,3,3,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",cap_n,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",delivered_budget_fraction_mean,0.6909287768204079,0.6909287768204079,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",delivered_budget_fraction_median,0.9127107312618,0.9127107312618,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",delivered_evaluations_mean,2.5555555555555554,2.5555555555555554,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",delivered_evaluations_median,3,3,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",delivered_total,23,23,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",final_above_observed_best_denom,7,7,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",final_above_observed_best_n,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",final_below_observed_best_denom,7,7,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",final_below_observed_best_n,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",first_best_fraction_mean,0.9285714285714286,0.9285714285714286,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",first_best_fraction_median,1.0,1.0,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",n,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",natural_n,3,3,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",natural_stop_budget_fraction_mean,0.9620397615466758,0.9620397615466758,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",natural_stop_budget_fraction_median,0.980359448385664,0.980359448385664,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",observations_after_first_best_mean,0.14285714285714285,0.14285714285714285,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",observations_after_first_best_median,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",observed_best_reached_by_first3_denom,7,7,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",observed_best_reached_by_first3_n,5,5,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",observed_best_reached_by_first5_denom,7,7,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",observed_best_reached_by_first5_n,6,6,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",observed_best_reached_in_first_half_denom,7,7,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",observed_best_reached_in_first_half_n,2,2,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",other_n,3,3,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",repeated_delivered_evaluations_mean,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",repeated_delivered_evaluations_median,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",repeated_delivered_total,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",score_complete_n,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",score_source_counts,"{""best_evaluated_fallback"": 1, ""matching_tool_call"": 6, ""offline_final_answer"": 2}","{""best_evaluated_fallback"": 1, ""matching_tool_call"": 6, ""offline_final_answer"": 2}",,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",strict_record_improvements_mean,1,1,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",strict_record_improvements_median,1,1,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",unique_delivered_configs_mean,2.5555555555555554,2.5555555555555554,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",unique_delivered_configs_median,3,3,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",withheld_evaluations_mean,0.3333333333333333,0.3333333333333333,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench101"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",withheld_evaluations_median,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench201"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",best_performance_gain_after_first3_mean,0.017050617250042237,0.017050617250042237,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench201"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",best_performance_gain_after_first3_median,0.009166666429307746,0.009166666429307746,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench201"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",best_performance_gain_after_first5_mean,0.014091851787350495,0.014091851787350495,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench201"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",best_performance_gain_after_first5_median,0.0087666666666667,0.0087666666666667,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench201"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",budget_n,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench201"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",cap_n,3,3,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench201"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",delivered_budget_fraction_mean,,,,False
by_model_family_regime.csv,"{""family"": ""nasbench201"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",delivered_budget_fraction_median,,,,False
by_model_family_regime.csv,"{""family"": ""nasbench201"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",delivered_evaluations_mean,19.555555555555557,19.555555555555557,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench201"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",delivered_evaluations_median,18,18,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench201"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",delivered_total,176,176,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench201"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",final_above_observed_best_denom,8,8,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench201"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",final_above_observed_best_n,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench201"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",final_below_observed_best_denom,8,8,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench201"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",final_below_observed_best_n,0,0,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench201"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",first_best_fraction_mean,0.7170981969332794,0.7170981969332794,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench201"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",first_best_fraction_median,0.8275862068965517,0.8275862068965517,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench201"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",n,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench201"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",natural_n,1,1,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench201"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",natural_stop_budget_fraction_mean,,,,False
by_model_family_regime.csv,"{""family"": ""nasbench201"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",natural_stop_budget_fraction_median,,,,False
by_model_family_regime.csv,"{""family"": ""nasbench201"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",observations_after_first_best_mean,5.222222222222222,5.222222222222222,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench201"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",observations_after_first_best_median,3,3,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench201"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",observed_best_reached_by_first3_denom,9,9,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench201"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",observed_best_reached_by_first3_n,2,2,0.0,False
by_model_family_regime.csv,"{""family"": ""nasbench201"", ""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_free""}",observed_best_reached_by_first5_denom,9,9,0.0,False
