slot_id,model,system,scenario,regime,strategy,item,seed,agent_id,result_sha256,new_job_id,answer_sha256,answer_present,legacy_metrics_json,existing_trace_rescored_metrics_json,new_runtime_metrics_json,parser_sha256,source_layer,terminal_raw_sha256
b17fc226bb045789df8c3d49,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,cc-large:8,2200,0,0a928acb89ec5c72ab2be5ee4bd7d5aa90497faf67b5ffa43f1a6fc297556292,job_7f896c7d7b45cd27a6b8b90818fb37672bc6c3f43ddbb41729bd56d8587b4651,5451b9373d24ac1cd2de8929aedb185e44dbf7fbae19810c2b18fa25a3b92df7,True,"{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.23529411764705882}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.23529411764705882}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.17647058823529413}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,9c694c8d16e97ab0072106c1f96bf9f6ed94e3ca5a8b864003957ef21ccf833b
b17fc226bb045789df8c3d49,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,cc-large:8,2200,1,0a928acb89ec5c72ab2be5ee4bd7d5aa90497faf67b5ffa43f1a6fc297556292,job_7f896c7d7b45cd27a6b8b90818fb37672bc6c3f43ddbb41729bd56d8587b4651,a97c7ae8946e00c9683f6791f9ee55c8a32243ada07742813abef370140c9b67,True,"{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.29411764705882354}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.29411764705882354}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.29411764705882354}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,0de9c3179fc373af7c5655b6dbd1530fd06a6d0fc367fe37280eb68576bdf75c
b17fc226bb045789df8c3d49,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,cc-large:8,2200,2,0a928acb89ec5c72ab2be5ee4bd7d5aa90497faf67b5ffa43f1a6fc297556292,job_7f896c7d7b45cd27a6b8b90818fb37672bc6c3f43ddbb41729bd56d8587b4651,5451b9373d24ac1cd2de8929aedb185e44dbf7fbae19810c2b18fa25a3b92df7,True,"{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.35294117647058826}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.35294117647058826}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.29411764705882354}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,cf4d43318f60972a6b7d561b9f72e484eac1e1aa7babac1223eef8fb833133a0
b17fc226bb045789df8c3d49,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,cc-large:8,2200,3,0a928acb89ec5c72ab2be5ee4bd7d5aa90497faf67b5ffa43f1a6fc297556292,job_7f896c7d7b45cd27a6b8b90818fb37672bc6c3f43ddbb41729bd56d8587b4651,5451b9373d24ac1cd2de8929aedb185e44dbf7fbae19810c2b18fa25a3b92df7,True,"{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.29411764705882354}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.29411764705882354}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.4117647058823529}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,a98f571071e424bb92bf677b38f1690fa85d4e5c66529f8185ecec1cf9471b21
b61bf7439794536f53c71d69,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,cc-large:11,2200,0,1b50208310cd5b3603b9fa95b2c867024f34a74edc702eea7f85a06f7b3bc029,job_9ca617400b7370c7b63138ace3640324cb0b40da8a06f0468ce9b42c17bdedcb,e1db2e8166e9375658f1ad42d9c5af70fa0752df5ea097ddff0bf9d62dfe7a8a,True,"{""evidence_acc"":0.8823529411764706,""label_acc"":1.0,""verification_eff"":0.26666666666666666}","{""evidence_acc"":0.8823529411764706,""label_acc"":1.0,""verification_eff"":0.26666666666666666}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.29411764705882354}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,421dddab0eaf0f625a52735f56f03aefdd1e7e29b957c7242c1b4292a1cac5ee
b61bf7439794536f53c71d69,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,cc-large:11,2200,1,1b50208310cd5b3603b9fa95b2c867024f34a74edc702eea7f85a06f7b3bc029,job_9ca617400b7370c7b63138ace3640324cb0b40da8a06f0468ce9b42c17bdedcb,23c0f7e26bcbbd48c5aae72c3f378eaad390641267a25c9d94af7e8886d2afcc,True,"{""evidence_acc"":0.8823529411764706,""label_acc"":1.0,""verification_eff"":0.26666666666666666}","{""evidence_acc"":0.8823529411764706,""label_acc"":1.0,""verification_eff"":0.26666666666666666}","{""evidence_acc"":0.8823529411764706,""label_acc"":1.0,""verification_eff"":0.13333333333333333}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,82f873e0053e9e636e725c9d3b6337eb33e734650080afd335009021f1b8a328
b61bf7439794536f53c71d69,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,cc-large:11,2200,2,1b50208310cd5b3603b9fa95b2c867024f34a74edc702eea7f85a06f7b3bc029,job_9ca617400b7370c7b63138ace3640324cb0b40da8a06f0468ce9b42c17bdedcb,a898467e9bce2916bc073103ca3463ead43f3bcbcdf066c46d11db4409a0170d,True,"{""evidence_acc"":0.9411764705882353,""label_acc"":1.0,""verification_eff"":0.1875}","{""evidence_acc"":0.9411764705882353,""label_acc"":1.0,""verification_eff"":0.1875}","{""evidence_acc"":0.9411764705882353,""label_acc"":0.8823529411764706,""verification_eff"":0.2}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,44e880d53fb93adf6b036497fc5a988d5fd64e7a3e137a6274553e3109d46317
b61bf7439794536f53c71d69,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,cc-large:11,2200,3,1b50208310cd5b3603b9fa95b2c867024f34a74edc702eea7f85a06f7b3bc029,job_9ca617400b7370c7b63138ace3640324cb0b40da8a06f0468ce9b42c17bdedcb,e1db2e8166e9375658f1ad42d9c5af70fa0752df5ea097ddff0bf9d62dfe7a8a,True,"{""evidence_acc"":0.9411764705882353,""label_acc"":1.0,""verification_eff"":0.25}","{""evidence_acc"":0.9411764705882353,""label_acc"":1.0,""verification_eff"":0.25}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.35294117647058826}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,8fe6ea0ddee147dbd7ade484be940f8b670bf6f7e50cee447a95ae9b7f457c7b
bbd9e7d8a34bfb0c76395570,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_free,single,cc-large:7,2201,-1,1526cef299ade759cd6babccd660c44ea7a0f644347fcb99beb5087d1a796f1a,job_7d7233188d3755044eb42c873b27ac5e206313e47208661e2746171e38035299,a629730efed9cc076dd94d9603d29ce097407f90a36e2c5d03dae10d208e84dc,True,"{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":1.0}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":1.0}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":1.0}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,37ce7b67c13c832b01e3f7604af136865025bce8a3b0f23acca9c1f6d472ad79
c52650f11387ce2601b652b9,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,cc-large:12,2200,0,6f2a078629a069f321bee1391b338351be8fbce6350dd91d12419936cfd64998,job_a94996c4b5c2e452c239f3ad794343ce1fb5ef9d0a37ab175f651fd426e327f1,cadc298a7b570c9133542a3fdace476c47c52618aa33e096777f3bdc12de43a9,True,"{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.47058823529411764}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.47058823529411764}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.23529411764705882}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,7515ab53c47dc1c694a8841169bbee94cc90e9ae885d4398b0fca56ae79d9262
c52650f11387ce2601b652b9,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,cc-large:12,2200,1,6f2a078629a069f321bee1391b338351be8fbce6350dd91d12419936cfd64998,job_a94996c4b5c2e452c239f3ad794343ce1fb5ef9d0a37ab175f651fd426e327f1,1ab6d276bda8096ade65237e9321f721b96956044707593172b39c8e05af977b,True,"{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.4117647058823529}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.4117647058823529}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.35294117647058826}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,79def2b94b22cf4ba71e116f57181231a1cc9be025d938417216be9accab3e09
c52650f11387ce2601b652b9,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,cc-large:12,2200,2,6f2a078629a069f321bee1391b338351be8fbce6350dd91d12419936cfd64998,job_a94996c4b5c2e452c239f3ad794343ce1fb5ef9d0a37ab175f651fd426e327f1,cadc298a7b570c9133542a3fdace476c47c52618aa33e096777f3bdc12de43a9,True,"{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.35294117647058826}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.35294117647058826}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.17647058823529413}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,83851efdd9f392d43c46c4bcf574412434c8b74979e8cfc1d26c17459eb6c460
c52650f11387ce2601b652b9,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,cc-large:12,2200,3,6f2a078629a069f321bee1391b338351be8fbce6350dd91d12419936cfd64998,job_a94996c4b5c2e452c239f3ad794343ce1fb5ef9d0a37ab175f651fd426e327f1,cadc298a7b570c9133542a3fdace476c47c52618aa33e096777f3bdc12de43a9,True,"{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.23529411764705882}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.23529411764705882}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.47058823529411764}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,5fc333af8a8582afd9ba16c0106bedec99184b8fc2325d9defd2304efef671d3
c71943652fd8b85b914b258f,qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,poolact,cc-large:7,2200,0,901b1855957b31453f1efa74d0b76a27a1454c54ca56eeaab303e4c2de6009a4,job_639ad6e056045db6ed376c1f3be2899b1816f9983d386b02708f493ab98fa304,a9cc3ca7ec4a04f44fab683165314e28edad7d2fc2b4b666f305a15a76a11965,True,"{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.23529411764705882}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.23529411764705882}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.47058823529411764}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,b388a094db15ca0087a1457e4476e526667548400fcfd89c949f205dd3df1387
c71943652fd8b85b914b258f,qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,poolact,cc-large:7,2200,1,901b1855957b31453f1efa74d0b76a27a1454c54ca56eeaab303e4c2de6009a4,job_639ad6e056045db6ed376c1f3be2899b1816f9983d386b02708f493ab98fa304,9328199a850efe4f60e88f46c93ef5936d443b7fa59db3b171035ba47ca0507c,True,"{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.35294117647058826}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.35294117647058826}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.29411764705882354}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,608524cdb8b7d921565419362138927f9be2e2143a0d0778612299a631edf587
c71943652fd8b85b914b258f,qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,poolact,cc-large:7,2200,2,901b1855957b31453f1efa74d0b76a27a1454c54ca56eeaab303e4c2de6009a4,job_639ad6e056045db6ed376c1f3be2899b1816f9983d386b02708f493ab98fa304,7f0deae5d9891654be952b06a1a43dd68daf4361bc5ab2d3a2e0dbfe2cfaa943,True,"{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.35294117647058826}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.35294117647058826}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.4117647058823529}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,35d324a08fa8bd7a676a7ca25d0dc89018ecc546737d450c13e63f8cbc7b2d31
c71943652fd8b85b914b258f,qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,poolact,cc-large:7,2200,3,901b1855957b31453f1efa74d0b76a27a1454c54ca56eeaab303e4c2de6009a4,job_639ad6e056045db6ed376c1f3be2899b1816f9983d386b02708f493ab98fa304,7f0deae5d9891654be952b06a1a43dd68daf4361bc5ab2d3a2e0dbfe2cfaa943,True,"{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.35294117647058826}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.35294117647058826}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.4117647058823529}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,ee9ac77dbdacc20a7874ad8a4b6e685e7addea75ea9ae92b5aa86dc94aa9c1c4
d54da21543d4c5d5267cf280,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_tight,single,cc-large:5,2202,-1,37cf2367edb1f2ab4cbe9eeee518d9f128463434072de501986251432a2bc11b,job_7b0fb33850f8b5e007db23c0675e6d254fa8bc1b5540002f77c3ce57b18720da,ab795717fd0f0781c27d5109187d2dbfefc9919af740c87b0341e8357e52532c,True,"{""evidence_acc"":0.8823529411764706,""label_acc"":0.8235294117647058,""verification_eff"":0.07692307692307693}","{""evidence_acc"":0.8823529411764706,""label_acc"":0.8235294117647058,""verification_eff"":0.07692307692307693}","{""evidence_acc"":0.8823529411764706,""label_acc"":0.8235294117647058,""verification_eff"":0.07692307692307693}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,e32ea1216d8977288bbaf7ffffb874f8ceec9db7f8bf9325b5c233cc8be95d72
d67c769bf1e64fefbbc93e94,qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,cached,cc-large:10,2200,0,cb7e92a0aa2349c58246ee13abca1580a59ab11700dbba7e0a7dc688150c615d,job_19420d5c007ed87d8c0d9656125e3907aee6713167fcfba0d4f3a69020e5b6cc,80af00b54381dd4176a02874b73b9e361b1053ab2f06c07e1b8a53dca4d96b74,True,"{""evidence_acc"":0.4117647058823529,""label_acc"":0.9411764705882353,""verification_eff"":0.5714285714285714}","{""evidence_acc"":0.4117647058823529,""label_acc"":0.9411764705882353,""verification_eff"":0.5714285714285714}","{""evidence_acc"":0.4117647058823529,""label_acc"":0.7647058823529411,""verification_eff"":0.42857142857142855}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,2ab91f09b8f8af16ec35b7bffe817465b6b7283d9d0ef45c9aef0f8a5970905d
d67c769bf1e64fefbbc93e94,qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,cached,cc-large:10,2200,1,cb7e92a0aa2349c58246ee13abca1580a59ab11700dbba7e0a7dc688150c615d,job_19420d5c007ed87d8c0d9656125e3907aee6713167fcfba0d4f3a69020e5b6cc,89362c36a6d3caccb2964f034a537f01c821fdb2cb7059b8368a509ad5d27a86,True,"{""evidence_acc"":0.4117647058823529,""label_acc"":0.9411764705882353,""verification_eff"":0.42857142857142855}","{""evidence_acc"":0.4117647058823529,""label_acc"":0.9411764705882353,""verification_eff"":0.42857142857142855}","{""evidence_acc"":0.35294117647058826,""label_acc"":0.8235294117647058,""verification_eff"":0.3333333333333333}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,5e1a87da9a5af22c48bf24126be45ae75c253a5be1e6e48f8c4b3cebb9411d03
d67c769bf1e64fefbbc93e94,qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,cached,cc-large:10,2200,2,cb7e92a0aa2349c58246ee13abca1580a59ab11700dbba7e0a7dc688150c615d,job_19420d5c007ed87d8c0d9656125e3907aee6713167fcfba0d4f3a69020e5b6cc,631ea03910c7e3dd8e0b87e14b676e3573b89ceb106acc1242ad59b63c260f16,True,"{""evidence_acc"":0.47058823529411764,""label_acc"":0.8823529411764706,""verification_eff"":0.5}","{""evidence_acc"":0.47058823529411764,""label_acc"":0.8823529411764706,""verification_eff"":0.5}","{""evidence_acc"":0.35294117647058826,""label_acc"":0.8823529411764706,""verification_eff"":0.5}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,90b0271e263da1586bb5edfa9c6c7318c3b2b519abb1c131b2171fd596a0fe73
d67c769bf1e64fefbbc93e94,qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,cached,cc-large:10,2200,3,cb7e92a0aa2349c58246ee13abca1580a59ab11700dbba7e0a7dc688150c615d,job_19420d5c007ed87d8c0d9656125e3907aee6713167fcfba0d4f3a69020e5b6cc,daa6e6ba5d680a80eeb8301d5bcd114eb406dbaabf1cb30976b0cefa8c8721c1,True,"{""evidence_acc"":0.47058823529411764,""label_acc"":0.8823529411764706,""verification_eff"":0.5}","{""evidence_acc"":0.47058823529411764,""label_acc"":0.8823529411764706,""verification_eff"":0.5}","{""evidence_acc"":0.4117647058823529,""label_acc"":0.8235294117647058,""verification_eff"":0.42857142857142855}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,698ac5cf9567dfa0fcbf520f12dacf0851188046ddeb17e73012715429434f03
e0d5f2259519e3141c3b434d,qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,poolact,cc-large:4,2200,0,504339d1bd2b896578f4e6b7b549c84296a9174b2def2065c4d2f55623b69c1b,job_a00348774c94feb636ac796759c1854e528e63a451de06de23a1f0138c3400a2,26b46a955c0a2290a8696c50f86fd9e3bb633003d04e9f034210e0a1444728f1,True,"{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.5294117647058824}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.5294117647058824}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.29411764705882354}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,e7daa8075c1a7e31bc550ab31a778a16be7667cd2c8ad098e0b34aba022cabd7
e0d5f2259519e3141c3b434d,qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,poolact,cc-large:4,2200,1,504339d1bd2b896578f4e6b7b549c84296a9174b2def2065c4d2f55623b69c1b,job_a00348774c94feb636ac796759c1854e528e63a451de06de23a1f0138c3400a2,26b46a955c0a2290a8696c50f86fd9e3bb633003d04e9f034210e0a1444728f1,True,"{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.29411764705882354}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.29411764705882354}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.35294117647058826}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,7913151a5b6baf09fc4a9ae2f6f451390659dd6fefc8f6de132f33f3cb534d7b
e0d5f2259519e3141c3b434d,qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,poolact,cc-large:4,2200,2,504339d1bd2b896578f4e6b7b549c84296a9174b2def2065c4d2f55623b69c1b,job_a00348774c94feb636ac796759c1854e528e63a451de06de23a1f0138c3400a2,26b46a955c0a2290a8696c50f86fd9e3bb633003d04e9f034210e0a1444728f1,True,"{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.29411764705882354}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.29411764705882354}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.29411764705882354}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,43170d689c3c51c0db647b8c5452f7ac2f9b3684898be67ff14aeb615d74e7e3
e0d5f2259519e3141c3b434d,qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,poolact,cc-large:4,2200,3,504339d1bd2b896578f4e6b7b549c84296a9174b2def2065c4d2f55623b69c1b,job_a00348774c94feb636ac796759c1854e528e63a451de06de23a1f0138c3400a2,26b46a955c0a2290a8696c50f86fd9e3bb633003d04e9f034210e0a1444728f1,True,"{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.23529411764705882}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.23529411764705882}","{""evidence_acc"":1.0,""label_acc"":1.0,""verification_eff"":0.4117647058823529}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,981d857259c00450693a0feb0897a459360019321e82241e002c1d3b8669f372
e2b70fd229e0ad9833f041fc,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,cc-large:3,2200,0,dcd0bb4110dc8c54b8dce0a7ec6a4721c3d79a68206de1b26184f7f0ce54c327,job_3ef2b16f50552dd02dc3d0a88b9b97b4992b0a1eb5208e86223b1639c02cb689,a33dd4c60ce15185b3d8223e9444fd8fda400825f096717264874bdd88f34a38,True,"{""evidence_acc"":1.0,""label_acc"":0.9411764705882353,""verification_eff"":0.375}","{""evidence_acc"":1.0,""label_acc"":0.9411764705882353,""verification_eff"":0.375}","{""evidence_acc"":1.0,""label_acc"":0.9411764705882353,""verification_eff"":0.375}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,2ef3aafb63abe29a30863dd3cb84dcfeccd3f71b46a2b4d7dded3500d8aeacdf
e2b70fd229e0ad9833f041fc,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,cc-large:3,2200,1,dcd0bb4110dc8c54b8dce0a7ec6a4721c3d79a68206de1b26184f7f0ce54c327,job_3ef2b16f50552dd02dc3d0a88b9b97b4992b0a1eb5208e86223b1639c02cb689,a33dd4c60ce15185b3d8223e9444fd8fda400825f096717264874bdd88f34a38,True,"{""evidence_acc"":1.0,""label_acc"":0.9411764705882353,""verification_eff"":0.25}","{""evidence_acc"":1.0,""label_acc"":0.9411764705882353,""verification_eff"":0.25}","{""evidence_acc"":1.0,""label_acc"":0.9411764705882353,""verification_eff"":0.4375}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,71a42baa074f079c318894b39421c67d8d8cc4b8918a1512a118218db18efe04
e2b70fd229e0ad9833f041fc,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,cc-large:3,2200,2,dcd0bb4110dc8c54b8dce0a7ec6a4721c3d79a68206de1b26184f7f0ce54c327,job_3ef2b16f50552dd02dc3d0a88b9b97b4992b0a1eb5208e86223b1639c02cb689,a33dd4c60ce15185b3d8223e9444fd8fda400825f096717264874bdd88f34a38,True,"{""evidence_acc"":1.0,""label_acc"":0.9411764705882353,""verification_eff"":0.375}","{""evidence_acc"":1.0,""label_acc"":0.9411764705882353,""verification_eff"":0.375}","{""evidence_acc"":1.0,""label_acc"":0.9411764705882353,""verification_eff"":0.4375}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,92d955ee09ec5d124189cba85d6be113351e437e8c6b17fc28c2f7adcfaa5f9f
e2b70fd229e0ad9833f041fc,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,cc-large:3,2200,3,dcd0bb4110dc8c54b8dce0a7ec6a4721c3d79a68206de1b26184f7f0ce54c327,job_3ef2b16f50552dd02dc3d0a88b9b97b4992b0a1eb5208e86223b1639c02cb689,a33dd4c60ce15185b3d8223e9444fd8fda400825f096717264874bdd88f34a38,True,"{""evidence_acc"":1.0,""label_acc"":0.9411764705882353,""verification_eff"":0.375}","{""evidence_acc"":1.0,""label_acc"":0.9411764705882353,""verification_eff"":0.375}","{""evidence_acc"":1.0,""label_acc"":0.9411764705882353,""verification_eff"":0.3125}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,f8d13a294ef1d03caed7ce168fa4ae564fc28fbe7b9bdc42e9162def108cc7fa
e4a3de7414124ba25ae424c0,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,cc-large:0,2200,0,b86b249d6b7b433181d2979ca998f73c64803ce30e4557ff0c6d7a11b12e18b6,job_d9f4a75faeec46b489de0c9cd02e94c542aefe8d4a4d5a9fe531ece55c5156c3,ac948d2abd8b2019c56065f194a5948a8314f4da38e3229a95b577224bed6322,True,"{""evidence_acc"":0.8235294117647058,""label_acc"":0.9411764705882353,""verification_eff"":0.14285714285714285}","{""evidence_acc"":0.8235294117647058,""label_acc"":0.9411764705882353,""verification_eff"":0.14285714285714285}","{""evidence_acc"":0.7058823529411765,""label_acc"":1.0,""verification_eff"":0.08333333333333333}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,771342987a81f7d1b5baf7d618866b6f12af68a0ab882976da85068c93385369
e4a3de7414124ba25ae424c0,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,cc-large:0,2200,1,b86b249d6b7b433181d2979ca998f73c64803ce30e4557ff0c6d7a11b12e18b6,job_d9f4a75faeec46b489de0c9cd02e94c542aefe8d4a4d5a9fe531ece55c5156c3,57a01ba56b4e280ea3f839384b8f15ffbd85175d6dc8992131640ba988caa127,True,"{""evidence_acc"":0.9411764705882353,""label_acc"":1.0,""verification_eff"":0.3125}","{""evidence_acc"":0.9411764705882353,""label_acc"":1.0,""verification_eff"":0.3125}","{""evidence_acc"":0.8823529411764706,""label_acc"":1.0,""verification_eff"":0.26666666666666666}",6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed,new_runtime_control,2d56e98205bcbcdcb3be08e23338963450a7face4b785dd79be736e64d55baaa
