table,record,model,system,scenario,regime,strategy,slice_kind,slice,metric,field,historical,new,changed,delta,historical_identity,new_identity
absolute_settings.csv,257,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,cached,task,cc-large:12,evidence_acc_mv,full_mean,0.5294117647058824,0.5294117647058824,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,258,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,cached,task,cc-large:12,label_acc_mi,full_mean,0.6617647058823529,0.6617647058823529,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,259,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,cached,task,cc-large:12,label_acc_mv,full_mean,0.8823529411764706,0.8823529411764706,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,260,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,naive,task,cc-large:12,evidence_acc_mi,full_mean,0.6029411764705883,0.6029411764705883,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,261,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,naive,task,cc-large:12,evidence_acc_mv,full_mean,0.5882352941176471,0.5882352941176471,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,262,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,naive,task,cc-large:12,label_acc_mi,full_mean,0.9411764705882353,0.9411764705882353,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,263,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,naive,task,cc-large:12,label_acc_mv,full_mean,0.9411764705882353,0.9411764705882353,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,264,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,task,cc-large:12,evidence_acc_mi,full_mean,1.0,1.0,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,265,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,task,cc-large:12,evidence_acc_mv,full_mean,1.0,1.0,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,266,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,task,cc-large:12,label_acc_mi,full_mean,1.0,1.0,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,267,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,task,cc-large:12,label_acc_mv,full_mean,1.0,1.0,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,268,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,cached,task,cc-large:12,evidence_acc_mi,full_mean,0.5147058823529411,0.5147058823529411,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,269,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,cached,task,cc-large:12,evidence_acc_mv,full_mean,0.47058823529411764,0.47058823529411764,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,270,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,cached,task,cc-large:12,label_acc_mi,full_mean,0.8529411764705882,0.8529411764705882,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,271,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,cached,task,cc-large:12,label_acc_mv,full_mean,0.8235294117647058,0.8235294117647058,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,272,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,naive,task,cc-large:12,evidence_acc_mi,full_mean,0.5294117647058824,0.5294117647058824,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,273,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,naive,task,cc-large:12,evidence_acc_mv,full_mean,0.5882352941176471,0.5882352941176471,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,274,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,naive,task,cc-large:12,label_acc_mi,full_mean,0.838235294117647,0.838235294117647,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,275,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,naive,task,cc-large:12,label_acc_mv,full_mean,0.8823529411764706,0.8823529411764706,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,276,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,poolact,task,cc-large:12,evidence_acc_mi,full_mean,0.6029411764705883,0.6029411764705883,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,277,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,poolact,task,cc-large:12,evidence_acc_mv,full_mean,0.6470588235294118,0.6470588235294118,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,278,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,poolact,task,cc-large:12,label_acc_mi,full_mean,0.8970588235294117,0.8970588235294117,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,279,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,poolact,task,cc-large:12,label_acc_mv,full_mean,0.9411764705882353,0.9411764705882353,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,280,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,cached,task,cc-large:2,evidence_acc_mi,full_mean,0.9558823529411764,0.9558823529411764,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,281,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,cached,task,cc-large:2,evidence_acc_mv,full_mean,0.9411764705882353,0.9411764705882353,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,282,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,cached,task,cc-large:2,label_acc_mi,full_mean,0.9558823529411764,0.9558823529411764,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,283,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,cached,task,cc-large:2,label_acc_mv,full_mean,0.9411764705882353,0.9411764705882353,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,284,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,naive,task,cc-large:2,evidence_acc_mi,full_mean,0.8970588235294117,0.8970588235294117,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,285,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,naive,task,cc-large:2,evidence_acc_mv,full_mean,0.8823529411764706,0.8823529411764706,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,286,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,naive,task,cc-large:2,label_acc_mi,full_mean,0.8676470588235294,0.8676470588235294,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,287,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,naive,task,cc-large:2,label_acc_mv,full_mean,0.8823529411764706,0.8823529411764706,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,288,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,task,cc-large:2,evidence_acc_mi,full_mean,1.0,1.0,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,289,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,task,cc-large:2,evidence_acc_mv,full_mean,1.0,1.0,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,290,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,task,cc-large:2,label_acc_mi,full_mean,0.9705882352941176,1.0,True,0.02941176470588236,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,291,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,task,cc-large:2,label_acc_mv,full_mean,1.0,1.0,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,292,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,cached,task,cc-large:2,evidence_acc_mi,full_mean,0.7794117647058822,0.7794117647058822,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,293,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,cached,task,cc-large:2,evidence_acc_mv,full_mean,0.7647058823529411,0.7647058823529411,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,294,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,cached,task,cc-large:2,label_acc_mi,full_mean,0.7647058823529411,0.7647058823529411,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,295,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,cached,task,cc-large:2,label_acc_mv,full_mean,0.7647058823529411,0.7647058823529411,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,296,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,naive,task,cc-large:2,evidence_acc_mi,full_mean,0.7941176470588235,0.7941176470588235,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,297,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,naive,task,cc-large:2,evidence_acc_mv,full_mean,0.8235294117647058,0.8235294117647058,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,298,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,naive,task,cc-large:2,label_acc_mi,full_mean,0.7794117647058822,0.7794117647058822,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,299,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,naive,task,cc-large:2,label_acc_mv,full_mean,0.8235294117647058,0.8235294117647058,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,300,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,poolact,task,cc-large:2,evidence_acc_mi,full_mean,0.8970588235294117,0.8970588235294117,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,301,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,poolact,task,cc-large:2,evidence_acc_mv,full_mean,0.9411764705882353,0.9411764705882353,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,302,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,poolact,task,cc-large:2,label_acc_mi,full_mean,0.8970588235294117,0.8970588235294117,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,303,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,poolact,task,cc-large:2,label_acc_mv,full_mean,0.9411764705882353,0.9411764705882353,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,304,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,cached,task,cc-large:3,evidence_acc_mi,full_mean,1.0,1.0,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,305,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,cached,task,cc-large:3,evidence_acc_mv,full_mean,1.0,1.0,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,306,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,cached,task,cc-large:3,label_acc_mi,full_mean,0.9411764705882353,0.9411764705882353,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,307,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,cached,task,cc-large:3,label_acc_mv,full_mean,0.9411764705882353,0.9411764705882353,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,308,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,naive,task,cc-large:3,evidence_acc_mi,full_mean,0.9117647058823529,0.9117647058823529,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,309,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,naive,task,cc-large:3,evidence_acc_mv,full_mean,0.9411764705882353,0.9411764705882353,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,310,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,naive,task,cc-large:3,label_acc_mi,full_mean,0.8676470588235294,0.8676470588235294,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,311,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,naive,task,cc-large:3,label_acc_mv,full_mean,0.8823529411764706,0.8823529411764706,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,312,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,task,cc-large:3,evidence_acc_mi,full_mean,1.0,1.0,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,313,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,task,cc-large:3,evidence_acc_mv,full_mean,1.0,1.0,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,314,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,task,cc-large:3,label_acc_mi,full_mean,0.9411764705882353,0.9411764705882353,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,315,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,task,cc-large:3,label_acc_mv,full_mean,0.9411764705882353,0.9411764705882353,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,316,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,cached,task,cc-large:3,evidence_acc_mi,full_mean,0.8676470588235294,0.8676470588235294,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,317,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,cached,task,cc-large:3,evidence_acc_mv,full_mean,0.9411764705882353,0.9411764705882353,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,318,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,cached,task,cc-large:3,label_acc_mi,full_mean,0.838235294117647,0.838235294117647,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,319,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,cached,task,cc-large:3,label_acc_mv,full_mean,0.8823529411764706,0.8823529411764706,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,320,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,naive,task,cc-large:3,evidence_acc_mi,full_mean,0.838235294117647,0.838235294117647,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,321,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,naive,task,cc-large:3,evidence_acc_mv,full_mean,0.8235294117647058,0.8235294117647058,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,322,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,naive,task,cc-large:3,label_acc_mi,full_mean,0.8235294117647058,0.8235294117647058,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,323,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,naive,task,cc-large:3,label_acc_mv,full_mean,0.8235294117647058,0.8235294117647058,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,324,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,poolact,task,cc-large:3,evidence_acc_mi,full_mean,1.0,1.0,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,325,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,poolact,task,cc-large:3,evidence_acc_mv,full_mean,1.0,1.0,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,326,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,poolact,task,cc-large:3,label_acc_mi,full_mean,0.9411764705882353,0.9411764705882353,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,327,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,poolact,task,cc-large:3,label_acc_mv,full_mean,0.9411764705882353,0.9411764705882353,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,328,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,cached,task,cc-large:4,evidence_acc_mi,full_mean,0.8529411764705882,0.8529411764705882,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,329,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,cached,task,cc-large:4,evidence_acc_mv,full_mean,0.8235294117647058,0.8235294117647058,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,330,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,cached,task,cc-large:4,label_acc_mi,full_mean,0.9705882352941176,0.9705882352941176,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,331,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,cached,task,cc-large:4,label_acc_mv,full_mean,1.0,1.0,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,332,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,naive,task,cc-large:4,evidence_acc_mi,full_mean,0.838235294117647,0.838235294117647,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,333,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,naive,task,cc-large:4,evidence_acc_mv,full_mean,0.8235294117647058,0.8235294117647058,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,334,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,naive,task,cc-large:4,label_acc_mi,full_mean,1.0,1.0,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,335,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,naive,task,cc-large:4,label_acc_mv,full_mean,1.0,1.0,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,336,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,task,cc-large:4,evidence_acc_mi,full_mean,0.9852941176470589,0.9852941176470589,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,337,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,task,cc-large:4,evidence_acc_mv,full_mean,1.0,1.0,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,338,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,task,cc-large:4,label_acc_mi,full_mean,0.9852941176470589,0.9852941176470589,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,339,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,task,cc-large:4,label_acc_mv,full_mean,1.0,1.0,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,340,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,cached,task,cc-large:4,evidence_acc_mi,full_mean,0.6764705882352942,0.6764705882352942,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,341,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,cached,task,cc-large:4,evidence_acc_mv,full_mean,0.7058823529411765,0.7058823529411765,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,342,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,cached,task,cc-large:4,label_acc_mi,full_mean,0.9705882352941176,0.9705882352941176,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,343,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,cached,task,cc-large:4,label_acc_mv,full_mean,1.0,1.0,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,344,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,naive,task,cc-large:4,evidence_acc_mi,full_mean,0.7058823529411765,0.7058823529411765,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,345,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,naive,task,cc-large:4,evidence_acc_mv,full_mean,0.7058823529411765,0.7058823529411765,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,346,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,naive,task,cc-large:4,label_acc_mi,full_mean,0.9852941176470589,0.9852941176470589,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,347,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,naive,task,cc-large:4,label_acc_mv,full_mean,1.0,1.0,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,348,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,poolact,task,cc-large:4,evidence_acc_mi,full_mean,0.7794117647058822,0.7794117647058822,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,349,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,poolact,task,cc-large:4,evidence_acc_mv,full_mean,0.7647058823529411,0.7647058823529411,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,350,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,poolact,task,cc-large:4,label_acc_mi,full_mean,0.9705882352941176,0.9705882352941176,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,351,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,poolact,task,cc-large:4,label_acc_mv,full_mean,0.9411764705882353,0.9411764705882353,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,352,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,cached,task,cc-large:5,evidence_acc_mi,full_mean,1.0,1.0,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,353,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,cached,task,cc-large:5,evidence_acc_mv,full_mean,1.0,1.0,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,354,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,cached,task,cc-large:5,label_acc_mi,full_mean,0.8970588235294117,0.8970588235294117,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,355,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,cached,task,cc-large:5,label_acc_mv,full_mean,0.8823529411764706,0.8823529411764706,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,356,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,naive,task,cc-large:5,evidence_acc_mi,full_mean,0.9411764705882353,0.9411764705882353,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,357,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,naive,task,cc-large:5,evidence_acc_mv,full_mean,0.9411764705882353,0.9411764705882353,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,358,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,naive,task,cc-large:5,label_acc_mi,full_mean,0.8529411764705882,0.8529411764705882,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,359,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,naive,task,cc-large:5,label_acc_mv,full_mean,0.8235294117647058,0.8235294117647058,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,360,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,task,cc-large:5,evidence_acc_mi,full_mean,1.0,1.0,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,361,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,task,cc-large:5,evidence_acc_mv,full_mean,1.0,1.0,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,362,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,task,cc-large:5,label_acc_mi,full_mean,0.8823529411764706,0.8823529411764706,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,363,deepseek-v4-flash-0731,poolact,evidence_audit,cost_moderate,poolact,task,cc-large:5,label_acc_mv,full_mean,0.8823529411764706,0.8823529411764706,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,364,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,cached,task,cc-large:5,evidence_acc_mi,full_mean,0.838235294117647,0.838235294117647,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,365,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,cached,task,cc-large:5,evidence_acc_mv,full_mean,0.8823529411764706,0.8823529411764706,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,366,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,cached,task,cc-large:5,label_acc_mi,full_mean,0.7794117647058824,0.7794117647058824,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,367,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,cached,task,cc-large:5,label_acc_mv,full_mean,0.8235294117647058,0.8235294117647058,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,368,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,naive,task,cc-large:5,evidence_acc_mi,full_mean,0.8235294117647058,0.8235294117647058,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,369,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,naive,task,cc-large:5,evidence_acc_mv,full_mean,0.8823529411764706,0.8823529411764706,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,370,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,naive,task,cc-large:5,label_acc_mi,full_mean,0.8088235294117647,0.8088235294117647,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,371,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,naive,task,cc-large:5,label_acc_mv,full_mean,0.8235294117647058,0.8235294117647058,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,372,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,poolact,task,cc-large:5,evidence_acc_mi,full_mean,0.9411764705882353,0.9411764705882353,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
absolute_settings.csv,373,deepseek-v4-flash-0731,poolact,evidence_audit,cost_tight,poolact,task,cc-large:5,evidence_acc_mv,full_mean,0.9411764705882353,0.9411764705882353,False,0.0,published-297c3d0-historical-scoring,official-protocol-repair-v1
