slot_id,model,item,regime,strategy,outer_repeat,selection,protocol,source_tree,unique_visible_configs,unique_80prefixes,collision_groups,configs_in_collision,adjacent_different_configs_same_prefix,graph_messages,collision_messages,path_ambiguous_messages,selfloop_messages,trajectory,trajectory_sha256
5a80f2239230cb4a636e2408,glm-5.3,hpobench:nasbench101:C,cost_tight,poolact,2,retained_frozen,paper-graph-lock-v4,e96575475b66e9e25b59115301dee10d04850a1f14f9d6b4d499f0651da47a78,17,14,2,5,3,20,12,0,0,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/glm-5.3/poolact/5a80f2239230cb4a636e2408.json,5a7ad82c59f56d6d836fd29dbb24291900cccf354e4e85a283d1fbbc3c9e1479
1d020ff2aea1de099f7854bd,gpt-5.6-sol,hpobench:nasbench101:A,cost_moderate,poolact,0,retained_frozen,paper-graph-lock-v4,88289be4903cbf1c993e1710bfe51f75aa5c4e2321069e99c652518e2f456d5b,22,9,1,14,10,31,23,0,0,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/poolact/1d020ff2aea1de099f7854bd.json,83627ecf9451905e1981b3c241d3d79cda4292abb1a378874c45bc6bf7b984b6
9a07a7683b37a5cdcb15d863,gpt-5.6-sol,hpobench:nasbench101:A,cost_moderate,poolact,1,retained_frozen,paper-graph-lock-v4,88289be4903cbf1c993e1710bfe51f75aa5c4e2321069e99c652518e2f456d5b,24,4,4,24,13,29,25,0,0,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/poolact/9a07a7683b37a5cdcb15d863.json,3c88fcb45fecc159dad5a2da034b9afad42bb2002e7a00a9a0d9aa7f72005340
1e1ba5e1512d35e65563a13e,gpt-5.6-sol,hpobench:nasbench101:A,cost_moderate,poolact,2,retained_frozen,paper-graph-lock-v4,88289be4903cbf1c993e1710bfe51f75aa5c4e2321069e99c652518e2f456d5b,26,5,3,24,18,32,27,0,0,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/poolact/1e1ba5e1512d35e65563a13e.json,46e46fd7fcafe9e8d37c8d4c649f65c088de51cc5df6ccdac4400367031ddfc6
f6cfe81ba8657137665b33cc,gpt-5.6-sol,hpobench:nasbench101:B,cost_moderate,poolact,0,retained_frozen,paper-graph-lock-v4,88289be4903cbf1c993e1710bfe51f75aa5c4e2321069e99c652518e2f456d5b,32,16,3,19,5,35,29,0,0,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/poolact/f6cfe81ba8657137665b33cc.json,f94591141381d2686a957286d197235156d07e99a02b4109fbe98610ee3a06f4
3655b9ce3aebf994c034b711,gpt-5.6-sol,hpobench:nasbench101:B,cost_moderate,poolact,1,retained_frozen,paper-graph-lock-v4,88289be4903cbf1c993e1710bfe51f75aa5c4e2321069e99c652518e2f456d5b,27,14,2,15,6,32,25,0,0,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/poolact/3655b9ce3aebf994c034b711.json,a6a59cc6d5dc649439302bb424cc0ae3e770b8c4ab6b9969b30c65b634e71e90
978ff57187fd1f2eb1b334de,gpt-5.6-sol,hpobench:nasbench101:B,cost_moderate,poolact,2,retained_frozen,paper-graph-lock-v4,88289be4903cbf1c993e1710bfe51f75aa5c4e2321069e99c652518e2f456d5b,34,16,5,23,8,39,35,0,0,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/poolact/978ff57187fd1f2eb1b334de.json,4ca135f7c876bfb9dfe569a488edb52e8644908f1f98a6695d3cbd64790fc9af
313d20c2590ee6d51b008d5a,gpt-5.6-sol,hpobench:nasbench101:C,cost_moderate,poolact,0,retained_frozen,paper-graph-lock-v4,88289be4903cbf1c993e1710bfe51f75aa5c4e2321069e99c652518e2f456d5b,41,20,11,32,6,44,38,0,0,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/poolact/313d20c2590ee6d51b008d5a.json,6f7f0584f342f013da13047883fe803d34a02219da016f0a8a2fc284c6d880d1
67ed9c8d3eb232e0a60a5e83,gpt-5.6-sol,hpobench:nasbench101:C,cost_moderate,poolact,1,retained_frozen,paper-graph-lock-v4,88289be4903cbf1c993e1710bfe51f75aa5c4e2321069e99c652518e2f456d5b,36,24,8,20,6,44,37,0,0,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/poolact/67ed9c8d3eb232e0a60a5e83.json,96b2b0e87640416ee573a9f46a6e45e4194ca06ab2ad233ae9b9b12a3ce9529b
49c04ff1489785b13cdb6f5d,gpt-5.6-sol,hpobench:nasbench101:C,cost_moderate,poolact,2,retained_frozen,paper-graph-lock-v4,88289be4903cbf1c993e1710bfe51f75aa5c4e2321069e99c652518e2f456d5b,50,14,5,41,28,55,48,0,0,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/poolact/49c04ff1489785b13cdb6f5d.json,258448324da95b655bfa051576cb10b80a1371c26fd6fe3405567d0129c16d26
7edb4e9148fa93c91d898a92,gpt-5.6-sol,hpobench:nasbench101:A,cost_tight,poolact,0,retained_frozen,paper-graph-lock-v3,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,10,5,3,8,3,14,9,7,7,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/poolact/7edb4e9148fa93c91d898a92.json,14759290705841a38228863240e643949aa22c4143a6232f63770add4f888fc3
0aa854be1610459f67f8176b,gpt-5.6-sol,hpobench:nasbench101:A,cost_tight,poolact,1,retained_frozen,paper-graph-lock-v3,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,4,2,2,4,0,9,5,0,0,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/poolact/0aa854be1610459f67f8176b.json,b9114efbb23b5bd81eda123acc3cc6e5f1663b3e8c1f1cfe71882f2134df418b
dbdd0975b2efe8af2740cdac,gpt-5.6-sol,hpobench:nasbench101:A,cost_tight,poolact,2,retained_frozen,paper-graph-lock-v3,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,5,4,1,2,0,11,6,4,0,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/poolact/dbdd0975b2efe8af2740cdac.json,099ff1d83c1ca55bad2f323d45bd40b910385dddf81731bd2891e5a25af091ff
c6d1c186c312720cfc4d7c62,gpt-5.6-sol,hpobench:nasbench101:B,cost_tight,poolact,0,retained_frozen,paper-graph-lock-v3,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,12,5,2,9,3,16,12,9,9,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/poolact/c6d1c186c312720cfc4d7c62.json,7de971e7ba3e02ef881204602cee184fc180b96883511fd5e46438bfdcc71bb2
63d69fa32d8353a97f55bb17,gpt-5.6-sol,hpobench:nasbench101:B,cost_tight,poolact,1,retained_frozen,paper-graph-lock-v3,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,16,7,2,11,5,19,10,10,10,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/poolact/63d69fa32d8353a97f55bb17.json,41fa7b020c68e11f3d82977e6675eace7ab14e38ea5226a012919b31be21a8cb
0b9da8c9f6429679cc6eb654,gpt-5.6-sol,hpobench:nasbench101:B,cost_tight,poolact,2,retained_frozen,paper-graph-lock-v3,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,10,6,1,5,2,17,9,9,5,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/poolact/0b9da8c9f6429679cc6eb654.json,d63713f5493ca80e306428d790311a2cd8e4d4f974d26d53bb25fe4d8163a55e
858b89a7980b6b20b4a64e51,gpt-5.6-sol,hpobench:nasbench101:C,cost_tight,poolact,0,retained_frozen,paper-graph-lock-v3,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,15,9,2,8,3,19,12,12,6,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/poolact/858b89a7980b6b20b4a64e51.json,773a5af2378ca6dd12cd3a7bfccf18f83f550dff432171b0402e8ee7245d5f31
4d5219f702d77df2e9e982ee,gpt-5.6-sol,hpobench:nasbench101:C,cost_tight,poolact,1,retained_frozen,paper-graph-lock-v3,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,11,5,1,7,7,18,10,10,10,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/poolact/4d5219f702d77df2e9e982ee.json,04baceb6ad4676cae168e462a53d8cbbb7557571fe40af6f7e68f2d8b95bd28c
e86b0d08dc9845071603f35e,gpt-5.6-sol,hpobench:nasbench101:C,cost_tight,poolact,2,retained_frozen,paper-graph-lock-v3,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,14,6,2,10,5,18,11,11,9,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gpt-5.6-sol/poolact/e86b0d08dc9845071603f35e.json,6d8b5dc4650416aa55c1d1fd90f90fcc828f3148168ab6ec48e23bcbb5d7f7f1
fcd71291ff089d5352498e77,kimi-k3,hpobench:nasbench101:A,cost_moderate,poolact,0,retained_frozen,paper-graph-lock-v3,0671f352f8980b7360baae6f8e6c98b7336ef50823b0d27ab8e090e5d0a42fdc,14,7,1,8,2,20,13,13,13,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/poolact/fcd71291ff089d5352498e77.json,359b3b2f39f1757239e85bb58e24a8e50539661ea6a27c799b0a0a8bd614ec97
f7155caed5ada090fb8b0344,kimi-k3,hpobench:nasbench101:A,cost_moderate,poolact,1,retained_frozen,paper-graph-lock-v3,0671f352f8980b7360baae6f8e6c98b7336ef50823b0d27ab8e090e5d0a42fdc,27,6,3,24,15,31,25,25,25,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/poolact/f7155caed5ada090fb8b0344.json,870d421c8a9f8a0c8c6b7087e6b2e3e8b53b4aed5217859d5f20a477ce2e1893
f4ec5e7d29315a3a7f78b219,kimi-k3,hpobench:nasbench101:A,cost_moderate,poolact,2,retained_frozen,paper-graph-lock-v3,0671f352f8980b7360baae6f8e6c98b7336ef50823b0d27ab8e090e5d0a42fdc,32,8,4,28,18,40,33,33,33,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/poolact/f4ec5e7d29315a3a7f78b219.json,f390c451777553c2efeeb4e9527985bbe3440f9686d5cc12b8986fb9f0a4c9ff
90ee5b61e04851ccbf0810f9,kimi-k3,hpobench:nasbench101:B,cost_moderate,poolact,0,retained_frozen,paper-graph-lock-v3,0671f352f8980b7360baae6f8e6c98b7336ef50823b0d27ab8e090e5d0a42fdc,29,10,2,21,15,36,32,29,29,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/poolact/90ee5b61e04851ccbf0810f9.json,91150fca437112016515ea68ce8953baa204448ab20671fc6982a615a7ca544c
16eb77afda8e7ca3474ca976,kimi-k3,hpobench:nasbench101:B,cost_moderate,poolact,1,retained_frozen,paper-graph-lock-v3,0671f352f8980b7360baae6f8e6c98b7336ef50823b0d27ab8e090e5d0a42fdc,24,11,3,16,7,31,26,25,25,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/poolact/16eb77afda8e7ca3474ca976.json,255d3919c770c16966c9210bb8a7cc93d0c854920ada7eb4912f5dadb9014025
d296d7ecb9c08771de4398de,kimi-k3,hpobench:nasbench101:B,cost_moderate,poolact,2,retained_frozen,paper-graph-lock-v3,0671f352f8980b7360baae6f8e6c98b7336ef50823b0d27ab8e090e5d0a42fdc,33,21,4,16,7,38,30,29,25,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/poolact/d296d7ecb9c08771de4398de.json,77b84d8ed9f6c6f7a74002629be1084668952cb798b2b46c62bd064d2f012b4a
c157fed0910b4aececa84999,kimi-k3,hpobench:nasbench101:C,cost_moderate,poolact,0,retained_frozen,paper-graph-lock-v3,0671f352f8980b7360baae6f8e6c98b7336ef50823b0d27ab8e090e5d0a42fdc,41,18,7,30,15,46,39,39,39,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/poolact/c157fed0910b4aececa84999.json,b9f1bd0fb009292b95dbbe73031d7303bbec88c4f31228816d3c62c998e9d915
eb9c68ab88ad643b5f57f095,kimi-k3,hpobench:nasbench101:C,cost_moderate,poolact,1,retained_frozen,paper-graph-lock-v3,0671f352f8980b7360baae6f8e6c98b7336ef50823b0d27ab8e090e5d0a42fdc,35,17,5,23,12,40,33,33,33,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/poolact/eb9c68ab88ad643b5f57f095.json,1f695caa68b2213d15201e91abdf1b78d152e31dab1f1ee436d4ae9cd9f5004e
8e9b82fed364a6d927906d7e,kimi-k3,hpobench:nasbench101:C,cost_moderate,poolact,2,retained_frozen,paper-graph-lock-v3,0671f352f8980b7360baae6f8e6c98b7336ef50823b0d27ab8e090e5d0a42fdc,36,24,5,17,6,41,35,35,35,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/poolact/8e9b82fed364a6d927906d7e.json,989ea99b37a587e749d65630e16b70f4bda15eaf0262576d485d13949895b0d2
2c4d0bdeb0cf57672ab80c26,kimi-k3,hpobench:nasbench101:A,cost_tight,poolact,0,retained_frozen,paper-graph-lock-v4,e96575475b66e9e25b59115301dee10d04850a1f14f9d6b4d499f0651da47a78,5,3,2,4,1,11,7,0,0,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/poolact/2c4d0bdeb0cf57672ab80c26.json,730685084d93d811d472f750c03422855c7426df74be930bbe8a2d3971b53174
e6d9d2fb686693a3d0a9d286,kimi-k3,hpobench:nasbench101:A,cost_tight,poolact,1,retained_frozen,paper-graph-lock-v4,e96575475b66e9e25b59115301dee10d04850a1f14f9d6b4d499f0651da47a78,6,3,2,5,2,11,5,0,0,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/poolact/e6d9d2fb686693a3d0a9d286.json,d5e1696b510b314abbe784bd0b07debe29c5d550a3c3b91d3b6b2f0e54bb9ebd
44db765bf3fc5cbbda721fa7,kimi-k3,hpobench:nasbench101:A,cost_tight,poolact,2,retained_frozen,paper-graph-lock-v4,e96575475b66e9e25b59115301dee10d04850a1f14f9d6b4d499f0651da47a78,7,4,2,5,1,13,7,0,0,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/poolact/44db765bf3fc5cbbda721fa7.json,2fa74565561a15053138acf628097cfc583cc877dc1d8f4fecf93c88861b5962
7938c9ae6405b160e72673b5,kimi-k3,hpobench:nasbench101:B,cost_tight,poolact,0,retained_frozen,paper-graph-lock-v4,e96575475b66e9e25b59115301dee10d04850a1f14f9d6b4d499f0651da47a78,12,4,2,10,4,17,11,0,0,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/poolact/7938c9ae6405b160e72673b5.json,35e34d5c667a8664a1e6196c53b685d165fbfdd97b28c60414d5e47e45d6e309
4da00e2cfd15773dd7827694,kimi-k3,hpobench:nasbench101:B,cost_tight,poolact,1,retained_frozen,paper-graph-lock-v4,e96575475b66e9e25b59115301dee10d04850a1f14f9d6b4d499f0651da47a78,18,8,4,14,8,22,17,0,0,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/poolact/4da00e2cfd15773dd7827694.json,0a8b98f6656ce374f3f81f279ce5bd3aebbe2aa11e2ca0f0ea114e065082f97d
aad7e0751cac208caac58cca,kimi-k3,hpobench:nasbench101:B,cost_tight,poolact,2,retained_frozen,paper-graph-lock-v4,e96575475b66e9e25b59115301dee10d04850a1f14f9d6b4d499f0651da47a78,15,9,1,7,5,19,11,0,0,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/poolact/aad7e0751cac208caac58cca.json,3b5cc14d4186e4f69d880f2807f1684d86a8b902c3e597b8d3edff1411d05c9b
6a6465be060f1b37b1cb46a4,kimi-k3,hpobench:nasbench101:C,cost_tight,poolact,0,retained_frozen,paper-graph-lock-v4,e96575475b66e9e25b59115301dee10d04850a1f14f9d6b4d499f0651da47a78,22,12,5,15,6,27,18,0,0,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/poolact/6a6465be060f1b37b1cb46a4.json,ac26d5bf48fed31a2a9dfac8ad27165e48c7f3a228a92b82f8cdc5c0a891a90f
70d1c79f701f86f6bad2ffa3,kimi-k3,hpobench:nasbench101:C,cost_tight,poolact,1,retained_frozen,paper-graph-lock-v4,e96575475b66e9e25b59115301dee10d04850a1f14f9d6b4d499f0651da47a78,14,9,2,7,5,18,12,0,0,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/poolact/70d1c79f701f86f6bad2ffa3.json,91388d709b062fb508b3421d03d7ddc55cd16a1725c5b9cfd09d230fdb24e4d0
d8e1a3faf545c3beb179243d,kimi-k3,hpobench:nasbench101:C,cost_tight,poolact,2,retained_frozen,paper-graph-lock-v4,e96575475b66e9e25b59115301dee10d04850a1f14f9d6b4d499f0651da47a78,12,9,3,6,2,17,9,0,0,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/poolact/d8e1a3faf545c3beb179243d.json,f64602dd9344a33081565a5f1addd3a4d27f6424c972b95a6c4e43131bd42327
90a3ec4023e322d17745c4ab,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:A,cost_moderate,poolact,0,retained_frozen,paper-graph-lock-v3,58f8663d62864940cf16c9454d9c3d7230b77c2858748f5df491ce5d10a77251,17,5,2,14,5,22,14,14,14,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/qwen3.8-2.4t-a95b-fp8/poolact/90a3ec4023e322d17745c4ab.json,9f978f691e90ca733f08abda130e1ce1432d29888a66f7bc00246d36629a1c45
b195459d677de788de305c15,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:A,cost_moderate,poolact,1,retained_frozen,paper-graph-lock-v3,58f8663d62864940cf16c9454d9c3d7230b77c2858748f5df491ce5d10a77251,29,4,2,27,23,38,34,32,32,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/qwen3.8-2.4t-a95b-fp8/poolact/b195459d677de788de305c15.json,84378d252c132873910727c0681dff7622ce4505f5c73e38cf9e6634b5ab36a8
c0b4a50e412066c0dcf8878b,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:A,cost_moderate,poolact,2,retained_frozen,paper-graph-lock-v3,58f8663d62864940cf16c9454d9c3d7230b77c2858748f5df491ce5d10a77251,13,6,2,9,4,19,13,13,12,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/qwen3.8-2.4t-a95b-fp8/poolact/c0b4a50e412066c0dcf8878b.json,f8cc00c6501973d1b816f3b0846a13d9d17a0f03ee7d8676c07d8df3eb1a57c4
a1c0f31e494f06fe8634bccf,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:B,cost_moderate,poolact,0,retained_frozen,paper-graph-lock-v3,58f8663d62864940cf16c9454d9c3d7230b77c2858748f5df491ce5d10a77251,38,13,6,31,20,47,40,40,40,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/qwen3.8-2.4t-a95b-fp8/poolact/a1c0f31e494f06fe8634bccf.json,95a0fe89228b1ad4a0f372abb1e05adee55ef8cfd201a5097d1d05f700c46d17
eca6168e6f89b2fba454523c,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:B,cost_moderate,poolact,1,retained_frozen,paper-graph-lock-v3,58f8663d62864940cf16c9454d9c3d7230b77c2858748f5df491ce5d10a77251,36,15,3,24,15,42,33,33,29,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/qwen3.8-2.4t-a95b-fp8/poolact/eca6168e6f89b2fba454523c.json,ccfcf2dd1b1acb63cc85a5822c253f9218ef75516e851d6233915d6daef80fab
cfe99df7a1d5ea5878b755a9,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:B,cost_moderate,poolact,2,retained_frozen,paper-graph-lock-v3,58f8663d62864940cf16c9454d9c3d7230b77c2858748f5df491ce5d10a77251,48,35,5,18,5,53,44,44,32,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/qwen3.8-2.4t-a95b-fp8/poolact/cfe99df7a1d5ea5878b755a9.json,5ff467e9c13c4bd7586febc6abe320f94ef08ce120fe2b397afa443f57ca15a2
2216c2262047ffcbcde63a69,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:C,cost_moderate,poolact,0,retained_frozen,paper-graph-lock-v3,58f8663d62864940cf16c9454d9c3d7230b77c2858748f5df491ce5d10a77251,38,22,7,23,4,42,33,33,33,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/qwen3.8-2.4t-a95b-fp8/poolact/2216c2262047ffcbcde63a69.json,e3dac3964c2119ddf693c6a357e0424b1fae7b9a979aabd6e68fed7e63b29f7e
2d65764c60e05648dc33a059,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:C,cost_moderate,poolact,1,retained_frozen,paper-graph-lock-v3,58f8663d62864940cf16c9454d9c3d7230b77c2858748f5df491ce5d10a77251,54,34,9,29,13,58,51,51,51,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/qwen3.8-2.4t-a95b-fp8/poolact/2d65764c60e05648dc33a059.json,7ee88933552cd32f57eed2dc8efda33fc79b2ec4f128a978dd7c76667f897e50
6e051804134543922158af07,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:C,cost_moderate,poolact,2,retained_frozen,paper-graph-lock-v3,58f8663d62864940cf16c9454d9c3d7230b77c2858748f5df491ce5d10a77251,58,32,10,36,11,64,56,56,56,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/qwen3.8-2.4t-a95b-fp8/poolact/6e051804134543922158af07.json,5a940d33f78857ca1bc4efbb0e3d738ad6e04fbb68496376cedf2145243a764e
ca421a125cc6bf5decbe313a,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:A,cost_tight,poolact,0,retained_frozen,paper-graph-lock-v3,58f8663d62864940cf16c9454d9c3d7230b77c2858748f5df491ce5d10a77251,4,3,1,2,0,11,4,4,0,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/qwen3.8-2.4t-a95b-fp8/poolact/ca421a125cc6bf5decbe313a.json,fb96fc248cb0184d8f962c80c5b194c40a0664c451ba34f499e678ee701e11a2
e4163cefabf671183b79cfed,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:A,cost_tight,poolact,1,retained_frozen,paper-graph-lock-v3,58f8663d62864940cf16c9454d9c3d7230b77c2858748f5df491ce5d10a77251,8,5,3,6,2,14,7,7,7,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/qwen3.8-2.4t-a95b-fp8/poolact/e4163cefabf671183b79cfed.json,7eca580cad8d49742c4b2d4bb437fd79371e61202a1ac6ec629fa36e7daf7f6e
dbab8f7aa75215791492595d,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:A,cost_tight,poolact,2,retained_frozen,paper-graph-lock-v3,58f8663d62864940cf16c9454d9c3d7230b77c2858748f5df491ce5d10a77251,6,3,2,5,1,12,7,5,5,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/qwen3.8-2.4t-a95b-fp8/poolact/dbab8f7aa75215791492595d.json,2aa866bf214b1e9ccbcb2f81d5458d5fb1ae3e3aed77a9beb87e90defb93a53b
8d1a378c49540880481d842e,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:B,cost_tight,poolact,0,retained_frozen,paper-graph-lock-v3,58f8663d62864940cf16c9454d9c3d7230b77c2858748f5df491ce5d10a77251,10,6,1,5,3,17,10,10,10,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/qwen3.8-2.4t-a95b-fp8/poolact/8d1a378c49540880481d842e.json,f6ba8e47622d611acbd4d6eaf8ed7f0f21e83bdbd0777717342b674fbb6a697e
823f9ce251391166d87ddcba,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:B,cost_tight,poolact,1,retained_frozen,paper-graph-lock-v3,58f8663d62864940cf16c9454d9c3d7230b77c2858748f5df491ce5d10a77251,6,6,0,0,0,12,0,0,0,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/qwen3.8-2.4t-a95b-fp8/poolact/823f9ce251391166d87ddcba.json,b2211d401c266fe0a61844734341f73126bc23a09b6bf31decd94f6552291253
f399fa5cc22ed306d3d7198c,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:B,cost_tight,poolact,2,retained_frozen,paper-graph-lock-v3,58f8663d62864940cf16c9454d9c3d7230b77c2858748f5df491ce5d10a77251,14,8,2,8,3,19,14,13,13,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/qwen3.8-2.4t-a95b-fp8/poolact/f399fa5cc22ed306d3d7198c.json,69f6dfec2f0f4401e5313e3d509b56f1052e3aff06bd08b0fa88e03f0c2dfcee
3b0441d032843b1daaa84d2e,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:C,cost_tight,poolact,0,retained_frozen,paper-graph-lock-v3,58f8663d62864940cf16c9454d9c3d7230b77c2858748f5df491ce5d10a77251,24,15,5,14,7,28,19,19,19,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/qwen3.8-2.4t-a95b-fp8/poolact/3b0441d032843b1daaa84d2e.json,428f42c669548490a42db89e6710ca56de296a872e9bddc757188b0b2b96b6a9
