slot_id,model,scenario,regime,strategy,source_sha256,historical_aggregate_metrics,terminal_extraction_only_metrics,plus_payload_policy_metrics,plus_vote_policy_metrics,extraction_only_score_changed,payload_policy_score_changed,vote_policy_score_changed,vote_policy_answer_changed
01b25be76f04accc441c789f,gemini-3.8-flash-medium,restricted_search,cost_moderate,cached,32a66c0d11fe939667a821db75e46ca1e559e1628ce15212da087df5e573dcf7,1.0,1.0,1.0,1.0,False,False,False,False
18d7e1ab67fa23d86b93c8d4,gemini-3.8-flash-medium,restricted_search,cost_moderate,cached,b97f7bf5ff0ed35d802d403ef36e909bc6da443ddf4f1ba6d792af0f8364f7d7,1.0,1.0,1.0,1.0,False,False,False,False
c5b89b8b49dda7af4c56fcc7,gemini-3.8-flash-medium,restricted_search,cost_moderate,cached,85d780a4dc068108e4952d18dd8d6e9e9b55d82661307ef0f0c2d28d4b55b2d3,0.0,0.0,0.0,0.0,False,False,False,False
627d794c22c1723e73286884,gemini-3.8-flash-medium,restricted_search,cost_moderate,cached,575f5da8efd36cc1dd5ce7f588e2a799bace53d8abfb916956388c562473d611,0.5714285714285715,0.5714285714285715,0.5714285714285715,0.5714285714285715,False,False,False,False
d9b685af4e6e59691e35b350,gemini-3.8-flash-medium,restricted_search,cost_moderate,cached,f143cabaaf243f3a880cb6f38322bd922c9172d0427dbd0ee1e9349e8c018c24,0.0,0.0,0.0,0.0,False,False,False,False
912fa4ee1acfa64324424ea2,gemini-3.8-flash-medium,restricted_search,cost_moderate,cached,caeff361e3b383eda3917ed1ae22ba708a01f251a547428afe6cc3c30bb61ce0,0.0,0.0,0.0,0.0,False,False,False,False
717cb30feca917ff341e14a7,gemini-3.8-flash-medium,restricted_search,cost_moderate,cached,0a58ee52e0104ad63485154aad2e445038470f100a8933b5fdd2a4a153ede74f,1.0,1.0,1.0,1.0,False,False,False,False
5cbb170dc513b3712ad5941a,gemini-3.8-flash-medium,restricted_search,cost_moderate,cached,b11cb771d20817e201d41505e8caed3f383b5389c81066cc2e057791e1ebcd46,1.0,1.0,1.0,1.0,False,False,False,False
9785de0e60a6746ac7b05c7e,gemini-3.8-flash-medium,restricted_search,cost_moderate,cached,4486567e0bf574dff3ba81c8b4744164d944b2970244fadaf11233497f511180,1.0,1.0,1.0,1.0,False,False,False,False
5c6240dc701c1b64303034ae,gemini-3.8-flash-medium,restricted_search,cost_moderate,cached,23fc826ddb84c7cf14c7b119ddd1404bdcaa1f570b46f3eab014cae9c5bb098d,1.0,1.0,1.0,1.0,False,False,False,False
5d5969fdd6349f48de666dee,gemini-3.8-flash-medium,restricted_search,cost_moderate,cached,7dbab8578f91347f1ef2859e143f9bbfaba01d44141367ad037ec11b255078cf,0.4,0.4,0.4,0.4,False,False,False,False
23edd5a9714f07df34de4c4e,gemini-3.8-flash-medium,restricted_search,cost_moderate,cached,017df3dc0eaf05e4cb79bd82e43c6d70983cf1cb00a2d39b7da05b4e94bfc625,1.0,1.0,1.0,1.0,False,False,False,False
3814631ff939f14961f8c3df,gemini-3.8-flash-medium,restricted_search,cost_moderate,cached,0767c4e83f3b53580f4ebc6c09ea9c81f319613946164d575a92eaee5ca1895a,0.0,0.0,0.0,0.0,False,False,False,False
e03c687ab1f3b4595970e3aa,gemini-3.8-flash-medium,restricted_search,cost_moderate,cached,bf021ffe8a2fdc1725de1a08be18510cb007cb577b18419b1253d1679b83d59c,1.0,1.0,1.0,1.0,False,False,False,False
1dc42a002fb7a1ea541dae82,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,768e23611058ac6620945ac2c76e221fecc1e1019df08f61e240fac0f723445e,1.0,1.0,1.0,1.0,False,False,False,False
5b9dd52373677be33e8f1795,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,0f700478d98bd654121ab2e350d33ca2eea771497d8e3532ec9ca72394284270,1.0,1.0,1.0,1.0,False,False,False,False
b13495c0a1c0fe78a629e68e,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,1d782800f40f6a057af6786bd59a7b75768e8cf9f6d2fa385ac2900388ea39f2,0.0,0.0,0.0,0.0,False,False,False,False
06df8d84fafb0c6141046269,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,3f40c688f6c4d67b406dcace36ec02651b91ce168bd177cb5940f8f7c9e0796c,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,False,False,False,False
547067395ff52e67d33c60d7,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,fb039448c2c546d23bb205c54589209c85d36f628363540443f9afc1635abbfc,1.0,1.0,1.0,1.0,False,False,False,False
75e1fc3f52fdc0fa21f1a0ba,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,56fef6cd73d83afb0c01a77f380cf452ede78246a6541b495ff8e21c92dc9629,0.0,0.0,0.0,0.0,False,False,False,False
86839d3d157382692bc198a6,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,2f8349caa62e168d9b9de0849f5b85b915cc7c42a406b01fef44c20fb64d7ca5,1.0,1.0,1.0,1.0,False,False,False,False
6b79a57e50f170c2c67cacdf,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,be684bda457c800011fd77bd5f0621d92391bef8c38db3fbd779cdbd35dfa198,0.0,0.0,0.0,0.0,False,False,False,False
28af6ecf29bb3e67ca44fcd5,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,d57585f37bf863cad96ea4d678653db0a5cd7321eb13340922d148077a6e2be8,1.0,1.0,1.0,1.0,False,False,False,False
f976d85dedfd6908f847adac,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,1c01260876e357a8fa45662e9a95e2d6fa7a6ef3de2a61b78e1f9891a4266df1,0.0,0.0,0.0,0.0,False,False,False,False
41cc8b35599d1637ce0f6124,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,b0c83e49dd2a24c8b0535afe966be5412cb09e1b7b52308dceac2f56e1195816,0.0,0.0,0.0,0.0,False,False,False,False
b3f05f2c77c91932c0ac8112,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,6e4bf51bccceb2b48805b0cfd0d53cff893642f839a4640e9d6ffc52a76843b7,0.0,0.0,0.0,0.0,False,False,False,False
89ea3028766b6128b3e96c48,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,050e4651d8e69798db018f543bc59b0d518ea4165cb8f036227ee841b9d2f57f,1.0,1.0,1.0,1.0,False,False,False,False
dd74e52d190b539fcc09ca61,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,a6ec617fd795fba4524328d5aedce1904889a5bb33f984eaf83111ae6cf0324f,1.0,1.0,1.0,1.0,False,False,False,False
85dcab9c808d4834961b23e5,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,3898462854c08ea5272d4b517ee1b8019a47c567e586c25dc9fc36385ecf96e9,1.0,1.0,1.0,1.0,False,False,False,False
f1f7c7b2911e929477c17f5a,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,cc53a16dcd308e7170846bfd727a7f9da634641cc90321370060b9c5b69d1b39,1.0,1.0,1.0,1.0,False,False,False,False
d99f999b7db3ac90308af1eb,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,d24cef94e49096842a3356a8f57aac436676ee7a4c2805cdd96b18e0998a184b,1.0,1.0,1.0,1.0,False,False,False,False
1f29b526dc997702044d861a,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,9b3131d72dfdef9d2a1eeaf2ac9be8adcb58cdd66b4eab1b3f5efede0f32733d,1.0,1.0,1.0,1.0,False,False,False,False
d12d78391f0a209311e72248,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,6a91e0ee46683f486e0b30a3a5e3745d60249828873c9f2b64757154a0e9c0d7,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False,False,False
67c059431508e6b39598e075,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,a8b81d5ff1f9d3e20157d653d19b36abfc2d7b825df30b45edce6e2e241e8ebf,1.0,1.0,1.0,1.0,False,False,False,False
1c49ad8aa8bdd0264ea08b1d,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,eebea6bfe0a13f4583a43f72855c7483b6a37a96920d7fbc101a47b8ff97cc3b,1.0,1.0,1.0,1.0,False,False,False,False
711b099fe12aa955ca5c252e,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,2c38ae958aa48bc3594900bf7107cbad4e2a5a59dd60e65a9d42349d693bce53,1.0,1.0,1.0,1.0,False,False,False,False
27b497f42e4986844accf9ed,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,f027ccadc6ffd8c0326e408d8f6f5f29f875e53f137c27b73bbcda3dae0db2e2,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.23529411764705882,False,False,False,False
add43b55ff5da5c5fbc5d9b4,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,b53ddf9a648816f61383bf61e711f6ec10da701abd824d3e0bde4f786f12fd68,1.0,1.0,1.0,1.0,False,False,False,False
e1123c8b732f17eb7eb219a6,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,5457002d82bbcfc388ef46c9e3e49ce552a3d38216a54dcf8c0436a72fb717a5,0.0,0.0,0.0,0.0,False,False,False,False
a1164c1b9ca997f1e827680f,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,5276ff038732f0cc5f51e35ce76d4c1efe24f22d5027dbe7e4e28ca8c3053007,1.0,1.0,1.0,1.0,False,False,False,False
3ca6aa19734f241bc17209c4,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,71f1ad4ac95983475cad0674478da1f4868744d4d84ab7fae39e66436719f250,1.0,1.0,1.0,1.0,False,False,False,False
c68a496e3ba651ec546ae032,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,814c049c9e87ebf076518b63f6fb310a008558e94d9f66b929cbc91b3e850d4f,0.0,0.0,0.0,0.0,False,False,False,False
fb5a0135edd6cc0d74bb8a18,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,c6ca222044caca7ced99a55569e139b1763e8dccb89fc5eed1b069b6bea3cd80,0.5714285714285715,0.5714285714285715,0.5714285714285715,0.5714285714285715,False,False,False,False
1b68634971aed7d748a6526b,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,eea80f4870c74943b6f0a8295c2874b403dfb174fbaa98f9697bc4da96872f39,0.0,0.0,0.0,0.0,False,False,False,False
f57e12c218f039b83f3ae8c3,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,a9e001d0d58d72e0cc9e595d738374cac3451f95ee97160aeb36ce96f44fcc70,0.0,0.0,0.0,0.0,False,False,False,False
5db96236aaecb12cd1fd6af2,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,7fee96a38c022a5b08828edf588e298a0f9cd0449330fd382f631799eded1395,1.0,1.0,1.0,1.0,False,False,False,False
7313b0f44899843c015f79d7,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,d807ab89548b603200dd83fe5b56c79e6218c509bdaf057e641286101ddbb16b,1.0,1.0,1.0,1.0,False,False,False,False
d1e29a49d2d637b1a80638e5,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,95ae065e53d1f80130d3e367be4daac6287b74336f54983d7e08bcdb4b80f05b,1.0,1.0,1.0,1.0,False,False,False,False
a24fefbd2e0869709afac02d,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,c692eed7a13164d768245b736205c51eb23a4e5bf4492a30f1fd4dab0007ade7,1.0,1.0,1.0,1.0,False,False,False,False
a412a846883617df1a0fb86e,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,5f5a062af254fa3d8a82706c55c5a012d76516ae94ac3bb032cff8ed9a05a57a,0.4,0.4,0.4,0.4,False,False,False,False
81649cb0c5d3387cafb34a53,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,801651bfe0482ed6aa8017694212d206ce9861e4f01033cc25325b38c361a946,1.0,1.0,1.0,1.0,False,False,False,False
2e5ef76faf027757697e67e0,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,80004343c1c9a9b15bbeb884ba37399708121b3aaa42fdccfda3144d5cc1e924,0.0,0.0,0.0,0.0,False,False,False,False
b68c02f280dbaab1591a1001,gemini-3.8-flash-medium,restricted_search,cost_moderate,naive,a99188dc98d8962ea870f1578f91ac68e763e22cc929431bdd8525f7e489c986,1.0,1.0,1.0,1.0,False,False,False,False
17914f3a86df9d74cb38ebc4,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,ac9cd3ce117923338d52e1bdfb206290bbe8b47f3ed029c10081d5ecf9b35076,1.0,1.0,1.0,1.0,False,False,False,False
b1400ef6becee515923865d6,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,141a339512622d487623d02af82ceaf9a55e6021e92ea9699fdd54d4987e0954,1.0,1.0,1.0,1.0,False,False,False,False
bb559b3c5d8c95fd0a8dd4af,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,01e08fb347364cbb27b41ce0401c07ee0a64651c998956ebc05687eca44d9885,0.0,0.0,0.0,0.0,False,False,False,False
292344cecd56972d216cd028,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,417f8d57a81f61bcb90d78fa5786ff974ffb5ba7682885f099a9efd3baf26bfe,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,False,False,False,False
d77a5432a9e14b4342294b96,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,a434ba8c85a325ba321d38f9e94a34bd288649b5a4da8348bda9117c3e92b0f1,1.0,1.0,1.0,1.0,False,False,False,False
854a5302ae6f28a9af7210ab,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,7117c4e437995a7d87b43a4b8659b0a2e68a8d21133dd22165f8ca82e6dc561c,0.0,0.0,0.0,0.0,False,False,False,False
6b0ca898fd863cd5931b65df,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,68481d818cfaa602e6cefbe5c614d3fde7fe87d66ec67ce0980d1b31a5557afc,1.0,1.0,1.0,1.0,False,False,False,False
1f793cfdca834fce7816abac,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,53cd34412201314a943ad6fb9ffe81ab926589bf11076bec923037cc04b4914e,0.0,0.0,0.0,0.0,False,False,False,False
28ce0f90dc2f5342bbe94c66,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,0c783793bb78894087e50470027827c0915e1533c03744d4741c4310d97ed380,1.0,1.0,1.0,1.0,False,False,False,False
154b91109d4821676facb62d,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,3b8583fa980489d1982e25b70833c8d2c10f913cce13b2de89274fda73e6a7bd,0.0,0.0,0.0,0.0,False,False,False,False
4e85a9df5d08eb45f526fb61,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,d687b07a2c2465d636ec2a74a548d6aa7115d5cd91b1bc01bc37809a25c2e14f,0.0,0.0,0.0,0.0,False,False,False,False
3f5fcd358e194655aaec7924,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,6f9b091a3becbb07c4c5770f767aac1baeb69d497eaae807eae22729b467a5f8,0.0,0.0,0.0,0.0,False,False,False,False
acfe1ab77baf31336d7a71dd,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,26091937ff98bd0d1a1bc4530c082e8b49350eacad6741ed4a399308589343df,1.0,1.0,1.0,1.0,False,False,False,False
eb65d58933e6ffe21209bdd8,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,b94c84bf8947c8cee551d84b598dcfd3f698e93e0eefca1b7eebe5ee0fad7013,1.0,1.0,1.0,1.0,False,False,False,False
f14f4d47410d18a6a2781697,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,b92a41049f28b8426f10f53c355b2f02b8aca3ad034785ce837feac52cb0b36e,1.0,1.0,1.0,1.0,False,False,False,False
713132f7c1ea39224caf771a,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,c86c35e4cc99f777ed9d1b2020b2f016ad5685fd65e93b23aab3f831813e0a21,1.0,1.0,1.0,1.0,False,False,False,False
bc2987a1522f0c2543c6e612,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,a22d95e16e77528eb69d28c714761be9a8a7830c2b2816cf3087cfaf34b1b089,1.0,1.0,1.0,1.0,False,False,False,False
8047e9141a69a8604f7f32bb,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,aec09f342d0b9cc1f8803435266e0efcaa0d37da4f1ef0bb9fb8441a406ac285,1.0,1.0,1.0,1.0,False,False,False,False
64ac0494f3798e7dc8a6d471,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,a380a89bc32efa3a2546f0c1a10d4b6e7746ffeb0a2bbc0ba555b5a324b3f557,1.0,1.0,1.0,1.0,False,False,False,False
5aea5310ec4f7a1710246e07,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,3f72522ac9376a58b717a24033ad9da56abb67ff252c920ea1e836773ac1c57b,1.0,1.0,1.0,1.0,False,False,False,False
06f67307224eee8bc66c63a6,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,5f33691d001c0fb65c12cb4187d0d2a37b65a4fa578fcbb31f52bbbdd5686ede,1.0,1.0,1.0,1.0,False,False,False,False
fe67bd84824b908f5fcf528f,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,9ddb15d7abd2ad4ce1e83010f17b6faf229f3a21823f1d8491c2311d882f6f1d,1.0,1.0,1.0,1.0,False,False,False,False
d2c587aad9d973e4d76c9b71,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,e6c57d4ff601bae2e6c805c2dc9ce9880c76655a8f160b1e9942792a79281626,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.23529411764705882,False,False,False,False
ab9c6985cc21d49cba04864d,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,af3993239ed49cd1f1ef73fd2c5c99f8d796c3c2ff539fdd792aa0c7be3710e8,1.0,1.0,1.0,1.0,False,False,False,False
f2020de7ad212a93c20c935b,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,889d861d052feed8f58f4dbc1d71778df231cb6a655bdce9e6ebb2abc69f537d,0.0,0.0,0.0,0.0,False,False,False,False
1eb30d9fc5969fa91b052435,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,83ee478244a95fe5b9c9cd24e91255464f6e35e3f8f6e72b3a8dcee34985ab85,1.0,1.0,1.0,1.0,False,False,False,False
f30673874cf77e4bc33e9b54,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,1533df36f3f8aed03e60720bce9b8af28a15b72e8e33aa6c8a217d02a25c2913,1.0,1.0,1.0,1.0,False,False,False,False
46745886d5060d4024d53f70,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,5edb4523e00242886508f08d78b3cf084547943a38e53ce5a5beaf465cda43b9,0.0,0.0,0.0,0.0,False,False,False,False
b528a8e967703b6e1e4bb524,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,f8306fdd21de8e2a51f189106c79db4aff9a347181b7da2510b74ab247d01a71,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,False,False,False,False
929f61b4945421f9e22faf7e,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,b612d7b4667b2a97b541756e69c8cbd199c5b3d4edc1ccf112bf759c34d76ca6,0.0,0.0,0.0,0.0,False,False,False,False
b994514859c1d3c51467280a,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,a9b6ab8f588f10c3da7903fb41a867871c47eaa7c4dd767a085a5a44d42c4273,0.0,0.0,0.0,0.0,False,False,False,False
98f0103289cb5a08628243ab,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,f6131a0c52809ef9635ae4423b7caab8f2f091fa3c050a0f02747b53fe139cb4,1.0,1.0,1.0,1.0,False,False,False,False
1edd2b6fa9e400a032b2ade0,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,685a978b52908f7c3f9725e73fd53488a8dbfef31a1170f807e41c0ea3546ec8,1.0,1.0,1.0,1.0,False,False,False,False
112f18932ebaa05c1cb9ead1,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,6c57dfceb57e0d3f7bf7f28e3539f250e1a0c323afa092e32bf96d7b02597503,1.0,1.0,1.0,1.0,False,False,False,False
5050ea7c6fad90afce31984b,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,b485b0312b1892b60521ebffb29906dec8dd82af9560f64ed13ff60279283148,1.0,1.0,1.0,1.0,False,False,False,False
71b597fd817fe6139ef93001,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,1cbca7fb60e2f88fdd5ae3f0750e39e3368a5a15202d3fecf6d592ed27597dd2,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,False,False,False,False
9ad34d7a259b2bac5c221f5c,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,81cd382f1ce29286ecca0383e8b84524a4735b3dbedea0187823ae73a3e2001e,1.0,1.0,1.0,1.0,False,False,False,False
462c705148307bf1dc6cf0d8,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,e13e028c55f4c0a34b98f58cbe509322f984751ae3ad6321fd0f8134a57c5b17,0.0,0.0,0.0,0.0,False,False,False,False
d9716cb8479b38362926dc70,gemini-3.8-flash-medium,restricted_search,cost_moderate,poolact,b343ac42d5742994668aa1b6299dd6ffdf0e8aaa68f6249e74440faa05b0c47f,1.0,1.0,1.0,1.0,False,False,False,False
697002ffde30ae947cf9d699,gemini-3.8-flash-medium,restricted_search,cost_tight,cached,535d7fcb696e83f8e31a7a996a433d3aeb2bc88f65dfb1b230cb4140970b69e1,1.0,1.0,1.0,1.0,False,False,False,False
6dfb07514b935bcaf74b378f,gemini-3.8-flash-medium,restricted_search,cost_tight,cached,13bb5a7c2b707fb30f83a56065df4758f697bbe798a04ee01fc1780dc28df8df,0.0,0.0,0.0,0.0,False,False,False,False
ba318dcc1d3f655e68783471,gemini-3.8-flash-medium,restricted_search,cost_tight,cached,b735c6ab9971ac0fe1b308feaf0138341429a1fdec84b3365404ee6fe13ef528,0.0,0.0,0.0,0.0,False,False,False,False
c1b0d848bef60d2864ce22f1,gemini-3.8-flash-medium,restricted_search,cost_tight,cached,4d1594581d8fd80d060ef47a7cda2092b1a4b53aa6153c363a1870117ed1a039,0.0,0.0,0.0,0.0,False,False,False,False
fbd0cc34865ffe8bf3411a2d,gemini-3.8-flash-medium,restricted_search,cost_tight,cached,0f10cc0b258071147262ecebc3c25c4c57cb4157ab500609f7323df435327ad5,0.0,0.0,0.0,0.0,False,False,False,False
b9903f544af1f9f44ea4a1b5,gemini-3.8-flash-medium,restricted_search,cost_tight,cached,d3f33d950c1fa5ca71e4f8309ce15fd2949c7bf0a6e489998d461758674f547c,0.0,0.0,0.0,0.0,False,False,False,False
3de9c99c71596b9a8c163b75,gemini-3.8-flash-medium,restricted_search,cost_tight,cached,0df9789012e24d47e8c29686e48bf2b8c34c6ddf04e72be4058084d7b155e2dd,0.5,0.5,0.5,0.5,False,False,False,False
932c1c2f53b1cbe7e5c17829,gemini-3.8-flash-medium,restricted_search,cost_tight,cached,cb8bcd3a8dd8ee9539aad47b90093e384937fd287e2b5a22dbe005b1a1f87abd,0.0,0.0,0.0,0.0,False,False,False,False
1ad7faf3498df849135ffae3,gemini-3.8-flash-medium,restricted_search,cost_tight,cached,e88d11f58e3d649f83a6d22674868944e2ef7b3c2485dfd5712a4e4783ba8cd5,0.5,0.5,0.5,0.5,False,False,False,False
0fb99df0fa40677f2ef43050,gemini-3.8-flash-medium,restricted_search,cost_tight,cached,f71920ac46b5b5edba029263fad4c9474f117e0c8c9f432abfed19c0924623ff,0.0,0.0,0.0,0.0,False,False,False,False
a24e221b6a00458a1c3ba033,gemini-3.8-flash-medium,restricted_search,cost_tight,cached,18ae06227fcd5628ea03560f8ed693a86e85467357a4b36beeab25923d3683fa,0.0,0.0,0.0,0.0,False,False,False,False
d2ae94ec93d2815e5e9f9437,gemini-3.8-flash-medium,restricted_search,cost_tight,cached,975dbb27e29be5f0bfe194dcf1f1c3fce8b36e4b9e163631cb93847048a6b6aa,0.0,0.0,0.0,0.0,False,False,False,False
14c5de6edef0512c290b6c4b,gemini-3.8-flash-medium,restricted_search,cost_tight,cached,77a131e76b4023c40cf9c5d2aa1ad09c604cc095d68fffad6285b49179c75d69,0.0,0.0,0.0,0.0,False,False,False,False
24c77b655a3fa30bab4e74f7,gemini-3.8-flash-medium,restricted_search,cost_tight,cached,30d988e0e0c8b6b56e8e43130091084ddc3543eec5f1baff9275f46e3db0c609,0.5,0.5,0.5,0.5,False,False,False,False
a743c3e83717cbcb087d1c97,gemini-3.8-flash-medium,restricted_search,cost_tight,cached,d5494a08b737c6bf38bd9465f077b8fba82dc475250daafa0038be152344336b,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False,False,False
2f50d2f56068898a59bbfdb4,gemini-3.8-flash-medium,restricted_search,cost_tight,cached,55fa20378d761fa0f80158cabb1568bff310ce249fe17b8af586eef8604eab13,0.0,0.0,0.0,0.0,False,False,False,False
ac34e3c1ba661db865127677,gemini-3.8-flash-medium,restricted_search,cost_tight,cached,f2b2539a939345bbe8b0e51a38ed51111aa92186f58087fcbc44b70fa4de962a,0.0,0.0,0.0,0.0,False,False,False,False
8291f7fb62398eedee4c5267,gemini-3.8-flash-medium,restricted_search,cost_tight,cached,9c5e1883684a08ee1e090a545fd7aa5e3308206d4f15048ac5cc01ed10be8cc4,0.0,0.0,0.0,0.0,False,False,False,False
f696dfb63ca1121423337f94,gemini-3.8-flash-medium,restricted_search,cost_tight,cached,40cc066710966ad1661db9b298d2feda5daa408ec968283e8a2d734508699a25,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False,False,False
fc2fd2075d742874b684577e,gemini-3.8-flash-medium,restricted_search,cost_tight,cached,722c06c0cdc56e32ff819937d2622410444fe740e663992ef9ad94ffde5013c1,0.0,0.0,0.0,0.0,False,False,False,False
8d7296b6619fbc2069132dd6,gemini-3.8-flash-medium,restricted_search,cost_tight,cached,909f4a0263b183191db958c8bf441a788fbe64459f1da706c6a99ae47d0aee6f,0.4,0.4,0.4,0.4,False,False,False,False
d6ab76af1b10ce2e69c32dbc,gemini-3.8-flash-medium,restricted_search,cost_tight,cached,7f640dc5a907a779e88c6f8f5a8d670f4d57862d31649682055f9804a02774e9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False,False,False
99ba63fff1d36836fe445bbf,gemini-3.8-flash-medium,restricted_search,cost_tight,cached,99ed98335c26a995a5dc018e9db2c469ef36019b77cc345ab6bf9c43c52c0d18,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.23529411764705882,False,False,False,False
f3288e49a9b4d355dac1acad,gemini-3.8-flash-medium,restricted_search,cost_tight,cached,75df69d29f9fa7958d53ddc9e77ccebe091bb35582b82c829f1261df5ceb1fc3,1.0,1.0,1.0,1.0,False,False,False,False
a29f5dd09bd0f2cf833cd6ec,gemini-3.8-flash-medium,restricted_search,cost_tight,cached,cc2d4cc79de6afdec399d246197500b29cc01e6db49ff8e3eb41500280bc7909,0.0,0.0,0.0,0.0,False,False,False,False
6c6d2d845d036b684c4371d3,gemini-3.8-flash-medium,restricted_search,cost_tight,cached,9af00fc9dd537ae175ae0ba04d43e96a8c135576f64d174f765fdc26a94f305b,0.0,0.0,0.0,0.0,False,False,False,False
09515188c61d296f8033cd01,gemini-3.8-flash-medium,restricted_search,cost_tight,cached,6904fd07336798fb3e0d6cd1a01ad6aac5e7bf92cf814542a66358269e7f1e6e,0.0,0.0,0.0,0.0,False,False,False,False
