cohort_id,execution_complete,family,item,metrics_json,model,order,outer_repeat,provider_cohort,regime,scenario,score_complete,seed,slot_id,strategy,system
gemini_snapshot,True,evidence_audit,cc-large:4,"{""evidence_acc"": 0.9411764705882353, ""label_acc"": 1.0}",gemini-3.8-flash-medium,0,0,sub2api,cost_moderate,evidence_audit,True,2200,1b1b39340628880a718b4a60,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:4,"{""evidence_acc"": 0.8235294117647058, ""label_acc"": 0.8235294117647058}",gemini-3.8-flash-medium,1,0,sub2api,cost_moderate,evidence_audit,True,2201,2e504323ca4c1ab753283251,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:4,"{""evidence_acc"": 0.8235294117647058, ""label_acc"": 0.9411764705882353}",gemini-3.8-flash-medium,2,0,sub2api,cost_moderate,evidence_audit,True,2202,95b633c2d3f5897d0be6eee5,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:5,"{""evidence_acc"": 0.9411764705882353, ""label_acc"": 0.8235294117647058}",gemini-3.8-flash-medium,0,0,sub2api,cost_moderate,evidence_audit,True,2200,4643844dae877d1be9e6ca9c,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:5,"{""evidence_acc"": 1.0, ""label_acc"": 0.9411764705882353}",gemini-3.8-flash-medium,1,0,sub2api,cost_moderate,evidence_audit,True,2201,99d14534fe7798763f5099c7,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:5,"{""evidence_acc"": 1.0, ""label_acc"": 0.9411764705882353}",gemini-3.8-flash-medium,2,0,sub2api,cost_moderate,evidence_audit,True,2202,b79cb84e57361fb65c33bbb9,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:6,"{""evidence_acc"": 0.9411764705882353, ""label_acc"": 1.0}",gemini-3.8-flash-medium,0,0,sub2api,cost_moderate,evidence_audit,True,2200,52a9de81d1dc2898e80e0c22,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:6,"{""evidence_acc"": 0.9411764705882353, ""label_acc"": 1.0}",gemini-3.8-flash-medium,1,0,sub2api,cost_moderate,evidence_audit,True,2201,e9772a7a57c93ccd911a0944,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:6,"{""evidence_acc"": 0.8235294117647058, ""label_acc"": 0.9411764705882353}",gemini-3.8-flash-medium,2,0,sub2api,cost_moderate,evidence_audit,True,2202,9582eb75aee378fea12ff554,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:7,"{""evidence_acc"": 0.8823529411764706, ""label_acc"": 0.8823529411764706}",gemini-3.8-flash-medium,0,0,sub2api,cost_moderate,evidence_audit,True,2200,5243e85e3ada0eea8dee8637,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:7,"{""evidence_acc"": 0.8823529411764706, ""label_acc"": 0.9411764705882353}",gemini-3.8-flash-medium,1,0,sub2api,cost_moderate,evidence_audit,True,2201,80185ec4502bcb6c032a7fde,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:7,"{""evidence_acc"": 0.8823529411764706, ""label_acc"": 0.8823529411764706}",gemini-3.8-flash-medium,2,0,sub2api,cost_moderate,evidence_audit,True,2202,a1659087ce3e1c0957dda3b0,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:8,"{""evidence_acc"": 0.7647058823529411, ""label_acc"": 1.0}",gemini-3.8-flash-medium,0,0,sub2api,cost_moderate,evidence_audit,True,2200,9a91b00e065a4b99da9fcc9c,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:8,"{""evidence_acc"": 0.8235294117647058, ""label_acc"": 0.9411764705882353}",gemini-3.8-flash-medium,1,0,sub2api,cost_moderate,evidence_audit,True,2201,e8c09c7871dd1a0f7a998c25,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:8,"{""evidence_acc"": 0.8235294117647058, ""label_acc"": 1.0}",gemini-3.8-flash-medium,2,0,sub2api,cost_moderate,evidence_audit,True,2202,90851db2d0eddd5844bc9e88,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:9,"{""evidence_acc"": 0.8235294117647058, ""label_acc"": 0.8235294117647058}",gemini-3.8-flash-medium,0,0,sub2api,cost_moderate,evidence_audit,True,2200,45f5276bc87fcba03dbb6b05,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:9,"{""evidence_acc"": 0.8235294117647058, ""label_acc"": 0.8235294117647058}",gemini-3.8-flash-medium,1,0,sub2api,cost_moderate,evidence_audit,True,2201,f952d61c26982352ae3a155b,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:9,"{""evidence_acc"": 0.8823529411764706, ""label_acc"": 0.8235294117647058}",gemini-3.8-flash-medium,2,0,sub2api,cost_moderate,evidence_audit,True,2202,5f022f1dff7f836e96413be6,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:0,"{""evidence_acc"": 0.5294117647058824, ""label_acc"": 0.8235294117647058}",gemini-3.8-flash-medium,0,0,sub2api,cost_tight,evidence_audit,True,2200,e2f25c77d11b14375bdae172,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:0,"{""evidence_acc"": 0.6470588235294118, ""label_acc"": 0.9411764705882353}",gemini-3.8-flash-medium,1,0,sub2api,cost_tight,evidence_audit,True,2201,48705e18987f86ff307ca83f,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:0,"{""evidence_acc"": 0.5882352941176471, ""label_acc"": 0.9411764705882353}",gemini-3.8-flash-medium,2,0,sub2api,cost_tight,evidence_audit,True,2202,2a418e886b95cedde6cd6020,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:1,"{""evidence_acc"": 0.7058823529411765, ""label_acc"": 0.8823529411764706}",gemini-3.8-flash-medium,0,0,sub2api,cost_tight,evidence_audit,True,2200,7c28609e16ec8f53d71c43c0,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:1,"{""evidence_acc"": 0.7058823529411765, ""label_acc"": 0.8823529411764706}",gemini-3.8-flash-medium,1,0,sub2api,cost_tight,evidence_audit,True,2201,118738b2ceecbded6519253e,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:1,"{""evidence_acc"": 0.7058823529411765, ""label_acc"": 0.9411764705882353}",gemini-3.8-flash-medium,2,0,sub2api,cost_tight,evidence_audit,True,2202,849f88e774b66817188105ca,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:10,"{""evidence_acc"": 0.47058823529411764, ""label_acc"": 0.9411764705882353}",gemini-3.8-flash-medium,0,0,sub2api,cost_tight,evidence_audit,True,2200,ba27017b211121c7973316f5,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:10,"{""evidence_acc"": 0.47058823529411764, ""label_acc"": 0.8823529411764706}",gemini-3.8-flash-medium,1,0,sub2api,cost_tight,evidence_audit,True,2201,77addcea9f17021cc07fcb31,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:10,"{""evidence_acc"": 0.5882352941176471, ""label_acc"": 0.9411764705882353}",gemini-3.8-flash-medium,2,0,sub2api,cost_tight,evidence_audit,True,2202,9249dc0deab637c1c25d8b7d,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:11,"{""evidence_acc"": 0.5882352941176471, ""label_acc"": 0.9411764705882353}",gemini-3.8-flash-medium,0,0,sub2api,cost_tight,evidence_audit,True,2200,86f52bd5a5c1cb45922d1c53,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:11,"{""evidence_acc"": 0.5294117647058824, ""label_acc"": 0.9411764705882353}",gemini-3.8-flash-medium,1,0,sub2api,cost_tight,evidence_audit,True,2201,fa3c34f824018aa2e978d3fb,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:11,"{""evidence_acc"": 0.5294117647058824, ""label_acc"": 0.8823529411764706}",gemini-3.8-flash-medium,2,0,sub2api,cost_tight,evidence_audit,True,2202,98a66083a9c6c75705d16dc1,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:12,"{""evidence_acc"": 0.8235294117647058, ""label_acc"": 0.8823529411764706}",gemini-3.8-flash-medium,0,0,sub2api,cost_tight,evidence_audit,True,2200,89625192b76133078910ea7f,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:12,"{""evidence_acc"": 0.5294117647058824, ""label_acc"": 0.8823529411764706}",gemini-3.8-flash-medium,1,0,sub2api,cost_tight,evidence_audit,True,2201,f335efc1c8c64f031977341b,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:12,"{""evidence_acc"": 0.6470588235294118, ""label_acc"": 0.8823529411764706}",gemini-3.8-flash-medium,2,0,sub2api,cost_tight,evidence_audit,True,2202,a5a7bb21ce7665f9f3dd5ae1,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:2,"{""evidence_acc"": 0.8235294117647058, ""label_acc"": 0.7647058823529411}",gemini-3.8-flash-medium,0,0,sub2api,cost_tight,evidence_audit,True,2200,6ba50dad376c29d7b05b2799,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:2,"{""evidence_acc"": 0.8823529411764706, ""label_acc"": 0.8823529411764706}",gemini-3.8-flash-medium,1,0,sub2api,cost_tight,evidence_audit,True,2201,d1bb3cb7ab4fb20bb4d55c25,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:2,"{""evidence_acc"": 0.8235294117647058, ""label_acc"": 0.8235294117647058}",gemini-3.8-flash-medium,2,0,sub2api,cost_tight,evidence_audit,True,2202,1cfb780b3b861483e6ad38cc,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:3,"{""evidence_acc"": 0.7647058823529411, ""label_acc"": 0.8235294117647058}",gemini-3.8-flash-medium,0,0,sub2api,cost_tight,evidence_audit,True,2200,8e0eb868b1cd23fccb20280d,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:3,"{""evidence_acc"": 0.8823529411764706, ""label_acc"": 0.8235294117647058}",gemini-3.8-flash-medium,1,0,sub2api,cost_tight,evidence_audit,True,2201,bb82f4b758f1c95562eb855f,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:3,"{""evidence_acc"": 0.7647058823529411, ""label_acc"": 0.7647058823529411}",gemini-3.8-flash-medium,2,0,sub2api,cost_tight,evidence_audit,True,2202,bc70e9c1d504782323be14d4,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:4,"{""evidence_acc"": 0.7058823529411765, ""label_acc"": 0.8823529411764706}",gemini-3.8-flash-medium,0,0,sub2api,cost_tight,evidence_audit,True,2200,789c184fa8f136ff861c06a0,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:4,"{""evidence_acc"": 0.7647058823529411, ""label_acc"": 0.9411764705882353}",gemini-3.8-flash-medium,1,0,sub2api,cost_tight,evidence_audit,True,2201,2367d6ea68143e23eab00ee6,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:4,"{""evidence_acc"": 0.7647058823529411, ""label_acc"": 0.8823529411764706}",gemini-3.8-flash-medium,2,0,sub2api,cost_tight,evidence_audit,True,2202,94e2ea718e47b1be5e71f883,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:5,"{""evidence_acc"": 0.8235294117647058, ""label_acc"": 0.7647058823529411}",gemini-3.8-flash-medium,0,0,sub2api,cost_tight,evidence_audit,True,2200,92006f4e7d254a4447af2f69,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:5,"{""evidence_acc"": 0.8823529411764706, ""label_acc"": 0.8235294117647058}",gemini-3.8-flash-medium,1,0,sub2api,cost_tight,evidence_audit,True,2201,89b3cc0878b9eb4a7f0099a0,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:5,"{""evidence_acc"": 0.8823529411764706, ""label_acc"": 0.8235294117647058}",gemini-3.8-flash-medium,2,0,sub2api,cost_tight,evidence_audit,True,2202,df8ad0ab2ac6f68ed3e3e6a9,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:6,"{""evidence_acc"": 0.7058823529411765, ""label_acc"": 0.9411764705882353}",gemini-3.8-flash-medium,0,0,sub2api,cost_tight,evidence_audit,True,2200,d924360d8d037e8718b4ba4c,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:6,"{""evidence_acc"": 0.8823529411764706, ""label_acc"": 0.9411764705882353}",gemini-3.8-flash-medium,1,0,sub2api,cost_tight,evidence_audit,True,2201,86b5f253d997959f15e7e406,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:6,"{""evidence_acc"": 0.7058823529411765, ""label_acc"": 0.9411764705882353}",gemini-3.8-flash-medium,2,0,sub2api,cost_tight,evidence_audit,True,2202,551f911dbc8bfbc7208c59a8,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:7,"{""evidence_acc"": 0.7058823529411765, ""label_acc"": 0.7647058823529411}",gemini-3.8-flash-medium,0,0,sub2api,cost_tight,evidence_audit,True,2200,7a5da5c6c086dffdf8022b4d,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:7,"{""evidence_acc"": 0.8235294117647058, ""label_acc"": 0.8823529411764706}",gemini-3.8-flash-medium,1,0,sub2api,cost_tight,evidence_audit,True,2201,9b069f54dc8481f05a3b463a,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:7,"{""evidence_acc"": 0.8235294117647058, ""label_acc"": 0.9411764705882353}",gemini-3.8-flash-medium,2,0,sub2api,cost_tight,evidence_audit,True,2202,92ad664f4c1af97c8e50fc48,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:8,"{""evidence_acc"": 0.7058823529411765, ""label_acc"": 0.9411764705882353}",gemini-3.8-flash-medium,0,0,sub2api,cost_tight,evidence_audit,True,2200,9d3f2031cb935ca89d69369f,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:8,"{""evidence_acc"": 0.7647058823529411, ""label_acc"": 0.8823529411764706}",gemini-3.8-flash-medium,1,0,sub2api,cost_tight,evidence_audit,True,2201,9ee7f88403af38e31dd609a9,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:8,"{""evidence_acc"": 0.7647058823529411, ""label_acc"": 1.0}",gemini-3.8-flash-medium,2,0,sub2api,cost_tight,evidence_audit,True,2202,85de514b4e970dce6a70399a,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:9,"{""evidence_acc"": 0.7647058823529411, ""label_acc"": 0.8823529411764706}",gemini-3.8-flash-medium,0,0,sub2api,cost_tight,evidence_audit,True,2200,53b82bed2770e75c8b0cbc40,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:9,"{""evidence_acc"": 0.8235294117647058, ""label_acc"": 0.8823529411764706}",gemini-3.8-flash-medium,1,0,sub2api,cost_tight,evidence_audit,True,2201,b62b2ea09993bb8a8b61532f,single,expgym
gemini_snapshot,True,evidence_audit,cc-large:9,"{""evidence_acc"": 0.8235294117647058, ""label_acc"": 0.8235294117647058}",gemini-3.8-flash-medium,2,0,sub2api,cost_tight,evidence_audit,True,2202,076155de757ae74336f7d896,single,expgym
gemini_snapshot,True,whois,phantom_seed2:0,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,d758572ff0c9292a2d4a4ac7,single,expgym
gemini_snapshot,True,whois,phantom_seed2:1,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,6e328cc85d82cc5ae1b45e16,single,expgym
gemini_snapshot,True,whois,phantom_seed2:10,"{""f1"": 0.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,d76818f12cfb0d3ff1764567,single,expgym
gemini_snapshot,True,whois,phantom_seed2:11,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,b59f41771ccd5f200f21a013,single,expgym
gemini_snapshot,True,whois,phantom_seed2:12,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,fb33d7e3e37f9bf7775c083b,single,expgym
gemini_snapshot,True,whois,phantom_seed2:13,"{""f1"": 0.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,94dac14e2579ed816b46f08d,single,expgym
gemini_snapshot,True,whois,phantom_seed2:14,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,dbdfd89cbdd92b6eaaba751b,single,expgym
gemini_snapshot,True,whois,phantom_seed2:15,"{""f1"": 0.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,18693e6ea1a84c24ac33eddc,single,expgym
gemini_snapshot,True,whois,phantom_seed2:16,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,e1a7bcdd86fed5a3ba7d24fa,single,expgym
gemini_snapshot,True,whois,phantom_seed2:17,"{""f1"": 0.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,63584ec5ea99ce771fe77ec5,single,expgym
gemini_snapshot,True,whois,phantom_seed2:18,"{""f1"": 0.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,e47d814b680a2321de422871,single,expgym
gemini_snapshot,True,whois,phantom_seed2:19,"{""f1"": 0.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,df8862dadcc110bf9df732de,single,expgym
gemini_snapshot,True,whois,phantom_seed2:2,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,250304f09891a938848ec349,single,expgym
gemini_snapshot,True,whatis,phantom_seed2:20,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,fba840590ec6b5e0dba5ff02,single,expgym
gemini_snapshot,True,whatis,phantom_seed2:21,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,9d2c32c0afd938d13220d1fb,single,expgym
gemini_snapshot,True,whatis,phantom_seed2:22,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,76cb565b32feb02ac011aab5,single,expgym
gemini_snapshot,True,whatis,phantom_seed2:23,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,6bf99be83d03257eac8d3b7f,single,expgym
gemini_snapshot,True,whatis,phantom_seed2:24,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,1e8de682f900fe441083ed18,single,expgym
gemini_snapshot,True,whatis,phantom_seed2:25,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,99feb8851fe0a35837adc875,single,expgym
gemini_snapshot,True,whatis,phantom_seed2:26,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,45b7ae23fa2b3c2e7c844358,single,expgym
gemini_snapshot,True,whatis,phantom_seed2:27,"{""f1"": 0.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,67e80258ae98cc7072fb68cc,single,expgym
gemini_snapshot,True,whatis,phantom_seed2:28,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,0dcac71746c24dcb1cf3d773,single,expgym
gemini_snapshot,True,whatis,phantom_seed2:29,"{""f1"": 0.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,ff092d0a2db6f279c2af037a,single,expgym
gemini_snapshot,True,whois,phantom_seed2:3,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,2c62d2e56c50905d19210f2c,single,expgym
gemini_snapshot,True,whatis,phantom_seed2:30,"{""f1"": 0.35294117647058826}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,50a546e88f9572e691f12d35,single,expgym
gemini_snapshot,True,whatis,phantom_seed2:31,"{""f1"": 0.888888888888889}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,1fc0a7c98633b59ac31f5e5b,single,expgym
gemini_snapshot,True,whatis,phantom_seed2:32,"{""f1"": 0.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,636868bad13bff529123deb1,single,expgym
gemini_snapshot,True,whatis,phantom_seed2:33,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,7a7506c0ad834d2657f5d3e8,single,expgym
gemini_snapshot,True,whatis,phantom_seed2:34,"{""f1"": 0.16666666666666669}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,f728c6f189925244cfc2ed3a,single,expgym
gemini_snapshot,True,whatis,phantom_seed2:35,"{""f1"": 0.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,8f293e13a6eba65c4a60e770,single,expgym
gemini_snapshot,True,whois,phantom_seed2:4,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,48a36d63d65cca05b5488a6e,single,expgym
gemini_snapshot,True,whois,phantom_seed2:5,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,8d469bc0f9d70d46da265983,single,expgym
gemini_snapshot,True,whois,phantom_seed2:6,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,97f990219fad88f395d0f5b5,single,expgym
gemini_snapshot,True,whois,phantom_seed2:7,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,de0787a23dc35e71983dce98,single,expgym
gemini_snapshot,True,whois,phantom_seed2:8,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,e599b61a2deb8a13be787d74,single,expgym
gemini_snapshot,True,whois,phantom_seed2:9,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,823404477de2de37904cfe63,single,expgym
gemini_snapshot,True,whois,phantom_seed3:0,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,d9dc5df233c140108723edc9,single,expgym
gemini_snapshot,True,whois,phantom_seed3:1,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,f36e1914a8dd7186e1fce06b,single,expgym
gemini_snapshot,True,whois,phantom_seed3:10,"{""f1"": 0.23529411764705882}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,6a260c37ab29b56291a7941b,single,expgym
gemini_snapshot,True,whois,phantom_seed3:11,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,ffc8ab32d106527c38216b45,single,expgym
gemini_snapshot,True,whois,phantom_seed3:12,"{""f1"": 0.4}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,56942bb8d3b6de58f99131b4,single,expgym
gemini_snapshot,True,whois,phantom_seed3:13,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,49887ae1ab912dd4c5f2ba76,single,expgym
gemini_snapshot,True,whois,phantom_seed3:14,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,c2006718ab71dd92d98d7f9b,single,expgym
gemini_snapshot,True,whois,phantom_seed3:15,"{""f1"": 0.6}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,a98ea9aa5173a37af05e6917,single,expgym
gemini_snapshot,True,whois,phantom_seed3:16,"{""f1"": 0.5714285714285715}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,d27757c05d5919ce0322396b,single,expgym
gemini_snapshot,True,whois,phantom_seed3:17,"{""f1"": 0.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,7b7057d47c9238ccae77872c,single,expgym
gemini_snapshot,True,whois,phantom_seed3:18,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,1f484b285c2c0b656aa05ed3,single,expgym
gemini_snapshot,True,whatis,phantom_seed3:19,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,9212916675ed51227bd4891e,single,expgym
gemini_snapshot,True,whois,phantom_seed3:2,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,39225342ec18b2fb3b381fbf,single,expgym
gemini_snapshot,True,whatis,phantom_seed3:20,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,9514fb220fc6f1f575721c5f,single,expgym
gemini_snapshot,True,whatis,phantom_seed3:21,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,cdeeb9c75a08d983bbba79ef,single,expgym
gemini_snapshot,True,whatis,phantom_seed3:22,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,e90c7035a6ed322414d86094,single,expgym
gemini_snapshot,True,whatis,phantom_seed3:23,"{""f1"": 0.8666666666666666}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,8da690d26c5786b8fcb9e412,single,expgym
gemini_snapshot,True,whatis,phantom_seed3:24,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,1eeed794fee00e7e96917f85,single,expgym
gemini_snapshot,True,whatis,phantom_seed3:25,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,019399f77d02b51b6a4e91f3,single,expgym
gemini_snapshot,True,whatis,phantom_seed3:26,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,0a1470ad4a17bdde736ff300,single,expgym
gemini_snapshot,True,whatis,phantom_seed3:27,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,2bca29736aeb6658c408e1d5,single,expgym
gemini_snapshot,True,whatis,phantom_seed3:28,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,1db0e15f0fcc1a3ae32fdcdd,single,expgym
gemini_snapshot,True,whatis,phantom_seed3:29,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,4175727e1c58b7429b6d6a90,single,expgym
gemini_snapshot,True,whois,phantom_seed3:3,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,6d995a0279113f8a28773821,single,expgym
gemini_snapshot,True,whatis,phantom_seed3:30,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,2b92b92cd2c39e8d02cef4d7,single,expgym
gemini_snapshot,True,whatis,phantom_seed3:31,"{""f1"": 0.5}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,fc958c4f17f1c2ff6ff6c3c8,single,expgym
gemini_snapshot,True,whatis,phantom_seed3:32,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,537a55dbd790e5422f0d68cc,single,expgym
gemini_snapshot,True,whatis,phantom_seed3:33,"{""f1"": 0.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,cfb8146728298dfb393e3fd6,single,expgym
gemini_snapshot,True,whatis,phantom_seed3:34,"{""f1"": 0.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,150d4760b9ae1d587b5e65b0,single,expgym
gemini_snapshot,True,whatis,phantom_seed3:35,"{""f1"": 0.0}",gemini-3.8-flash-medium,,0,sub2api,cost_free,restricted_search,True,2200,81cdb19e220879d70403b25b,single,expgym
