slot_id,model,system,scenario,regime,strategy,item,outer_repeat,order,seed,agent_id,source_locator,source_sha256,terminal_message_index,terminal_message_id,terminal_locator,raw_final_sha256,old_answer_sha256,new_answer_sha256,old_answer_present,new_answer_present,old_metrics_json,new_metrics_json,answer_changed,score_changed,change_reason,score_layer,answer_protocol,visible_verification_eff,runtime_counterfactual_changes,parsed_content_changed,formatting_only
30df0258254a5a028acd36b8,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:11,0,,2200,3,trajectories/deepseek-v4-flash-0731/poolact/30df0258254a5a028acd36b8.json,6f2bd81e1b184ba5765a9dbc09586328479cfdf15d192c15a1fa72120b13a584,64,,last_assistant_terminal,57cfee0f09a9541634e9fe8fe23f33cd204cb6907270102bc78cbe748f062ed8,8da6939a3aaf02bf64b89148444344a8c144616af6e728711b8a9252d7da898f,8da6939a3aaf02bf64b89148444344a8c144616af6e728711b8a9252d7da898f,True,True,"{""f1"":0.5555555555555556}","{""f1"":0.5555555555555556}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
e4a59c6ed63fa8780db735e9,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:12,0,,2200,0,trajectories/deepseek-v4-flash-0731/poolact/e4a59c6ed63fa8780db735e9.json,9dcc1462d425ba5da5cc826bd7062d62f33af0a2aea6f5a9fd261b1517be565d,12,,last_assistant_terminal,b0da38b4d860585dc34fbb09ab91fbe9c808bc49bf3c41c9a02ad5877ed1f5ee,1b557283d32f597930b7f707dde9580e45ff4d179614053658e667348eb0f1a5,1b557283d32f597930b7f707dde9580e45ff4d179614053658e667348eb0f1a5,True,True,"{""f1"":1.0}","{""f1"":1.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
e4a59c6ed63fa8780db735e9,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:12,0,,2200,1,trajectories/deepseek-v4-flash-0731/poolact/e4a59c6ed63fa8780db735e9.json,9dcc1462d425ba5da5cc826bd7062d62f33af0a2aea6f5a9fd261b1517be565d,12,,last_assistant_terminal,1b557283d32f597930b7f707dde9580e45ff4d179614053658e667348eb0f1a5,1b557283d32f597930b7f707dde9580e45ff4d179614053658e667348eb0f1a5,1b557283d32f597930b7f707dde9580e45ff4d179614053658e667348eb0f1a5,True,True,"{""f1"":1.0}","{""f1"":1.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
e4a59c6ed63fa8780db735e9,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:12,0,,2200,2,trajectories/deepseek-v4-flash-0731/poolact/e4a59c6ed63fa8780db735e9.json,9dcc1462d425ba5da5cc826bd7062d62f33af0a2aea6f5a9fd261b1517be565d,13,,last_assistant_terminal,b0da38b4d860585dc34fbb09ab91fbe9c808bc49bf3c41c9a02ad5877ed1f5ee,1b557283d32f597930b7f707dde9580e45ff4d179614053658e667348eb0f1a5,1b557283d32f597930b7f707dde9580e45ff4d179614053658e667348eb0f1a5,True,True,"{""f1"":1.0}","{""f1"":1.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
e4a59c6ed63fa8780db735e9,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:12,0,,2200,3,trajectories/deepseek-v4-flash-0731/poolact/e4a59c6ed63fa8780db735e9.json,9dcc1462d425ba5da5cc826bd7062d62f33af0a2aea6f5a9fd261b1517be565d,12,,last_assistant_terminal,1b557283d32f597930b7f707dde9580e45ff4d179614053658e667348eb0f1a5,1b557283d32f597930b7f707dde9580e45ff4d179614053658e667348eb0f1a5,1b557283d32f597930b7f707dde9580e45ff4d179614053658e667348eb0f1a5,True,True,"{""f1"":1.0}","{""f1"":1.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
00de7a0593a50dc56f3f69c4,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:13,0,,2200,0,trajectories/deepseek-v4-flash-0731/poolact/00de7a0593a50dc56f3f69c4.json,b5ec1be29a5cd5ebf3cddcb59bafcb7c140a63960618615a1e0aa9cb6ad7f591,59,,last_assistant_terminal,77f135fa3e67336341d033420908a35d2566e9ae91708596eb5bc36d22715c94,13999cc203d173e854700b5e6609295d79072fcd5b6971f31f6b3456a1aaa83e,13999cc203d173e854700b5e6609295d79072fcd5b6971f31f6b3456a1aaa83e,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
00de7a0593a50dc56f3f69c4,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:13,0,,2200,1,trajectories/deepseek-v4-flash-0731/poolact/00de7a0593a50dc56f3f69c4.json,b5ec1be29a5cd5ebf3cddcb59bafcb7c140a63960618615a1e0aa9cb6ad7f591,57,,last_assistant_terminal,2040cd34eb50f46662064841636a9ffffc76be7d40b3485dde3cc3e4c0fbbc5c,a9079755e2f0dd67f3959370501273405d34e967041c304a5977d233bfa247ab,a9079755e2f0dd67f3959370501273405d34e967041c304a5977d233bfa247ab,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
00de7a0593a50dc56f3f69c4,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:13,0,,2200,2,trajectories/deepseek-v4-flash-0731/poolact/00de7a0593a50dc56f3f69c4.json,b5ec1be29a5cd5ebf3cddcb59bafcb7c140a63960618615a1e0aa9cb6ad7f591,46,,last_assistant_terminal,c0d21dd5f184a5eb632dee533e7d626783b92f7ea10233f42b4dad5be75de699,120c14c04b329327e48e76894e446a4328177f87169ac1e32dedd172c1e616bd,120c14c04b329327e48e76894e446a4328177f87169ac1e32dedd172c1e616bd,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
00de7a0593a50dc56f3f69c4,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:13,0,,2200,3,trajectories/deepseek-v4-flash-0731/poolact/00de7a0593a50dc56f3f69c4.json,b5ec1be29a5cd5ebf3cddcb59bafcb7c140a63960618615a1e0aa9cb6ad7f591,50,,last_assistant_terminal,c0d21dd5f184a5eb632dee533e7d626783b92f7ea10233f42b4dad5be75de699,120c14c04b329327e48e76894e446a4328177f87169ac1e32dedd172c1e616bd,120c14c04b329327e48e76894e446a4328177f87169ac1e32dedd172c1e616bd,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
6ce0cdc43efc6f7e0ab1623c,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:14,0,,2200,0,trajectories/deepseek-v4-flash-0731/poolact/6ce0cdc43efc6f7e0ab1623c.json,f82b9d748d71d55251ccb7c5e274f1663e95f2ccabdf45947ad4f3b658e711c5,22,,last_assistant_terminal,2d535a0c69ae684edd2fb9f7b73d373b91f509ce101186147c267d7653714f56,80dd5509ee58be99dfd7ae3aa30f09a0a139cbe5060b22053957f60a88b56f27,80dd5509ee58be99dfd7ae3aa30f09a0a139cbe5060b22053957f60a88b56f27,True,True,"{""f1"":1.0}","{""f1"":1.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
6ce0cdc43efc6f7e0ab1623c,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:14,0,,2200,1,trajectories/deepseek-v4-flash-0731/poolact/6ce0cdc43efc6f7e0ab1623c.json,f82b9d748d71d55251ccb7c5e274f1663e95f2ccabdf45947ad4f3b658e711c5,27,,last_assistant_terminal,2d535a0c69ae684edd2fb9f7b73d373b91f509ce101186147c267d7653714f56,80dd5509ee58be99dfd7ae3aa30f09a0a139cbe5060b22053957f60a88b56f27,80dd5509ee58be99dfd7ae3aa30f09a0a139cbe5060b22053957f60a88b56f27,True,True,"{""f1"":1.0}","{""f1"":1.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
6ce0cdc43efc6f7e0ab1623c,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:14,0,,2200,2,trajectories/deepseek-v4-flash-0731/poolact/6ce0cdc43efc6f7e0ab1623c.json,f82b9d748d71d55251ccb7c5e274f1663e95f2ccabdf45947ad4f3b658e711c5,29,,last_assistant_terminal,de7eb8e5f8141ff2a46a612803976ee7a298a57a7d1495b823b7a10d2c2a6cc5,f690a8a4f71b06187d027833ea0dac37c18ef2c584b5d540ecbf5e38dba2da26,f690a8a4f71b06187d027833ea0dac37c18ef2c584b5d540ecbf5e38dba2da26,True,True,"{""f1"":1.0}","{""f1"":1.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
6ce0cdc43efc6f7e0ab1623c,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:14,0,,2200,3,trajectories/deepseek-v4-flash-0731/poolact/6ce0cdc43efc6f7e0ab1623c.json,f82b9d748d71d55251ccb7c5e274f1663e95f2ccabdf45947ad4f3b658e711c5,27,,last_assistant_terminal,80dd5509ee58be99dfd7ae3aa30f09a0a139cbe5060b22053957f60a88b56f27,80dd5509ee58be99dfd7ae3aa30f09a0a139cbe5060b22053957f60a88b56f27,80dd5509ee58be99dfd7ae3aa30f09a0a139cbe5060b22053957f60a88b56f27,True,True,"{""f1"":1.0}","{""f1"":1.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
e847bdbc2d64e241f93dbe13,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:15,0,,2200,0,trajectories/deepseek-v4-flash-0731/poolact/e847bdbc2d64e241f93dbe13.json,0a4150ea08114824bf0b78ca2b52794efc6edac62cb214f2368812fc009182f4,42,,last_assistant_terminal,2960196eac603da17d453651b3373fb0d14cca5d1ff5f259e79389e19827b826,f2953d2931e36d0c55640f51865f8394ebe52194765d04e521017232558f871c,f2953d2931e36d0c55640f51865f8394ebe52194765d04e521017232558f871c,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
e847bdbc2d64e241f93dbe13,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:15,0,,2200,1,trajectories/deepseek-v4-flash-0731/poolact/e847bdbc2d64e241f93dbe13.json,0a4150ea08114824bf0b78ca2b52794efc6edac62cb214f2368812fc009182f4,38,,last_assistant_terminal,214c7af6f7306c5bc223de9d361ef6b8cdcdf0ba7742c805608137e3969ac6d4,81700999cc9e2fb95b9d7c2ff148ad6088cfebc25a6accdc451d9a22a773dfcb,81700999cc9e2fb95b9d7c2ff148ad6088cfebc25a6accdc451d9a22a773dfcb,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
e847bdbc2d64e241f93dbe13,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:15,0,,2200,2,trajectories/deepseek-v4-flash-0731/poolact/e847bdbc2d64e241f93dbe13.json,0a4150ea08114824bf0b78ca2b52794efc6edac62cb214f2368812fc009182f4,37,,last_assistant_terminal,2040cd34eb50f46662064841636a9ffffc76be7d40b3485dde3cc3e4c0fbbc5c,a9079755e2f0dd67f3959370501273405d34e967041c304a5977d233bfa247ab,a9079755e2f0dd67f3959370501273405d34e967041c304a5977d233bfa247ab,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
e847bdbc2d64e241f93dbe13,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:15,0,,2200,3,trajectories/deepseek-v4-flash-0731/poolact/e847bdbc2d64e241f93dbe13.json,0a4150ea08114824bf0b78ca2b52794efc6edac62cb214f2368812fc009182f4,63,,last_assistant_terminal,2960196eac603da17d453651b3373fb0d14cca5d1ff5f259e79389e19827b826,f2953d2931e36d0c55640f51865f8394ebe52194765d04e521017232558f871c,f2953d2931e36d0c55640f51865f8394ebe52194765d04e521017232558f871c,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
8bdb7ae3f0c482e493b597a0,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:16,0,,2200,0,trajectories/deepseek-v4-flash-0731/poolact/8bdb7ae3f0c482e493b597a0.json,a0003c2bdf43f52443f5a528961340cbf05ccdd1893fd86fa1d20ec131b1102e,27,,last_assistant_terminal,cd652b92f18c946e407e6a45538ddf2e9b86dbcc4672db0aa63209b7db4e9717,dba877c18643a3a6e430662cfe573278121b2d153b80035712db97db44f025a8,dba877c18643a3a6e430662cfe573278121b2d153b80035712db97db44f025a8,True,True,"{""f1"":1.0}","{""f1"":1.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
8bdb7ae3f0c482e493b597a0,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:16,0,,2200,1,trajectories/deepseek-v4-flash-0731/poolact/8bdb7ae3f0c482e493b597a0.json,a0003c2bdf43f52443f5a528961340cbf05ccdd1893fd86fa1d20ec131b1102e,16,,last_assistant_terminal,9a87a0040b058aff99ca340639953accc9658dfd169df027c20f780da658880d,9a87a0040b058aff99ca340639953accc9658dfd169df027c20f780da658880d,9a87a0040b058aff99ca340639953accc9658dfd169df027c20f780da658880d,True,True,"{""f1"":0.6666666666666666}","{""f1"":0.6666666666666666}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
8bdb7ae3f0c482e493b597a0,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:16,0,,2200,2,trajectories/deepseek-v4-flash-0731/poolact/8bdb7ae3f0c482e493b597a0.json,a0003c2bdf43f52443f5a528961340cbf05ccdd1893fd86fa1d20ec131b1102e,14,,last_assistant_terminal,d04104a608aba5b046bbfe948408e5fb11cb1997f1e2c9d83d01caddde401dc9,9a87a0040b058aff99ca340639953accc9658dfd169df027c20f780da658880d,9a87a0040b058aff99ca340639953accc9658dfd169df027c20f780da658880d,True,True,"{""f1"":0.6666666666666666}","{""f1"":0.6666666666666666}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
8bdb7ae3f0c482e493b597a0,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:16,0,,2200,3,trajectories/deepseek-v4-flash-0731/poolact/8bdb7ae3f0c482e493b597a0.json,a0003c2bdf43f52443f5a528961340cbf05ccdd1893fd86fa1d20ec131b1102e,28,,last_assistant_terminal,cd652b92f18c946e407e6a45538ddf2e9b86dbcc4672db0aa63209b7db4e9717,dba877c18643a3a6e430662cfe573278121b2d153b80035712db97db44f025a8,dba877c18643a3a6e430662cfe573278121b2d153b80035712db97db44f025a8,True,True,"{""f1"":1.0}","{""f1"":1.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
0ecdff0f7d0e18da5d53f667,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:17,0,,2200,0,trajectories/deepseek-v4-flash-0731/poolact/0ecdff0f7d0e18da5d53f667.json,13ca31b3f6bae46a1e32db5a0db8a6eb2df566c384ea23e48bbdba60155a43e9,33,,last_assistant_terminal,1a46e7e9c617a404770ddfce6e56830216ebe4b559df9d0cf61ab948591844f0,6a819c19e35da13748e87a4be896c5a8cc4662af1b2cedf37fa763607871a5ea,6a819c19e35da13748e87a4be896c5a8cc4662af1b2cedf37fa763607871a5ea,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
0ecdff0f7d0e18da5d53f667,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:17,0,,2200,1,trajectories/deepseek-v4-flash-0731/poolact/0ecdff0f7d0e18da5d53f667.json,13ca31b3f6bae46a1e32db5a0db8a6eb2df566c384ea23e48bbdba60155a43e9,53,,last_assistant_terminal,1a46e7e9c617a404770ddfce6e56830216ebe4b559df9d0cf61ab948591844f0,6a819c19e35da13748e87a4be896c5a8cc4662af1b2cedf37fa763607871a5ea,6a819c19e35da13748e87a4be896c5a8cc4662af1b2cedf37fa763607871a5ea,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
0ecdff0f7d0e18da5d53f667,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:17,0,,2200,2,trajectories/deepseek-v4-flash-0731/poolact/0ecdff0f7d0e18da5d53f667.json,13ca31b3f6bae46a1e32db5a0db8a6eb2df566c384ea23e48bbdba60155a43e9,38,,last_assistant_terminal,90c3b07a45cb75044d768264849da730add10be07a6c3beb7c1f956894718533,07ca5bb0b15b622fec68cb4e515f5a7a5fd1db455f1a3ca49dbb67d5cd66ba18,07ca5bb0b15b622fec68cb4e515f5a7a5fd1db455f1a3ca49dbb67d5cd66ba18,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
0ecdff0f7d0e18da5d53f667,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:17,0,,2200,3,trajectories/deepseek-v4-flash-0731/poolact/0ecdff0f7d0e18da5d53f667.json,13ca31b3f6bae46a1e32db5a0db8a6eb2df566c384ea23e48bbdba60155a43e9,42,,last_assistant_terminal,1a46e7e9c617a404770ddfce6e56830216ebe4b559df9d0cf61ab948591844f0,6a819c19e35da13748e87a4be896c5a8cc4662af1b2cedf37fa763607871a5ea,6a819c19e35da13748e87a4be896c5a8cc4662af1b2cedf37fa763607871a5ea,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
66b9aa366ff04038de97ed5d,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:18,0,,2200,0,trajectories/deepseek-v4-flash-0731/poolact/66b9aa366ff04038de97ed5d.json,ee4da173ac66d61fa3d2b90965e07de250f63ac57455bdfe70962ee19c4dfa69,63,,last_assistant_terminal,2960196eac603da17d453651b3373fb0d14cca5d1ff5f259e79389e19827b826,f2953d2931e36d0c55640f51865f8394ebe52194765d04e521017232558f871c,f2953d2931e36d0c55640f51865f8394ebe52194765d04e521017232558f871c,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
66b9aa366ff04038de97ed5d,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:18,0,,2200,1,trajectories/deepseek-v4-flash-0731/poolact/66b9aa366ff04038de97ed5d.json,ee4da173ac66d61fa3d2b90965e07de250f63ac57455bdfe70962ee19c4dfa69,49,,last_assistant_terminal,2960196eac603da17d453651b3373fb0d14cca5d1ff5f259e79389e19827b826,f2953d2931e36d0c55640f51865f8394ebe52194765d04e521017232558f871c,f2953d2931e36d0c55640f51865f8394ebe52194765d04e521017232558f871c,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
66b9aa366ff04038de97ed5d,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:18,0,,2200,2,trajectories/deepseek-v4-flash-0731/poolact/66b9aa366ff04038de97ed5d.json,ee4da173ac66d61fa3d2b90965e07de250f63ac57455bdfe70962ee19c4dfa69,63,,last_assistant_terminal,2040cd34eb50f46662064841636a9ffffc76be7d40b3485dde3cc3e4c0fbbc5c,a9079755e2f0dd67f3959370501273405d34e967041c304a5977d233bfa247ab,a9079755e2f0dd67f3959370501273405d34e967041c304a5977d233bfa247ab,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
66b9aa366ff04038de97ed5d,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:18,0,,2200,3,trajectories/deepseek-v4-flash-0731/poolact/66b9aa366ff04038de97ed5d.json,ee4da173ac66d61fa3d2b90965e07de250f63ac57455bdfe70962ee19c4dfa69,56,,last_assistant_terminal,95cb721b2fd17249a55ec156af049f4dbc6984f0eead50f9d271852c41b1b4f7,aa1a73a569b4986206413e5bf97651cddc229bb5809c7f5ea93fe3e58a69ac32,aa1a73a569b4986206413e5bf97651cddc229bb5809c7f5ea93fe3e58a69ac32,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
a463cdb281f3e12b9106c9d2,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:19,0,,2200,0,trajectories/deepseek-v4-flash-0731/poolact/a463cdb281f3e12b9106c9d2.json,9a579af4eb124a927d3e3dd8f0060101727d78ae99dcfd62c5fc11f897b32010,25,,last_assistant_terminal,0499533945462221fad5e03211544ac61adac53c6aeba4a781bfc489decb1106,91acc998e9264dfbaad89d5ba2a7b0ab63d5328dc1506b196896abb42b99ae05,91acc998e9264dfbaad89d5ba2a7b0ab63d5328dc1506b196896abb42b99ae05,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
a463cdb281f3e12b9106c9d2,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:19,0,,2200,1,trajectories/deepseek-v4-flash-0731/poolact/a463cdb281f3e12b9106c9d2.json,9a579af4eb124a927d3e3dd8f0060101727d78ae99dcfd62c5fc11f897b32010,29,,last_assistant_terminal,227221be6f97a4935bce60f1ab3e55f2f2ec52e38b914b20f59b3b66ebe2f553,91c46bdcf1113f5f944aed32980144e8e941f29160dc1542895fda317bbdbf40,91c46bdcf1113f5f944aed32980144e8e941f29160dc1542895fda317bbdbf40,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
a463cdb281f3e12b9106c9d2,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:19,0,,2200,2,trajectories/deepseek-v4-flash-0731/poolact/a463cdb281f3e12b9106c9d2.json,9a579af4eb124a927d3e3dd8f0060101727d78ae99dcfd62c5fc11f897b32010,30,,last_assistant_terminal,ff06041edf02c1b0d3313661a67baa77030e1673e35fb5faa639393e117a4171,4f7ec3a3282ad6be603beaec3bd89111c65c215c8bf48582124f14c5861e9446,4f7ec3a3282ad6be603beaec3bd89111c65c215c8bf48582124f14c5861e9446,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
a463cdb281f3e12b9106c9d2,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:19,0,,2200,3,trajectories/deepseek-v4-flash-0731/poolact/a463cdb281f3e12b9106c9d2.json,9a579af4eb124a927d3e3dd8f0060101727d78ae99dcfd62c5fc11f897b32010,34,,last_assistant_terminal,bd5d39b70a734189f58f5c1330c9e661c1988ef26dd72f768dbb450c79f88903,3c5018f32cba49bd08fdcaac6fadb422084112c025d5ab1e2fede4b1b5dcfbcc,3c5018f32cba49bd08fdcaac6fadb422084112c025d5ab1e2fede4b1b5dcfbcc,True,True,"{""f1"":0.0}","{""f1"":0.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
675e51e215c6a013356c8413,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:2,0,,2200,0,trajectories/deepseek-v4-flash-0731/poolact/675e51e215c6a013356c8413.json,2986baab447ee4b9b95309acecdb85db3f3841344033de85a306330591cd9e58,29,,last_assistant_terminal,c005bffc8a9d05ea2c08d336d316e952725b464e5e4d4e8e1bef305ec19e9ba1,8917417f7e62761e3e354c807df7858b57cff483a8ed2f61fb21d19fbed5ca5d,8917417f7e62761e3e354c807df7858b57cff483a8ed2f61fb21d19fbed5ca5d,True,True,"{""f1"":1.0}","{""f1"":1.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
675e51e215c6a013356c8413,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:2,0,,2200,1,trajectories/deepseek-v4-flash-0731/poolact/675e51e215c6a013356c8413.json,2986baab447ee4b9b95309acecdb85db3f3841344033de85a306330591cd9e58,28,,last_assistant_terminal,c005bffc8a9d05ea2c08d336d316e952725b464e5e4d4e8e1bef305ec19e9ba1,8917417f7e62761e3e354c807df7858b57cff483a8ed2f61fb21d19fbed5ca5d,8917417f7e62761e3e354c807df7858b57cff483a8ed2f61fb21d19fbed5ca5d,True,True,"{""f1"":1.0}","{""f1"":1.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
675e51e215c6a013356c8413,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:2,0,,2200,2,trajectories/deepseek-v4-flash-0731/poolact/675e51e215c6a013356c8413.json,2986baab447ee4b9b95309acecdb85db3f3841344033de85a306330591cd9e58,28,,last_assistant_terminal,c005bffc8a9d05ea2c08d336d316e952725b464e5e4d4e8e1bef305ec19e9ba1,8917417f7e62761e3e354c807df7858b57cff483a8ed2f61fb21d19fbed5ca5d,8917417f7e62761e3e354c807df7858b57cff483a8ed2f61fb21d19fbed5ca5d,True,True,"{""f1"":1.0}","{""f1"":1.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
675e51e215c6a013356c8413,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:2,0,,2200,3,trajectories/deepseek-v4-flash-0731/poolact/675e51e215c6a013356c8413.json,2986baab447ee4b9b95309acecdb85db3f3841344033de85a306330591cd9e58,33,,last_assistant_terminal,c005bffc8a9d05ea2c08d336d316e952725b464e5e4d4e8e1bef305ec19e9ba1,8917417f7e62761e3e354c807df7858b57cff483a8ed2f61fb21d19fbed5ca5d,8917417f7e62761e3e354c807df7858b57cff483a8ed2f61fb21d19fbed5ca5d,True,True,"{""f1"":1.0}","{""f1"":1.0}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
6cf97c4bb3a60d5915e56ba8,deepseek-v4-flash-0731,poolact,restricted_search,cost_moderate,naive,phantom_seed2:3,0,,2200,0,trajectories/deepseek-v4-flash-0731/poolact/6cf97c4bb3a60d5915e56ba8.json,1e15bc8ca5f568fc81396e7ea88e2b3ce41f0d6103abe6a91e25e3061d4fd05a,30,,last_assistant_terminal,d04104a608aba5b046bbfe948408e5fb11cb1997f1e2c9d83d01caddde401dc9,9a87a0040b058aff99ca340639953accc9658dfd169df027c20f780da658880d,9a87a0040b058aff99ca340639953accc9658dfd169df027c20f780da658880d,True,True,"{""f1"":0.6666666666666666}","{""f1"":0.6666666666666666}",False,False,unchanged,existing_trace_rescored,final-answer-boundary-v2,,0,False,False
