old_slot_id,job_id,model,item,regime,strategy,outer_repeat,seed,agents,status,whole_pool_attempt,code_commit,core_code_commit,source_tree_sha256,plan_sha256,historical_trajectory_sha256,result_sha256,completion_receipt_sha256,pool_wall_seconds_including_validation,sum_agent_wall_seconds,http_attempts,successful_http_attempts,error_http_attempts,logical_generations,reported_cost_usd,cost_report_count,requested_backend,requested_model,reasoning_effort,temperature,top_p,top_k,max_tokens_config,max_context_tokens,max_steps,max_evals,tool_protocol,graph_protocol,response_providers,response_models
569a032dff113380523e9851,job_258904bf32cdc1ad9531c8db6e0b71cb93de274ffe52383d6fcd3b20811d8f1b,gemini-3.8-flash-medium,hpobench:nasbench101:B,cost_tight,cached,0,2200,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,93829a8e3cb2be879d2707df5c04823ede5d8e451ac2ba2c3321bc226b5449c9,520855bb05de9f5d2706f53c5c124a6a1c2d36b2983a2a52150871e69a688e15,c55e25d9d9ae1eea6e1f528fa66f61b099092ef357442070da8e16c50f295b6e,1e6d6bc987077f1b1813f29816cb833e0b3bd8fc51d371b67d37442bdddff6d8,85.21176823973656,234.14419917017221,18,18,0,18,0.35953545000000003,18,openrouter,google/gemini-3.8-flash,medium,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,Google AI Studio,google/gemini-3.8-flash
6883a5a14125ee7daae4ba01,job_5bcc3a27e55a232e7fd927d399480559c1b816958351c839190eabab20e39768,gemini-3.8-flash-medium,hpobench:nasbench101:B,cost_tight,cached,1,2204,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,93829a8e3cb2be879d2707df5c04823ede5d8e451ac2ba2c3321bc226b5449c9,9149a59dc6d6d000996e9de56b1945a1db00233f25dc4ace00c6e21f8c090b1b,ac3a012db5f0f31915462eb0e9aa95fa34fd63827699e3421b0256937a6b9873,3bc2664897bec05270ae67813ce721b0d9261cdcf0349bbb7e7ccb14f3b80a12,75.3750723451376,212.56913053244352,16,16,0,16,0.32779200000000003,16,openrouter,google/gemini-3.8-flash,medium,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,Google AI Studio,google/gemini-3.8-flash
81ce21641f6f1126fa0ac1f6,job_35f9a4c3cdbb9694dbbfe126f3bb7375f1babc2c89bd5e7e442b0a8b3a54ce41,gemini-3.8-flash-medium,hpobench:nasbench101:C,cost_tight,cached,0,2200,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,93829a8e3cb2be879d2707df5c04823ede5d8e451ac2ba2c3321bc226b5449c9,9ae05448cfec7bc90a2ca89008a1a5ba490845f054ffb0841756e8f21b6543c3,549e2aacefb4db9f1f8b7d67b1c6854d193fb32d2ec513d588e23dc2d55394b9,a556492ade34604bc8727c3a3068ea705b0900535455aa6ed6cf89c8f41a6293,76.9811436496675,208.21486055850983,29,29,0,29,0.38425717499999995,29,openrouter,google/gemini-3.8-flash,medium,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,Google AI Studio,google/gemini-3.8-flash
e621b588df01718e7316f411,job_bcf7da92121df95fbd8989f96d2a898482696527d956fe863d2f45afe67e7165,gemini-3.8-flash-medium,hpobench:nasbench101:C,cost_tight,cached,1,2204,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,93829a8e3cb2be879d2707df5c04823ede5d8e451ac2ba2c3321bc226b5449c9,5cd303735eb9756862832c9f3cce5431a6c50856728f9dd1055918351b1acca6,414bc0df538bf813ef386ffe765d69cf1506651113d231429ef15d324d6aa586,edb92bc88143fad28aaf395b3c4c64161b5e811c3ee639f4c2333ce759f19895,87.07621640712023,274.62903302535415,26,26,0,26,0.4323877499999999,26,openrouter,google/gemini-3.8-flash,medium,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,Google AI Studio,google/gemini-3.8-flash
6799ff2fc31a44c41a318544,job_11d47ae66b0fd39a158a5818cbe55b8d5b2d35d8550248a63b14d6c6e5b3bdf0,gemini-3.8-flash-medium,hpobench:nasbench101:C,cost_tight,cached,2,2208,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,93829a8e3cb2be879d2707df5c04823ede5d8e451ac2ba2c3321bc226b5449c9,2dab9981385e6fdaa25f07089e2540e57c550279a28a9e4360ff2be7bf30df30,63c51d4a1890ba19a564a537abe310ea4b4d6d03f097ee35bafbd9e960f34738,84bac660eb8c08bda8e700f2164d2fc510bb793a178727dc1f959df982e18500,66.54643078893423,215.67871932312846,27,27,0,27,0.387802425,27,openrouter,google/gemini-3.8-flash,medium,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,Google AI Studio,google/gemini-3.8-flash
315b8fab73656791df8bfe58,job_8e1fc8e88d2e166e0099a7e566db5b36bf34e0a23a6882e28c6c982fe94b104f,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_tight,naive,0,2200,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,93829a8e3cb2be879d2707df5c04823ede5d8e451ac2ba2c3321bc226b5449c9,fea4033bc61ae7d0b77e0ccc25d92453765ff7113f8f6b33b46f5652d66ea216,70c39751c4f668d000686a3099d5467b8f8935f8bbf7c2fc67b14ab75f367d2a,cf947f934cd7029016986af5aeddfa4d7d3e1e9d75a70688c8b754b5f3aba28a,28.55479097738862,74.84602437913418,15,15,0,15,0.07760175,15,openrouter,google/gemini-3.8-flash,medium,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,Google AI Studio,google/gemini-3.8-flash
d5ae6c93fe129488123b8d58,job_4a484413aedf670dc1baddbf6e21181bcc7ef62959005ed479a2b40fc058d386,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_tight,naive,1,2204,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,93829a8e3cb2be879d2707df5c04823ede5d8e451ac2ba2c3321bc226b5449c9,352517624803b5d1edd580d64e980a6be770fe5771572df9dd2c0c8aa43e7e51,18c2b6ccd029f0c1c113a4557b8284684815af267ba60aefeb7f4477881ba299,e5b46b055e3acbe7b97fb2e0769357e763454f289249ef7765b7106f7bd53c11,38.782052647322416,60.68342499062419,12,12,0,12,0.07481475,12,openrouter,google/gemini-3.8-flash,medium,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,Google AI Studio,google/gemini-3.8-flash
e7ea4b89e5b964769f104fc5,job_7873b2b808b59dc0c81d795bbb0f449083d96e13f88d61f2d03f13b973fb0a58,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_tight,naive,2,2208,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,93829a8e3cb2be879d2707df5c04823ede5d8e451ac2ba2c3321bc226b5449c9,c26def4cc23471eeb0b4bf7e907fa0f725b147be2c0c3d7c3fa1342611de2302,af9eb09aefcc0818c89cd9b9278f9c003e4a405ca5370ec7fdbf527a0df61a8e,e1765e33cb1d9db10f6fa4aab0e5a49e4216a5918c65e15ddefeca39b57d85d0,65.54143998026848,103.89961652085185,15,15,0,15,0.14538825,15,openrouter,google/gemini-3.8-flash,medium,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,Google AI Studio,google/gemini-3.8-flash
bc7f5b33ac82be5194590b8a,job_a11410e9596f5d60d626a98b48edd02aa55b95d1509143998efc5e61e46c2e15,gemini-3.8-flash-medium,hpobench:nasbench101:B,cost_tight,naive,0,2200,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,93829a8e3cb2be879d2707df5c04823ede5d8e451ac2ba2c3321bc226b5449c9,6f60716c7a88232a3c84710a2ffbf1d93e7c63da0ec46acc4b8d5a7fed656ac6,5b3e360b9270466a47daf229c8ee646c2fdc16c4f26560631612f3c1df799d27,c0646b622caf3e103f10e34c7adf95336898eac7ce59f7e4c8b5def6974a4842,76.28673689439893,215.04546344652772,17,17,0,17,0.32332425,17,openrouter,google/gemini-3.8-flash,medium,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,Google AI Studio,google/gemini-3.8-flash
9e38ca2b71118e23088cbecf,job_0c19e9cd559e5aa7894bf1f594242c29652d61b9e6a9bb0ca7a2fd884ae5e226,gemini-3.8-flash-medium,hpobench:nasbench101:B,cost_tight,naive,1,2204,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,93829a8e3cb2be879d2707df5c04823ede5d8e451ac2ba2c3321bc226b5449c9,e1959a1492b85243ce7beeb0394e375660f2b80780097ac98474d67c19b311d3,f50af328702575cfc96029333ad259bed2ed9272dc63584766aff66355375117,a05fdda04660cde22356650a98fa70a91442882db818f83e399ec6df66d58f97,105.16961927339435,203.98607961460948,17,17,0,17,0.21482850000000003,17,openrouter,google/gemini-3.8-flash,medium,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,Google AI Studio,google/gemini-3.8-flash
3b07c4986a69d9c63c3730ba,job_9642afb38e566b539b180083f7d819e94d446077df3707ff2b9858a6f7807608,gemini-3.8-flash-medium,hpobench:nasbench101:B,cost_tight,naive,2,2208,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,93829a8e3cb2be879d2707df5c04823ede5d8e451ac2ba2c3321bc226b5449c9,3c3e6ddc48cb0cbbd45569e2fdcd9477b70bdb0278e6f679e0ffe08603c276fa,989fb76d0afcbf7cd472319765f43cec47118973706d49b6fc922a564ecc4e0e,59afc6dee0d1662f496abc079d811a38bb234449b08323eaa15153a48c8d549b,66.49794193357229,193.99206382781267,17,17,0,17,0.28549432500000005,17,openrouter,google/gemini-3.8-flash,medium,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,Google AI Studio,google/gemini-3.8-flash
4cb83e1d5b0f5c504ddda54b,job_a7c8f9d9ae0f4c8217d7d63935e49bc5f09bb43d61ecbdc768ce81c71a7e5348,gemini-3.8-flash-medium,hpobench:nasbench101:C,cost_tight,naive,0,2200,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,93829a8e3cb2be879d2707df5c04823ede5d8e451ac2ba2c3321bc226b5449c9,5561b31e593677cbcac170aa27583e312224917f12031a41a7b88f1006deb337,c90ce1ef5654cfd2edcac2b1846168ea659563bb3bc0a7cb1e732ffd490f47ff,0602a8641575b00c729f68e8184fd53582d2eaa1cae55206a51c7739bdcf160d,81.2100757136941,210.68999709561467,21,21,0,21,0.3144120749999999,21,openrouter,google/gemini-3.8-flash,medium,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,Google AI Studio,google/gemini-3.8-flash
152bd78d7ad15159994ab8e7,job_c650afd8a4970c08b8e415fb6f090034d076ef2a488c466e698fbf1c7d212697,gemini-3.8-flash-medium,hpobench:nasbench101:C,cost_tight,naive,1,2204,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,93829a8e3cb2be879d2707df5c04823ede5d8e451ac2ba2c3321bc226b5449c9,05835f386c9f84d396b25d320628f6d12b338c475d579fa4f6cac0aa542b35a6,94eba34baedd412557328618f05b39d17c7e8744a47571e560add69aeaae47db,f8febfee17cd58e308784304fb51dc4a7ed9d965ca82d6103e106cd18ebd03f1,92.70698511973023,229.34316172078252,23,23,0,23,0.38855017500000005,23,openrouter,google/gemini-3.8-flash,medium,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,Google AI Studio,google/gemini-3.8-flash
ffb1fd3b8ee9e0b8382fecf6,job_3394f3e0a3305c2bf3de729f5eef69faf7a452b3a3e7c2d0a6682695afd6c15c,gemini-3.8-flash-medium,hpobench:nasbench101:C,cost_tight,naive,2,2208,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,93829a8e3cb2be879d2707df5c04823ede5d8e451ac2ba2c3321bc226b5449c9,dec5891ef2c749d35325db75db88990ed05736da2e35aada36282189eae5ab57,54a567eca3cfd95862959b2ad8033b252f2bda52ce8d910629e3ce1b9915557e,238ae86fc57d285b17b154b8dde81cfc36ec065f6ee51cf808824e68e09d5979,73.7101686373353,265.900588195771,27,27,0,27,0.4706265000000001,27,openrouter,google/gemini-3.8-flash,medium,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,Google AI Studio,google/gemini-3.8-flash
042f8a0c883918035d147e0e,job_1ea3a23030d53af77c5c893d7188b54556e12895aa002510fcaea21f18b94bb1,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_tight,poolact,0,2200,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,93829a8e3cb2be879d2707df5c04823ede5d8e451ac2ba2c3321bc226b5449c9,17215673841ec69dee9f782433af86beea89a49d7a46c77138f937be31eebc17,1c3f68999bd0dbc34d89890c4d929eba08bea4181a6208550f235c837e8fd2e7,a8191fdc3f7b073de81f9f51f1f3ed7d527f2b40861c487c0a303f5bf597359b,87.61689696460962,300.9994819909334,14,14,0,14,0.15873449999999997,14,openrouter,google/gemini-3.8-flash,medium,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,Google AI Studio,google/gemini-3.8-flash
d2a133f42cabec9ff905e9b6,job_b2a369ce5fe43dc9aa1d7717e2700cee7b735b58bac8e75cbb0623f62d468dd1,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_tight,poolact,1,2204,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,93829a8e3cb2be879d2707df5c04823ede5d8e451ac2ba2c3321bc226b5449c9,5fccb6dfbe6888221e886e680578a14972c4620176112667028a59ae010a5bfb,df35a9221a883b8dbf95bfc95ec04add903bcbcc35d4c5ca12e88d05bac26119,a30164ae5b096cc622697a03dd53ab7f0cceb4c66782f0555af0407eb1ff0f45,64.06654665619135,201.70429007336497,12,12,0,12,0.104745,12,openrouter,google/gemini-3.8-flash,medium,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,Google AI Studio,google/gemini-3.8-flash
07ee7c56cee1e84ee2c6fda1,job_0cbc91f233dccff200689d9cb2998a83df672091459e47b9415f1a8a57f30cf7,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_tight,poolact,2,2208,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,93829a8e3cb2be879d2707df5c04823ede5d8e451ac2ba2c3321bc226b5449c9,7ed0256b04978cdb77dbce6fba53cab46431bec793c9bbcd7c3b8db82d13a5a1,ff901fe4a5ed00d173fb74a739883c03502dcf9dd9599bc2f8eb7c1a1dd4f11c,4474d1c4cff5f08b7c794bd335401a29e1ba0264b572419ab071aabd9035ed4d,65.1463046297431,238.33922319114208,11,11,0,11,0.113295,11,openrouter,google/gemini-3.8-flash,medium,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,Google AI Studio,google/gemini-3.8-flash
2dbdd87bb9597181b0cbcdd8,job_e90c57f1a215b0bf20d4999ed0675c5ea671dffeb747fe8a274e00e4b72540aa,gemini-3.8-flash-medium,hpobench:nasbench101:B,cost_tight,poolact,0,2200,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,93829a8e3cb2be879d2707df5c04823ede5d8e451ac2ba2c3321bc226b5449c9,996d019e7521409979b970e5d79efec9904527fad1d734fa3d3645bc4d43de35,734dd81cae8d2556d82af9a00d7cc028ef169fe6f76c12166ec5ae990cf9243d,9c4a2fe0a78213d797df6ad7308929dbb3e12e122c12218bc0c95b4a57682dbf,131.15406265109777,452.5464728958905,17,17,0,17,0.21159299999999998,17,openrouter,google/gemini-3.8-flash,medium,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,Google AI Studio,google/gemini-3.8-flash
6bae9f39e02b398598fdf9a0,job_48ba9c49fbfb86ad25f33ebbd632750ac9e65591362c231eb733f65a41b0a7d5,gemini-3.8-flash-medium,hpobench:nasbench101:B,cost_tight,poolact,1,2204,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,93829a8e3cb2be879d2707df5c04823ede5d8e451ac2ba2c3321bc226b5449c9,401dd3d9fd6275b7233306ce4018ed58cdffa866bfa89667841dd3b687ce9609,dbb7484c46e4a3d3819d5c59c715cced733eb254c4448c69ec94ea36e46ae130,30c5564ca9db87d6a5dbd985d675f659a0edc7028cbf6432c7ee7bf53605d99d,105.13834181800485,355.4076340459287,19,19,0,19,0.22490924999999998,19,openrouter,google/gemini-3.8-flash,medium,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,Google AI Studio,google/gemini-3.8-flash
335906464bcc2b9063bf8c2e,job_03c3055d8b3a94c1df55655bfc0424865cf911dbf5f4293419af8981a7641da9,gemini-3.8-flash-medium,hpobench:nasbench101:B,cost_tight,poolact,2,2208,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,93829a8e3cb2be879d2707df5c04823ede5d8e451ac2ba2c3321bc226b5449c9,6b4547104df42178058e612bb909d7ceb269e0813a50932be89de92ea34630fd,ad85333d0d1b0055987ddb500d7adbda318f4f5981b966ee965d171e3ad178a6,30d02f67689a4ce9e41abf6c76fde469472c28bc3e452d4f7b8804951db69f33,94.32130165398121,349.37825256586075,19,19,0,19,0.19003050000000002,19,openrouter,google/gemini-3.8-flash,medium,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,Google AI Studio,google/gemini-3.8-flash
a4c4ec17743d5e175ff608f8,job_a2e1c8760772555af636ecec44fa575033fe7971733bc4cd09833f5bb9c0cd0a,gemini-3.8-flash-medium,hpobench:nasbench101:C,cost_tight,poolact,0,2200,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,93829a8e3cb2be879d2707df5c04823ede5d8e451ac2ba2c3321bc226b5449c9,d388cc9e0f4efac53f223dc852d6439aed4fcd7acb9ea317401979528d6e083f,8e622804d77d0289a693d47951c44d462f551f65d27d83f699670b43ba01b55c,d788ec1d3ac44ca03ce28d7c440ae52c5b90aac4f89f45643320c63e071a1d56,156.47245116904378,502.0607225485146,22,22,0,22,0.34616834999999996,22,openrouter,google/gemini-3.8-flash,medium,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,Google AI Studio,google/gemini-3.8-flash
53b6160823ad9aad84fea5f0,job_41ac4aee545eb40d68f8b91e5e5f957e515d1fffc307aaa31b2f018b31c40715,gemini-3.8-flash-medium,hpobench:nasbench101:C,cost_tight,poolact,1,2204,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,93829a8e3cb2be879d2707df5c04823ede5d8e451ac2ba2c3321bc226b5449c9,084fa942c7fd3abff173d01a1fe4e70c488175a24db16ada842d7de7eb38e1a8,98d95a77f741c5c37631209bca7a721cfd8d0cb277dccec125720fac38771bda,e0878cba4b891fb9b43c1c9e0ae2b42548daf9e877b8da85c49a0829c0e88b0b,129.71838005632162,430.69366858899593,18,18,0,18,0.26040772500000003,18,openrouter,google/gemini-3.8-flash,medium,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,Google AI Studio,google/gemini-3.8-flash
1004ff7a313febf84de7f7c5,job_80050a13093e416775e8f2cb021a6f7470f2e006f11958ed9efdf18c91b153f8,gemini-3.8-flash-medium,hpobench:nasbench101:C,cost_tight,poolact,2,2208,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,93829a8e3cb2be879d2707df5c04823ede5d8e451ac2ba2c3321bc226b5449c9,8cc7a26147d0e7668939504f88951da005b9cbb9fef0f8ee16d7ceabba0b1343,6845a2eeaf1214a38183ed676b482df59f0a1784e2a790160f2d5ff1b688348c,f5efdfde7ff97c9758e5d6c2d0319f8f70ccce39293f1dad13b17ea13f0e7d01,157.94906618446112,567.5305941775441,28,28,0,28,0.36701235000000004,28,openrouter,google/gemini-3.8-flash,medium,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,Google AI Studio,google/gemini-3.8-flash
7edb4e9148fa93c91d898a92,job_f468917ac98e4d1b338b2f8eac870695bb0fb22e95391411947f6a9a4c4b4338,gpt-5.6-sol,hpobench:nasbench101:A,cost_tight,poolact,0,2200,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,fd92da266d8946299359468e2fa21d6a3918e6be10fad925b28a370accaaa1ce,14759290705841a38228863240e643949aa22c4143a6232f63770add4f888fc3,cf949584dba70c61a3d9437d42e124a51ef73883752f030577040495aaf4f1b2,1c0da453bd6154c0d12459898e62740d6ee8144f3efb210f8b71b94c71f184b0,155.03295305371284,541.4531970620155,14,14,0,14,,0,sub2api,gpt-5.6-sol,medium,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,,gpt-5.6-sol
0aa854be1610459f67f8176b,job_2fc154d3833eedc80bd237a7704d22c64a2fb2540f45a60a6c71b9bde36bfe7c,gpt-5.6-sol,hpobench:nasbench101:A,cost_tight,poolact,1,2204,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,fd92da266d8946299359468e2fa21d6a3918e6be10fad925b28a370accaaa1ce,b9114efbb23b5bd81eda123acc3cc6e5f1663b3e8c1f1cfe71882f2134df418b,91ffef2f0dc31d5ed0134cd3e4f8595dd091342e682386d03de1616eb0a07df3,971c2f9f9be1260effea6c98b1322566d7ef618f02d8be158d44395c52622bc3,148.15510428324342,492.8350072391331,14,14,0,14,,0,sub2api,gpt-5.6-sol,medium,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,,gpt-5.6-sol
dbdd0975b2efe8af2740cdac,job_79311b70b0fce59dfac5e82bb6f014f399301f487ae9482134563c66c24290a8,gpt-5.6-sol,hpobench:nasbench101:A,cost_tight,poolact,2,2208,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,fd92da266d8946299359468e2fa21d6a3918e6be10fad925b28a370accaaa1ce,099ff1d83c1ca55bad2f323d45bd40b910385dddf81731bd2891e5a25af091ff,36f46b382cf694eb2e5384e6640747a487e9f5c38cc1f9ad46f5572875a93649,3b27977224a838f43e7996803e72a511375cae2e61dd4044dc176903e68278c2,186.29232143983245,607.76074565202,14,13,1,13,,0,sub2api,gpt-5.6-sol,medium,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,,gpt-5.6-sol
c6d1c186c312720cfc4d7c62,job_b3dcda655802694c0c8ab1abd8b9be0c58bdddc901f442f5cc8d0dc2b571e44b,gpt-5.6-sol,hpobench:nasbench101:B,cost_tight,poolact,0,2200,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,fd92da266d8946299359468e2fa21d6a3918e6be10fad925b28a370accaaa1ce,7de971e7ba3e02ef881204602cee184fc180b96883511fd5e46438bfdcc71bb2,a44cc21a45db7f0cfa035f3c90fb1c9f1bc7f6dd84848da8d8c57f3c129107f5,df80c8cf63ab99285a1de7bc14ee5e4a1b5986ef9e8d7b56b800ca116909f222,256.64202297478914,831.0780111029744,21,21,0,21,,0,sub2api,gpt-5.6-sol,medium,1.0,1.0,,32768,131072,30,30,native,paper-graph-lock-v4,,gpt-5.6-sol
