slot_id,model,regime,source,question_id,old_score,new_score,delta,changed
3deea72b2e8bba9e0fe0c4fb,gemini-3.8-flash-medium,cost_tight,phantom_seed3,4,1.0,1.0,0.0,False
d9642b3717ed619eac35d0b2,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,12,1.0,1.0,0.0,False
d9dc5df233c140108723edc9,gemini-3.8-flash-medium,cost_free,phantom_seed3,0,1.0,1.0,0.0,False
1fc0a7c98633b59ac31f5e5b,gemini-3.8-flash-medium,cost_free,phantom_seed2,31,0.888888888888889,0.888888888888889,0.0,False
96323368c326bd545ea09d62,gemini-3.8-flash-medium,cost_tight,phantom_seed2,14,0.5,0.5,0.0,False
311eeaeea5b699fbf949631e,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,21,1.0,1.0,0.0,False
f36e1914a8dd7186e1fce06b,gemini-3.8-flash-medium,cost_free,phantom_seed3,1,1.0,1.0,0.0,False
035e02653bf5ce59ed85b310,gemini-3.8-flash-medium,cost_tight,phantom_seed2,17,0.0,0.0,0.0,False
e200d0e6abfb0618e34e93c0,gemini-3.8-flash-medium,cost_free,phantom_seed3,8,0.0,0.0,0.0,False
2788a8157a2e71e49219ba28,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,0,1.0,1.0,0.0,False
d1e3d3db5e31397b9136ab4e,gemini-3.8-flash-medium,cost_tight,phantom_seed3,18,0.0,0.0,0.0,False
08a832f774571de5795a1009,gemini-3.8-flash-medium,cost_tight,phantom_seed3,34,0.0,0.0,0.0,False
ffc8ab32d106527c38216b45,gemini-3.8-flash-medium,cost_free,phantom_seed3,11,1.0,1.0,0.0,False
c1c9b08ea11e54a993ebaa08,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,8,0.6666666666666666,0.6666666666666666,0.0,False
714d8d07e246d2fec5c2a831,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,2,1.0,1.0,0.0,False
e8a422dc9034ca2769db31fd,gemini-3.8-flash-medium,cost_tight,phantom_seed2,33,0.0,0.0,0.0,False
9b57cd51c655ef27e5dad8b6,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,11,0.5555555555555556,0.5555555555555556,0.0,False
2713977444eb6ef6e5b04393,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,21,1.0,1.0,0.0,False
50a546e88f9572e691f12d35,gemini-3.8-flash-medium,cost_free,phantom_seed2,30,0.35294117647058826,0.35294117647058826,0.0,False
f90a275c2903c299cc89c64b,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,2,1.0,1.0,0.0,False
63584ec5ea99ce771fe77ec5,gemini-3.8-flash-medium,cost_free,phantom_seed2,17,0.0,0.0,0.0,False
a7b8f6552425feefb7f8c181,gemini-3.8-flash-medium,cost_tight,phantom_seed2,23,0.6666666666666666,0.6666666666666666,0.0,False
8c4ed80079dd795ad2f1071d,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,11,1.0,1.0,0.0,False
1cb04762ea1db4ba4a7c476f,gemini-3.8-flash-medium,cost_tight,phantom_seed2,25,0.0,0.0,0.0,False
51f2161b9f33115b81776481,gemini-3.8-flash-medium,cost_tight,phantom_seed2,35,0.0,0.0,0.0,False
150d4760b9ae1d587b5e65b0,gemini-3.8-flash-medium,cost_free,phantom_seed3,34,0.0,0.0,0.0,False
99feb8851fe0a35837adc875,gemini-3.8-flash-medium,cost_free,phantom_seed2,25,1.0,1.0,0.0,False
d2ad138f72e4c11dc33b3aea,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,6,0.4,0.4,0.0,False
dcf936368e669e6dfb58559e,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,36,0.0,0.0,0.0,False
9212916675ed51227bd4891e,gemini-3.8-flash-medium,cost_free,phantom_seed3,19,1.0,1.0,0.0,False
98e4fef4dd1fb9f1f810822e,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,13,0.0,0.0,0.0,False
e720ece9ce55a9f03ca98212,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,12,0.0,0.0,0.0,False
5f86eea8f6a10d8bcc76d85d,gemini-3.8-flash-medium,cost_tight,phantom_seed2,13,0.0,0.0,0.0,False
86843da3c4d5aaf357310cdf,gemini-3.8-flash-medium,cost_tight,phantom_seed2,29,0.0,0.0,0.0,False
2d0bf67c5283c9c8985ac6d1,gemini-3.8-flash-medium,cost_tight,phantom_seed3,0,0.4,0.4,0.0,False
138863e23d3fe0cd803153dc,gemini-3.8-flash-medium,cost_tight,phantom_seed3,25,0.18181818181818182,0.18181818181818182,0.0,False
5d47068e7a45553aeddcb5be,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,5,0.8,0.8,0.0,False
6e502d18165ccb2e20ea76d6,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,10,0.0,0.0,0.0,False
8f293e13a6eba65c4a60e770,gemini-3.8-flash-medium,cost_free,phantom_seed2,35,0.0,0.0,0.0,False
8329879014b720144fa436ce,gemini-3.8-flash-medium,cost_tight,phantom_seed3,5,0.0,0.0,0.0,False
a3989722265260c596aa175c,gemini-3.8-flash-medium,cost_tight,phantom_seed2,9,0.0,0.0,0.0,False
6b568634a138c6466ca3fcce,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,22,1.0,1.0,0.0,False
6e328cc85d82cc5ae1b45e16,gemini-3.8-flash-medium,cost_free,phantom_seed2,1,1.0,1.0,0.0,False
ff5be63356a25e70d6b7f650,gemini-3.8-flash-medium,cost_tight,phantom_seed2,26,0.0,0.0,0.0,False
ca7bc30fbf1df83177d29d35,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,1,1.0,1.0,0.0,False
dbdfd89cbdd92b6eaaba751b,gemini-3.8-flash-medium,cost_free,phantom_seed2,14,1.0,1.0,0.0,False
90e2df074708e24e3b081265,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,23,1.0,1.0,0.0,False
0ec22267bfe25efe1b69f127,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,15,0.25,0.25,0.0,False
b80b88b86b645cdc7e44e6cb,gemini-3.8-flash-medium,cost_tight,phantom_seed3,26,0.0,0.0,0.0,False
ac2b322b71107479e3fa2328,gemini-3.8-flash-medium,cost_tight,phantom_seed3,30,1.0,1.0,0.0,False
8d469bc0f9d70d46da265983,gemini-3.8-flash-medium,cost_free,phantom_seed2,5,1.0,1.0,0.0,False
eda1478cc7d13014c85b26af,gemini-3.8-flash-medium,cost_free,phantom_seed3,9,1.0,1.0,0.0,False
274b268c4404fe6e9e3c7e26,gemini-3.8-flash-medium,cost_tight,phantom_seed3,27,0.0,0.0,0.0,False
f8899dad7028c8fecd62ccdb,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,31,0.5,0.5,0.0,False
1702166d07c12fb8a1198a72,gemini-3.8-flash-medium,cost_tight,phantom_seed2,1,0.0,0.0,0.0,False
5ad8583bbe2e64e193d60212,gemini-3.8-flash-medium,cost_free,phantom_seed3,4,1.0,1.0,0.0,False
188ddc2dedd779c166acea42,gemini-3.8-flash-medium,cost_tight,phantom_seed2,32,0.0,0.0,0.0,False
553036b853d8346c4689efa5,gemini-3.8-flash-medium,cost_tight,phantom_seed3,11,1.0,1.0,0.0,False
a679082ad0d32e78cfbf4afe,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,7,1.0,1.0,0.0,False
ddbbeda99666b55031bf83d1,gemini-3.8-flash-medium,cost_tight,phantom_seed3,3,0.5,0.5,0.0,False
71e55f4fb5b4a588f3918e47,gemini-3.8-flash-medium,cost_tight,phantom_seed3,8,0.33333333333333337,0.33333333333333337,0.0,False
b1f07d4ff140cf03168f321e,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,33,1.0,1.0,0.0,False
8da690d26c5786b8fcb9e412,gemini-3.8-flash-medium,cost_free,phantom_seed3,23,0.8666666666666666,0.8666666666666666,0.0,False
6b583c9d147f286a8f78c821,gemini-3.8-flash-medium,cost_tight,phantom_seed3,10,0.23529411764705882,0.23529411764705882,0.0,False
8de97d6252e0917f1f7c0cc6,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,32,0.0,0.0,0.0,False
0f7ef762bb76da11e0c2922d,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,9,0.0,0.0,0.0,False
e3537644d165d4f80b3bc39f,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,25,0.15384615384615385,0.15384615384615385,0.0,False
d27757c05d5919ce0322396b,gemini-3.8-flash-medium,cost_free,phantom_seed3,16,0.5714285714285715,0.5714285714285715,0.0,False
d3449801027a54771bbdd1c1,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,17,0.0,0.0,0.0,False
c709201d7bde70a2787999ca,gemini-3.8-flash-medium,cost_tight,phantom_seed2,19,0.0,0.0,0.0,False
104b26da53fbe0d03d275441,gemini-3.8-flash-medium,cost_tight,phantom_seed3,31,0.0,0.0,0.0,False
071001fb8dc52def228aeea4,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,23,0.1111111111111111,0.1111111111111111,0.0,False
a72a46d671f8066743d75142,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,34,0.16666666666666669,0.16666666666666669,0.0,False
84856e6c7f20ec5dd8bf419b,gemini-3.8-flash-medium,cost_tight,phantom_seed2,0,1.0,1.0,0.0,False
05561e7abe63fbd1bd33e84c,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,5,1.0,1.0,0.0,False
cdeeb9c75a08d983bbba79ef,gemini-3.8-flash-medium,cost_free,phantom_seed3,21,1.0,1.0,0.0,False
49887ae1ab912dd4c5f2ba76,gemini-3.8-flash-medium,cost_free,phantom_seed3,13,1.0,1.0,0.0,False
af8c3d226951e2f14e3ca933,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,28,0.0,0.0,0.0,False
873a07f130613ede964417da,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,19,1.0,1.0,0.0,False
e7744c3eddbf8a7e40acac6d,gemini-3.8-flash-medium,cost_tight,phantom_seed2,10,0.0,0.0,0.0,False
4cddbdcc476e0058a74e8f7a,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,6,1.0,1.0,0.0,False
51829fe2375b916a52bbfcd5,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,35,0.0,0.0,0.0,False
9d92ff6398085eb4312b5c4f,gemini-3.8-flash-medium,cost_tight,phantom_seed3,33,0.0,0.0,0.0,False
cd48a454814bdefdb392e01c,gemini-3.8-flash-medium,cost_tight,phantom_seed2,5,0.0,0.0,0.0,False
bc8173688cf58a072198e3ce,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,22,0.0,0.0,0.0,False
76cb565b32feb02ac011aab5,gemini-3.8-flash-medium,cost_free,phantom_seed2,22,1.0,1.0,0.0,False
9d2c32c0afd938d13220d1fb,gemini-3.8-flash-medium,cost_free,phantom_seed2,21,1.0,1.0,0.0,False
45b7ae23fa2b3c2e7c844358,gemini-3.8-flash-medium,cost_free,phantom_seed2,26,1.0,1.0,0.0,False
b5ca94015da41aea279af73e,gemini-3.8-flash-medium,cost_tight,phantom_seed2,15,0.0,0.0,0.0,False
7c7717abf45137527a99e179,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,0,1.0,1.0,0.0,False
9b0d819d1b4de9de7553c432,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,16,0.5714285714285715,0.5714285714285715,0.0,False
e90c7035a6ed322414d86094,gemini-3.8-flash-medium,cost_free,phantom_seed3,22,1.0,1.0,0.0,False
d6ec87c3a4b5afd694aaea8c,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,19,0.0,0.0,0.0,False
c24c428e901cca6c32d69f10,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,34,0.0,0.0,0.0,False
39071b1d6add67beb9a73279,gemini-3.8-flash-medium,cost_tight,phantom_seed3,13,0.0,0.0,0.0,False
97f990219fad88f395d0f5b5,gemini-3.8-flash-medium,cost_free,phantom_seed2,6,1.0,1.0,0.0,False
be49de8e94903393c8e56b0a,gemini-3.8-flash-medium,cost_tight,phantom_seed3,24,0.0,0.0,0.0,False
1e8de682f900fe441083ed18,gemini-3.8-flash-medium,cost_free,phantom_seed2,24,1.0,1.0,0.0,False
369ecb7b5384408b118399ab,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,32,1.0,1.0,0.0,False
e47d814b680a2321de422871,gemini-3.8-flash-medium,cost_free,phantom_seed2,18,0.0,0.0,0.0,False
0c8b7abff41cabb87d19a3aa,gemini-3.8-flash-medium,cost_tight,phantom_seed2,34,0.0,0.0,0.0,False
e592afe133b24a8e192d10f1,gemini-3.8-flash-medium,cost_tight,phantom_seed3,19,0.0,0.0,0.0,False
ac1201a0a32815555aace99a,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,18,0.0,0.0,0.0,False
de0787a23dc35e71983dce98,gemini-3.8-flash-medium,cost_free,phantom_seed2,7,1.0,1.0,0.0,False
39225342ec18b2fb3b381fbf,gemini-3.8-flash-medium,cost_free,phantom_seed3,2,1.0,1.0,0.0,False
fba840590ec6b5e0dba5ff02,gemini-3.8-flash-medium,cost_free,phantom_seed2,20,1.0,1.0,0.0,False
4175727e1c58b7429b6d6a90,gemini-3.8-flash-medium,cost_free,phantom_seed3,29,1.0,1.0,0.0,False
23593dfb05f0fd31cbdc5bca,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,4,1.0,1.0,0.0,False
823404477de2de37904cfe63,gemini-3.8-flash-medium,cost_free,phantom_seed2,9,1.0,1.0,0.0,False
166a6693af1dfe764f5f3924,gemini-3.8-flash-medium,cost_tight,phantom_seed2,11,0.0,0.0,0.0,False
50cab014631d3a28bb7d63a1,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,13,1.0,1.0,0.0,False
19e8d84a029350a5d1800f41,gemini-3.8-flash-medium,cost_tight,phantom_seed2,20,0.0,0.0,0.0,False
250304f09891a938848ec349,gemini-3.8-flash-medium,cost_free,phantom_seed2,2,1.0,1.0,0.0,False
26e1c09124efcea94f27512e,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,7,1.0,1.0,0.0,False
7e266e82c37d9c2298e84a74,gemini-3.8-flash-medium,cost_tight,phantom_seed2,4,0.6666666666666666,0.6666666666666666,0.0,False
a9d0225fcdd402b3b41644cd,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,24,0.0,0.0,0.0,False
17dceeeacb7fb6ef854c9502,gemini-3.8-flash-medium,cost_tight,phantom_seed3,32,0.0,0.0,0.0,False
ff092d0a2db6f279c2af037a,gemini-3.8-flash-medium,cost_free,phantom_seed2,29,0.0,0.0,0.0,False
10c261a65b027e26e24e26a2,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,10,0.23529411764705882,0.23529411764705882,0.0,False
56942bb8d3b6de58f99131b4,gemini-3.8-flash-medium,cost_free,phantom_seed3,12,0.4,0.4,0.0,False
e599b61a2deb8a13be787d74,gemini-3.8-flash-medium,cost_free,phantom_seed2,8,1.0,1.0,0.0,False
b3065ef37060dfa164405850,gemini-3.8-flash-medium,cost_tight,phantom_seed3,29,1.0,1.0,0.0,False
636868bad13bff529123deb1,gemini-3.8-flash-medium,cost_free,phantom_seed2,32,0.0,0.0,0.0,False
516c85d6a654074d63dc4902,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,29,0.0,0.0,0.0,False
4beed6f21e77447aa25b0047,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,3,1.0,1.0,0.0,False
7aa305a49bfc7c94b3a9c8bb,gemini-3.8-flash-medium,cost_tight,phantom_seed2,2,0.0,0.0,0.0,False
0dcac71746c24dcb1cf3d773,gemini-3.8-flash-medium,cost_free,phantom_seed2,28,1.0,1.0,0.0,False
0eaabbe397400ed87fecd12d,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,28,1.0,1.0,0.0,False
def55b0a69a59bec4bf8a2b3,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,4,1.0,1.0,0.0,False
1eeed794fee00e7e96917f85,gemini-3.8-flash-medium,cost_free,phantom_seed3,24,1.0,1.0,0.0,False
e1a7bcdd86fed5a3ba7d24fa,gemini-3.8-flash-medium,cost_free,phantom_seed2,16,1.0,1.0,0.0,False
8ae7ca85ffc5d3052f8d0c92,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,15,0.0,0.0,0.0,False
77ea926e3d4ac077d419cfbe,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,30,1.0,1.0,0.0,False
81cdb19e220879d70403b25b,gemini-3.8-flash-medium,cost_free,phantom_seed3,35,0.0,0.0,0.0,False
6a260c37ab29b56291a7941b,gemini-3.8-flash-medium,cost_free,phantom_seed3,10,0.23529411764705882,0.23529411764705882,0.0,False
3235770eebab30cec51e8e05,gemini-3.8-flash-medium,cost_free,phantom_seed3,7,1.0,1.0,0.0,False
b92e368d10442b838129ad0c,gemini-3.8-flash-medium,cost_tight,phantom_seed2,30,0.0,0.0,0.0,False
2237c400ca064ceded2b3fa1,gemini-3.8-flash-medium,cost_tight,phantom_seed3,6,0.0,0.0,0.0,False
a6df69ce302076328f37f666,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,35,0.0,0.0,0.0,False
e477e307dd95fdc016ff3299,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,33,0.0,0.0,0.0,False
019399f77d02b51b6a4e91f3,gemini-3.8-flash-medium,cost_free,phantom_seed3,25,1.0,1.0,0.0,False
075ed1589ef7cad549c131d1,gemini-3.8-flash-medium,cost_tight,phantom_seed3,12,0.0,0.0,0.0,False
1db0e15f0fcc1a3ae32fdcdd,gemini-3.8-flash-medium,cost_free,phantom_seed3,28,1.0,1.0,0.0,False
8bb6e1c4645c0d4df886b39f,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,8,0.0,0.0,0.0,False
18693e6ea1a84c24ac33eddc,gemini-3.8-flash-medium,cost_free,phantom_seed2,15,0.0,0.0,0.0,False
b6ae8a18e5100ae36a431782,gemini-3.8-flash-medium,cost_free,phantom_seed3,5,1.0,1.0,0.0,False
88ed647f9830998f225861ca,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,24,1.0,1.0,0.0,False
dc4a73e53f7023262a541e76,gemini-3.8-flash-medium,cost_tight,phantom_seed2,7,0.0,0.0,0.0,False
d93a0d52a07d9b9009efb4c1,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,3,1.0,1.0,0.0,False
fc958c4f17f1c2ff6ff6c3c8,gemini-3.8-flash-medium,cost_free,phantom_seed3,31,0.5,0.5,0.0,False
820baaedd42f317c24adb9a2,gemini-3.8-flash-medium,cost_tight,phantom_seed3,2,0.0,0.0,0.0,False
0a1470ad4a17bdde736ff300,gemini-3.8-flash-medium,cost_free,phantom_seed3,26,1.0,1.0,0.0,False
2c62d2e56c50905d19210f2c,gemini-3.8-flash-medium,cost_free,phantom_seed2,3,1.0,1.0,0.0,False
de56a51eea04fe8c19aba185,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,27,0.0,0.0,0.0,False
14079226358fbe5ee018519d,gemini-3.8-flash-medium,cost_tight,phantom_seed3,28,0.0,0.0,0.0,False
f728c6f189925244cfc2ed3a,gemini-3.8-flash-medium,cost_free,phantom_seed2,34,0.16666666666666669,0.16666666666666669,0.0,False
575cefd03c64d45ce9405c74,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,29,1.0,1.0,0.0,False
310f4e6f2a71becbb5ae6d5f,gemini-3.8-flash-medium,cost_tight,phantom_seed3,23,0.0,0.0,0.0,False
a98ea9aa5173a37af05e6917,gemini-3.8-flash-medium,cost_free,phantom_seed3,15,0.6,0.6,0.0,False
67e80258ae98cc7072fb68cc,gemini-3.8-flash-medium,cost_free,phantom_seed2,27,0.0,0.0,0.0,False
bc55dd40d67691806789442c,gemini-3.8-flash-medium,cost_tight,phantom_seed3,9,0.0,0.0,0.0,False
d28c78bbc823741f691d8ef1,gemini-3.8-flash-medium,cost_free,phantom_seed3,36,0.0,0.0,0.0,False
04944a4889de87274b5ee659,gemini-3.8-flash-medium,cost_tight,phantom_seed2,18,0.0,0.0,0.0,False
d9bad4fad6fd8d8a834bd6c5,gemini-3.8-flash-medium,cost_tight,phantom_seed3,14,0.0,0.0,0.0,False
df8862dadcc110bf9df732de,gemini-3.8-flash-medium,cost_free,phantom_seed2,19,0.0,0.0,0.0,False
079a9dda57f3d4093a6e08a5,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,20,1.0,1.0,0.0,False
33adf9f40aba557e72cb87c4,gemini-3.8-flash-medium,cost_tight,phantom_seed2,6,0.0,0.0,0.0,False
76752675ed074dde08d19465,gemini-3.8-flash-medium,cost_free,phantom_seed3,6,1.0,1.0,0.0,False
c297bf8b551b78c444cfabf7,gemini-3.8-flash-medium,cost_tight,phantom_seed2,16,0.5,0.5,0.0,False
778be6a31b65aeb0329d00e1,gemini-3.8-flash-medium,cost_tight,phantom_seed3,36,0.0,0.0,0.0,False
d1cd01c265b715e537952184,gemini-3.8-flash-medium,cost_tight,phantom_seed2,3,0.5,0.5,0.0,False
818c715f52a62bc87afa815d,gemini-3.8-flash-medium,cost_tight,phantom_seed2,27,0.0,0.0,0.0,False
feb768f7cf2c224cbaeefb02,gemini-3.8-flash-medium,cost_tight,phantom_seed3,15,0.0,0.0,0.0,False
44fd925ebf4b3f5ef7b680f8,gemini-3.8-flash-medium,cost_tight,phantom_seed3,20,0.4,0.4,0.0,False
b59f41771ccd5f200f21a013,gemini-3.8-flash-medium,cost_free,phantom_seed2,11,1.0,1.0,0.0,False
38937bc31bff3979d758c06f,gemini-3.8-flash-medium,cost_tight,phantom_seed3,35,0.0,0.0,0.0,False
94dac14e2579ed816b46f08d,gemini-3.8-flash-medium,cost_free,phantom_seed2,13,0.0,0.0,0.0,False
92b9f85ed031fa1c3dacac03,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,9,1.0,1.0,0.0,False
3cf2f34c25e604c214e9c169,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,14,1.0,1.0,0.0,False
bcf9b1a094feadaec1f07127,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,26,1.0,1.0,0.0,False
d758572ff0c9292a2d4a4ac7,gemini-3.8-flash-medium,cost_free,phantom_seed2,0,1.0,1.0,0.0,False
9e0c0caaf6eae041bc8155b7,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,30,0.0,0.0,0.0,False
9514fb220fc6f1f575721c5f,gemini-3.8-flash-medium,cost_free,phantom_seed3,20,1.0,1.0,0.0,False
89a1d6d08f95f815f7c0ee9b,gemini-3.8-flash-medium,cost_tight,phantom_seed2,31,0.33333333333333337,0.33333333333333337,0.0,False
bb1ab305c60a9717b456c266,gemini-3.8-flash-medium,cost_tight,phantom_seed3,7,0.0,0.0,0.0,False
e98819716a2d1deffd27f22a,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,1,1.0,1.0,0.0,False
adf07e1f0503e69d60ce07af,gemini-3.8-flash-medium,cost_tight,phantom_seed2,28,0.0,0.0,0.0,False
aab7bf3240ad8a0b1a3d97dc,gemini-3.8-flash-medium,cost_tight,phantom_seed3,22,0.0,0.0,0.0,False
6d995a0279113f8a28773821,gemini-3.8-flash-medium,cost_free,phantom_seed3,3,1.0,1.0,0.0,False
579413c243ba62ef3ac29d54,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,26,0.0,0.0,0.0,False
24334777cc2cba91df9f367b,gemini-3.8-flash-medium,cost_tight,phantom_seed2,22,0.0,0.0,0.0,False
fb33d7e3e37f9bf7775c083b,gemini-3.8-flash-medium,cost_free,phantom_seed2,12,1.0,1.0,0.0,False
cfb8146728298dfb393e3fd6,gemini-3.8-flash-medium,cost_free,phantom_seed3,33,0.0,0.0,0.0,False
fafe14e81332ba4b4c2dd4e5,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,16,1.0,1.0,0.0,False
9519b90b99f6c5e16c6914a3,gemini-3.8-flash-medium,cost_tight,phantom_seed3,21,0.8,0.8,0.0,False
7a7506c0ad834d2657f5d3e8,gemini-3.8-flash-medium,cost_free,phantom_seed2,33,1.0,1.0,0.0,False
c2006718ab71dd92d98d7f9b,gemini-3.8-flash-medium,cost_free,phantom_seed3,14,1.0,1.0,0.0,False
7efe100f0cd79411e3e228f0,gemini-3.8-flash-medium,cost_tight,phantom_seed2,8,0.6666666666666666,0.6666666666666666,0.0,False
5393319d84cc97cc0eae433a,gemini-3.8-flash-medium,cost_tight,phantom_seed3,1,0.6666666666666666,0.6666666666666666,0.0,False
60891e5371ccab7fd1a71b25,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,18,0.0,0.0,0.0,False
2ebbfa9f1b9554f2458a4d61,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,20,1.0,1.0,0.0,False
537a55dbd790e5422f0d68cc,gemini-3.8-flash-medium,cost_free,phantom_seed3,32,1.0,1.0,0.0,False
b6a1e6b8597b935b17befd09,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,14,1.0,1.0,0.0,False
767281b7549e21e9415ef6a9,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,27,0.0,0.0,0.0,False
a3e4a46575964485a5b7d6a1,gemini-3.8-flash-medium,cost_tight,phantom_seed2,24,0.6666666666666666,0.6666666666666666,0.0,False
d38f692a7ca98d2030a89189,gemini-3.8-flash-medium,cost_tight,phantom_seed2,12,0.0,0.0,0.0,False
6bf99be83d03257eac8d3b7f,gemini-3.8-flash-medium,cost_free,phantom_seed2,23,1.0,1.0,0.0,False
1f484b285c2c0b656aa05ed3,gemini-3.8-flash-medium,cost_free,phantom_seed3,18,1.0,1.0,0.0,False
0a511c4259ade576d4e2307a,gemini-3.8-flash-medium,cost_moderate,phantom_seed3,25,0.18181818181818182,0.18181818181818182,0.0,False
d76818f12cfb0d3ff1764567,gemini-3.8-flash-medium,cost_free,phantom_seed2,10,0.0,0.0,0.0,False
7b7057d47c9238ccae77872c,gemini-3.8-flash-medium,cost_free,phantom_seed3,17,0.0,0.0,0.0,False
2b92b92cd2c39e8d02cef4d7,gemini-3.8-flash-medium,cost_free,phantom_seed3,30,1.0,1.0,0.0,False
fe0906ad7fe71c0331bd8526,gemini-3.8-flash-medium,cost_tight,phantom_seed2,21,0.0,0.0,0.0,False
ffca25f8c8584170ef663525,gemini-3.8-flash-medium,cost_tight,phantom_seed3,17,0.0,0.0,0.0,False
dccfa02f745f4c83a86d533b,gemini-3.8-flash-medium,cost_moderate,phantom_seed2,31,0.5714285714285715,0.5714285714285715,0.0,False
88c0dd75b2de770af3b2fe35,glm-5.3,cost_free,phantom_seed2,0,1.0,1.0,0.0,False
5c01c32333ba00300955c321,glm-5.3,cost_moderate,phantom_seed2,0,1.0,1.0,0.0,False
7bd635497fe6bee6703fb213,glm-5.3,cost_tight,phantom_seed2,0,1.0,1.0,0.0,False
4bfffbec4ae1ffbe8da1a2af,glm-5.3,cost_free,phantom_seed2,1,1.0,1.0,0.0,False
ad76b40881cd50399117394e,glm-5.3,cost_moderate,phantom_seed2,1,1.0,1.0,0.0,False
75817d35025316b8bc5027f1,glm-5.3,cost_tight,phantom_seed2,1,0.0,0.0,0.0,False
845970a5679677470698577f,glm-5.3,cost_free,phantom_seed2,10,0.0,0.0,0.0,False
810e381e5448a2872f87afef,glm-5.3,cost_moderate,phantom_seed2,10,0.0,0.0,0.0,False
9060a181d36ace5e045ee7f1,glm-5.3,cost_tight,phantom_seed2,10,0.0,0.0,0.0,False
89c2b817dd5dd3905fcf3301,glm-5.3,cost_free,phantom_seed2,11,1.0,1.0,0.0,False
2e8eeff9d43618d9ce2f66d5,glm-5.3,cost_moderate,phantom_seed2,11,0.5555555555555556,0.5555555555555556,0.0,False
875c73634e559192bcf3295a,glm-5.3,cost_tight,phantom_seed2,11,0.0,0.0,0.0,False
