slot_id,model,system,scenario,item,regime,strategy,seed,outer_repeat,scoring_release,poolact_protocol,old_metrics_json,new_metrics_json,old_score_complete,new_score_complete,new_final_present,answer_changed,extracted_answer_changed,score_source_changed,score_changed,action_control_flow_changed,reason,source_sha256,source_path
d8d11f8ebac5a3d2431e79f4,deepseek-v4-flash-0731,poolact,tuning,hpobench:nasbench101:A,cost_tight,poolact,2208,2,existing_trace_rescored,paper-graph-lock-v4,"{""gap0_bon"": 95.41991807313721, ""gap0_mi"": 92.29810359236848, ""gap_bon"": 95.41991807313721, ""gap_mi"": 92.29810359236848, ""raw_perf_bon"": 0.9138621886571249, ""raw_perf_mi"": 0.8919020493825277}","{""gap0_bon"": 95.41991807313721, ""gap0_mi"": 92.29810359236848, ""gap_bon"": 95.41991807313721, ""gap_mi"": 92.29810359236848, ""raw_perf_bon"": 0.9138621886571249, ""raw_perf_mi"": 0.8919020493825277}",True,True,True,False,False,False,False,False,benchmark_evaluation;legacy_best_visible_fallback;visible_configuration_match,c99b00babb42a5fec2873a8a9a57fb76b1fe2c8a1a21aeab304c041d383aeb7c,../deliveries/paper-ad03e8c-20260916/trajectories/deepseek-v4-flash-0731/poolact/d8d11f8ebac5a3d2431e79f4.json
163d4cd8b8cc8ad6edc7d6f2,deepseek-v4-flash-0731,poolact,tuning,hpobench:nasbench101:B,cost_tight,poolact,2200,0,existing_trace_rescored,paper-graph-lock-v4,"{""gap0_bon"": 97.60250773899267, ""gap0_mi"": 92.4669177138534, ""gap_bon"": 97.60250773899267, ""gap_mi"": 92.4669177138534, ""raw_perf_bon"": 0.9428418676058451, ""raw_perf_mi"": 0.9297542770703633}","{""gap0_bon"": 97.60250773899267, ""gap0_mi"": 92.4669177138534, ""gap_bon"": 97.60250773899267, ""gap_mi"": 92.4669177138534, ""raw_perf_bon"": 0.9428418676058451, ""raw_perf_mi"": 0.9297542770703633}",True,True,True,False,False,False,False,False,legacy_best_visible_fallback;visible_configuration_match,b5793c10ce889b41edcf7411a3f5db517ca7a7116b4409b6faf17b943da41175,../deliveries/paper-ad03e8c-20260916/trajectories/deepseek-v4-flash-0731/poolact/163d4cd8b8cc8ad6edc7d6f2.json
391e8a74a6a9708b206b278f,deepseek-v4-flash-0731,poolact,tuning,hpobench:nasbench101:B,cost_tight,poolact,2204,1,existing_trace_rescored,paper-graph-lock-v4,"{""gap0_bon"": 97.72041923938771, ""gap0_mi"": 89.99737578801532, ""gap_bon"": 97.72041923938771, ""gap_mi"": 89.99737578801532, ""raw_perf_bon"": 0.9431423544883728, ""raw_perf_mi"": 0.9234608709812164}","{""gap0_bon"": 97.72041923938771, ""gap0_mi"": 89.99737578801532, ""gap_bon"": 97.72041923938771, ""gap_mi"": 89.99737578801532, ""raw_perf_bon"": 0.9431423544883728, ""raw_perf_mi"": 0.9234608709812164}",True,True,True,False,False,False,False,False,legacy_best_visible_fallback;visible_configuration_match,3a9eb92415ac03226f3913312078b3b49d3b09be50dcab11a68bfe5d230eb8da,../deliveries/paper-ad03e8c-20260916/trajectories/deepseek-v4-flash-0731/poolact/391e8a74a6a9708b206b278f.json
e70fbde891a064ec706ccf50,deepseek-v4-flash-0731,poolact,tuning,hpobench:nasbench101:B,cost_tight,poolact,2208,2,existing_trace_rescored,paper-graph-lock-v4,"{""gap0_bon"": 97.8776397707925, ""gap0_mi"": 97.60906444170573, ""gap_bon"": 97.8776397707925, ""gap_mi"": 97.60906444170573, ""raw_perf_bon"": 0.943543016910553, ""raw_perf_mi"": 0.9428585767745972}","{""gap0_bon"": 97.8776397707925, ""gap0_mi"": 97.60906444170573, ""gap_bon"": 97.8776397707925, ""gap_mi"": 97.60906444170573, ""raw_perf_bon"": 0.943543016910553, ""raw_perf_mi"": 0.9428585767745972}",True,True,True,False,False,False,False,True,legacy_best_visible_fallback;visible_configuration_match,730d3dc312f8aa63f2cc41d77c4f53b928a4db1b6c6cc49d4b87b9f7605fae12,../deliveries/paper-ad03e8c-20260916/trajectories/deepseek-v4-flash-0731/poolact/e70fbde891a064ec706ccf50.json
959e166ba0521f34fe48876e,deepseek-v4-flash-0731,poolact,tuning,hpobench:nasbench101:C,cost_tight,poolact,2200,0,existing_trace_rescored,paper-graph-lock-v4,"{""gap0_bon"": 99.35611652848807, ""gap0_mi"": 99.08734136164, ""gap_bon"": 99.35611652848807, ""gap_mi"": 99.08734136164, ""raw_perf_bon"": 0.941940426826477, ""raw_perf_mi"": 0.9404213378826777}","{""gap0_bon"": 99.35611652848807, ""gap0_mi"": 99.08734136164, ""gap_bon"": 99.35611652848807, ""gap_mi"": 99.08734136164, ""raw_perf_bon"": 0.941940426826477, ""raw_perf_mi"": 0.9404213378826777}",True,True,True,False,False,False,False,False,legacy_best_visible_fallback;visible_configuration_match,2982f0d8b8d3c68f31c63896910030280c4733e3f34c3d6717c80b3f7ea7891c,../deliveries/paper-ad03e8c-20260916/trajectories/deepseek-v4-flash-0731/poolact/959e166ba0521f34fe48876e.json
ab05f5bb4a1ac40e59138425,deepseek-v4-flash-0731,poolact,tuning,hpobench:nasbench101:C,cost_tight,poolact,2204,1,existing_trace_rescored,paper-graph-lock-v4,"{""gap0_bon"": 99.50379509501668, ""gap0_mi"": 99.10063102649983, ""gap_bon"": 99.50379509501668, ""gap_mi"": 99.10063102649983, ""raw_perf_bon"": 0.9427750905354818, ""raw_perf_mi"": 0.9404964496692022}","{""gap0_bon"": 99.50379509501668, ""gap0_mi"": 99.10063102649983, ""gap_bon"": 99.50379509501668, ""gap_mi"": 99.10063102649983, ""raw_perf_bon"": 0.9427750905354818, ""raw_perf_mi"": 0.9404964496692022}",True,True,True,False,False,False,False,False,legacy_best_visible_fallback;visible_configuration_match,5874073cab42e98020342b29a3031f775a75764f73b1f483660f8e9585bd5180,../deliveries/paper-ad03e8c-20260916/trajectories/deepseek-v4-flash-0731/poolact/ab05f5bb4a1ac40e59138425.json
26b0b98da05d74bd7d3bf7c1,deepseek-v4-flash-0731,poolact,tuning,hpobench:nasbench101:C,cost_tight,poolact,2208,2,existing_trace_rescored,paper-graph-lock-v4,"{""gap0_bon"": 98.747681537454, ""gap0_mi"": 98.66941031530011, ""gap_bon"": 98.747681537454, ""gap_mi"": 98.66941031530011, ""raw_perf_bon"": 0.9385016163190206, ""raw_perf_mi"": 0.9380592356125514}","{""gap0_bon"": 98.747681537454, ""gap0_mi"": 98.66941031530011, ""gap_bon"": 98.747681537454, ""gap_mi"": 98.66941031530011, ""raw_perf_bon"": 0.9385016163190206, ""raw_perf_mi"": 0.9380592356125514}",True,True,True,False,False,False,False,False,legacy_best_visible_fallback;visible_configuration_match,52e75b94b203f8502ab9d9e19569e84b5ddcdb5d2e06459a4e31c7474481dd5b,../deliveries/paper-ad03e8c-20260916/trajectories/deepseek-v4-flash-0731/poolact/26b0b98da05d74bd7d3bf7c1.json
969fe1ce3003231cbc407b3f,gemini-3.8-flash-medium,expgym,tuning,hpobench:nasbench101:A,cost_free,single,2200,0,existing_trace_rescored,n1,"{""gap"": 99.9430453645607, ""gap0"": 99.9430453645607, ""raw_perf"": 0.9456797440846761}","{""gap"": 99.9430453645607, ""gap0"": 99.9430453645607, ""raw_perf"": 0.9456797440846761}",True,True,True,False,False,False,False,False,visible_configuration_match,58afb8866b3eaf28249d23c7708738f5f4ba5c3460bceb74aa167fe91a58b6f9,../deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/expgym/969fe1ce3003231cbc407b3f.json
79cc896dcd18edab4d4dead8,gemini-3.8-flash-medium,expgym,tuning,hpobench:nasbench101:A,cost_free,single,2204,1,existing_trace_rescored,n1,"{""gap"": 99.77218428267302, ""gap0"": 99.77218428267302, ""raw_perf"": 0.9444778362909952}","{""gap"": 99.77218428267302, ""gap0"": 99.77218428267302, ""raw_perf"": 0.9444778362909952}",True,True,True,False,False,False,False,False,visible_configuration_match,021eda39b323ed940516d7c399344ef7af44d5eaae448e528a6eeed095b93d3c,../deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/expgym/79cc896dcd18edab4d4dead8.json
e7f439080d5b824fc4f4192d,gemini-3.8-flash-medium,expgym,tuning,hpobench:nasbench101:A,cost_free,single,2208,2,existing_trace_rescored,n1,"{""gap"": 99.85286695641263, ""gap0"": 99.85286695641263, ""raw_perf"": 0.9450453917185465}","{""gap"": 99.85286695641263, ""gap0"": 99.85286695641263, ""raw_perf"": 0.9450453917185465}",True,True,True,False,False,False,False,False,visible_configuration_match,d292258027f47080b432a9980eedc77fa366f0816ee4ace10c05d7e832151e8c,../deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/expgym/e7f439080d5b824fc4f4192d.json
be5d9f38a34fd82b0318f9d5,gemini-3.8-flash-medium,expgym,tuning,hpobench:nasbench101:B,cost_free,single,2200,0,existing_trace_rescored,n1,"{""gap"": 98.36237578884726, ""gap0"": 98.36237578884726, ""raw_perf"": 0.944778323173523}","{""gap"": 98.36237578884726, ""gap0"": 98.36237578884726, ""raw_perf"": 0.944778323173523}",True,True,True,False,False,False,False,False,visible_configuration_match,9823a68bd49aae4b280f507acf8b1d86f3d23a734575e4cd3c214bc86624fc18,../deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/expgym/be5d9f38a34fd82b0318f9d5.json
330f5164305f15a097249382,gemini-3.8-flash-medium,expgym,tuning,hpobench:nasbench101:B,cost_free,single,2204,1,existing_trace_rescored,n1,"{""gap"": 96.97366459495926, ""gap0"": 96.97366459495926, ""raw_perf"": 0.9412393172581991}","{""gap"": 96.97366459495926, ""gap0"": 96.97366459495926, ""raw_perf"": 0.9412393172581991}",True,True,True,False,False,False,False,False,visible_configuration_match,199d3a9ec6889fdc37a8a1050d80016414aec2a07e4682f7d8e9976587c5318f,../deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/expgym/330f5164305f15a097249382.json
a5ab17df8d8d853c5f3d9375,gemini-3.8-flash-medium,expgym,tuning,hpobench:nasbench101:B,cost_free,single,2208,2,existing_trace_rescored,n1,"{""gap"": 98.71609469739805, ""gap0"": 98.71609469739805, ""raw_perf"": 0.9456797440846761}","{""gap"": 98.71609469739805, ""gap0"": 98.71609469739805, ""raw_perf"": 0.9456797440846761}",True,True,True,False,False,False,False,False,visible_configuration_match,fb41589fb0471ca4019a857cb1a4cd11961e0e0b8c1930ac4f9d7f0e7b272861,../deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/expgym/a5ab17df8d8d853c5f3d9375.json
5850ac4811d22f872b580030,gemini-3.8-flash-medium,expgym,tuning,hpobench:nasbench101:C,cost_free,single,2200,0,existing_trace_rescored,n1,"{""gap"": 99.48016863356374, ""gap0"": 99.48016863356374, ""raw_perf"": 0.94264155626297}","{""gap"": 99.48016863356374, ""gap0"": 99.48016863356374, ""raw_perf"": 0.94264155626297}",True,True,True,False,False,False,False,False,visible_configuration_match,a485e020e2e22dbc671cd22b05de9d20f9b4ab73eaca3f9a119ed3415403bafd,../deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/expgym/5850ac4811d22f872b580030.json
27aff4f2675c1b10c6eb2e44,gemini-3.8-flash-medium,expgym,tuning,hpobench:nasbench101:C,cost_free,single,2204,1,existing_trace_rescored,n1,"{""gap"": 100.88017269327707, ""gap0"": 100.88017269327707, ""raw_perf"": 0.9505542318026224}","{""gap"": 100.88017269327707, ""gap0"": 100.88017269327707, ""raw_perf"": 0.9505542318026224}",True,True,True,False,False,False,False,False,visible_configuration_match,48cdc2551e5d22f26d67530ee310f433de1a3931c71fe3643c3ab27576d626d4,../deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/expgym/27aff4f2675c1b10c6eb2e44.json
b50ff6f062896ae4695dd367,gemini-3.8-flash-medium,expgym,tuning,hpobench:nasbench101:C,cost_free,single,2208,2,existing_trace_rescored,n1,"{""gap"": 100.01772072491956, ""gap0"": 100.01772072491956, ""raw_perf"": 0.9456797440846761}","{""gap"": 100.01772072491956, ""gap0"": 100.01772072491956, ""raw_perf"": 0.9456797440846761}",True,True,True,False,False,False,False,False,visible_configuration_match,5557aaa433d82fb5e048d7bd67c79d576807272c427d4dafd36735d17bf982b0,../deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/expgym/b50ff6f062896ae4695dd367.json
844b39d0eeaa862ab08f4ab6,gemini-3.8-flash-medium,expgym,tuning,hpobench:nasbench201:cifar10-valid,cost_free,single,2200,0,existing_trace_rescored,n1,"{""gap"": 100.0, ""gap0"": 100.0, ""raw_perf"": 0.9160666665039063}","{""gap"": 100.0, ""gap0"": 100.0, ""raw_perf"": 0.9160666665039063}",True,True,True,False,False,False,False,False,visible_configuration_match,4a5c60632862ffc3d2e7dea5edc962cf5cbd59d1f17a08a1372a2ebd33acc46d,../deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/expgym/844b39d0eeaa862ab08f4ab6.json
2c5c6e5fd2be3808b9206c57,gemini-3.8-flash-medium,expgym,tuning,hpobench:nasbench201:cifar10-valid,cost_free,single,2204,1,existing_trace_rescored,n1,"{""gap"": 100.0, ""gap0"": 100.0, ""raw_perf"": 0.9160666665039063}","{""gap"": 100.0, ""gap0"": 100.0, ""raw_perf"": 0.9160666665039063}",True,True,True,False,False,False,False,False,visible_configuration_match,6e9a0771cc7d6a7344570d8f3dd33e021c30bf4dddd0095682d2295b66003dff,../deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/expgym/2c5c6e5fd2be3808b9206c57.json
cc1194762f4de9fea8c43a51,gemini-3.8-flash-medium,expgym,tuning,hpobench:nasbench201:cifar10-valid,cost_free,single,2208,2,existing_trace_rescored,n1,"{""gap"": 100.0, ""gap0"": 100.0, ""raw_perf"": 0.9160666665039063}","{""gap"": 100.0, ""gap0"": 100.0, ""raw_perf"": 0.9160666665039063}",True,True,True,False,False,False,False,False,visible_configuration_match,575e788fd6eb775b86fc3acd1559c2fcd5f9641b1e95a55bf513bfccbcb3f9e0,../deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/expgym/cc1194762f4de9fea8c43a51.json
f34289e9490c9185161406e5,gemini-3.8-flash-medium,expgym,tuning,hpobench:nasbench201:cifar100,cost_free,single,2200,0,existing_trace_rescored,n1,"{""gap"": 100.0, ""gap0"": 100.0, ""raw_perf"": 0.7350333333333333}","{""gap"": 100.0, ""gap0"": 100.0, ""raw_perf"": 0.7350333333333333}",True,True,True,False,False,False,False,False,visible_configuration_match,ac53ee7dd2d232b9f224f7ef79e7e080ea8d0e0f2532f8bc1579b6b00e320af9,../deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/expgym/f34289e9490c9185161406e5.json
e9774de36a06ced5c37732ba,gemini-3.8-flash-medium,expgym,tuning,hpobench:nasbench201:cifar100,cost_free,single,2204,1,existing_trace_rescored,n1,"{""gap"": 100.0, ""gap0"": 100.0, ""raw_perf"": 0.7350333333333333}","{""gap"": 100.0, ""gap0"": 100.0, ""raw_perf"": 0.7350333333333333}",True,True,True,False,False,False,False,False,visible_configuration_match,8dc4ed6f07915780ddb29d41cf1544b1d26359b41995b20570349d55a03a6cba,../deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/expgym/e9774de36a06ced5c37732ba.json
9a510611025f5d7d84a78ebc,gemini-3.8-flash-medium,expgym,tuning,hpobench:nasbench201:cifar100,cost_free,single,2208,2,existing_trace_rescored,n1,"{""gap"": 100.0, ""gap0"": 100.0, ""raw_perf"": 0.7350333333333333}","{""gap"": 100.0, ""gap0"": 100.0, ""raw_perf"": 0.7350333333333333}",True,True,True,False,False,False,False,False,visible_configuration_match,266077cc1e8548cc4a1499464fde5c3cf84a34059ea982b0c8cdb604c0835a23,../deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/expgym/9a510611025f5d7d84a78ebc.json
0662569d1a6ba668acea0867,gemini-3.8-flash-medium,expgym,tuning,hpobench:nasbench201:imagenet16-120,cost_free,single,2200,0,existing_trace_rescored,n1,"{""gap"": 93.05488447841078, ""gap0"": 93.05488447841078, ""raw_perf"": 0.45927777764214406}","{""gap"": 93.05488447841078, ""gap0"": 93.05488447841078, ""raw_perf"": 0.45927777764214406}",True,True,True,False,False,False,False,False,visible_configuration_match,abaa6fc57b94adca9def3c8b19d4594567749a65a5a7bad0e9fba2f629daa39e,../deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/expgym/0662569d1a6ba668acea0867.json
c71745d0d87583b63e93ffa4,gemini-3.8-flash-medium,expgym,tuning,hpobench:nasbench201:imagenet16-120,cost_free,single,2204,1,existing_trace_rescored,n1,"{""gap"": 99.32653407183867, ""gap0"": 99.32653407183867, ""raw_perf"": 0.46755555548773864}","{""gap"": 99.32653407183867, ""gap0"": 99.32653407183867, ""raw_perf"": 0.46755555548773864}",True,True,True,False,False,False,False,False,visible_configuration_match,728e74bd6b058c2f89877eb1a92ce65cbd07e20deeb7e930b0a90ee6bb7c5c7f,../deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/expgym/c71745d0d87583b63e93ffa4.json
5a00927c34ee6f193d120067,gemini-3.8-flash-medium,expgym,tuning,hpobench:nasbench201:imagenet16-120,cost_free,single,2208,2,existing_trace_rescored,n1,"{""gap"": 100.0, ""gap0"": 100.0, ""raw_perf"": 0.4684444446478949}","{""gap"": 100.0, ""gap0"": 100.0, ""raw_perf"": 0.4684444446478949}",True,True,True,False,False,False,False,False,visible_configuration_match,b909636bfacde9e51c7880dae74029bd618f6dfcc0a45825ec19a0be6e3ede27,../deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/expgym/5a00927c34ee6f193d120067.json
eaedd2e348b3a9a9afdb54ea,gemini-3.8-flash-medium,expgym,tuning,hpobench:paramnet:adult:steps,cost_free,single,2200,0,existing_trace_rescored,n1,"{""gap"": 97.5947356494067, ""gap0"": 97.5947356494067, ""raw_perf"": 0.852740740812763}","{""gap"": 97.5947356494067, ""gap0"": 97.5947356494067, ""raw_perf"": 0.852740740812763}",True,True,True,False,False,False,False,False,legacy_best_visible_fallback,d85d1bad440651ac836c7ae123af6851c7cc5d4c04bf8f5814d5f321fa4f6e94,../deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/expgym/eaedd2e348b3a9a9afdb54ea.json
782b456a9359ae9ad97536c7,gemini-3.8-flash-medium,expgym,tuning,hpobench:paramnet:adult:steps,cost_free,single,2204,1,existing_trace_rescored,n1,"{""gap"": 93.48104568871592, ""gap0"": 93.48104568871592, ""raw_perf"": 0.8510462949499488}","{""gap"": 93.48104568871592, ""gap0"": 93.48104568871592, ""raw_perf"": 0.8510462949499488}",True,True,True,False,False,False,False,False,legacy_best_visible_fallback,53a14f6bc6cb6ecd3eaee217430910c161d9adc00eedfd9cc49047695989712a,../deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/expgym/782b456a9359ae9ad97536c7.json
9e222da86eebda2a5fd3c3a1,gemini-3.8-flash-medium,expgym,tuning,hpobench:paramnet:adult:steps,cost_free,single,2208,2,existing_trace_rescored,n1,"{""gap"": 97.5947356494067, ""gap0"": 97.5947356494067, ""raw_perf"": 0.852740740812763}","{""gap"": 97.5947356494067, ""gap0"": 97.5947356494067, ""raw_perf"": 0.852740740812763}",True,True,True,False,False,False,False,False,legacy_best_visible_fallback,ee0f8b3d04f39107ca94a9d1bac1db3b38e3ce41161fd5d719c078deeaf160ce,/lustrefs/users/chufan.shi/codex_space_tn/gemini_openrouter_20260917/runs/main/invocations/job_c446a197be20ed0283f4eb789899d0ffa2570049eeefc5329be03c7c366a835c/result/gemini-3.8-flash-medium-openrouter_cost_free/traces-v2/tuning_hpobench_paramnet_adult_steps_r0_s2208.json
98625201be0234298da43943,gemini-3.8-flash-medium,expgym,tuning,hpobench:paramnet:higgs:steps,cost_free,single,2200,0,existing_trace_rescored,n1,"{""gap"": 96.21589963573545, ""gap0"": 96.21589963573545, ""raw_perf"": 0.71777214463594}","{""gap"": 96.21589963573545, ""gap0"": 96.21589963573545, ""raw_perf"": 0.71777214463594}",True,True,True,False,False,False,False,False,legacy_best_visible_fallback,014e5b99f88ad8e087aa7f58a70650d2bf3a2a2173444083724fd844a761b23e,../deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/expgym/98625201be0234298da43943.json
620c7d66e3a36aff9f84aac1,gemini-3.8-flash-medium,expgym,tuning,hpobench:paramnet:higgs:steps,cost_free,single,2204,1,existing_trace_rescored,n1,"{""gap"": 95.07642703730104, ""gap0"": 95.07642703730104, ""raw_perf"": 0.7167804453656682}","{""gap"": 95.07642703730104, ""gap0"": 95.07642703730104, ""raw_perf"": 0.7167804453656682}",True,True,True,False,False,False,False,False,legacy_best_visible_fallback,c7c6df7ee3b3eeda0416c9283b57c6727cec8810847ab8cf90be850ddc54d419,../deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/expgym/620c7d66e3a36aff9f84aac1.json
3613d41f36510bd99efc3d22,gemini-3.8-flash-medium,expgym,tuning,hpobench:paramnet:higgs:steps,cost_free,single,2208,2,existing_trace_rescored,n1,"{""gap"": 97.11157379882587, ""gap0"": 97.11157379882587, ""raw_perf"": 0.7185516626473063}","{""gap"": 97.11157379882587, ""gap0"": 97.11157379882587, ""raw_perf"": 0.7185516626473063}",True,True,True,False,False,False,False,False,legacy_best_visible_fallback,a88a93a850f4e20380211af3bf596ef56ce3fcfb9ef90376a8cfb7cca793cf7b,../deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/expgym/3613d41f36510bd99efc3d22.json
5bb43c7f1b80d0a5315a4688,gemini-3.8-flash-medium,expgym,tuning,hpobench:paramnet:letter:steps,cost_free,single,2200,0,existing_trace_rescored,n1,"{""gap"": 96.09271329060347, ""gap0"": 96.09271329060347, ""raw_perf"": 0.9446178188506212}","{""gap"": 96.09271329060347, ""gap0"": 96.09271329060347, ""raw_perf"": 0.9446178188506212}",True,True,True,False,False,False,False,False,legacy_best_visible_fallback,0ee3f9d640dc2829e50e945a4f339d86f67243a3723c0303221ea76a6389bd54,../deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/expgym/5bb43c7f1b80d0a5315a4688.json
7204323aa68a91364c6c8ccc,gemini-3.8-flash-medium,expgym,tuning,hpobench:paramnet:letter:steps,cost_free,single,2204,1,existing_trace_rescored,n1,"{""gap"": 96.57520058101252, ""gap0"": 96.57520058101252, ""raw_perf"": 0.9471506086451498}","{""gap"": 96.57520058101252, ""gap0"": 96.57520058101252, ""raw_perf"": 0.9471506086451498}",True,True,True,False,False,False,False,False,legacy_best_visible_fallback,7ba5ca30e1d0b30f79346c28e113e39f764de5331cad6b28b6e3e73eb1afaf21,../deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/expgym/7204323aa68a91364c6c8ccc.json
c0da4ad1d602af86026cd970,gemini-3.8-flash-medium,expgym,tuning,hpobench:paramnet:letter:steps,cost_free,single,2208,2,existing_trace_rescored,n1,"{""gap"": 94.22738215682632, ""gap0"": 94.22738215682632, ""raw_perf"": 0.9348258683620563}","{""gap"": 94.22738215682632, ""gap0"": 94.22738215682632, ""raw_perf"": 0.9348258683620563}",True,True,True,False,False,False,False,False,legacy_best_visible_fallback,5b7624e8efb142041ed323e8b436d95b64b3675cb7f31ce491acf0555f79081b,/lustrefs/users/chufan.shi/codex_space_tn/gemini_openrouter_20260917/runs/main/invocations/job_b15763a8d3917d7a3c9a51c87c3fb6cddea2fbadcce870c96a87c9238c514a00/result/gemini-3.8-flash-medium-openrouter_cost_free/traces-v2/tuning_hpobench_paramnet_letter_steps_r0_s2208.json
36a27b0ad4e3e0961b736531,gemini-3.8-flash-medium,expgym,tuning,hpobench:nasbench101:A,cost_moderate,single,2200,0,existing_trace_rescored,n1,"{""gap"": 98.79921043743096, ""gap0"": 98.79921043743096, ""raw_perf"": 0.9376335342725118}","{""gap"": 98.79921043743096, ""gap0"": 98.79921043743096, ""raw_perf"": 0.9376335342725118}",True,True,True,False,False,False,False,False,visible_configuration_match,b51fb676daf4490a6687b2bc58319ee0e8acd37bea37c76c3b8513058e969326,../deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/expgym/36a27b0ad4e3e0961b736531.json
9fdbe9e576ebcc6a547331a4,gemini-3.8-flash-medium,expgym,tuning,hpobench:nasbench101:A,cost_moderate,single,2204,1,existing_trace_rescored,n1,"{""gap"": 99.44469442278952, ""gap0"": 99.44469442278952, ""raw_perf"": 0.9421741366386414}","{""gap"": 99.44469442278952, ""gap0"": 99.44469442278952, ""raw_perf"": 0.9421741366386414}",True,True,True,False,False,False,False,False,visible_configuration_match,0bac458248d0fe0f7ffe5a482da9e7f260e05f4b30ce9931838e649929c72431,../deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/expgym/9fdbe9e576ebcc6a547331a4.json
c65870837c8c633ca9fd510e,gemini-3.8-flash-medium,expgym,tuning,hpobench:nasbench101:A,cost_moderate,single,2208,2,existing_trace_rescored,n1,"{""gap"": 98.87989593560077, ""gap0"": 98.87989593560077, ""raw_perf"": 0.938201109568278}","{""gap"": 98.87989593560077, ""gap0"": 98.87989593560077, ""raw_perf"": 0.938201109568278}",True,True,True,False,False,False,False,False,visible_configuration_match,717b2265f5cc87cc2c2356308e298525c8b293604ad022728ad2178dbc7b7563,../deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/expgym/c65870837c8c633ca9fd510e.json
0ea8d9580bec4da12c72e296,gemini-3.8-flash-medium,expgym,tuning,hpobench:nasbench101:B,cost_moderate,single,2200,0,existing_trace_rescored,n1,"{""gap"": 98.71609469739805, ""gap0"": 98.71609469739805, ""raw_perf"": 0.9456797440846761}","{""gap"": 98.71609469739805, ""gap0"": 98.71609469739805, ""raw_perf"": 0.9456797440846761}",True,True,True,False,False,False,False,False,visible_configuration_match,b6724b6b61b7d9655e798226310b6a875a84f030a6f8e0c8bc43b1ae1f6f82fc,../deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/expgym/0ea8d9580bec4da12c72e296.json
1f5f678bd8a99fb7946237a6,gemini-3.8-flash-medium,expgym,tuning,hpobench:nasbench101:B,cost_moderate,single,2204,1,existing_trace_rescored,n1,"{""gap"": 97.1570807519477, ""gap0"": 97.1570807519477, ""raw_perf"": 0.9417067368825277}","{""gap"": 97.1570807519477, ""gap0"": 97.1570807519477, ""raw_perf"": 0.9417067368825277}",True,True,True,False,False,False,False,False,visible_configuration_match,8f23c07ddb9a1509c8529d898c2ab5576fe27a04a4beab55bb0fa8739e55f8ac,../deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/expgym/1f5f678bd8a99fb7946237a6.json
8b2c956f1af3ddd252c3e129,gemini-3.8-flash-medium,expgym,tuning,hpobench:nasbench101:B,cost_moderate,single,2208,2,existing_trace_rescored,n1,"{""gap"": 96.60683228098237, ""gap0"": 96.60683228098237, ""raw_perf"": 0.9403044780095419}","{""gap"": 96.60683228098237, ""gap0"": 96.60683228098237, ""raw_perf"": 0.9403044780095419}",True,True,True,False,False,False,False,False,visible_configuration_match,e296b4f0042ebd6f5b6f99aa6091874e13d33ad3c3d26b71f66c4fde8ffc6111,/lustrefs/users/chufan.shi/codex_space_tn/gemini_openrouter_20260917/runs/main/invocations/job_f97669399b84cd15ba793dc991c943f438a0fa95fe0f14e67cc086b2661a5276/result/gemini-3.8-flash-medium-openrouter_cost_moderate/traces-v2/tuning_hpobench_nasbench101_B_r0_s2208.json
