slot_id,model,task,regime,strategy,seed,outer_repeat,metric,state,historical_score,existing_trace_rescored,new_runtime_score,extraction_delta,runtime_delta,old_result_sha256,new_result_sha256,new_job_id,reason
50b6fc6a1762af007389b115,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_moderate,cached,2208,2,raw_perf_mi,verified_complete,0.9399038503567377,0.9399038503567377,0.9404964645703634,0.0,0.000592614213625664,bc6d890a3e0df4300baf3a401770b7be28c4ab87a6aefe5d5a920e01ab95102d,439c892f247adcbd419265ade8c534cbcaa07a7ae1e75b5b8f99b4e7b8546981,job_914b10aa99d75a0abd03cabd7f8dc3a8c9e2b9f934f7d6837bdc556a833589e1,paired control migration from Sub2 Gemini to fixed OpenRouter provider
50b6fc6a1762af007389b115,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_moderate,cached,2208,2,raw_perf_bon,verified_complete,0.9418736696243286,0.9418736696243286,0.9445112148920695,0.0,0.0026375452677408484,bc6d890a3e0df4300baf3a401770b7be28c4ab87a6aefe5d5a920e01ab95102d,439c892f247adcbd419265ade8c534cbcaa07a7ae1e75b5b8f99b4e7b8546981,job_914b10aa99d75a0abd03cabd7f8dc3a8c9e2b9f934f7d6837bdc556a833589e1,paired control migration from Sub2 Gemini to fixed OpenRouter provider
50b6fc6a1762af007389b115,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_moderate,cached,2208,2,gap_mi,verified_complete,99.12195454843291,99.12195454843291,99.20619953479078,0.0,0.08424498635787359,bc6d890a3e0df4300baf3a401770b7be28c4ab87a6aefe5d5a920e01ab95102d,439c892f247adcbd419265ade8c534cbcaa07a7ae1e75b5b8f99b4e7b8546981,job_914b10aa99d75a0abd03cabd7f8dc3a8c9e2b9f934f7d6837bdc556a833589e1,paired control migration from Sub2 Gemini to fixed OpenRouter provider
50b6fc6a1762af007389b115,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_moderate,cached,2208,2,gap_bon,verified_complete,99.40198056453272,99.40198056453272,99.77692932544704,0.0,0.3749487609143216,bc6d890a3e0df4300baf3a401770b7be28c4ab87a6aefe5d5a920e01ab95102d,439c892f247adcbd419265ade8c534cbcaa07a7ae1e75b5b8f99b4e7b8546981,job_914b10aa99d75a0abd03cabd7f8dc3a8c9e2b9f934f7d6837bdc556a833589e1,paired control migration from Sub2 Gemini to fixed OpenRouter provider
50b6fc6a1762af007389b115,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_moderate,cached,2208,2,gap0_mi,verified_complete,99.12195454843291,99.12195454843291,99.20619953479078,0.0,0.08424498635787359,bc6d890a3e0df4300baf3a401770b7be28c4ab87a6aefe5d5a920e01ab95102d,439c892f247adcbd419265ade8c534cbcaa07a7ae1e75b5b8f99b4e7b8546981,job_914b10aa99d75a0abd03cabd7f8dc3a8c9e2b9f934f7d6837bdc556a833589e1,paired control migration from Sub2 Gemini to fixed OpenRouter provider
50b6fc6a1762af007389b115,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_moderate,cached,2208,2,gap0_bon,verified_complete,99.40198056453272,99.40198056453272,99.77692932544704,0.0,0.3749487609143216,bc6d890a3e0df4300baf3a401770b7be28c4ab87a6aefe5d5a920e01ab95102d,439c892f247adcbd419265ade8c534cbcaa07a7ae1e75b5b8f99b4e7b8546981,job_914b10aa99d75a0abd03cabd7f8dc3a8c9e2b9f934f7d6837bdc556a833589e1,paired control migration from Sub2 Gemini to fixed OpenRouter provider
524d5cc2fa9bb05e02f85fbf,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_moderate,naive,2200,0,raw_perf_mi,verified_complete,0.9424829731384914,0.9424829731384914,0.941723421216011,0.0,-0.0007595519224803393,6cec5d86a459961e4f1d8c9148b0d8ff6de25268baff6ed322a1b64241ef3638,113e3c035c0542076ae9909ca04b209532ceffdc16f569a8728e7233e3bb01da,job_4acc883c17d75dd3494ac141ae4640418cb3d47eee09f3327c7841cc60db22ce,paired control migration from Sub2 Gemini to fixed OpenRouter provider
524d5cc2fa9bb05e02f85fbf,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_moderate,naive,2200,0,raw_perf_bon,verified_complete,0.9456797440846761,0.9456797440846761,0.943709929784139,0.0,-0.0019698143005371094,6cec5d86a459961e4f1d8c9148b0d8ff6de25268baff6ed322a1b64241ef3638,113e3c035c0542076ae9909ca04b209532ceffdc16f569a8728e7233e3bb01da,job_4acc883c17d75dd3494ac141ae4640418cb3d47eee09f3327c7841cc60db22ce,paired control migration from Sub2 Gemini to fixed OpenRouter provider
524d5cc2fa9bb05e02f85fbf,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_moderate,naive,2200,0,gap_mi,verified_complete,99.4885980722776,99.4885980722776,99.38062151708164,0.0,-0.10797655519596105,6cec5d86a459961e4f1d8c9148b0d8ff6de25268baff6ed322a1b64241ef3638,113e3c035c0542076ae9909ca04b209532ceffdc16f569a8728e7233e3bb01da,job_4acc883c17d75dd3494ac141ae4640418cb3d47eee09f3327c7841cc60db22ce,paired control migration from Sub2 Gemini to fixed OpenRouter provider
524d5cc2fa9bb05e02f85fbf,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_moderate,naive,2200,0,gap_bon,verified_complete,99.9430453645607,99.9430453645607,99.66302005456845,0.0,-0.2800253099922543,6cec5d86a459961e4f1d8c9148b0d8ff6de25268baff6ed322a1b64241ef3638,113e3c035c0542076ae9909ca04b209532ceffdc16f569a8728e7233e3bb01da,job_4acc883c17d75dd3494ac141ae4640418cb3d47eee09f3327c7841cc60db22ce,paired control migration from Sub2 Gemini to fixed OpenRouter provider
524d5cc2fa9bb05e02f85fbf,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_moderate,naive,2200,0,gap0_mi,verified_complete,99.4885980722776,99.4885980722776,99.38062151708164,0.0,-0.10797655519596105,6cec5d86a459961e4f1d8c9148b0d8ff6de25268baff6ed322a1b64241ef3638,113e3c035c0542076ae9909ca04b209532ceffdc16f569a8728e7233e3bb01da,job_4acc883c17d75dd3494ac141ae4640418cb3d47eee09f3327c7841cc60db22ce,paired control migration from Sub2 Gemini to fixed OpenRouter provider
524d5cc2fa9bb05e02f85fbf,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_moderate,naive,2200,0,gap0_bon,verified_complete,99.9430453645607,99.9430453645607,99.66302005456845,0.0,-0.2800253099922543,6cec5d86a459961e4f1d8c9148b0d8ff6de25268baff6ed322a1b64241ef3638,113e3c035c0542076ae9909ca04b209532ceffdc16f569a8728e7233e3bb01da,job_4acc883c17d75dd3494ac141ae4640418cb3d47eee09f3327c7841cc60db22ce,paired control migration from Sub2 Gemini to fixed OpenRouter provider
53b6160823ad9aad84fea5f0,gemini-3.8-flash-medium,hpobench:nasbench101:C,cost_tight,poolact,2204,1,raw_perf_mi,verified_complete,0.9400958120822906,0.9400958120822906,0.9400457392136256,0.0,-5.0072868665096415e-05,084fa942c7fd3abff173d01a1fe4e70c488175a24db16ada842d7de7eb38e1a8,98d95a77f741c5c37631209bca7a721cfd8d0cb277dccec125720fac38771bda,job_41ac4aee545eb40d68f8b91e5e5f957e515d1fffc307aaa31b2f018b31c40715,entire legacy graph protocol cohort; includes no-observed-collision slots
53b6160823ad9aad84fea5f0,gemini-3.8-flash-medium,hpobench:nasbench101:C,cost_tight,poolact,2204,1,raw_perf_bon,verified_complete,0.9441773295402527,0.9441773295402527,0.9425414005915324,0.0,-0.0016359289487203332,084fa942c7fd3abff173d01a1fe4e70c488175a24db16ada842d7de7eb38e1a8,98d95a77f741c5c37631209bca7a721cfd8d0cb277dccec125720fac38771bda,job_41ac4aee545eb40d68f8b91e5e5f957e515d1fffc307aaa31b2f018b31c40715,entire legacy graph protocol cohort; includes no-observed-collision slots
53b6160823ad9aad84fea5f0,gemini-3.8-flash-medium,hpobench:nasbench101:C,cost_tight,poolact,2204,1,gap_mi,verified_complete,99.02974549033206,99.02974549033206,99.02088600670211,0.0,-0.008859483629947817,084fa942c7fd3abff173d01a1fe4e70c488175a24db16ada842d7de7eb38e1a8,98d95a77f741c5c37631209bca7a721cfd8d0cb277dccec125720fac38771bda,job_41ac4aee545eb40d68f8b91e5e5f957e515d1fffc307aaa31b2f018b31c40715,entire legacy graph protocol cohort; includes no-observed-collision slots
53b6160823ad9aad84fea5f0,gemini-3.8-flash-medium,hpobench:nasbench101:C,cost_tight,poolact,2204,1,gap_bon,verified_complete,99.75189578984866,99.75189578984866,99.46244790864417,0.0,-0.28944788120449516,084fa942c7fd3abff173d01a1fe4e70c488175a24db16ada842d7de7eb38e1a8,98d95a77f741c5c37631209bca7a721cfd8d0cb277dccec125720fac38771bda,job_41ac4aee545eb40d68f8b91e5e5f957e515d1fffc307aaa31b2f018b31c40715,entire legacy graph protocol cohort; includes no-observed-collision slots
53b6160823ad9aad84fea5f0,gemini-3.8-flash-medium,hpobench:nasbench101:C,cost_tight,poolact,2204,1,gap0_mi,verified_complete,99.02974549033206,99.02974549033206,99.02088600670211,0.0,-0.008859483629947817,084fa942c7fd3abff173d01a1fe4e70c488175a24db16ada842d7de7eb38e1a8,98d95a77f741c5c37631209bca7a721cfd8d0cb277dccec125720fac38771bda,job_41ac4aee545eb40d68f8b91e5e5f957e515d1fffc307aaa31b2f018b31c40715,entire legacy graph protocol cohort; includes no-observed-collision slots
53b6160823ad9aad84fea5f0,gemini-3.8-flash-medium,hpobench:nasbench101:C,cost_tight,poolact,2204,1,gap0_bon,verified_complete,99.75189578984866,99.75189578984866,99.46244790864417,0.0,-0.28944788120449516,084fa942c7fd3abff173d01a1fe4e70c488175a24db16ada842d7de7eb38e1a8,98d95a77f741c5c37631209bca7a721cfd8d0cb277dccec125720fac38771bda,job_41ac4aee545eb40d68f8b91e5e5f957e515d1fffc307aaa31b2f018b31c40715,entire legacy graph protocol cohort; includes no-observed-collision slots
556f31acc1fc193f770039d1,glm-5.3,hpobench:nasbench101:A,cost_moderate,poolact,2208,2,raw_perf_mi,verified_complete,0.9433593799670538,0.9433593799670538,0.940863718589147,0.0,-0.0024956613779067993,3d6cbb7398c1bc92dd41d2acd81da0ed98078c97c436b5a5c62822ecf437ab5f,263d431b5344ca71c78e1ec66244e80b84eafff22e362bc2c2db8f69972623e7,job_fe22ea56c890202390377b2e0bff8f303641b760ef5459f7d91fabecc0e65245,entire legacy graph protocol cohort; includes no-observed-collision slots
556f31acc1fc193f770039d1,glm-5.3,hpobench:nasbench101:A,cost_moderate,poolact,2208,2,raw_perf_bon,verified_complete,0.944411059220632,0.944411059220632,0.9412393172581991,0.0,-0.0031717419624328613,3d6cbb7398c1bc92dd41d2acd81da0ed98078c97c436b5a5c62822ecf437ab5f,263d431b5344ca71c78e1ec66244e80b84eafff22e362bc2c2db8f69972623e7,job_fe22ea56c890202390377b2e0bff8f303641b760ef5459f7d91fabecc0e65245,entire legacy graph protocol cohort; includes no-observed-collision slots
556f31acc1fc193f770039d1,glm-5.3,hpobench:nasbench101:A,cost_moderate,poolact,2208,2,gap_mi,verified_complete,99.61318651382796,99.61318651382796,99.25840771524096,0.0,-0.3547787985869917,3d6cbb7398c1bc92dd41d2acd81da0ed98078c97c436b5a5c62822ecf437ab5f,263d431b5344ca71c78e1ec66244e80b84eafff22e362bc2c2db8f69972623e7,job_fe22ea56c890202390377b2e0bff8f303641b760ef5459f7d91fabecc0e65245,entire legacy graph protocol cohort; includes no-observed-collision slots
556f31acc1fc193f770039d1,glm-5.3,hpobench:nasbench101:A,cost_moderate,poolact,2208,2,gap_bon,verified_complete,99.76269137269477,99.76269137269477,99.31180215638463,0.0,-0.450889216310145,3d6cbb7398c1bc92dd41d2acd81da0ed98078c97c436b5a5c62822ecf437ab5f,263d431b5344ca71c78e1ec66244e80b84eafff22e362bc2c2db8f69972623e7,job_fe22ea56c890202390377b2e0bff8f303641b760ef5459f7d91fabecc0e65245,entire legacy graph protocol cohort; includes no-observed-collision slots
556f31acc1fc193f770039d1,glm-5.3,hpobench:nasbench101:A,cost_moderate,poolact,2208,2,gap0_mi,verified_complete,99.61318651382796,99.61318651382796,99.25840771524096,0.0,-0.3547787985869917,3d6cbb7398c1bc92dd41d2acd81da0ed98078c97c436b5a5c62822ecf437ab5f,263d431b5344ca71c78e1ec66244e80b84eafff22e362bc2c2db8f69972623e7,job_fe22ea56c890202390377b2e0bff8f303641b760ef5459f7d91fabecc0e65245,entire legacy graph protocol cohort; includes no-observed-collision slots
556f31acc1fc193f770039d1,glm-5.3,hpobench:nasbench101:A,cost_moderate,poolact,2208,2,gap0_bon,verified_complete,99.76269137269477,99.76269137269477,99.31180215638463,0.0,-0.450889216310145,3d6cbb7398c1bc92dd41d2acd81da0ed98078c97c436b5a5c62822ecf437ab5f,263d431b5344ca71c78e1ec66244e80b84eafff22e362bc2c2db8f69972623e7,job_fe22ea56c890202390377b2e0bff8f303641b760ef5459f7d91fabecc0e65245,entire legacy graph protocol cohort; includes no-observed-collision slots
5631b49a6192c186a682d366,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_tight,cached,2200,0,raw_perf_mi,verified_complete,0.9250467369953792,0.9250467369953792,0.9119925250609716,0.0,-0.013054211934407589,98ac5d97d8ff71a9f4ab7f2f7a0d5f36d955af5c9d9da5dd65deea37dcfe20fc,63682e83d8d44753c4d7d2e2f91e5566c8b7c15cf38f39726d1e3bb65fd3c046,job_ea417659710a9110820eeff34a0b066c5e0d6bb54ad1036a810060884813d03a,paired control migration from Sub2 Gemini to fixed OpenRouter provider
5631b49a6192c186a682d366,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_tight,cached,2200,0,raw_perf_bon,verified_complete,0.9336271286010742,0.9336271286010742,0.9376669327418009,0.0,0.004039804140726688,98ac5d97d8ff71a9f4ab7f2f7a0d5f36d955af5c9d9da5dd65deea37dcfe20fc,63682e83d8d44753c4d7d2e2f91e5566c8b7c15cf38f39726d1e3bb65fd3c046,job_ea417659710a9110820eeff34a0b066c5e0d6bb54ad1036a810060884813d03a,paired control migration from Sub2 Gemini to fixed OpenRouter provider
5631b49a6192c186a682d366,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_tight,cached,2200,0,gap_mi,verified_complete,97.00989364326531,97.00989364326531,95.15413000978967,0.0,-1.8557636334756467,98ac5d97d8ff71a9f4ab7f2f7a0d5f36d955af5c9d9da5dd65deea37dcfe20fc,63682e83d8d44753c4d7d2e2f91e5566c8b7c15cf38f39726d1e3bb65fd3c046,job_ea417659710a9110820eeff34a0b066c5e0d6bb54ad1036a810060884813d03a,paired control migration from Sub2 Gemini to fixed OpenRouter provider
5631b49a6192c186a682d366,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_tight,cached,2200,0,gap_bon,verified_complete,98.2296669074682,98.2296669074682,98.80395830463519,0.0,0.5742913971669878,98ac5d97d8ff71a9f4ab7f2f7a0d5f36d955af5c9d9da5dd65deea37dcfe20fc,63682e83d8d44753c4d7d2e2f91e5566c8b7c15cf38f39726d1e3bb65fd3c046,job_ea417659710a9110820eeff34a0b066c5e0d6bb54ad1036a810060884813d03a,paired control migration from Sub2 Gemini to fixed OpenRouter provider
5631b49a6192c186a682d366,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_tight,cached,2200,0,gap0_mi,verified_complete,97.00989364326531,97.00989364326531,95.15413000978967,0.0,-1.8557636334756467,98ac5d97d8ff71a9f4ab7f2f7a0d5f36d955af5c9d9da5dd65deea37dcfe20fc,63682e83d8d44753c4d7d2e2f91e5566c8b7c15cf38f39726d1e3bb65fd3c046,job_ea417659710a9110820eeff34a0b066c5e0d6bb54ad1036a810060884813d03a,paired control migration from Sub2 Gemini to fixed OpenRouter provider
5631b49a6192c186a682d366,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_tight,cached,2200,0,gap0_bon,verified_complete,98.2296669074682,98.2296669074682,98.80395830463519,0.0,0.5742913971669878,98ac5d97d8ff71a9f4ab7f2f7a0d5f36d955af5c9d9da5dd65deea37dcfe20fc,63682e83d8d44753c4d7d2e2f91e5566c8b7c15cf38f39726d1e3bb65fd3c046,job_ea417659710a9110820eeff34a0b066c5e0d6bb54ad1036a810060884813d03a,paired control migration from Sub2 Gemini to fixed OpenRouter provider
569a032dff113380523e9851,gemini-3.8-flash-medium,hpobench:nasbench101:B,cost_tight,cached,2200,0,raw_perf_mi,verified_complete,0.9377337048451106,0.9377337048451106,0.9386768788099289,0.0,0.0009431739648182447,520855bb05de9f5d2706f53c5c124a6a1c2d36b2983a2a52150871e69a688e15,c55e25d9d9ae1eea6e1f528fa66f61b099092ef357442070da8e16c50f295b6e,job_258904bf32cdc1ad9531c8db6e0b71cb93de274ffe52383d6fcd3b20811d8f1b,paired control migration from Sub2 Gemini to fixed OpenRouter provider
569a032dff113380523e9851,gemini-3.8-flash-medium,hpobench:nasbench101:B,cost_tight,cached,2200,0,raw_perf_bon,verified_complete,0.9412393172581991,0.9412393172581991,0.9412393172581991,0.0,0.0,520855bb05de9f5d2706f53c5c124a6a1c2d36b2983a2a52150871e69a688e15,c55e25d9d9ae1eea6e1f528fa66f61b099092ef357442070da8e16c50f295b6e,job_258904bf32cdc1ad9531c8db6e0b71cb93de274ffe52383d6fcd3b20811d8f1b,paired control migration from Sub2 Gemini to fixed OpenRouter provider
569a032dff113380523e9851,gemini-3.8-flash-medium,hpobench:nasbench101:B,cost_tight,cached,2200,0,gap_mi,verified_complete,95.59805706110093,95.59805706110093,95.9681599301172,0.0,0.37010286901626444,520855bb05de9f5d2706f53c5c124a6a1c2d36b2983a2a52150871e69a688e15,c55e25d9d9ae1eea6e1f528fa66f61b099092ef357442070da8e16c50f295b6e,job_258904bf32cdc1ad9531c8db6e0b71cb93de274ffe52383d6fcd3b20811d8f1b,paired control migration from Sub2 Gemini to fixed OpenRouter provider
569a032dff113380523e9851,gemini-3.8-flash-medium,hpobench:nasbench101:B,cost_tight,cached,2200,0,gap_bon,verified_complete,96.97366459495926,96.97366459495926,96.97366459495926,0.0,0.0,520855bb05de9f5d2706f53c5c124a6a1c2d36b2983a2a52150871e69a688e15,c55e25d9d9ae1eea6e1f528fa66f61b099092ef357442070da8e16c50f295b6e,job_258904bf32cdc1ad9531c8db6e0b71cb93de274ffe52383d6fcd3b20811d8f1b,paired control migration from Sub2 Gemini to fixed OpenRouter provider
569a032dff113380523e9851,gemini-3.8-flash-medium,hpobench:nasbench101:B,cost_tight,cached,2200,0,gap0_mi,verified_complete,95.59805706110093,95.59805706110093,95.9681599301172,0.0,0.37010286901626444,520855bb05de9f5d2706f53c5c124a6a1c2d36b2983a2a52150871e69a688e15,c55e25d9d9ae1eea6e1f528fa66f61b099092ef357442070da8e16c50f295b6e,job_258904bf32cdc1ad9531c8db6e0b71cb93de274ffe52383d6fcd3b20811d8f1b,paired control migration from Sub2 Gemini to fixed OpenRouter provider
569a032dff113380523e9851,gemini-3.8-flash-medium,hpobench:nasbench101:B,cost_tight,cached,2200,0,gap0_bon,verified_complete,96.97366459495926,96.97366459495926,96.97366459495926,0.0,0.0,520855bb05de9f5d2706f53c5c124a6a1c2d36b2983a2a52150871e69a688e15,c55e25d9d9ae1eea6e1f528fa66f61b099092ef357442070da8e16c50f295b6e,job_258904bf32cdc1ad9531c8db6e0b71cb93de274ffe52383d6fcd3b20811d8f1b,paired control migration from Sub2 Gemini to fixed OpenRouter provider
5e5a902a94dc4d8b880e190f,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_moderate,cached,2204,1,raw_perf_mi,verified_complete,0.9397035241127014,0.9397035241127014,0.9423160403966904,0.0,0.0026125162839889526,7b622c01522c4cfc495ccd5f0defc34fe66ce4488a678194981abcbcde9df457,ab61903f3756ac68780b6e890a1f297445e2b80bf0304938142d203075d6b90b,job_1e0b393ebd1b95d71d30f67fa092251a34820889372c80f4ec5c4fa08d4bf40a,paired control migration from Sub2 Gemini to fixed OpenRouter provider
5e5a902a94dc4d8b880e190f,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_moderate,cached,2204,1,raw_perf_bon,verified_complete,0.9421741366386414,0.9421741366386414,0.9456797440846761,0.0,0.0035056074460347864,7b622c01522c4cfc495ccd5f0defc34fe66ce4488a678194981abcbcde9df457,ab61903f3756ac68780b6e890a1f297445e2b80bf0304938142d203075d6b90b,job_1e0b393ebd1b95d71d30f67fa092251a34820889372c80f4ec5c4fa08d4bf40a,paired control migration from Sub2 Gemini to fixed OpenRouter provider
5e5a902a94dc4d8b880e190f,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_moderate,cached,2204,1,gap_mi,verified_complete,99.09347652460569,99.09347652460569,99.46486720954708,0.0,0.3713906849413888,7b622c01522c4cfc495ccd5f0defc34fe66ce4488a678194981abcbcde9df457,ab61903f3756ac68780b6e890a1f297445e2b80bf0304938142d203075d6b90b,job_1e0b393ebd1b95d71d30f67fa092251a34820889372c80f4ec5c4fa08d4bf40a,paired control migration from Sub2 Gemini to fixed OpenRouter provider
5e5a902a94dc4d8b880e190f,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_moderate,cached,2204,1,gap_bon,verified_complete,99.44469442278952,99.44469442278952,99.9430453645607,0.0,0.49835094177117867,7b622c01522c4cfc495ccd5f0defc34fe66ce4488a678194981abcbcde9df457,ab61903f3756ac68780b6e890a1f297445e2b80bf0304938142d203075d6b90b,job_1e0b393ebd1b95d71d30f67fa092251a34820889372c80f4ec5c4fa08d4bf40a,paired control migration from Sub2 Gemini to fixed OpenRouter provider
5e5a902a94dc4d8b880e190f,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_moderate,cached,2204,1,gap0_mi,verified_complete,99.09347652460569,99.09347652460569,99.46486720954708,0.0,0.3713906849413888,7b622c01522c4cfc495ccd5f0defc34fe66ce4488a678194981abcbcde9df457,ab61903f3756ac68780b6e890a1f297445e2b80bf0304938142d203075d6b90b,job_1e0b393ebd1b95d71d30f67fa092251a34820889372c80f4ec5c4fa08d4bf40a,paired control migration from Sub2 Gemini to fixed OpenRouter provider
5e5a902a94dc4d8b880e190f,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_moderate,cached,2204,1,gap0_bon,verified_complete,99.44469442278952,99.44469442278952,99.9430453645607,0.0,0.49835094177117867,7b622c01522c4cfc495ccd5f0defc34fe66ce4488a678194981abcbcde9df457,ab61903f3756ac68780b6e890a1f297445e2b80bf0304938142d203075d6b90b,job_1e0b393ebd1b95d71d30f67fa092251a34820889372c80f4ec5c4fa08d4bf40a,paired control migration from Sub2 Gemini to fixed OpenRouter provider
6088d50f8e20c4125949969a,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_moderate,naive,2204,1,raw_perf_mi,verified_complete,0.9413895606994629,0.9413895606994629,0.943709929784139,0.0,0.0023203690846761438,97b13e47451386814ab826751c73af6bca6f4d6160b604a8893b7518d2528bfd,a0a047134bbde4ade3ecd57d659aea664d1cc5b84297f6ef8a5d8cf33af958aa,job_84923be908a9211d6bce58a74a5fabbb3c34f75516d2641849b504a5f710cbed,paired control migration from Sub2 Gemini to fixed OpenRouter provider
6088d50f8e20c4125949969a,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_moderate,naive,2204,1,raw_perf_bon,verified_complete,0.9440104166666666,0.9440104166666666,0.9456797440846761,0.0,0.0016693274180095141,97b13e47451386814ab826751c73af6bca6f4d6160b604a8893b7518d2528bfd,a0a047134bbde4ade3ecd57d659aea664d1cc5b84297f6ef8a5d8cf33af958aa,job_84923be908a9211d6bce58a74a5fabbb3c34f75516d2641849b504a5f710cbed,paired control migration from Sub2 Gemini to fixed OpenRouter provider
6088d50f8e20c4125949969a,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_moderate,naive,2204,1,gap_mi,verified_complete,99.33316049772814,99.33316049772814,99.66302005456845,0.0,0.32985955684030444,97b13e47451386814ab826751c73af6bca6f4d6160b604a8893b7518d2528bfd,a0a047134bbde4ade3ecd57d659aea664d1cc5b84297f6ef8a5d8cf33af958aa,job_84923be908a9211d6bce58a74a5fabbb3c34f75516d2641849b504a5f710cbed,paired control migration from Sub2 Gemini to fixed OpenRouter provider
6088d50f8e20c4125949969a,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_moderate,naive,2204,1,gap_bon,verified_complete,99.70573673725548,99.70573673725548,99.9430453645607,0.0,0.23730862730522517,97b13e47451386814ab826751c73af6bca6f4d6160b604a8893b7518d2528bfd,a0a047134bbde4ade3ecd57d659aea664d1cc5b84297f6ef8a5d8cf33af958aa,job_84923be908a9211d6bce58a74a5fabbb3c34f75516d2641849b504a5f710cbed,paired control migration from Sub2 Gemini to fixed OpenRouter provider
6088d50f8e20c4125949969a,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_moderate,naive,2204,1,gap0_mi,verified_complete,99.33316049772814,99.33316049772814,99.66302005456845,0.0,0.32985955684030444,97b13e47451386814ab826751c73af6bca6f4d6160b604a8893b7518d2528bfd,a0a047134bbde4ade3ecd57d659aea664d1cc5b84297f6ef8a5d8cf33af958aa,job_84923be908a9211d6bce58a74a5fabbb3c34f75516d2641849b504a5f710cbed,paired control migration from Sub2 Gemini to fixed OpenRouter provider
6088d50f8e20c4125949969a,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_moderate,naive,2204,1,gap0_bon,verified_complete,99.70573673725548,99.70573673725548,99.9430453645607,0.0,0.23730862730522517,97b13e47451386814ab826751c73af6bca6f4d6160b604a8893b7518d2528bfd,a0a047134bbde4ade3ecd57d659aea664d1cc5b84297f6ef8a5d8cf33af958aa,job_84923be908a9211d6bce58a74a5fabbb3c34f75516d2641849b504a5f710cbed,paired control migration from Sub2 Gemini to fixed OpenRouter provider
63d69fa32d8353a97f55bb17,gpt-5.6-sol,hpobench:nasbench101:B,cost_tight,poolact,2204,1,raw_perf_mi,verified_complete,0.9390357881784439,0.9390357881784439,0.9353382140398026,0.0,-0.0036975741386413574,41fa7b020c68e11f3d82977e6675eace7ab14e38ea5226a012919b31be21a8cb,a5245f7a98ec54b0fd6916cfa5d971ec9900a128f846e5ead34a753621871c0d,job_f123990c40e65e2e3d1969037fbae783483285ec84a1d3245813c0b8649aae55,entire legacy graph protocol cohort; includes no-observed-collision slots
63d69fa32d8353a97f55bb17,gpt-5.6-sol,hpobench:nasbench101:B,cost_tight,poolact,2204,1,raw_perf_bon,verified_complete,0.940872053305308,0.940872053305308,0.9387687047322592,0.0,-0.0021033485730488355,41fa7b020c68e11f3d82977e6675eace7ab14e38ea5226a012919b31be21a8cb,a5245f7a98ec54b0fd6916cfa5d971ec9900a128f846e5ead34a753621871c0d,job_f123990c40e65e2e3d1969037fbae783483285ec84a1d3245813c0b8649aae55,entire legacy graph protocol cohort; includes no-observed-collision slots
63d69fa32d8353a97f55bb17,gpt-5.6-sol,hpobench:nasbench101:B,cost_tight,poolact,2204,1,gap_mi,verified_complete,96.10899650105647,96.10899650105647,94.65806290009013,0.0,-1.4509336009663372,41fa7b020c68e11f3d82977e6675eace7ab14e38ea5226a012919b31be21a8cb,a5245f7a98ec54b0fd6916cfa5d971ec9900a128f846e5ead34a753621871c0d,job_f123990c40e65e2e3d1969037fbae783483285ec84a1d3245813c0b8649aae55,entire legacy graph protocol cohort; includes no-observed-collision slots
63d69fa32d8353a97f55bb17,gpt-5.6-sol,hpobench:nasbench101:B,cost_tight,poolact,2204,1,gap_bon,verified_complete,96.82954967266342,96.82954967266342,96.00419255884972,0.0,-0.8253571138136948,41fa7b020c68e11f3d82977e6675eace7ab14e38ea5226a012919b31be21a8cb,a5245f7a98ec54b0fd6916cfa5d971ec9900a128f846e5ead34a753621871c0d,job_f123990c40e65e2e3d1969037fbae783483285ec84a1d3245813c0b8649aae55,entire legacy graph protocol cohort; includes no-observed-collision slots
