model,regime,strategy,question_index,agent_id,feedback_attempts,feedback_visible,withheld,unique_query_attempts,unique_visible_queries,hypothesis_attempts,visible_hypotheses,invalid_payload_attempts,own_verified_correct_queries,peer_snapshot_count,peer_verified_correct_queries,peer_only_verified_correct_queries,final_matches_peer_only_verified,final_matches_peer_only_verified_nonempty,final_answer_parsed,final_answer_hypotheses,evidence_acc,label_acc,termination_reason,slot_id,source_sha256,score_version,answer_change_reason,verification_eff
gemini-3.8-flash-medium,cost_moderate,naive,8,0,10,10,0,10,10,8,8,0,7,0,0,0,0,0,1,17,0.8235294117647058,0.9411764705882353,Natural answer,27abe04a82360e4d5e11cdf0,3ae54557e1a717e63fb4c4ef35d405021a77af9a6b736c271c071d2696a8deb0,old,unchanged,0.5
gemini-3.8-flash-medium,cost_moderate,naive,8,1,9,9,0,9,9,7,7,0,6,0,0,0,0,0,0,0,0.8235294117647058,1.0,Natural answer,27abe04a82360e4d5e11cdf0,3ae54557e1a717e63fb4c4ef35d405021a77af9a6b736c271c071d2696a8deb0,old,unchanged,0.42857142857142855
gemini-3.8-flash-medium,cost_moderate,naive,8,2,9,9,0,9,9,7,7,0,7,0,0,0,0,0,1,17,0.8235294117647058,0.9411764705882353,Natural answer,27abe04a82360e4d5e11cdf0,3ae54557e1a717e63fb4c4ef35d405021a77af9a6b736c271c071d2696a8deb0,old,unchanged,0.5
gemini-3.8-flash-medium,cost_moderate,naive,8,3,9,9,0,9,9,6,6,0,6,0,0,0,0,0,1,17,0.8235294117647058,0.9411764705882353,Natural answer,27abe04a82360e4d5e11cdf0,3ae54557e1a717e63fb4c4ef35d405021a77af9a6b736c271c071d2696a8deb0,old,unchanged,0.42857142857142855
gemini-3.8-flash-medium,cost_moderate,naive,9,0,10,9,1,10,9,8,7,0,6,0,0,0,0,0,1,17,0.8235294117647058,0.8235294117647058,Time budget exceeded,07455fe63f6eb2d906c90c5c,e632b6627b5b645d8899f0bf28ed4a0c1d3084dba4b5eadce1c2283dd4ae5437,old,unchanged,0.38461538461538464
gemini-3.8-flash-medium,cost_moderate,naive,9,1,10,10,0,10,10,7,7,0,7,0,0,0,0,0,1,17,0.8823529411764706,0.8823529411764706,Natural answer,07455fe63f6eb2d906c90c5c,e632b6627b5b645d8899f0bf28ed4a0c1d3084dba4b5eadce1c2283dd4ae5437,old,unchanged,0.42857142857142855
gemini-3.8-flash-medium,cost_moderate,naive,9,2,10,10,0,10,10,9,9,0,8,0,0,0,0,0,1,17,0.8235294117647058,0.8235294117647058,Natural answer,07455fe63f6eb2d906c90c5c,e632b6627b5b645d8899f0bf28ed4a0c1d3084dba4b5eadce1c2283dd4ae5437,old,unchanged,0.5384615384615384
gemini-3.8-flash-medium,cost_moderate,naive,9,3,10,9,1,10,9,8,7,0,6,0,0,0,0,0,1,17,0.8823529411764706,0.8235294117647058,Time budget exceeded,07455fe63f6eb2d906c90c5c,e632b6627b5b645d8899f0bf28ed4a0c1d3084dba4b5eadce1c2283dd4ae5437,old,unchanged,0.35714285714285715
gemini-3.8-flash-medium,cost_moderate,naive,10,0,9,9,0,9,9,4,4,0,3,0,0,0,0,0,1,17,0.35294117647058826,0.8823529411764706,Natural answer,65234012631eda23cd5df083,449075f6ce7aeef1f05d41bed87b674621e311d7587dba44f6f5b63fe2e9250c,old,unchanged,0.5
gemini-3.8-flash-medium,cost_moderate,naive,10,1,9,9,0,9,9,7,7,0,5,0,0,0,0,0,1,17,0.6470588235294118,0.8823529411764706,Natural answer,65234012631eda23cd5df083,449075f6ce7aeef1f05d41bed87b674621e311d7587dba44f6f5b63fe2e9250c,old,unchanged,0.45454545454545453
gemini-3.8-flash-medium,cost_moderate,naive,10,2,9,9,0,9,9,4,4,0,3,0,0,0,0,0,0,0,0.47058823529411764,0.8823529411764706,Natural answer,65234012631eda23cd5df083,449075f6ce7aeef1f05d41bed87b674621e311d7587dba44f6f5b63fe2e9250c,old,unchanged,0.375
gemini-3.8-flash-medium,cost_moderate,naive,10,3,9,9,0,9,9,5,5,0,2,0,0,0,0,0,1,17,0.4117647058823529,0.8823529411764706,Natural answer,65234012631eda23cd5df083,449075f6ce7aeef1f05d41bed87b674621e311d7587dba44f6f5b63fe2e9250c,old,unchanged,0.2857142857142857
gemini-3.8-flash-medium,cost_moderate,naive,11,0,10,10,0,10,10,6,6,0,6,0,0,0,0,0,1,17,0.6470588235294118,0.9411764705882353,Natural answer,34e339cee9ffee05b819a977,bdc7fe2594f978d13657ad68bc6f3ddaef738ccd1b6fe432b68b953f626eb9a8,old,unchanged,0.5454545454545454
gemini-3.8-flash-medium,cost_moderate,naive,11,1,10,9,1,10,9,5,5,0,3,0,0,0,0,0,1,17,0.5882352941176471,0.9411764705882353,Time budget exceeded,34e339cee9ffee05b819a977,bdc7fe2594f978d13657ad68bc6f3ddaef738ccd1b6fe432b68b953f626eb9a8,old,unchanged,0.4
gemini-3.8-flash-medium,cost_moderate,naive,11,2,9,9,0,9,9,5,5,0,4,0,0,0,0,0,1,17,0.7647058823529411,0.9411764705882353,Natural answer,34e339cee9ffee05b819a977,bdc7fe2594f978d13657ad68bc6f3ddaef738ccd1b6fe432b68b953f626eb9a8,old,unchanged,0.3076923076923077
gemini-3.8-flash-medium,cost_moderate,naive,11,3,9,9,0,9,9,6,6,0,5,0,0,0,0,0,1,17,0.6470588235294118,0.8823529411764706,Natural answer,34e339cee9ffee05b819a977,bdc7fe2594f978d13657ad68bc6f3ddaef738ccd1b6fe432b68b953f626eb9a8,old,unchanged,0.45454545454545453
gemini-3.8-flash-medium,cost_moderate,naive,12,0,9,9,0,9,9,5,5,0,5,0,0,0,0,0,0,0,0.6470588235294118,0.8235294117647058,Natural answer,c002d5fbdc6c0d641257e766,3affde65ce709bf862551be5924fc87ced6d8375d7d46f01259f31a1b2ae8535,old,unchanged,0.45454545454545453
gemini-3.8-flash-medium,cost_moderate,naive,12,1,9,9,0,9,9,6,6,0,6,0,0,0,0,0,1,17,0.6470588235294118,0.8235294117647058,Natural answer,c002d5fbdc6c0d641257e766,3affde65ce709bf862551be5924fc87ced6d8375d7d46f01259f31a1b2ae8535,old,unchanged,0.5454545454545454
gemini-3.8-flash-medium,cost_moderate,naive,12,2,9,9,0,9,9,6,6,0,5,0,0,0,0,0,1,17,0.8823529411764706,0.9411764705882353,Natural answer,c002d5fbdc6c0d641257e766,3affde65ce709bf862551be5924fc87ced6d8375d7d46f01259f31a1b2ae8535,old,unchanged,0.3333333333333333
gemini-3.8-flash-medium,cost_moderate,naive,12,3,9,9,0,9,9,5,5,0,5,0,0,0,0,0,1,17,0.6470588235294118,0.8235294117647058,Natural answer,c002d5fbdc6c0d641257e766,3affde65ce709bf862551be5924fc87ced6d8375d7d46f01259f31a1b2ae8535,old,unchanged,0.45454545454545453
gemini-3.8-flash-medium,cost_moderate,poolact,0,0,9,9,0,9,9,8,8,0,4,9,8,6,6,6,1,17,0.8235294117647058,0.8235294117647058,Natural answer,2bb16f39d553637777b54c09,8705100fd2079e6cae678a0b5d84192842ba66396ff795f48829eb33108541c7,old,unchanged,0.2857142857142857
gemini-3.8-flash-medium,cost_moderate,poolact,0,1,9,9,0,9,9,7,7,0,4,8,8,7,7,7,1,17,0.8823529411764706,0.8823529411764706,Natural answer,2bb16f39d553637777b54c09,8705100fd2079e6cae678a0b5d84192842ba66396ff795f48829eb33108541c7,old,unchanged,0.26666666666666666
gemini-3.8-flash-medium,cost_moderate,poolact,0,2,10,10,0,10,10,7,7,0,4,10,9,8,8,8,1,17,0.9411764705882353,1.0,Natural answer,2bb16f39d553637777b54c09,8705100fd2079e6cae678a0b5d84192842ba66396ff795f48829eb33108541c7,old,unchanged,0.25
gemini-3.8-flash-medium,cost_moderate,poolact,0,3,10,10,0,10,10,6,6,0,3,10,11,9,9,8,1,17,0.8823529411764706,0.9411764705882353,Natural answer,2bb16f39d553637777b54c09,8705100fd2079e6cae678a0b5d84192842ba66396ff795f48829eb33108541c7,old,unchanged,0.2
gemini-3.8-flash-medium,cost_moderate,poolact,1,0,9,9,0,9,9,6,6,0,5,9,9,7,7,7,1,17,0.9411764705882353,0.8823529411764706,Natural answer,e50cbc938597095a6e9f071c,f39438cd8a09fffa2de134282097c412f28cc314527e7508cedff33ed9946be3,old,unchanged,0.3333333333333333
gemini-3.8-flash-medium,cost_moderate,poolact,1,1,10,10,0,10,10,8,8,0,6,10,10,7,7,7,1,17,0.9411764705882353,0.8823529411764706,Natural answer,e50cbc938597095a6e9f071c,f39438cd8a09fffa2de134282097c412f28cc314527e7508cedff33ed9946be3,old,unchanged,0.4
gemini-3.8-flash-medium,cost_moderate,poolact,1,2,10,10,0,10,10,5,5,0,4,10,11,8,8,8,1,17,0.9411764705882353,0.8823529411764706,Natural answer,e50cbc938597095a6e9f071c,f39438cd8a09fffa2de134282097c412f28cc314527e7508cedff33ed9946be3,old,unchanged,0.26666666666666666
gemini-3.8-flash-medium,cost_moderate,poolact,1,3,9,9,0,9,9,9,9,0,5,9,8,6,6,6,1,17,0.9411764705882353,0.8823529411764706,Natural answer,e50cbc938597095a6e9f071c,f39438cd8a09fffa2de134282097c412f28cc314527e7508cedff33ed9946be3,old,unchanged,0.26666666666666666
gemini-3.8-flash-medium,cost_moderate,poolact,2,0,6,6,0,6,6,6,6,0,3,6,5,3,3,3,1,17,1.0,1.0,Natural answer,3a4b467d3e422f7640c44e43,43bd40a98953ed7dd744a80c914c8b9d4c1220cc5b063a287541a5aba4745bcc,old,unchanged,0.17647058823529413
gemini-3.8-flash-medium,cost_moderate,poolact,2,1,9,9,0,9,9,9,9,0,6,9,5,3,3,3,1,17,1.0,1.0,Natural answer,3a4b467d3e422f7640c44e43,43bd40a98953ed7dd744a80c914c8b9d4c1220cc5b063a287541a5aba4745bcc,old,unchanged,0.35294117647058826
gemini-3.8-flash-medium,cost_moderate,poolact,2,2,6,6,0,6,6,6,6,0,2,6,5,4,4,4,1,17,1.0,1.0,Natural answer,3a4b467d3e422f7640c44e43,43bd40a98953ed7dd744a80c914c8b9d4c1220cc5b063a287541a5aba4745bcc,old,unchanged,0.11764705882352941
gemini-3.8-flash-medium,cost_moderate,poolact,2,3,6,6,0,6,6,6,6,0,2,6,6,4,4,4,1,17,1.0,1.0,Natural answer,3a4b467d3e422f7640c44e43,43bd40a98953ed7dd744a80c914c8b9d4c1220cc5b063a287541a5aba4745bcc,old,unchanged,0.11764705882352941
gemini-3.8-flash-medium,cost_moderate,poolact,3,0,9,9,0,9,9,6,6,0,5,9,7,6,6,4,1,17,1.0,0.9411764705882353,Natural answer,c77bb4101b0c691207ff54cb,d8d82ddf65b7408f3aa2a49bf4fc4578b5886deeb5dcf13e5476b0627b94dc9a,old,unchanged,0.3125
gemini-3.8-flash-medium,cost_moderate,poolact,3,1,8,8,0,8,8,6,6,0,2,8,10,8,8,5,1,17,1.0,0.9411764705882353,Natural answer,c77bb4101b0c691207ff54cb,d8d82ddf65b7408f3aa2a49bf4fc4578b5886deeb5dcf13e5476b0627b94dc9a,old,unchanged,0.125
gemini-3.8-flash-medium,cost_moderate,poolact,3,2,9,9,0,9,9,9,9,0,7,9,9,6,6,3,1,17,1.0,0.9411764705882353,Natural answer,c77bb4101b0c691207ff54cb,d8d82ddf65b7408f3aa2a49bf4fc4578b5886deeb5dcf13e5476b0627b94dc9a,old,unchanged,0.4375
gemini-3.8-flash-medium,cost_moderate,poolact,3,3,9,9,0,9,9,9,9,0,6,9,9,5,5,2,1,17,1.0,0.9411764705882353,Natural answer,c77bb4101b0c691207ff54cb,d8d82ddf65b7408f3aa2a49bf4fc4578b5886deeb5dcf13e5476b0627b94dc9a,old,unchanged,0.3125
gemini-3.8-flash-medium,cost_moderate,poolact,4,0,10,10,0,10,10,6,6,0,5,10,12,11,11,9,1,17,1.0,1.0,Natural answer,ce6b61659ab1311fc3ded9c5,f0b891b72515824b44274bfd52cf45fd2bcff6f8c57da728edde24c6133400df,old,unchanged,0.29411764705882354
gemini-3.8-flash-medium,cost_moderate,poolact,4,1,10,9,1,10,9,10,9,0,6,9,11,6,6,5,1,17,1.0,1.0,Time budget exceeded,ce6b61659ab1311fc3ded9c5,f0b891b72515824b44274bfd52cf45fd2bcff6f8c57da728edde24c6133400df,old,unchanged,0.4117647058823529
gemini-3.8-flash-medium,cost_moderate,poolact,4,2,10,10,0,10,10,8,8,0,7,10,11,5,5,4,1,17,1.0,1.0,Natural answer,ce6b61659ab1311fc3ded9c5,f0b891b72515824b44274bfd52cf45fd2bcff6f8c57da728edde24c6133400df,old,unchanged,0.4117647058823529
gemini-3.8-flash-medium,cost_moderate,poolact,4,3,10,10,0,10,10,9,9,0,8,10,13,7,7,5,1,17,1.0,1.0,Natural answer,ce6b61659ab1311fc3ded9c5,f0b891b72515824b44274bfd52cf45fd2bcff6f8c57da728edde24c6133400df,old,unchanged,0.47058823529411764
gemini-3.8-flash-medium,cost_moderate,poolact,5,0,9,9,0,9,9,9,9,0,7,9,16,10,10,2,1,17,1.0,0.9411764705882353,Natural answer,fccdeb187738f41585613ffa,6c8de445243b2f9b80d419376604572a6bbf7a8c0ee2d6917526de032e13e61e,old,unchanged,0.375
gemini-3.8-flash-medium,cost_moderate,poolact,5,1,6,6,0,6,6,4,4,0,4,6,7,6,6,1,1,17,1.0,0.9411764705882353,Natural answer,fccdeb187738f41585613ffa,6c8de445243b2f9b80d419376604572a6bbf7a8c0ee2d6917526de032e13e61e,old,unchanged,0.25
gemini-3.8-flash-medium,cost_moderate,poolact,5,2,9,9,0,9,9,9,9,0,7,9,13,9,9,2,1,17,1.0,0.9411764705882353,Natural answer,fccdeb187738f41585613ffa,6c8de445243b2f9b80d419376604572a6bbf7a8c0ee2d6917526de032e13e61e,old,unchanged,0.375
gemini-3.8-flash-medium,cost_moderate,poolact,5,3,9,9,0,9,9,8,8,0,7,9,12,9,0,0,0,0,1.0,0.9411764705882353,Natural answer,fccdeb187738f41585613ffa,6c8de445243b2f9b80d419376604572a6bbf7a8c0ee2d6917526de032e13e61e,old,unchanged,0.4375
gemini-3.8-flash-medium,cost_moderate,poolact,6,0,7,7,0,7,7,7,7,0,4,7,9,7,0,0,0,0,1.0,1.0,Natural answer,cccd571ba9ef33b8fac47ce7,485695bab38875295e73ac48c91af701cb3277308d15d61f98c8cffca35cd183,old,unchanged,0.23529411764705882
gemini-3.8-flash-medium,cost_moderate,poolact,6,1,8,8,0,8,8,7,7,0,5,8,9,6,6,6,1,17,1.0,1.0,Natural answer,cccd571ba9ef33b8fac47ce7,485695bab38875295e73ac48c91af701cb3277308d15d61f98c8cffca35cd183,old,unchanged,0.29411764705882354
gemini-3.8-flash-medium,cost_moderate,poolact,6,2,7,7,0,7,7,5,5,0,2,7,9,9,9,8,1,17,1.0,1.0,Natural answer,cccd571ba9ef33b8fac47ce7,485695bab38875295e73ac48c91af701cb3277308d15d61f98c8cffca35cd183,old,unchanged,0.11764705882352941
gemini-3.8-flash-medium,cost_moderate,poolact,6,3,8,8,0,8,8,6,6,0,4,8,9,8,8,8,1,17,1.0,1.0,Natural answer,cccd571ba9ef33b8fac47ce7,485695bab38875295e73ac48c91af701cb3277308d15d61f98c8cffca35cd183,old,unchanged,0.23529411764705882
gemini-3.8-flash-medium,cost_moderate,poolact,7,0,7,7,0,7,7,5,5,0,1,7,4,4,4,4,1,17,1.0,1.0,Natural answer,d95dd60ce79a899d37105c3c,918dac89c9a4fe3ac3a98179b2848b7048fdd6e2f03b43c43cadb4355e389bdf,old,unchanged,0.058823529411764705
gemini-3.8-flash-medium,cost_moderate,poolact,7,1,6,6,0,6,6,6,6,0,3,6,5,3,3,3,1,17,1.0,1.0,Natural answer,d95dd60ce79a899d37105c3c,918dac89c9a4fe3ac3a98179b2848b7048fdd6e2f03b43c43cadb4355e389bdf,old,unchanged,0.17647058823529413
gemini-3.8-flash-medium,cost_moderate,poolact,7,2,7,7,0,7,7,6,6,0,3,7,5,4,4,3,1,17,1.0,1.0,Natural answer,d95dd60ce79a899d37105c3c,918dac89c9a4fe3ac3a98179b2848b7048fdd6e2f03b43c43cadb4355e389bdf,old,unchanged,0.17647058823529413
gemini-3.8-flash-medium,cost_moderate,poolact,7,3,7,7,0,7,7,6,6,0,4,7,5,3,3,3,1,17,1.0,1.0,Natural answer,d95dd60ce79a899d37105c3c,918dac89c9a4fe3ac3a98179b2848b7048fdd6e2f03b43c43cadb4355e389bdf,old,unchanged,0.23529411764705882
gemini-3.8-flash-medium,cost_moderate,poolact,8,0,10,10,0,10,10,8,8,0,6,10,14,10,10,7,1,17,1.0,1.0,Natural answer,1ea96d423bd568ab977e7cbc,17953b02133ed801f50d73eb031f99ad6481060ac0cc2c701777cdac5a56751e,old,unchanged,0.35294117647058826
gemini-3.8-flash-medium,cost_moderate,poolact,8,1,10,10,0,10,10,8,8,0,7,10,16,10,10,7,1,17,1.0,1.0,Natural answer,1ea96d423bd568ab977e7cbc,17953b02133ed801f50d73eb031f99ad6481060ac0cc2c701777cdac5a56751e,old,unchanged,0.4117647058823529
gemini-3.8-flash-medium,cost_moderate,poolact,8,2,10,9,1,10,9,9,8,0,8,9,11,6,6,4,1,17,1.0,1.0,Time budget exceeded,1ea96d423bd568ab977e7cbc,17953b02133ed801f50d73eb031f99ad6481060ac0cc2c701777cdac5a56751e,old,unchanged,0.5294117647058824
gemini-3.8-flash-medium,cost_moderate,poolact,8,3,10,9,1,10,9,8,7,0,6,9,11,8,8,6,1,17,1.0,1.0,Time budget exceeded,1ea96d423bd568ab977e7cbc,17953b02133ed801f50d73eb031f99ad6481060ac0cc2c701777cdac5a56751e,old,unchanged,0.4117647058823529
gemini-3.8-flash-medium,cost_moderate,poolact,9,0,10,10,0,10,10,8,8,0,7,10,15,10,10,6,1,17,1.0,0.9411764705882353,Natural answer,f8f4b484cff152c5d6bd4c77,e1a1a787485d8be22358c8ff4fc1beb221a770c4efe7f3c8259d6278cbc005ed,old,unchanged,0.375
gemini-3.8-flash-medium,cost_moderate,poolact,9,1,10,10,0,10,10,9,9,0,9,10,13,8,8,8,1,17,1.0,0.9411764705882353,Natural answer,f8f4b484cff152c5d6bd4c77,e1a1a787485d8be22358c8ff4fc1beb221a770c4efe7f3c8259d6278cbc005ed,old,unchanged,0.5
gemini-3.8-flash-medium,cost_moderate,poolact,9,2,9,9,0,9,9,6,6,0,4,9,13,12,12,7,1,17,1.0,0.9411764705882353,Natural answer,f8f4b484cff152c5d6bd4c77,e1a1a787485d8be22358c8ff4fc1beb221a770c4efe7f3c8259d6278cbc005ed,old,unchanged,0.25
gemini-3.8-flash-medium,cost_moderate,poolact,9,3,10,9,1,10,9,7,6,0,5,9,13,11,11,7,1,17,1.0,0.9411764705882353,Time budget exceeded,f8f4b484cff152c5d6bd4c77,e1a1a787485d8be22358c8ff4fc1beb221a770c4efe7f3c8259d6278cbc005ed,old,unchanged,0.375
gemini-3.8-flash-medium,cost_moderate,poolact,10,0,10,9,1,10,9,7,7,0,4,9,7,6,6,5,1,17,0.8823529411764706,0.9411764705882353,Time budget exceeded,c62ecbabd3d01c578546fc58,5ed8b54a1000450da746098dc4aeae3331ed9bc9a0f17833a1d8fd94d6f8307d,old,unchanged,0.26666666666666666
gemini-3.8-flash-medium,cost_moderate,poolact,10,1,10,9,1,10,9,6,5,0,3,9,7,7,7,7,1,17,0.8823529411764706,0.9411764705882353,Time budget exceeded,c62ecbabd3d01c578546fc58,5ed8b54a1000450da746098dc4aeae3331ed9bc9a0f17833a1d8fd94d6f8307d,old,unchanged,0.26666666666666666
gemini-3.8-flash-medium,cost_moderate,poolact,10,2,10,10,0,10,10,9,9,0,5,10,9,7,7,6,1,17,0.8823529411764706,0.9411764705882353,Natural answer,c62ecbabd3d01c578546fc58,5ed8b54a1000450da746098dc4aeae3331ed9bc9a0f17833a1d8fd94d6f8307d,old,unchanged,0.3333333333333333
gemini-3.8-flash-medium,cost_moderate,poolact,10,3,9,9,0,9,9,8,8,0,4,9,8,6,6,5,1,17,0.8235294117647058,0.8823529411764706,Natural answer,c62ecbabd3d01c578546fc58,5ed8b54a1000450da746098dc4aeae3331ed9bc9a0f17833a1d8fd94d6f8307d,old,unchanged,0.2857142857142857
gemini-3.8-flash-medium,cost_moderate,poolact,11,0,10,9,1,10,9,8,8,0,2,9,10,8,8,6,1,17,1.0,1.0,Time budget exceeded,7aec0845a1b806d4c479b3f4,4d19066e0226a514dbbbd7199230f173d8103b663b6ca9ac0326c169f060c657,old,unchanged,0.17647058823529413
gemini-3.8-flash-medium,cost_moderate,poolact,11,1,10,9,1,10,9,9,9,0,7,9,8,3,3,2,1,17,0.8823529411764706,0.8823529411764706,Time budget exceeded,7aec0845a1b806d4c479b3f4,4d19066e0226a514dbbbd7199230f173d8103b663b6ca9ac0326c169f060c657,old,unchanged,0.4666666666666667
gemini-3.8-flash-medium,cost_moderate,poolact,11,2,9,9,0,9,9,8,8,0,6,9,8,4,4,4,1,17,0.8823529411764706,0.8823529411764706,Natural answer,7aec0845a1b806d4c479b3f4,4d19066e0226a514dbbbd7199230f173d8103b663b6ca9ac0326c169f060c657,old,unchanged,0.4
gemini-3.8-flash-medium,cost_moderate,poolact,11,3,10,10,0,10,10,6,6,0,5,10,9,6,6,4,1,17,1.0,1.0,Natural answer,7aec0845a1b806d4c479b3f4,4d19066e0226a514dbbbd7199230f173d8103b663b6ca9ac0326c169f060c657,old,unchanged,0.29411764705882354
gemini-3.8-flash-medium,cost_moderate,poolact,12,0,9,9,0,9,9,6,6,0,3,9,6,4,4,4,1,17,1.0,1.0,Natural answer,31dd23ef34f9b921fa4a7ff6,e4bd3a0dbe420cbcab450511e0eead1cf33bb4db85ef19a6c279baf270479285,old,unchanged,0.17647058823529413
gemini-3.8-flash-medium,cost_moderate,poolact,12,1,9,9,0,9,9,7,7,0,4,9,7,4,4,3,1,17,1.0,1.0,Natural answer,31dd23ef34f9b921fa4a7ff6,e4bd3a0dbe420cbcab450511e0eead1cf33bb4db85ef19a6c279baf270479285,old,unchanged,0.23529411764705882
gemini-3.8-flash-medium,cost_moderate,poolact,12,2,9,9,0,9,9,9,9,0,6,9,6,2,2,1,1,17,1.0,1.0,Natural answer,31dd23ef34f9b921fa4a7ff6,e4bd3a0dbe420cbcab450511e0eead1cf33bb4db85ef19a6c279baf270479285,old,unchanged,0.35294117647058826
gemini-3.8-flash-medium,cost_moderate,poolact,12,3,9,9,0,9,9,7,7,0,4,9,7,4,4,3,1,17,1.0,1.0,Natural answer,31dd23ef34f9b921fa4a7ff6,e4bd3a0dbe420cbcab450511e0eead1cf33bb4db85ef19a6c279baf270479285,old,unchanged,0.23529411764705882
gemini-3.8-flash-medium,cost_tight,cached,0,0,2,2,0,2,2,2,2,0,1,0,0,0,0,0,1,17,0.5294117647058824,0.9411764705882353,Natural answer,4792ad47d8b32a918a88a865,b5616c6c0b3ae634bc0cdd4fd4e8dfb1da397b9ecf957e662f8d018147b57fde,old,unchanged,0.1111111111111111
gemini-3.8-flash-medium,cost_tight,cached,0,1,2,2,0,2,2,2,2,0,0,0,0,0,0,0,1,17,0.47058823529411764,0.9411764705882353,Natural answer,4792ad47d8b32a918a88a865,b5616c6c0b3ae634bc0cdd4fd4e8dfb1da397b9ecf957e662f8d018147b57fde,old,unchanged,0.0
gemini-3.8-flash-medium,cost_tight,cached,0,2,2,2,0,2,2,2,2,0,0,0,0,0,0,0,1,17,0.5294117647058824,0.9411764705882353,Natural answer,4792ad47d8b32a918a88a865,b5616c6c0b3ae634bc0cdd4fd4e8dfb1da397b9ecf957e662f8d018147b57fde,old,unchanged,0.0
gemini-3.8-flash-medium,cost_tight,cached,0,3,3,3,0,3,3,2,2,0,0,0,0,0,0,0,1,17,0.5882352941176471,0.8823529411764706,Natural answer,4792ad47d8b32a918a88a865,b5616c6c0b3ae634bc0cdd4fd4e8dfb1da397b9ecf957e662f8d018147b57fde,old,unchanged,0.0
gemini-3.8-flash-medium,cost_tight,cached,1,0,2,2,0,2,2,2,2,0,1,0,0,0,0,0,1,17,0.7058823529411765,0.9411764705882353,Natural answer,ea79fa93a64c16f57c2f73a3,0c79065c861ca746441c3ab9969ee023b331941b6c1b7c94e9694b340f07368c,old,unchanged,0.08333333333333333
gemini-3.8-flash-medium,cost_tight,cached,1,1,3,3,0,3,3,3,3,0,1,0,0,0,0,0,1,17,0.7647058823529411,0.8823529411764706,Natural answer,ea79fa93a64c16f57c2f73a3,0c79065c861ca746441c3ab9969ee023b331941b6c1b7c94e9694b340f07368c,old,unchanged,0.08333333333333333
gemini-3.8-flash-medium,cost_tight,cached,1,2,3,3,0,3,3,2,2,0,1,0,0,0,0,0,1,17,0.7647058823529411,0.8823529411764706,Natural answer,ea79fa93a64c16f57c2f73a3,0c79065c861ca746441c3ab9969ee023b331941b6c1b7c94e9694b340f07368c,old,unchanged,0.08333333333333333
gemini-3.8-flash-medium,cost_tight,cached,1,3,3,3,0,3,3,2,2,0,2,0,0,0,0,0,1,17,0.6470588235294118,0.9411764705882353,Natural answer,ea79fa93a64c16f57c2f73a3,0c79065c861ca746441c3ab9969ee023b331941b6c1b7c94e9694b340f07368c,old,unchanged,0.18181818181818182
gemini-3.8-flash-medium,cost_tight,cached,2,0,3,2,1,3,2,3,2,0,0,0,0,0,0,0,1,17,0.8235294117647058,0.7647058823529411,Time budget exceeded,59f8f15429fe60b7c5cf97eb,519323d3023cc6df2631e2353dfd91d859423b3948ffcd4bb9a6940b584d008a,old,unchanged,0.07692307692307693
gemini-3.8-flash-medium,cost_tight,cached,2,1,2,2,0,2,2,2,2,0,1,0,0,0,0,0,1,17,0.7647058823529411,0.7647058823529411,Natural answer,59f8f15429fe60b7c5cf97eb,519323d3023cc6df2631e2353dfd91d859423b3948ffcd4bb9a6940b584d008a,old,unchanged,0.07692307692307693
gemini-3.8-flash-medium,cost_tight,cached,2,2,3,3,0,3,3,3,3,0,1,0,0,0,0,0,1,17,0.7647058823529411,0.7647058823529411,Natural answer,59f8f15429fe60b7c5cf97eb,519323d3023cc6df2631e2353dfd91d859423b3948ffcd4bb9a6940b584d008a,old,unchanged,0.07692307692307693
gemini-3.8-flash-medium,cost_tight,cached,2,3,2,2,0,2,2,2,2,0,1,0,0,0,0,0,1,17,0.7647058823529411,0.7647058823529411,Natural answer,59f8f15429fe60b7c5cf97eb,519323d3023cc6df2631e2353dfd91d859423b3948ffcd4bb9a6940b584d008a,old,unchanged,0.07692307692307693
gemini-3.8-flash-medium,cost_tight,cached,3,0,3,3,0,3,3,2,2,0,1,0,0,0,0,0,1,17,0.8235294117647058,0.7647058823529411,Natural answer,15ba3c5e39b8a870f31e6625,04249ca94c7fd7468126d27ce5ced10561a2391782516a3af6e825eb3ce0afea,old,unchanged,0.07692307692307693
gemini-3.8-flash-medium,cost_tight,cached,3,1,2,2,0,2,2,2,2,0,1,0,0,0,0,0,1,17,0.7647058823529411,0.7647058823529411,Natural answer,15ba3c5e39b8a870f31e6625,04249ca94c7fd7468126d27ce5ced10561a2391782516a3af6e825eb3ce0afea,old,unchanged,0.07692307692307693
gemini-3.8-flash-medium,cost_tight,cached,3,2,3,3,0,3,3,3,3,0,1,0,0,0,0,0,1,17,0.8235294117647058,0.8235294117647058,Natural answer,15ba3c5e39b8a870f31e6625,04249ca94c7fd7468126d27ce5ced10561a2391782516a3af6e825eb3ce0afea,old,unchanged,0.07142857142857142
gemini-3.8-flash-medium,cost_tight,cached,3,3,3,3,0,3,3,3,3,0,1,0,0,0,0,0,1,17,0.8235294117647058,0.7647058823529411,Natural answer,15ba3c5e39b8a870f31e6625,04249ca94c7fd7468126d27ce5ced10561a2391782516a3af6e825eb3ce0afea,old,unchanged,0.07692307692307693
