slot_id,model,task,regime,seed,old_score,new_score,delta,old_score_complete,new_score_complete,old_answer_score_source,new_answer_score_source,old_submitted_json_object_scored,new_submitted_json_object_scored,old_final_json_object,new_final_json_object,old_answer,new_extracted_answer,new_scoring_answer,score_changed,answer_changed,reason,source_sha256
24cab0cf19f43fd3ac3ad626,gpt-5.6-sol,hpobench:nasbench201:imagenet16-120,cost_free,2200,0.4684444446478949,0.4684444446478949,0.0,True,True,matching_tool_call,matching_tool_call,True,True,True,True,"{""1<-0"":""nor_conv_1x1"",""2<-0"":""nor_conv_1x1"",""2<-1"":""nor_conv_3x3"",""3<-0"":""skip_connect"",""3<-1"":""nor_conv_3x3"",""3<-2"":""nor_conv_3x3""}","{""1<-0"":""nor_conv_1x1"",""2<-0"":""nor_conv_1x1"",""2<-1"":""nor_conv_3x3"",""3<-0"":""skip_connect"",""3<-1"":""nor_conv_3x3"",""3<-2"":""nor_conv_3x3""}","{""1<-0"":""nor_conv_1x1"",""2<-0"":""nor_conv_1x1"",""2<-1"":""nor_conv_3x3"",""3<-0"":""skip_connect"",""3<-1"":""nor_conv_3x3"",""3<-2"":""nor_conv_3x3""}",False,False,visible_configuration_match,e4f1dcdf11401fd0d8dce70dd07b9df46c11363b5a30a6e446f9a69b9d95c287
cb2247a729990e314aa3d736,gpt-5.6-sol,hpobench:nasbench201:imagenet16-120,cost_free,2204,0.4638888889906141,0.4638888889906141,0.0,True,True,matching_tool_call,matching_tool_call,True,True,True,True,"{""1<-0"":""nor_conv_3x3"",""2<-0"":""none"",""2<-1"":""nor_conv_3x3"",""3<-0"":""skip_connect"",""3<-1"":""nor_conv_1x1"",""3<-2"":""nor_conv_3x3""}","{""1<-0"":""nor_conv_3x3"",""2<-0"":""none"",""2<-1"":""nor_conv_3x3"",""3<-0"":""skip_connect"",""3<-1"":""nor_conv_1x1"",""3<-2"":""nor_conv_3x3""}","{""1<-0"":""nor_conv_3x3"",""2<-0"":""none"",""2<-1"":""nor_conv_3x3"",""3<-0"":""skip_connect"",""3<-1"":""nor_conv_1x1"",""3<-2"":""nor_conv_3x3""}",False,False,visible_configuration_match,518cea40710f191ccf52e6dfbad0b41967bf442bf166b5f30496bd18888402bb
65357e601970e52ee9282eb1,gpt-5.6-sol,hpobench:nasbench201:imagenet16-120,cost_free,2208,0.4595555555555556,0.4595555555555556,0.0,True,True,matching_tool_call,matching_tool_call,True,True,True,True,"{""1<-0"":""nor_conv_3x3"",""2<-0"":""nor_conv_3x3"",""2<-1"":""nor_conv_3x3"",""3<-0"":""skip_connect"",""3<-1"":""nor_conv_1x1"",""3<-2"":""nor_conv_3x3""}","{""1<-0"":""nor_conv_3x3"",""2<-0"":""nor_conv_3x3"",""2<-1"":""nor_conv_3x3"",""3<-0"":""skip_connect"",""3<-1"":""nor_conv_1x1"",""3<-2"":""nor_conv_3x3""}","{""1<-0"":""nor_conv_3x3"",""2<-0"":""nor_conv_3x3"",""2<-1"":""nor_conv_3x3"",""3<-0"":""skip_connect"",""3<-1"":""nor_conv_1x1"",""3<-2"":""nor_conv_3x3""}",False,False,visible_configuration_match,6b98f773728f7da5292e573c55571ccc7857ab4a8dcedccce674f26bbfd41dcc
39abe8b38bcac861a014cb14,gpt-5.6-sol,hpobench:nasbench201:imagenet16-120,cost_moderate,2200,0.46572222222222226,0.46572222222222226,0.0,True,True,matching_tool_call,matching_tool_call,True,True,True,True,"{""1<-0"":""nor_conv_3x3"",""2<-0"":""nor_conv_1x1"",""2<-1"":""nor_conv_3x3"",""3<-0"":""skip_connect"",""3<-1"":""nor_conv_3x3"",""3<-2"":""nor_conv_1x1""}","{""1<-0"":""nor_conv_3x3"",""2<-0"":""nor_conv_1x1"",""2<-1"":""nor_conv_3x3"",""3<-0"":""skip_connect"",""3<-1"":""nor_conv_3x3"",""3<-2"":""nor_conv_1x1""}","{""1<-0"":""nor_conv_3x3"",""2<-0"":""nor_conv_1x1"",""2<-1"":""nor_conv_3x3"",""3<-0"":""skip_connect"",""3<-1"":""nor_conv_3x3"",""3<-2"":""nor_conv_1x1""}",False,False,visible_configuration_match,0532b216039e28565c7e2cfa8ddc773de53235852ba8a05df8f9458a48fdf262
a92d9d6b29d475d741b028a5,gpt-5.6-sol,hpobench:nasbench201:imagenet16-120,cost_moderate,2204,0.4582222219848634,0.4582222219848634,0.0,True,True,matching_tool_call,matching_tool_call,True,True,True,True,"{""1<-0"":""nor_conv_3x3"",""2<-0"":""nor_conv_3x3"",""2<-1"":""skip_connect"",""3<-0"":""skip_connect"",""3<-1"":""nor_conv_1x1"",""3<-2"":""nor_conv_3x3""}","{""1<-0"":""nor_conv_3x3"",""2<-0"":""nor_conv_3x3"",""2<-1"":""skip_connect"",""3<-0"":""skip_connect"",""3<-1"":""nor_conv_1x1"",""3<-2"":""nor_conv_3x3""}","{""1<-0"":""nor_conv_3x3"",""2<-0"":""nor_conv_3x3"",""2<-1"":""skip_connect"",""3<-0"":""skip_connect"",""3<-1"":""nor_conv_1x1"",""3<-2"":""nor_conv_3x3""}",False,False,visible_configuration_match,a589e89af38f5f42f1fa12b8f629247ff1144a2ec356e7641a62bc1f5b8851c6
14d0a0d654ea6bf9d7847ff4,gpt-5.6-sol,hpobench:nasbench201:imagenet16-120,cost_moderate,2208,0.46400000006781683,0.46400000006781683,0.0,True,True,matching_tool_call,matching_tool_call,True,True,True,True,"{""1<-0"":""nor_conv_3x3"",""2<-0"":""nor_conv_1x1"",""2<-1"":""nor_conv_3x3"",""3<-0"":""skip_connect"",""3<-1"":""nor_conv_3x3"",""3<-2"":""nor_conv_3x3""}","{""1<-0"":""nor_conv_3x3"",""2<-0"":""nor_conv_1x1"",""2<-1"":""nor_conv_3x3"",""3<-0"":""skip_connect"",""3<-1"":""nor_conv_3x3"",""3<-2"":""nor_conv_3x3""}","{""1<-0"":""nor_conv_3x3"",""2<-0"":""nor_conv_1x1"",""2<-1"":""nor_conv_3x3"",""3<-0"":""skip_connect"",""3<-1"":""nor_conv_3x3"",""3<-2"":""nor_conv_3x3""}",False,False,visible_configuration_match,8c168174cab1e2d795458692fdddcddde897cb94cb39d855fca2b1716c3c5e36
21754a254c0fc0ec5a82e350,gpt-5.6-sol,hpobench:nasbench201:imagenet16-120,cost_tight,2200,0.4493888889567057,0.4493888889567057,0.0,True,True,matching_tool_call,matching_tool_call,True,True,True,True,"{""1<-0"":""nor_conv_3x3"",""2<-0"":""nor_conv_3x3"",""2<-1"":""skip_connect"",""3<-0"":""skip_connect"",""3<-1"":""nor_conv_3x3"",""3<-2"":""nor_conv_3x3""}","{""1<-0"":""nor_conv_3x3"",""2<-0"":""nor_conv_3x3"",""2<-1"":""skip_connect"",""3<-0"":""skip_connect"",""3<-1"":""nor_conv_3x3"",""3<-2"":""nor_conv_3x3""}","{""1<-0"":""nor_conv_3x3"",""2<-0"":""nor_conv_3x3"",""2<-1"":""skip_connect"",""3<-0"":""skip_connect"",""3<-1"":""nor_conv_3x3"",""3<-2"":""nor_conv_3x3""}",False,False,visible_configuration_match,88d6f673a464739524f2ee1704f58e427e739d8928da9093281c9d9682325943
3d0719a73bf5a7c0728da37f,gpt-5.6-sol,hpobench:nasbench201:imagenet16-120,cost_tight,2204,0.4493888889567057,0.4493888889567057,0.0,True,True,matching_tool_call,matching_tool_call,True,True,True,True,"{""1<-0"":""nor_conv_3x3"",""2<-0"":""nor_conv_3x3"",""2<-1"":""skip_connect"",""3<-0"":""skip_connect"",""3<-1"":""nor_conv_3x3"",""3<-2"":""nor_conv_3x3""}","{""1<-0"":""nor_conv_3x3"",""2<-0"":""nor_conv_3x3"",""2<-1"":""skip_connect"",""3<-0"":""skip_connect"",""3<-1"":""nor_conv_3x3"",""3<-2"":""nor_conv_3x3""}","{""1<-0"":""nor_conv_3x3"",""2<-0"":""nor_conv_3x3"",""2<-1"":""skip_connect"",""3<-0"":""skip_connect"",""3<-1"":""nor_conv_3x3"",""3<-2"":""nor_conv_3x3""}",False,False,visible_configuration_match,66bc7d0748529ef3b4cf22d5688426dc6c79b52bdc8ddb1a5cc661677516da13
0b9c92d412cfe64e6cf2aa4d,gpt-5.6-sol,hpobench:nasbench201:imagenet16-120,cost_tight,2208,0.44261111121283636,0.44261111121283636,0.0,True,True,matching_tool_call,matching_tool_call,True,True,True,True,"{""1<-0"":""nor_conv_3x3"",""2<-0"":""nor_conv_3x3"",""2<-1"":""nor_conv_3x3"",""3<-0"":""skip_connect"",""3<-1"":""nor_conv_3x3"",""3<-2"":""skip_connect""}","{""1<-0"":""nor_conv_3x3"",""2<-0"":""nor_conv_3x3"",""2<-1"":""nor_conv_3x3"",""3<-0"":""skip_connect"",""3<-1"":""nor_conv_3x3"",""3<-2"":""skip_connect""}","{""1<-0"":""nor_conv_3x3"",""2<-0"":""nor_conv_3x3"",""2<-1"":""nor_conv_3x3"",""3<-0"":""skip_connect"",""3<-1"":""nor_conv_3x3"",""3<-2"":""skip_connect""}",False,False,visible_configuration_match,e08f0eedefcafe928eb5cdfdf1355922e416487d74b07a857d0e330a58c49214
fc530e10be3495ef53698220,gpt-5.6-sol,hpobench:paramnet:adult:steps,cost_free,2200,0.8537870421006724,0.8537870421006724,0.0,True,True,matching_tool_call,matching_tool_call,True,True,True,True,"{""average_units_per_layer_log2"":7.7,""batch_size_log2"":6.5,""dropout_0"":0.16,""dropout_1"":0.2,""final_lr_fraction_log2"":-2.8,""initial_lr_log10"":-2.9,""num_layers"":3,""shape_parameter_1"":0.75}","{""average_units_per_layer_log2"":7.7,""batch_size_log2"":6.5,""dropout_0"":0.16,""dropout_1"":0.2,""final_lr_fraction_log2"":-2.8,""initial_lr_log10"":-2.9,""num_layers"":3,""shape_parameter_1"":0.75}","{""average_units_per_layer_log2"":7.7,""batch_size_log2"":6.5,""dropout_0"":0.16,""dropout_1"":0.2,""final_lr_fraction_log2"":-2.8,""initial_lr_log10"":-2.9,""num_layers"":3,""shape_parameter_1"":0.75}",False,False,visible_configuration_match,e4d7482931a7b42d28a4cebb66710f5667d658b548187df8f26ed962de337d28
333d2c0c334b10e7ac0fde3a,gpt-5.6-sol,hpobench:paramnet:adult:steps,cost_free,2204,0.8524537068873091,0.8524537068873091,0.0,True,True,best_evaluated_fallback,best_evaluated_fallback,False,False,True,True,"{""average_units_per_layer_log2"":7.5,""batch_size_log2"":5.7,""dropout_0"":0.12,""dropout_1"":0.1,""final_lr_fraction_log2"":-4,""initial_lr_log10"":-3.5,""num_layers"":3,""shape_parameter_1"":0.6}","{""average_units_per_layer_log2"": 7.5, ""batch_size_log2"": 5.7, ""dropout_0"": 0.12, ""dropout_1"": 0.1, ""final_lr_fraction_log2"": -4.0, ""initial_lr_log10"": -3.5, ""num_layers"": 3, ""shape_parameter_1"": 0.6}","{""average_units_per_layer_log2"":7.5,""batch_size_log2"":5.7,""dropout_0"":0.12,""dropout_1"":0.1,""final_lr_fraction_log2"":-4,""initial_lr_log10"":-3.5,""num_layers"":3,""shape_parameter_1"":0.6}",False,False,legacy_best_visible_fallback,f0e78f45231e34b33711acb499422f17d6ddef8248332b707d3371cab298628d
ca024084157bbf5721e1ecf2,gpt-5.6-sol,hpobench:paramnet:adult:steps,cost_free,2208,0.8524074080936888,0.8524074080936888,0.0,True,True,best_evaluated_fallback,best_evaluated_fallback,False,False,True,True,"{""average_units_per_layer_log2"":7.7,""batch_size_log2"":6.2,""dropout_0"":0,""dropout_1"":0.25,""final_lr_fraction_log2"":-3.7,""initial_lr_log10"":-3.54,""num_layers"":3,""shape_parameter_1"":0.8}","{""average_units_per_layer_log2"": 7.7, ""batch_size_log2"": 6.0, ""dropout_0"": 0.0, ""dropout_1"": 0.23, ""final_lr_fraction_log2"": -3.7, ""initial_lr_log10"": -3.54, ""num_layers"": 3, ""shape_parameter_1"": 0.8}","{""average_units_per_layer_log2"":7.7,""batch_size_log2"":6.2,""dropout_0"":0,""dropout_1"":0.25,""final_lr_fraction_log2"":-3.7,""initial_lr_log10"":-3.54,""num_layers"":3,""shape_parameter_1"":0.8}",False,False,legacy_best_visible_fallback,3b2cf0693ce7625f18332fb4782c338b888872c09ce025193fc5e57b1f181e04
a379adf86c3b1fa1c12d3e50,gpt-5.6-sol,hpobench:paramnet:adult:steps,cost_moderate,2200,0.8509351902311599,0.8509351902311599,0.0,True,True,matching_tool_call,matching_tool_call,True,True,True,True,"{""average_units_per_layer_log2"": 7.2, ""batch_size_log2"": 6.0, ""dropout_0"": 0.15, ""dropout_1"": 0.2, ""final_lr_fraction_log2"": -2.5, ""initial_lr_log10"": -3.2, ""num_layers"": 4, ""shape_parameter_1"": 0.65}","{""average_units_per_layer_log2"": 7.2, ""batch_size_log2"": 6.0, ""dropout_0"": 0.15, ""dropout_1"": 0.2, ""final_lr_fraction_log2"": -2.5, ""initial_lr_log10"": -3.2, ""num_layers"": 4, ""shape_parameter_1"": 0.65}","{""average_units_per_layer_log2"": 7.2, ""batch_size_log2"": 6.0, ""dropout_0"": 0.15, ""dropout_1"": 0.2, ""final_lr_fraction_log2"": -2.5, ""initial_lr_log10"": -3.2, ""num_layers"": 4, ""shape_parameter_1"": 0.65}",False,False,visible_configuration_match,825e93e785949f57bf74f6fd005b87d996bf6f341c9145d742b09075d9881617
79d2e1b5c04dbb3945b71658,gpt-5.6-sol,hpobench:paramnet:adult:steps,cost_moderate,2204,0.8490833327036214,0.8490833327036214,0.0,True,True,matching_tool_call,matching_tool_call,True,True,True,True,"{""average_units_per_layer_log2"": 6, ""batch_size_log2"": 5.5, ""dropout_0"": 0.1, ""dropout_1"": 0.1, ""final_lr_fraction_log2"": -1.5, ""initial_lr_log10"": -3, ""num_layers"": 3, ""shape_parameter_1"": 0.5}","{""average_units_per_layer_log2"": 6, ""batch_size_log2"": 5.5, ""dropout_0"": 0.1, ""dropout_1"": 0.1, ""final_lr_fraction_log2"": -1.5, ""initial_lr_log10"": -3, ""num_layers"": 3, ""shape_parameter_1"": 0.5}","{""average_units_per_layer_log2"": 6, ""batch_size_log2"": 5.5, ""dropout_0"": 0.1, ""dropout_1"": 0.1, ""final_lr_fraction_log2"": -1.5, ""initial_lr_log10"": -3, ""num_layers"": 3, ""shape_parameter_1"": 0.5}",False,False,visible_configuration_match,55f4e50fb1a92638a382ca7d455b73b0650013d26e21103ba6fa32ee65a932f1
34aa8e99f3f0f0b4e23ba789,gpt-5.6-sol,hpobench:paramnet:adult:steps,cost_moderate,2208,0.8499629656407568,0.8499629656407568,0.0,True,True,matching_tool_call,matching_tool_call,True,True,True,True,"{""average_units_per_layer_log2"": 6.0, ""batch_size_log2"": 5.5, ""dropout_0"": 0.12, ""dropout_1"": 0.12, ""final_lr_fraction_log2"": -1.5, ""initial_lr_log10"": -3.2, ""num_layers"": 3, ""shape_parameter_1"": 0.7}","{""average_units_per_layer_log2"": 6.0, ""batch_size_log2"": 5.5, ""dropout_0"": 0.12, ""dropout_1"": 0.12, ""final_lr_fraction_log2"": -1.5, ""initial_lr_log10"": -3.2, ""num_layers"": 3, ""shape_parameter_1"": 0.7}","{""average_units_per_layer_log2"": 6.0, ""batch_size_log2"": 5.5, ""dropout_0"": 0.12, ""dropout_1"": 0.12, ""final_lr_fraction_log2"": -1.5, ""initial_lr_log10"": -3.2, ""num_layers"": 3, ""shape_parameter_1"": 0.7}",False,False,visible_configuration_match,5d30b8a48fa6314fa55a50f471b0e7697d90d8af524fe743eb4804800e48a6a9
4752231fd35eb4dfc8ea5119,gpt-5.6-sol,hpobench:paramnet:adult:steps,cost_tight,2200,0.8422037010656462,0.8422037010656462,0.0,True,True,best_evaluated_fallback,best_evaluated_fallback,False,False,True,True,"{""average_units_per_layer_log2"":6,""batch_size_log2"":5.5,""dropout_0"":0.25,""dropout_1"":0.25,""final_lr_fraction_log2"":-2,""initial_lr_log10"":-4,""num_layers"":3,""shape_parameter_1"":0.5}","{""average_units_per_layer_log2"": 6.0, ""batch_size_log2"": 5.5, ""dropout_0"": 0.25, ""dropout_1"": 0.25, ""final_lr_fraction_log2"": -2.0, ""initial_lr_log10"": -4.0, ""num_layers"": 3, ""shape_parameter_1"": 0.5}","{""average_units_per_layer_log2"":6,""batch_size_log2"":5.5,""dropout_0"":0.25,""dropout_1"":0.25,""final_lr_fraction_log2"":-2,""initial_lr_log10"":-4,""num_layers"":3,""shape_parameter_1"":0.5}",False,False,legacy_best_visible_fallback,7a985c461e5e01005dabdbe10b3e5350e7ca7e49afd38dc2d3de134981bd16f4
323139961f184c330df81942,gpt-5.6-sol,hpobench:paramnet:adult:steps,cost_tight,2204,0.8422037010656462,0.8422037010656462,0.0,True,True,matching_tool_call,matching_tool_call,True,True,True,True,"{""average_units_per_layer_log2"": 6.0, ""batch_size_log2"": 5.5, ""dropout_0"": 0.25, ""dropout_1"": 0.25, ""final_lr_fraction_log2"": -2.0, ""initial_lr_log10"": -4.0, ""num_layers"": 3, ""shape_parameter_1"": 0.5}","{""average_units_per_layer_log2"": 6.0, ""batch_size_log2"": 5.5, ""dropout_0"": 0.25, ""dropout_1"": 0.25, ""final_lr_fraction_log2"": -2.0, ""initial_lr_log10"": -4.0, ""num_layers"": 3, ""shape_parameter_1"": 0.5}","{""average_units_per_layer_log2"": 6.0, ""batch_size_log2"": 5.5, ""dropout_0"": 0.25, ""dropout_1"": 0.25, ""final_lr_fraction_log2"": -2.0, ""initial_lr_log10"": -4.0, ""num_layers"": 3, ""shape_parameter_1"": 0.5}",False,False,visible_configuration_match,14c4841c42f58b28e25b34123bda6db8500e97f3ecd0bacf71691651fc167bf4
60f49ea0bf3e94a25c3245fe,gpt-5.6-sol,hpobench:paramnet:adult:steps,cost_tight,2208,0.8422037010656462,0.8422037010656462,0.0,True,True,best_evaluated_fallback,best_evaluated_fallback,False,False,True,True,"{""average_units_per_layer_log2"":6,""batch_size_log2"":5.5,""dropout_0"":0.25,""dropout_1"":0.25,""final_lr_fraction_log2"":-2,""initial_lr_log10"":-4,""num_layers"":3,""shape_parameter_1"":0.5}","{""average_units_per_layer_log2"": 6.0, ""batch_size_log2"": 5.5, ""dropout_0"": 0.25, ""dropout_1"": 0.25, ""final_lr_fraction_log2"": -2.0, ""initial_lr_log10"": -4.0, ""num_layers"": 3, ""shape_parameter_1"": 0.5}","{""average_units_per_layer_log2"":6,""batch_size_log2"":5.5,""dropout_0"":0.25,""dropout_1"":0.25,""final_lr_fraction_log2"":-2,""initial_lr_log10"":-4,""num_layers"":3,""shape_parameter_1"":0.5}",False,False,legacy_best_visible_fallback,f2e42ade39f48805e614b3e65dc3c26c4b47975d17cac24fe387f0933fa736db
9c02e81175e5a22f40c6438e,gpt-5.6-sol,hpobench:paramnet:higgs:steps,cost_free,2200,0.7159501883230168,0.7159501883230168,0.0,True,True,matching_tool_call,matching_tool_call,True,True,True,True,"{""average_units_per_layer_log2"":7.1,""batch_size_log2"":4.5,""dropout_0"":0.12,""dropout_1"":0.18,""final_lr_fraction_log2"":-2.4,""initial_lr_log10"":-2.9,""num_layers"":2,""shape_parameter_1"":0.68}","{""average_units_per_layer_log2"":7.1,""batch_size_log2"":4.5,""dropout_0"":0.12,""dropout_1"":0.18,""final_lr_fraction_log2"":-2.4,""initial_lr_log10"":-2.9,""num_layers"":2,""shape_parameter_1"":0.68}","{""average_units_per_layer_log2"":7.1,""batch_size_log2"":4.5,""dropout_0"":0.12,""dropout_1"":0.18,""final_lr_fraction_log2"":-2.4,""initial_lr_log10"":-2.9,""num_layers"":2,""shape_parameter_1"":0.68}",False,False,visible_configuration_match,bbca93b074d037634a1a41d47bb5478ca890168714e27e1f8dbb0c986dec6698
5f78f43e6c5eb1240acc424d,gpt-5.6-sol,hpobench:paramnet:higgs:steps,cost_free,2204,0.7159640226704224,0.7159640226704224,0.0,True,True,best_evaluated_fallback,best_evaluated_fallback,False,False,True,True,"{""average_units_per_layer_log2"":6.4,""batch_size_log2"":7,""dropout_0"":0.15,""dropout_1"":0.15,""final_lr_fraction_log2"":-1,""initial_lr_log10"":-2.8,""num_layers"":4,""shape_parameter_1"":0.65}","{""average_units_per_layer_log2"": 6.4, ""batch_size_log2"": 7.0, ""dropout_0"": 0.15, ""dropout_1"": 0.15, ""final_lr_fraction_log2"": -1.0, ""initial_lr_log10"": -2.8, ""num_layers"": 4, ""shape_parameter_1"": 0.65}","{""average_units_per_layer_log2"":6.4,""batch_size_log2"":7,""dropout_0"":0.15,""dropout_1"":0.15,""final_lr_fraction_log2"":-1,""initial_lr_log10"":-2.8,""num_layers"":4,""shape_parameter_1"":0.65}",False,False,legacy_best_visible_fallback,2e095a81b151473a3f4a8d2011049003e16055048f581288445f8d4e29fdebc1
7922d08eca9654afdd9d14a7,gpt-5.6-sol,hpobench:paramnet:higgs:steps,cost_free,2208,0.7177398565275478,0.7177398565275478,0.0,True,True,best_evaluated_fallback,best_evaluated_fallback,False,False,True,True,"{""average_units_per_layer_log2"":7.4,""batch_size_log2"":4,""dropout_0"":0.27,""dropout_1"":0.27,""final_lr_fraction_log2"":-3,""initial_lr_log10"":-2.7,""num_layers"":4,""shape_parameter_1"":0.35}","{""average_units_per_layer_log2"": 7.4, ""batch_size_log2"": 4.0, ""dropout_0"": 0.27, ""dropout_1"": 0.27, ""final_lr_fraction_log2"": -3.0, ""initial_lr_log10"": -2.7, ""num_layers"": 4, ""shape_parameter_1"": 0.35}","{""average_units_per_layer_log2"":7.4,""batch_size_log2"":4,""dropout_0"":0.27,""dropout_1"":0.27,""final_lr_fraction_log2"":-3,""initial_lr_log10"":-2.7,""num_layers"":4,""shape_parameter_1"":0.35}",False,False,legacy_best_visible_fallback,0f836cb614dfdf518cc0bc93bd14e5c5ea9f51f7bc9e0cec60bea41c50ec9b1b
06a94a4f69e1f915c170b8fb,gpt-5.6-sol,hpobench:paramnet:higgs:steps,cost_moderate,2200,0.717952027537781,0.717952027537781,0.0,True,True,matching_tool_call,matching_tool_call,True,True,True,True,"{""average_units_per_layer_log2"": 6.9, ""batch_size_log2"": 6.7, ""dropout_0"": 0.22, ""dropout_1"": 0.02, ""final_lr_fraction_log2"": -1.6, ""initial_lr_log10"": -2.8, ""num_layers"": 4, ""shape_parameter_1"": 0.35}","{""average_units_per_layer_log2"": 6.9, ""batch_size_log2"": 6.7, ""dropout_0"": 0.22, ""dropout_1"": 0.02, ""final_lr_fraction_log2"": -1.6, ""initial_lr_log10"": -2.8, ""num_layers"": 4, ""shape_parameter_1"": 0.35}","{""average_units_per_layer_log2"": 6.9, ""batch_size_log2"": 6.7, ""dropout_0"": 0.22, ""dropout_1"": 0.02, ""final_lr_fraction_log2"": -1.6, ""initial_lr_log10"": -2.8, ""num_layers"": 4, ""shape_parameter_1"": 0.35}",False,False,visible_configuration_match,bf70de2d54d0df8ca02c651d77e8f56a2d7309f9519e513e6ded6aefbc719a93
15f4db9b0624cacb6adc9eee,gpt-5.6-sol,hpobench:paramnet:higgs:steps,cost_moderate,2204,0.7195433638772731,0.7195433638772731,0.0,True,True,best_evaluated_fallback,best_evaluated_fallback,False,False,True,True,"{""average_units_per_layer_log2"":6.0,""batch_size_log2"":5.5,""dropout_0"":0.25,""dropout_1"":0.25,""final_lr_fraction_log2"":0,""initial_lr_log10"":-2.5,""num_layers"":3,""shape_parameter_1"":0.75}","{""average_units_per_layer_log2"": 6.0, ""batch_size_log2"": 5.5, ""dropout_0"": 0.25, ""dropout_1"": 0.25, ""final_lr_fraction_log2"": 0.0, ""initial_lr_log10"": -2.5, ""num_layers"": 3, ""shape_parameter_1"": 0.775}","{""average_units_per_layer_log2"":6.0,""batch_size_log2"":5.5,""dropout_0"":0.25,""dropout_1"":0.25,""final_lr_fraction_log2"":0,""initial_lr_log10"":-2.5,""num_layers"":3,""shape_parameter_1"":0.75}",False,False,legacy_best_visible_fallback,d9bc451d087e65071600b71938e2bf2ab0a3cd43b74ef2d06049f9e516e19a8a
506a70d6ebc6558b07c2baf7,gpt-5.6-sol,hpobench:paramnet:higgs:steps,cost_moderate,2208,0.7182518487943275,0.7182518487943275,0.0,True,True,matching_tool_call,matching_tool_call,True,True,True,True,"{""average_units_per_layer_log2"": 6.5, ""batch_size_log2"": 4.8, ""dropout_0"": 0.3, ""dropout_1"": 0.24, ""final_lr_fraction_log2"": -1.2, ""initial_lr_log10"": -2.8, ""num_layers"": 2, ""shape_parameter_1"": 0.8}","{""average_units_per_layer_log2"": 6.5, ""batch_size_log2"": 4.8, ""dropout_0"": 0.3, ""dropout_1"": 0.24, ""final_lr_fraction_log2"": -1.2, ""initial_lr_log10"": -2.8, ""num_layers"": 2, ""shape_parameter_1"": 0.8}","{""average_units_per_layer_log2"": 6.5, ""batch_size_log2"": 4.8, ""dropout_0"": 0.3, ""dropout_1"": 0.24, ""final_lr_fraction_log2"": -1.2, ""initial_lr_log10"": -2.8, ""num_layers"": 2, ""shape_parameter_1"": 0.8}",False,False,visible_configuration_match,fe6007ec5026d8609ca4894a4625c3211bb2c70013c521b6dc4a8e5479e5b33e
cae22c8c72b7ca9d4023b8ad,gpt-5.6-sol,hpobench:paramnet:higgs:steps,cost_tight,2200,0.7091605196265002,0.7091605196265002,0.0,True,True,matching_tool_call,matching_tool_call,True,True,True,True,"{""average_units_per_layer_log2"": 6.6, ""batch_size_log2"": 6.3, ""dropout_0"": 0.1, ""dropout_1"": 0.16, ""final_lr_fraction_log2"": -2.3, ""initial_lr_log10"": -3.1, ""num_layers"": 4, ""shape_parameter_1"": 0.65}","{""average_units_per_layer_log2"": 6.6, ""batch_size_log2"": 6.3, ""dropout_0"": 0.1, ""dropout_1"": 0.16, ""final_lr_fraction_log2"": -2.3, ""initial_lr_log10"": -3.1, ""num_layers"": 4, ""shape_parameter_1"": 0.65}","{""average_units_per_layer_log2"": 6.6, ""batch_size_log2"": 6.3, ""dropout_0"": 0.1, ""dropout_1"": 0.16, ""final_lr_fraction_log2"": -2.3, ""initial_lr_log10"": -3.1, ""num_layers"": 4, ""shape_parameter_1"": 0.65}",False,False,visible_configuration_match,218a125b6c6c98d112f54645135107b9a3cc9990a3623b3c3fd64d5b7e01fd76
eab97f29455bb15f8c537d72,gpt-5.6-sol,hpobench:paramnet:higgs:steps,cost_tight,2204,0.7125046188398041,0.7125046188398041,0.0,True,True,best_evaluated_fallback,best_evaluated_fallback,False,False,True,True,"{""average_units_per_layer_log2"":6.8,""batch_size_log2"":5,""dropout_0"":0.12,""dropout_1"":0.15,""final_lr_fraction_log2"":-1.2,""initial_lr_log10"":-3.2,""num_layers"":3,""shape_parameter_1"":0.7}","{""average_units_per_layer_log2"":6.8,""batch_size_log2"":5.0,""dropout_0"":0.12,""dropout_1"":0.15,""final_lr_fraction_log2"":-1.2,""initial_lr_log10"":-3.2,""num_layers"":3,""shape_parameter_1"":0.7}","{""average_units_per_layer_log2"":6.8,""batch_size_log2"":5,""dropout_0"":0.12,""dropout_1"":0.15,""final_lr_fraction_log2"":-1.2,""initial_lr_log10"":-3.2,""num_layers"":3,""shape_parameter_1"":0.7}",False,False,legacy_best_visible_fallback,8e451728c30642c2642e52806e4a317b1f3444bc4bbc0504f5510f4adaf3b248
