slot_id,model,budget,strategy,metric,old,new,delta,source_sha256,reason
c0d6e72d4eb8e6d0cbcf6369,gemini-3.8-flash-medium,cost_moderate,naive,evidence_acc,0.6470588235294118,0.7058823529411765,0.05882352941176472,349e2498b556173e785bb5aafe50d5d5641e1ed1dfd516e835b5633f8a91d969,member_terminal_extraction_and_common_audit_wrapper_acceptance
c0d6e72d4eb8e6d0cbcf6369,gemini-3.8-flash-medium,cost_moderate,naive,final_answer_parsed,3,4,1,349e2498b556173e785bb5aafe50d5d5641e1ed1dfd516e835b5633f8a91d969,member_terminal_extraction_and_common_audit_wrapper_acceptance
cc1aa3e29aaf8fa42795be67,kimi-k3,cost_tight,naive,final_answer_parsed,3,4,1,fa42f0a0ac77c8f2933e1103f7627c30d0400c50685a00211f10ab13a75ca2c4,member_terminal_extraction_and_common_audit_wrapper_acceptance
cc67230ce7c52d9c32efa4ad,kimi-k3,cost_tight,naive,evidence_acc,0.7058823529411765,0.6470588235294118,-0.05882352941176472,a0b92d578fb43ba2608248ed0d42a191c44141f400e2f37577d92afd83be5328,member_terminal_extraction_and_common_audit_wrapper_acceptance
cc67230ce7c52d9c32efa4ad,kimi-k3,cost_tight,naive,final_answer_parsed,3,4,1,a0b92d578fb43ba2608248ed0d42a191c44141f400e2f37577d92afd83be5328,member_terminal_extraction_and_common_audit_wrapper_acceptance
cccd571ba9ef33b8fac47ce7,gemini-3.8-flash-medium,cost_moderate,poolact,agents_with_peer_only_nonempty_final_match,3,4,1,485695bab38875295e73ac48c91af701cb3277308d15d61f98c8cffca35cd183,member_terminal_extraction_and_common_audit_wrapper_acceptance
cccd571ba9ef33b8fac47ce7,gemini-3.8-flash-medium,cost_moderate,poolact,final_answer_parsed,3,4,1,485695bab38875295e73ac48c91af701cb3277308d15d61f98c8cffca35cd183,member_terminal_extraction_and_common_audit_wrapper_acceptance
cccd571ba9ef33b8fac47ce7,gemini-3.8-flash-medium,cost_moderate,poolact,final_matches_peer_only_verified,23,30,7,485695bab38875295e73ac48c91af701cb3277308d15d61f98c8cffca35cd183,member_terminal_extraction_and_common_audit_wrapper_acceptance
cccd571ba9ef33b8fac47ce7,gemini-3.8-flash-medium,cost_moderate,poolact,final_matches_peer_only_verified_nonempty,22,28,6,485695bab38875295e73ac48c91af701cb3277308d15d61f98c8cffca35cd183,member_terminal_extraction_and_common_audit_wrapper_acceptance
cf71765ca22f48a44299b104,kimi-k3,cost_moderate,cached,final_answer_parsed,3,4,1,9246ae3d86c9984719727bfb946b5f5d309ec22676cfd0af171349e35bbe58b5,member_terminal_extraction_and_common_audit_wrapper_acceptance
d654b812a0ca21e41eb908c8,kimi-k3,cost_moderate,naive,final_answer_parsed,3,4,1,f22200c4bda51d34cafaa465b3ed7af5b3564db52330f81250329d20d1840737,member_terminal_extraction_and_common_audit_wrapper_acceptance
d67c769bf1e64fefbbc93e94,qwen3.8-2.4t-a95b-fp8,cost_moderate,cached,final_answer_parsed,3,4,1,191200492c609bff5919970fbed509d82881b02711e65969d9fca80f358c9c99,member_terminal_extraction_and_common_audit_wrapper_acceptance
d67c769bf1e64fefbbc93e94,qwen3.8-2.4t-a95b-fp8,cost_moderate,cached,label_acc,0.8823529411764706,0.9411764705882353,0.05882352941176472,191200492c609bff5919970fbed509d82881b02711e65969d9fca80f358c9c99,member_terminal_extraction_and_common_audit_wrapper_acceptance
dd3d9e34e33234e317c67c10,gemini-3.8-flash-medium,cost_tight,cached,final_answer_parsed,2,4,2,c1c3cc74e84912c62f60bdebcbb869b847320d3544fc5f245b114317326068bf,member_terminal_extraction_and_common_audit_wrapper_acceptance
e0d486abe6b92c9db796589d,glm-5.3,cost_tight,naive,final_answer_parsed,3,4,1,6d5a8abdc3eb852c37797bb8924c856168608e34800b14b21eefa39ae623a78a,member_terminal_extraction_and_common_audit_wrapper_acceptance
e37b14520a110ee4f13a4b75,gemini-3.8-flash-medium,cost_moderate,cached,evidence_acc,0.4117647058823529,0.5294117647058824,0.11764705882352944,a79013e8d989fde386ed05ff37c42ae891b3c318e5d703ad7a13e63bf559b060,member_terminal_extraction_and_common_audit_wrapper_acceptance
e37b14520a110ee4f13a4b75,gemini-3.8-flash-medium,cost_moderate,cached,final_answer_parsed,3,4,1,a79013e8d989fde386ed05ff37c42ae891b3c318e5d703ad7a13e63bf559b060,member_terminal_extraction_and_common_audit_wrapper_acceptance
e650d812797e1e39dba3b889,glm-5.3,cost_moderate,naive,final_answer_parsed,3,4,1,60ba7df550ffcbd1ee2293271feb02770c9b454941538d34cade173f6e6f6789,member_terminal_extraction_and_common_audit_wrapper_acceptance
ead48dfebd98b169cc2a3ce9,kimi-k3,cost_moderate,poolact,agents_with_peer_only_nonempty_final_match,3,4,1,5a7c56e953a84bf6338cf6cfdc906db715bbc3cd3cf5785d35ae636e103a431f,member_terminal_extraction_and_common_audit_wrapper_acceptance
ead48dfebd98b169cc2a3ce9,kimi-k3,cost_moderate,poolact,final_answer_parsed,3,4,1,5a7c56e953a84bf6338cf6cfdc906db715bbc3cd3cf5785d35ae636e103a431f,member_terminal_extraction_and_common_audit_wrapper_acceptance
ead48dfebd98b169cc2a3ce9,kimi-k3,cost_moderate,poolact,final_matches_peer_only_verified,27,36,9,5a7c56e953a84bf6338cf6cfdc906db715bbc3cd3cf5785d35ae636e103a431f,member_terminal_extraction_and_common_audit_wrapper_acceptance
ead48dfebd98b169cc2a3ce9,kimi-k3,cost_moderate,poolact,final_matches_peer_only_verified_nonempty,13,20,7,5a7c56e953a84bf6338cf6cfdc906db715bbc3cd3cf5785d35ae636e103a431f,member_terminal_extraction_and_common_audit_wrapper_acceptance
fccdeb187738f41585613ffa,gemini-3.8-flash-medium,cost_moderate,poolact,agents_with_peer_only_nonempty_final_match,3,4,1,6c8de445243b2f9b80d419376604572a6bbf7a8c0ee2d6917526de032e13e61e,member_terminal_extraction_and_common_audit_wrapper_acceptance
fccdeb187738f41585613ffa,gemini-3.8-flash-medium,cost_moderate,poolact,final_answer_parsed,3,4,1,6c8de445243b2f9b80d419376604572a6bbf7a8c0ee2d6917526de032e13e61e,member_terminal_extraction_and_common_audit_wrapper_acceptance
fccdeb187738f41585613ffa,gemini-3.8-flash-medium,cost_moderate,poolact,final_matches_peer_only_verified,25,34,9,6c8de445243b2f9b80d419376604572a6bbf7a8c0ee2d6917526de032e13e61e,member_terminal_extraction_and_common_audit_wrapper_acceptance
fccdeb187738f41585613ffa,gemini-3.8-flash-medium,cost_moderate,poolact,final_matches_peer_only_verified_nonempty,5,9,4,6c8de445243b2f9b80d419376604572a6bbf7a8c0ee2d6917526de032e13e61e,member_terminal_extraction_and_common_audit_wrapper_acceptance
ff45fe2a43d0e10be0ec4a6e,kimi-k3,cost_moderate,naive,evidence_acc,0.8235294117647058,0.5882352941176471,-0.23529411764705876,c621ba688b53e87dbe95e88d9acef45f93264a66aab11c1f3969f731f9cbd79b,member_terminal_extraction_and_common_audit_wrapper_acceptance
ff45fe2a43d0e10be0ec4a6e,kimi-k3,cost_moderate,naive,final_answer_parsed,3,4,1,c621ba688b53e87dbe95e88d9acef45f93264a66aab11c1f3969f731f9cbd79b,member_terminal_extraction_and_common_audit_wrapper_acceptance
