slot_id,model,budget,strategy,metric,old,new,delta,source_sha256,reason
4703e3b75733ce9f89c13f74,kimi-k3,cost_moderate,single,nonempty_label_correct_wrong_evidence,0,0.6,0.6,1e7ac75be0ff8e9b04ae3ad3a8b457baf71fb0e3d398e44d8209830c35570cfa,explicit_terminal_label_selected_from_full_response
4703e3b75733ce9f89c13f74,kimi-k3,cost_moderate,single,nonempty_missing_any,1,0.6,-0.4,1e7ac75be0ff8e9b04ae3ad3a8b457baf71fb0e3d398e44d8209830c35570cfa,explicit_terminal_label_selected_from_full_response
4703e3b75733ce9f89c13f74,kimi-k3,cost_moderate,single,verification_eff,,0.8571428571428571,,1e7ac75be0ff8e9b04ae3ad3a8b457baf71fb0e3d398e44d8209830c35570cfa,explicit_terminal_label_selected_from_full_response
4703e3b75733ce9f89c13f74,kimi-k3,cost_moderate,single,visible_verification_eff,,0.8571428571428571,,1e7ac75be0ff8e9b04ae3ad3a8b457baf71fb0e3d398e44d8209830c35570cfa,explicit_terminal_label_selected_from_full_response
68e9e46da26d7097f4035702,kimi-k3,cost_moderate,single,correct_label_wrong_evidence_conditional,,0.13333333333333333,,405c837eb9ff0b413f2a8554ad011044004442d65877e68d06c16aa21648ce4c,closing_markdown_label_removed
68e9e46da26d7097f4035702,kimi-k3,cost_moderate,single,empty_correct_label_wrong_evidence_conditional,,0.0,,405c837eb9ff0b413f2a8554ad011044004442d65877e68d06c16aa21648ce4c,closing_markdown_label_removed
68e9e46da26d7097f4035702,kimi-k3,cost_moderate,single,empty_evidence_exact,0,0.6666666666666666,0.6666666666666666,405c837eb9ff0b413f2a8554ad011044004442d65877e68d06c16aa21648ce4c,closing_markdown_label_removed
68e9e46da26d7097f4035702,kimi-k3,cost_moderate,single,empty_evidence_precision,1.0,0.6666666666666666,-0.33333333333333337,405c837eb9ff0b413f2a8554ad011044004442d65877e68d06c16aa21648ce4c,closing_markdown_label_removed
68e9e46da26d7097f4035702,kimi-k3,cost_moderate,single,empty_extra_any,0,0.3333333333333333,0.3333333333333333,405c837eb9ff0b413f2a8554ad011044004442d65877e68d06c16aa21648ce4c,closing_markdown_label_removed
68e9e46da26d7097f4035702,kimi-k3,cost_moderate,single,empty_joint_correct,0,0.6666666666666666,0.6666666666666666,405c837eb9ff0b413f2a8554ad011044004442d65877e68d06c16aa21648ce4c,closing_markdown_label_removed
68e9e46da26d7097f4035702,kimi-k3,cost_moderate,single,empty_label_correct,0,0.6666666666666666,0.6666666666666666,405c837eb9ff0b413f2a8554ad011044004442d65877e68d06c16aa21648ce4c,closing_markdown_label_removed
68e9e46da26d7097f4035702,kimi-k3,cost_moderate,single,evidence_acc,0.0,0.8235294117647058,0.8235294117647058,405c837eb9ff0b413f2a8554ad011044004442d65877e68d06c16aa21648ce4c,closing_markdown_label_removed
68e9e46da26d7097f4035702,kimi-k3,cost_moderate,single,joint_acc,0.0,0.7647058823529411,0.7647058823529411,405c837eb9ff0b413f2a8554ad011044004442d65877e68d06c16aa21648ce4c,closing_markdown_label_removed
68e9e46da26d7097f4035702,kimi-k3,cost_moderate,single,label_acc,0.0,0.8823529411764706,0.8823529411764706,405c837eb9ff0b413f2a8554ad011044004442d65877e68d06c16aa21648ce4c,closing_markdown_label_removed
68e9e46da26d7097f4035702,kimi-k3,cost_moderate,single,label_correct_wrong_evidence_rate,0.0,0.11764705882352941,0.11764705882352941,405c837eb9ff0b413f2a8554ad011044004442d65877e68d06c16aa21648ce4c,closing_markdown_label_removed
68e9e46da26d7097f4035702,kimi-k3,cost_moderate,single,nonempty_correct_label_wrong_evidence_conditional,,0.15384615384615385,,405c837eb9ff0b413f2a8554ad011044004442d65877e68d06c16aa21648ce4c,closing_markdown_label_removed
68e9e46da26d7097f4035702,kimi-k3,cost_moderate,single,nonempty_evidence_exact,0,0.8571428571428571,0.8571428571428571,405c837eb9ff0b413f2a8554ad011044004442d65877e68d06c16aa21648ce4c,closing_markdown_label_removed
68e9e46da26d7097f4035702,kimi-k3,cost_moderate,single,nonempty_evidence_precision,0.0,0.8928571428571429,0.8928571428571429,405c837eb9ff0b413f2a8554ad011044004442d65877e68d06c16aa21648ce4c,closing_markdown_label_removed
68e9e46da26d7097f4035702,kimi-k3,cost_moderate,single,nonempty_evidence_recall,0.0,0.9285714285714286,0.9285714285714286,405c837eb9ff0b413f2a8554ad011044004442d65877e68d06c16aa21648ce4c,closing_markdown_label_removed
68e9e46da26d7097f4035702,kimi-k3,cost_moderate,single,nonempty_extra_any,0,0.14285714285714285,0.14285714285714285,405c837eb9ff0b413f2a8554ad011044004442d65877e68d06c16aa21648ce4c,closing_markdown_label_removed
68e9e46da26d7097f4035702,kimi-k3,cost_moderate,single,nonempty_joint_correct,0,0.7857142857142857,0.7857142857142857,405c837eb9ff0b413f2a8554ad011044004442d65877e68d06c16aa21648ce4c,closing_markdown_label_removed
68e9e46da26d7097f4035702,kimi-k3,cost_moderate,single,nonempty_label_correct,0,0.9285714285714286,0.9285714285714286,405c837eb9ff0b413f2a8554ad011044004442d65877e68d06c16aa21648ce4c,closing_markdown_label_removed
68e9e46da26d7097f4035702,kimi-k3,cost_moderate,single,nonempty_label_correct_wrong_evidence,0,0.14285714285714285,0.14285714285714285,405c837eb9ff0b413f2a8554ad011044004442d65877e68d06c16aa21648ce4c,closing_markdown_label_removed
68e9e46da26d7097f4035702,kimi-k3,cost_moderate,single,nonempty_missing_any,1,0.07142857142857142,-0.9285714285714286,405c837eb9ff0b413f2a8554ad011044004442d65877e68d06c16aa21648ce4c,closing_markdown_label_removed
68e9e46da26d7097f4035702,kimi-k3,cost_moderate,single,verification_eff,,0.23076923076923078,,405c837eb9ff0b413f2a8554ad011044004442d65877e68d06c16aa21648ce4c,closing_markdown_label_removed
68e9e46da26d7097f4035702,kimi-k3,cost_moderate,single,visible_verification_eff,,0.23076923076923078,,405c837eb9ff0b413f2a8554ad011044004442d65877e68d06c16aa21648ce4c,closing_markdown_label_removed
6f824e6ee7bf2fbec4d7949b,glm-5.3,cost_free,single,correct_label_wrong_evidence_conditional,,0.0,,0d65d872fb1901dd3936db01b86fdd9bad234058b230da4e4dc1a5e6c7ec0c50,closing_markdown_label_removed
6f824e6ee7bf2fbec4d7949b,glm-5.3,cost_free,single,empty_correct_label_wrong_evidence_conditional,,0.0,,0d65d872fb1901dd3936db01b86fdd9bad234058b230da4e4dc1a5e6c7ec0c50,closing_markdown_label_removed
6f824e6ee7bf2fbec4d7949b,glm-5.3,cost_free,single,empty_evidence_exact,0,1,1,0d65d872fb1901dd3936db01b86fdd9bad234058b230da4e4dc1a5e6c7ec0c50,closing_markdown_label_removed
6f824e6ee7bf2fbec4d7949b,glm-5.3,cost_free,single,empty_joint_correct,0,1,1,0d65d872fb1901dd3936db01b86fdd9bad234058b230da4e4dc1a5e6c7ec0c50,closing_markdown_label_removed
6f824e6ee7bf2fbec4d7949b,glm-5.3,cost_free,single,empty_label_correct,0,1,1,0d65d872fb1901dd3936db01b86fdd9bad234058b230da4e4dc1a5e6c7ec0c50,closing_markdown_label_removed
6f824e6ee7bf2fbec4d7949b,glm-5.3,cost_free,single,evidence_acc,0.0,1.0,1.0,0d65d872fb1901dd3936db01b86fdd9bad234058b230da4e4dc1a5e6c7ec0c50,closing_markdown_label_removed
6f824e6ee7bf2fbec4d7949b,glm-5.3,cost_free,single,joint_acc,0.0,0.9411764705882353,0.9411764705882353,0d65d872fb1901dd3936db01b86fdd9bad234058b230da4e4dc1a5e6c7ec0c50,closing_markdown_label_removed
6f824e6ee7bf2fbec4d7949b,glm-5.3,cost_free,single,label_acc,0.0,0.9411764705882353,0.9411764705882353,0d65d872fb1901dd3936db01b86fdd9bad234058b230da4e4dc1a5e6c7ec0c50,closing_markdown_label_removed
6f824e6ee7bf2fbec4d7949b,glm-5.3,cost_free,single,nonempty_correct_label_wrong_evidence_conditional,,0.0,,0d65d872fb1901dd3936db01b86fdd9bad234058b230da4e4dc1a5e6c7ec0c50,closing_markdown_label_removed
6f824e6ee7bf2fbec4d7949b,glm-5.3,cost_free,single,nonempty_evidence_exact,0,1,1,0d65d872fb1901dd3936db01b86fdd9bad234058b230da4e4dc1a5e6c7ec0c50,closing_markdown_label_removed
6f824e6ee7bf2fbec4d7949b,glm-5.3,cost_free,single,nonempty_evidence_precision,0.0,1.0,1.0,0d65d872fb1901dd3936db01b86fdd9bad234058b230da4e4dc1a5e6c7ec0c50,closing_markdown_label_removed
6f824e6ee7bf2fbec4d7949b,glm-5.3,cost_free,single,nonempty_evidence_recall,0.0,1.0,1.0,0d65d872fb1901dd3936db01b86fdd9bad234058b230da4e4dc1a5e6c7ec0c50,closing_markdown_label_removed
6f824e6ee7bf2fbec4d7949b,glm-5.3,cost_free,single,nonempty_joint_correct,0,0.9285714285714286,0.9285714285714286,0d65d872fb1901dd3936db01b86fdd9bad234058b230da4e4dc1a5e6c7ec0c50,closing_markdown_label_removed
6f824e6ee7bf2fbec4d7949b,glm-5.3,cost_free,single,nonempty_label_correct,0,0.9285714285714286,0.9285714285714286,0d65d872fb1901dd3936db01b86fdd9bad234058b230da4e4dc1a5e6c7ec0c50,closing_markdown_label_removed
6f824e6ee7bf2fbec4d7949b,glm-5.3,cost_free,single,nonempty_missing_any,1,0,-1,0d65d872fb1901dd3936db01b86fdd9bad234058b230da4e4dc1a5e6c7ec0c50,closing_markdown_label_removed
6f824e6ee7bf2fbec4d7949b,glm-5.3,cost_free,single,verification_eff,,1.0,,0d65d872fb1901dd3936db01b86fdd9bad234058b230da4e4dc1a5e6c7ec0c50,closing_markdown_label_removed
6f824e6ee7bf2fbec4d7949b,glm-5.3,cost_free,single,visible_verification_eff,,1.0,,0d65d872fb1901dd3936db01b86fdd9bad234058b230da4e4dc1a5e6c7ec0c50,closing_markdown_label_removed
7213b1b923344978d7b4ff53,glm-5.3,cost_moderate,single,correct_label_wrong_evidence_conditional,,0.07142857142857142,,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,glm-5.3,cost_moderate,single,empty_correct_label_wrong_evidence_conditional,,0.0,,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,glm-5.3,cost_moderate,single,empty_evidence_exact,0,0.8461538461538461,0.8461538461538461,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,glm-5.3,cost_moderate,single,empty_evidence_precision,1.0,0.8461538461538461,-0.15384615384615385,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,glm-5.3,cost_moderate,single,empty_extra_any,0,0.15384615384615385,0.15384615384615385,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,glm-5.3,cost_moderate,single,empty_joint_correct,0,0.8461538461538461,0.8461538461538461,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,glm-5.3,cost_moderate,single,empty_label_correct,0,0.8461538461538461,0.8461538461538461,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,glm-5.3,cost_moderate,single,evidence_acc,0.0,0.8235294117647058,0.8235294117647058,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,glm-5.3,cost_moderate,single,joint_acc,0.0,0.7647058823529411,0.7647058823529411,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,glm-5.3,cost_moderate,single,label_acc,0.0,0.8235294117647058,0.8235294117647058,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,glm-5.3,cost_moderate,single,label_correct_wrong_evidence_rate,0.0,0.058823529411764705,0.058823529411764705,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,glm-5.3,cost_moderate,single,nonempty_correct_label_wrong_evidence_conditional,,0.3333333333333333,,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,glm-5.3,cost_moderate,single,nonempty_evidence_exact,0,0.75,0.75,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,glm-5.3,cost_moderate,single,nonempty_evidence_precision,0.0,1.0,1.0,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,glm-5.3,cost_moderate,single,nonempty_evidence_recall,0.0,0.875,0.875,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,glm-5.3,cost_moderate,single,nonempty_joint_correct,0,0.5,0.5,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,glm-5.3,cost_moderate,single,nonempty_label_correct,0,0.75,0.75,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,glm-5.3,cost_moderate,single,nonempty_label_correct_wrong_evidence,0,0.25,0.25,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,glm-5.3,cost_moderate,single,nonempty_missing_any,1,0.25,-0.75,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,glm-5.3,cost_moderate,single,verification_eff,,0.07692307692307693,,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7213b1b923344978d7b4ff53,glm-5.3,cost_moderate,single,visible_verification_eff,,0.07692307692307693,,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,closing_markdown_label_removed
7e563baed4a28f245b53b356,kimi-k3,cost_tight,single,correct_label_wrong_evidence_conditional,,0.5384615384615384,,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,kimi-k3,cost_tight,single,empty_correct_label_wrong_evidence_conditional,,0.0,,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,kimi-k3,cost_tight,single,empty_evidence_exact,0,0.8,0.8,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,kimi-k3,cost_tight,single,empty_evidence_precision,1.0,0.8,-0.19999999999999996,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,kimi-k3,cost_tight,single,empty_extra_any,0,0.2,0.2,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,kimi-k3,cost_tight,single,empty_joint_correct,0,0.8,0.8,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,kimi-k3,cost_tight,single,empty_label_correct,0,0.8,0.8,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,kimi-k3,cost_tight,single,evidence_acc,0.0,0.4117647058823529,0.4117647058823529,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,kimi-k3,cost_tight,single,joint_acc,0.0,0.35294117647058826,0.35294117647058826,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,kimi-k3,cost_tight,single,label_acc,0.0,0.7647058823529411,0.7647058823529411,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,kimi-k3,cost_tight,single,label_correct_wrong_evidence_rate,0.0,0.4117647058823529,0.4117647058823529,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,kimi-k3,cost_tight,single,nonempty_correct_label_wrong_evidence_conditional,,0.7777777777777778,,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,kimi-k3,cost_tight,single,nonempty_evidence_exact,0,0.25,0.25,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,kimi-k3,cost_tight,single,nonempty_evidence_precision,0.0,0.7916666666666666,0.7916666666666666,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,kimi-k3,cost_tight,single,nonempty_evidence_recall,0.0,0.5694444444444444,0.5694444444444444,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,kimi-k3,cost_tight,single,nonempty_extra_any,0,0.16666666666666666,0.16666666666666666,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,kimi-k3,cost_tight,single,nonempty_joint_correct,0,0.16666666666666666,0.16666666666666666,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,kimi-k3,cost_tight,single,nonempty_label_correct,0,0.75,0.75,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,kimi-k3,cost_tight,single,nonempty_label_correct_wrong_evidence,0,0.5833333333333334,0.5833333333333334,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,kimi-k3,cost_tight,single,nonempty_missing_any,1,0.6666666666666666,-0.33333333333333337,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,kimi-k3,cost_tight,single,verification_eff,,0.16666666666666666,,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
7e563baed4a28f245b53b356,kimi-k3,cost_tight,single,visible_verification_eff,,0.16666666666666666,,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,explicit_terminal_label_selected_from_full_response
d0b8c858f4fae3e83caf2eac,glm-5.3,cost_free,single,correct_label_wrong_evidence_conditional,,0.0,,5a3ac2a30528221bf1c22225e7bd9f16e0a50ccad0657d59ff4309e204a4bfd5,explicit_terminal_label_selected_from_full_response
d0b8c858f4fae3e83caf2eac,glm-5.3,cost_free,single,empty_correct_label_wrong_evidence_conditional,,0.0,,5a3ac2a30528221bf1c22225e7bd9f16e0a50ccad0657d59ff4309e204a4bfd5,explicit_terminal_label_selected_from_full_response
d0b8c858f4fae3e83caf2eac,glm-5.3,cost_free,single,empty_evidence_exact,0,1,1,5a3ac2a30528221bf1c22225e7bd9f16e0a50ccad0657d59ff4309e204a4bfd5,explicit_terminal_label_selected_from_full_response
d0b8c858f4fae3e83caf2eac,glm-5.3,cost_free,single,empty_joint_correct,0,1,1,5a3ac2a30528221bf1c22225e7bd9f16e0a50ccad0657d59ff4309e204a4bfd5,explicit_terminal_label_selected_from_full_response
d0b8c858f4fae3e83caf2eac,glm-5.3,cost_free,single,empty_label_correct,0,1,1,5a3ac2a30528221bf1c22225e7bd9f16e0a50ccad0657d59ff4309e204a4bfd5,explicit_terminal_label_selected_from_full_response
d0b8c858f4fae3e83caf2eac,glm-5.3,cost_free,single,evidence_acc,0.0,1.0,1.0,5a3ac2a30528221bf1c22225e7bd9f16e0a50ccad0657d59ff4309e204a4bfd5,explicit_terminal_label_selected_from_full_response
d0b8c858f4fae3e83caf2eac,glm-5.3,cost_free,single,joint_acc,0.0,1.0,1.0,5a3ac2a30528221bf1c22225e7bd9f16e0a50ccad0657d59ff4309e204a4bfd5,explicit_terminal_label_selected_from_full_response
d0b8c858f4fae3e83caf2eac,glm-5.3,cost_free,single,label_acc,0.0,1.0,1.0,5a3ac2a30528221bf1c22225e7bd9f16e0a50ccad0657d59ff4309e204a4bfd5,explicit_terminal_label_selected_from_full_response
d0b8c858f4fae3e83caf2eac,glm-5.3,cost_free,single,nonempty_correct_label_wrong_evidence_conditional,,0.0,,5a3ac2a30528221bf1c22225e7bd9f16e0a50ccad0657d59ff4309e204a4bfd5,explicit_terminal_label_selected_from_full_response
d0b8c858f4fae3e83caf2eac,glm-5.3,cost_free,single,nonempty_evidence_exact,0,1,1,5a3ac2a30528221bf1c22225e7bd9f16e0a50ccad0657d59ff4309e204a4bfd5,explicit_terminal_label_selected_from_full_response
d0b8c858f4fae3e83caf2eac,glm-5.3,cost_free,single,nonempty_evidence_precision,0.0,1.0,1.0,5a3ac2a30528221bf1c22225e7bd9f16e0a50ccad0657d59ff4309e204a4bfd5,explicit_terminal_label_selected_from_full_response
d0b8c858f4fae3e83caf2eac,glm-5.3,cost_free,single,nonempty_evidence_recall,0.0,1.0,1.0,5a3ac2a30528221bf1c22225e7bd9f16e0a50ccad0657d59ff4309e204a4bfd5,explicit_terminal_label_selected_from_full_response
d0b8c858f4fae3e83caf2eac,glm-5.3,cost_free,single,nonempty_joint_correct,0,1,1,5a3ac2a30528221bf1c22225e7bd9f16e0a50ccad0657d59ff4309e204a4bfd5,explicit_terminal_label_selected_from_full_response
d0b8c858f4fae3e83caf2eac,glm-5.3,cost_free,single,nonempty_label_correct,0,1,1,5a3ac2a30528221bf1c22225e7bd9f16e0a50ccad0657d59ff4309e204a4bfd5,explicit_terminal_label_selected_from_full_response
d0b8c858f4fae3e83caf2eac,glm-5.3,cost_free,single,nonempty_missing_any,1,0,-1,5a3ac2a30528221bf1c22225e7bd9f16e0a50ccad0657d59ff4309e204a4bfd5,explicit_terminal_label_selected_from_full_response
d0b8c858f4fae3e83caf2eac,glm-5.3,cost_free,single,verification_eff,,1.0,,5a3ac2a30528221bf1c22225e7bd9f16e0a50ccad0657d59ff4309e204a4bfd5,explicit_terminal_label_selected_from_full_response
d0b8c858f4fae3e83caf2eac,glm-5.3,cost_free,single,visible_verification_eff,,1.0,,5a3ac2a30528221bf1c22225e7bd9f16e0a50ccad0657d59ff4309e204a4bfd5,explicit_terminal_label_selected_from_full_response
d1e79c209877fefa403592a6,glm-5.3,cost_free,single,correct_label_wrong_evidence_conditional,,0.0,,dd9e1550613074dea388f76962b0586487d1bd0b60260c717e60350af8ead049,explicit_terminal_label_selected_from_full_response
d1e79c209877fefa403592a6,glm-5.3,cost_free,single,empty_correct_label_wrong_evidence_conditional,,0.0,,dd9e1550613074dea388f76962b0586487d1bd0b60260c717e60350af8ead049,explicit_terminal_label_selected_from_full_response
d1e79c209877fefa403592a6,glm-5.3,cost_free,single,empty_evidence_exact,0,1,1,dd9e1550613074dea388f76962b0586487d1bd0b60260c717e60350af8ead049,explicit_terminal_label_selected_from_full_response
d1e79c209877fefa403592a6,glm-5.3,cost_free,single,empty_joint_correct,0,1,1,dd9e1550613074dea388f76962b0586487d1bd0b60260c717e60350af8ead049,explicit_terminal_label_selected_from_full_response
d1e79c209877fefa403592a6,glm-5.3,cost_free,single,empty_label_correct,0,1,1,dd9e1550613074dea388f76962b0586487d1bd0b60260c717e60350af8ead049,explicit_terminal_label_selected_from_full_response
d1e79c209877fefa403592a6,glm-5.3,cost_free,single,evidence_acc,0.0,1.0,1.0,dd9e1550613074dea388f76962b0586487d1bd0b60260c717e60350af8ead049,explicit_terminal_label_selected_from_full_response
d1e79c209877fefa403592a6,glm-5.3,cost_free,single,joint_acc,0.0,1.0,1.0,dd9e1550613074dea388f76962b0586487d1bd0b60260c717e60350af8ead049,explicit_terminal_label_selected_from_full_response
d1e79c209877fefa403592a6,glm-5.3,cost_free,single,label_acc,0.0,1.0,1.0,dd9e1550613074dea388f76962b0586487d1bd0b60260c717e60350af8ead049,explicit_terminal_label_selected_from_full_response
d1e79c209877fefa403592a6,glm-5.3,cost_free,single,nonempty_correct_label_wrong_evidence_conditional,,0.0,,dd9e1550613074dea388f76962b0586487d1bd0b60260c717e60350af8ead049,explicit_terminal_label_selected_from_full_response
d1e79c209877fefa403592a6,glm-5.3,cost_free,single,nonempty_evidence_exact,0,1,1,dd9e1550613074dea388f76962b0586487d1bd0b60260c717e60350af8ead049,explicit_terminal_label_selected_from_full_response
d1e79c209877fefa403592a6,glm-5.3,cost_free,single,nonempty_evidence_precision,0.0,1.0,1.0,dd9e1550613074dea388f76962b0586487d1bd0b60260c717e60350af8ead049,explicit_terminal_label_selected_from_full_response
d1e79c209877fefa403592a6,glm-5.3,cost_free,single,nonempty_evidence_recall,0.0,1.0,1.0,dd9e1550613074dea388f76962b0586487d1bd0b60260c717e60350af8ead049,explicit_terminal_label_selected_from_full_response
d1e79c209877fefa403592a6,glm-5.3,cost_free,single,nonempty_joint_correct,0,1,1,dd9e1550613074dea388f76962b0586487d1bd0b60260c717e60350af8ead049,explicit_terminal_label_selected_from_full_response
d1e79c209877fefa403592a6,glm-5.3,cost_free,single,nonempty_label_correct,0,1,1,dd9e1550613074dea388f76962b0586487d1bd0b60260c717e60350af8ead049,explicit_terminal_label_selected_from_full_response
d1e79c209877fefa403592a6,glm-5.3,cost_free,single,nonempty_missing_any,1,0,-1,dd9e1550613074dea388f76962b0586487d1bd0b60260c717e60350af8ead049,explicit_terminal_label_selected_from_full_response
d1e79c209877fefa403592a6,glm-5.3,cost_free,single,verification_eff,,1.0,,dd9e1550613074dea388f76962b0586487d1bd0b60260c717e60350af8ead049,explicit_terminal_label_selected_from_full_response
d1e79c209877fefa403592a6,glm-5.3,cost_free,single,visible_verification_eff,,1.0,,dd9e1550613074dea388f76962b0586487d1bd0b60260c717e60350af8ead049,explicit_terminal_label_selected_from_full_response
d29ce810dbfa5fada7d65b5b,glm-5.3,cost_free,single,correct_label_wrong_evidence_conditional,,0.0,,44ea2b16328169e4a4c3473560a3682d2415f0571b9ee44652173aa07f051527,explicit_terminal_label_selected_from_full_response
d29ce810dbfa5fada7d65b5b,glm-5.3,cost_free,single,empty_correct_label_wrong_evidence_conditional,,0.0,,44ea2b16328169e4a4c3473560a3682d2415f0571b9ee44652173aa07f051527,explicit_terminal_label_selected_from_full_response
