model,doc_index,order,hypothesis,gold_evidence_ids,free_first_partial_and_tight_final_ids,free_feedback_calls,free_exact_feedback_seen,free_slot_id,tight_slot_id,free_source_sha256,tight_source_sha256
glm-5.3,5,2,nda-4,"[9, 10]",[10],4,1,2f06e318d3ae0ad1c42f18aa,a5d5c8129e817f5eed2347d6,e7335da5e244d47785599c69f37fe83e755e587f7c7609d4ecf03dbf5b41237a,89e0e8e9d4fd71b4a1df7fc77185f204e09ea01b68a85a257512a822e705b086
glm-5.3,6,0,nda-4,"[15, 17]",[17],2,1,3149acae3b43822a15224771,2ddf8f859a2563f17a6fa948,7d20aa77e4db76e39bca6907972eb11ef73351c07b1cfe985adbd3dcb811ff4e,ec4e37658fb2b3d24ed0d4decd1410e71b23f523f6e4c051a114f1b23c87f40d
glm-5.3,6,0,nda-12,"[24, 31]",[31],2,1,3149acae3b43822a15224771,2ddf8f859a2563f17a6fa948,7d20aa77e4db76e39bca6907972eb11ef73351c07b1cfe985adbd3dcb811ff4e,ec4e37658fb2b3d24ed0d4decd1410e71b23f523f6e4c051a114f1b23c87f40d
glm-5.3,6,1,nda-12,"[24, 31]",[31],2,1,1a2023362ebc6cd31355b6c7,66984246fb9f22586137897e,94161b9f21c809c6d3f3a3ade6898599a9a143d0a7f83d8ffc72b7fa8d62048e,b32db55643d9ad37515f9d633f8b652bba314fc782a43335b33b45f9956b5953
glm-5.3,6,1,nda-4,"[15, 17]",[17],2,1,1a2023362ebc6cd31355b6c7,66984246fb9f22586137897e,94161b9f21c809c6d3f3a3ade6898599a9a143d0a7f83d8ffc72b7fa8d62048e,b32db55643d9ad37515f9d633f8b652bba314fc782a43335b33b45f9956b5953
glm-5.3,6,2,nda-12,"[24, 31]",[31],2,1,89cc1c8aa0f4c19539f303eb,9563c23531c6935097fd1880,d87ca94bf38f8da1a2bdebe1589f4fbb1cd1b940dd39344cedea428e2634995d,3af8ca665972a6fc339e2d0f5a860d443035f056c1dc0e57a83c0ca9c703b364
glm-5.3,6,2,nda-5,"[15, 18, 19, 20, 36]","[18, 19, 20]",2,1,89cc1c8aa0f4c19539f303eb,9563c23531c6935097fd1880,d87ca94bf38f8da1a2bdebe1589f4fbb1cd1b940dd39344cedea428e2634995d,3af8ca665972a6fc339e2d0f5a860d443035f056c1dc0e57a83c0ca9c703b364
glm-5.3,6,2,nda-4,"[15, 17]",[17],2,1,89cc1c8aa0f4c19539f303eb,9563c23531c6935097fd1880,d87ca94bf38f8da1a2bdebe1589f4fbb1cd1b940dd39344cedea428e2634995d,3af8ca665972a6fc339e2d0f5a860d443035f056c1dc0e57a83c0ca9c703b364
glm-5.3,7,1,nda-19,"[22, 29]",[29],2,1,29e4b227c0d628819dada028,e2d4e1309efb5a4bc74fb77d,8600659dc9a5fb6429ca3b2585800a4f9812a4a4f096421f235fa2cb79ae662e,eb262264d9682ae9ba2455040137bff5984e1508e4dbedad82fe6b3b07ccafe1
glm-5.3,8,0,nda-4,"[31, 33]",[33],2,1,d0b8c858f4fae3e83caf2eac,138245dff636d274d19775ab,5a3ac2a30528221bf1c22225e7bd9f16e0a50ccad0657d59ff4309e204a4bfd5,c27029561231558b3fc481bfba8d67616f4741afd59d4be24c726bb65aa517d4
glm-5.3,8,0,nda-8,"[37, 39]",[39],2,1,d0b8c858f4fae3e83caf2eac,138245dff636d274d19775ab,5a3ac2a30528221bf1c22225e7bd9f16e0a50ccad0657d59ff4309e204a4bfd5,c27029561231558b3fc481bfba8d67616f4741afd59d4be24c726bb65aa517d4
glm-5.3,8,0,nda-19,"[31, 32, 62]",[62],2,1,d0b8c858f4fae3e83caf2eac,138245dff636d274d19775ab,5a3ac2a30528221bf1c22225e7bd9f16e0a50ccad0657d59ff4309e204a4bfd5,c27029561231558b3fc481bfba8d67616f4741afd59d4be24c726bb65aa517d4
glm-5.3,8,0,nda-20,"[42, 43, 44, 45, 46]","[43, 44, 45]",2,1,d0b8c858f4fae3e83caf2eac,138245dff636d274d19775ab,5a3ac2a30528221bf1c22225e7bd9f16e0a50ccad0657d59ff4309e204a4bfd5,c27029561231558b3fc481bfba8d67616f4741afd59d4be24c726bb65aa517d4
glm-5.3,8,1,nda-13,"[24, 27]",[27],2,1,3ce820d348e2247381a6f8d7,9a20b42393aab5193b7a2d0a,e5dbe43cacb4bc35663e486d56ad1a059d52b6ff4b9f9f28b75103304d0b28fb,f3040ecbd3565917832b160c9887ee6633a2ce15ead48515cfaed3520115a03c
glm-5.3,8,1,nda-19,"[31, 32, 62]",[62],2,1,3ce820d348e2247381a6f8d7,9a20b42393aab5193b7a2d0a,e5dbe43cacb4bc35663e486d56ad1a059d52b6ff4b9f9f28b75103304d0b28fb,f3040ecbd3565917832b160c9887ee6633a2ce15ead48515cfaed3520115a03c
glm-5.3,8,1,nda-20,"[42, 43, 44, 45, 46]","[43, 44, 45]",2,1,3ce820d348e2247381a6f8d7,9a20b42393aab5193b7a2d0a,e5dbe43cacb4bc35663e486d56ad1a059d52b6ff4b9f9f28b75103304d0b28fb,f3040ecbd3565917832b160c9887ee6633a2ce15ead48515cfaed3520115a03c
glm-5.3,8,1,nda-4,"[31, 33]",[33],2,1,3ce820d348e2247381a6f8d7,9a20b42393aab5193b7a2d0a,e5dbe43cacb4bc35663e486d56ad1a059d52b6ff4b9f9f28b75103304d0b28fb,f3040ecbd3565917832b160c9887ee6633a2ce15ead48515cfaed3520115a03c
glm-5.3,8,1,nda-5,"[16, 37, 38]","[16, 38]",2,1,3ce820d348e2247381a6f8d7,9a20b42393aab5193b7a2d0a,e5dbe43cacb4bc35663e486d56ad1a059d52b6ff4b9f9f28b75103304d0b28fb,f3040ecbd3565917832b160c9887ee6633a2ce15ead48515cfaed3520115a03c
glm-5.3,8,2,nda-19,"[31, 32, 62]",[62],2,1,d1e79c209877fefa403592a6,7ff178a0f360ab73e4b4efd3,dd9e1550613074dea388f76962b0586487d1bd0b60260c717e60350af8ead049,169ad5095b4a6a8344ea734d5703ed9569f45530738cb4120e94b58536f51d30
glm-5.3,8,2,nda-8,"[37, 39]",[39],2,1,d1e79c209877fefa403592a6,7ff178a0f360ab73e4b4efd3,dd9e1550613074dea388f76962b0586487d1bd0b60260c717e60350af8ead049,169ad5095b4a6a8344ea734d5703ed9569f45530738cb4120e94b58536f51d30
glm-5.3,8,2,nda-2,"[19, 20, 23]",[23],2,1,d1e79c209877fefa403592a6,7ff178a0f360ab73e4b4efd3,dd9e1550613074dea388f76962b0586487d1bd0b60260c717e60350af8ead049,169ad5095b4a6a8344ea734d5703ed9569f45530738cb4120e94b58536f51d30
glm-5.3,9,0,nda-4,"[16, 18]",[18],2,1,c0bdb71d88a8454a0d4dab0b,13cd7da49b89c03d3cec8ce9,75b3a5527ae91644871b6bc877d04f194ca2af82fa5d396f61737fd0dacd889f,040295f816853b8e9336edbfbf727f0affd16651c48e373b908f939a409cc5b7
glm-5.3,9,0,nda-12,"[23, 27]",[27],2,1,c0bdb71d88a8454a0d4dab0b,13cd7da49b89c03d3cec8ce9,75b3a5527ae91644871b6bc877d04f194ca2af82fa5d396f61737fd0dacd889f,040295f816853b8e9336edbfbf727f0affd16651c48e373b908f939a409cc5b7
glm-5.3,9,0,nda-19,"[16, 17, 64]",[64],2,1,c0bdb71d88a8454a0d4dab0b,13cd7da49b89c03d3cec8ce9,75b3a5527ae91644871b6bc877d04f194ca2af82fa5d396f61737fd0dacd889f,040295f816853b8e9336edbfbf727f0affd16651c48e373b908f939a409cc5b7
glm-5.3,9,1,nda-19,"[16, 17, 64]",[64],2,1,a67d0708f78fb6379a1dc66b,dc2a804914ae1dba2014c7d2,d77083c1ce64f8023fc2f7ad7947e53517cd0d54cbc90ec7cdef3ffa20b690aa,d07a56490c8377de10c79f5601b161fcf8346b31fad37340ef16646510073bee
glm-5.3,9,1,nda-5,"[16, 19]",[19],1,0,a67d0708f78fb6379a1dc66b,dc2a804914ae1dba2014c7d2,d77083c1ce64f8023fc2f7ad7947e53517cd0d54cbc90ec7cdef3ffa20b690aa,d07a56490c8377de10c79f5601b161fcf8346b31fad37340ef16646510073bee
glm-5.3,9,2,nda-19,"[16, 17, 64]",[64],2,1,d29ce810dbfa5fada7d65b5b,a0b0ddb8648dea5c168e884a,44ea2b16328169e4a4c3473560a3682d2415f0571b9ee44652173aa07f051527,6b2e2833339a4b087496324d0e602d4b7377e3497305cb7d11e22ea04566767c
glm-5.3,9,2,nda-12,"[23, 27]",[27],3,1,d29ce810dbfa5fada7d65b5b,a0b0ddb8648dea5c168e884a,44ea2b16328169e4a4c3473560a3682d2415f0571b9ee44652173aa07f051527,6b2e2833339a4b087496324d0e602d4b7377e3497305cb7d11e22ea04566767c
glm-5.3,10,1,nda-4,"[43, 45]",[45],4,1,8c08812e8f7d93e2f89ae5ab,812ffc514ec92145a8c6ab4c,1700f869ecfa53555ccbb1ef5783de7abe135267db9423a65befec6dce9d8682,ced936a860361b3b9981efd30841401c49ca5b7bea1db3b12d4fc6e369694009
glm-5.3,10,1,nda-8,"[47, 53, 54, 55]","[53, 54, 55]",2,1,8c08812e8f7d93e2f89ae5ab,812ffc514ec92145a8c6ab4c,1700f869ecfa53555ccbb1ef5783de7abe135267db9423a65befec6dce9d8682,ced936a860361b3b9981efd30841401c49ca5b7bea1db3b12d4fc6e369694009
glm-5.3,10,2,nda-8,"[47, 53, 54, 55]","[53, 54, 55]",2,1,426046ac4894d99ddd79c00c,3b53fd07d94308de9ed0cb8d,1ae730cc1011e4dccb5b0ccee3c79dc4fff12ce32a13a5ab018c75e8871fc6ac,fd96f635f7923bcf6202e472b95fc9f2cafeaebdb4ad392fdd1b3e399c0c14b7
glm-5.3,10,2,nda-20,"[83, 84, 85, 86]","[83, 84, 85]",9,1,426046ac4894d99ddd79c00c,3b53fd07d94308de9ed0cb8d,1ae730cc1011e4dccb5b0ccee3c79dc4fff12ce32a13a5ab018c75e8871fc6ac,fd96f635f7923bcf6202e472b95fc9f2cafeaebdb4ad392fdd1b3e399c0c14b7
glm-5.3,11,0,nda-10,"[33, 34, 35, 37, 38, 39]",[39],2,1,b3f421d394a895ac4bbf7a63,41dab96ca161b7bb869df04a,440f0eb87273ccffe5b66474df7907078685dd2c5c22b8ce428abf460407c070,b71480f3ef2515c96ebb799d15ee8b3b91ea234557c57f3cc78f2d6ae4f7d32f
glm-5.3,11,0,nda-15,"[24, 25]",[25],2,1,b3f421d394a895ac4bbf7a63,41dab96ca161b7bb869df04a,440f0eb87273ccffe5b66474df7907078685dd2c5c22b8ce428abf460407c070,b71480f3ef2515c96ebb799d15ee8b3b91ea234557c57f3cc78f2d6ae4f7d32f
glm-5.3,11,1,nda-3,"[11, 12]",[12],2,1,839f52565e9b3c4896651b67,42d2de0346f940e2532f408d,d8c9b69a537601dcc75f6eddc155d1fbf09093dfa5f3ba7da77cea8ba79f1fa0,582630b6c4d1ba3bb902ae7b7785d79ffa14a317da309bd9c3f2c748d295458a
glm-5.3,11,1,nda-2,"[11, 12, 13, 14, 15]",[12],2,1,839f52565e9b3c4896651b67,42d2de0346f940e2532f408d,d8c9b69a537601dcc75f6eddc155d1fbf09093dfa5f3ba7da77cea8ba79f1fa0,582630b6c4d1ba3bb902ae7b7785d79ffa14a317da309bd9c3f2c748d295458a
glm-5.3,11,2,nda-2,"[11, 12, 13, 14, 15]","[11, 12]",2,1,185ae73526ad7d39aff8d22a,75f2d6e51e8f965211a92218,ea0ea4fc500f4936f7eec07062ad24337dd9bce79871b9ce33718a173ac1c815,5ca7ada8c497e4763befc6aba4a6bf084af1359fad1f96bd5df799641bdc0c47
glm-5.3,12,1,nda-13,"[25, 28]",[28],3,1,914118e013bd5edc74f6e7af,1a9027e61d838f3483643691,63d907cc5459ada3cdb0576943b362c6ef83655fb89e64e40a9b3f47c70240fd,885e95e0e9c50e3c877157bc3e6f39beb69aa3957b805c5cb6f3d214af70fea8
glm-5.3,12,1,nda-4,"[32, 35]",[35],2,1,914118e013bd5edc74f6e7af,1a9027e61d838f3483643691,63d907cc5459ada3cdb0576943b362c6ef83655fb89e64e40a9b3f47c70240fd,885e95e0e9c50e3c877157bc3e6f39beb69aa3957b805c5cb6f3d214af70fea8
gpt-5.6-sol,4,2,nda-2,"[12, 13]",[12],2,1,1db9c00de37b90e98420adc5,bddb0fd994fd5e9a025723b7,605510600275df2e3fa5f504b1307dfcb3398b6bdb5d6e6ef0b332b9d8d6de1f,107ab19c8875fe613df42cd61d99e6b6ffa0b0a7596dc2b09576e7b0d9d7f3d6
gpt-5.6-sol,7,0,nda-19,"[22, 29]",[29],2,1,b6932678a6176a507f28cf4c,2f3111d022006fbe6317a0a1,c2fe97d2d1a2e01407f07002d92ae1cc0b2c8ab8cc8206e3da0ef85d0996c9b8,d8d7a016662f7b4297da786f116bf097b5715557a2e6072a6812f92606ba7ceb
gpt-5.6-sol,7,0,nda-17,"[24, 25]",[25],2,1,b6932678a6176a507f28cf4c,2f3111d022006fbe6317a0a1,c2fe97d2d1a2e01407f07002d92ae1cc0b2c8ab8cc8206e3da0ef85d0996c9b8,d8d7a016662f7b4297da786f116bf097b5715557a2e6072a6812f92606ba7ceb
gpt-5.6-sol,8,2,nda-8,"[37, 39]",[39],2,1,5d1c3d09e5c0d1d839d5c28f,53600deb7052dd34acdddf6e,9250793e2ef4c7ea7f9d88e060a2a49d13b19565fb8708d0cf22710cbe7cf3e9,8ae96df591dfc44bdf32a61b9a43c5ecfdc0516e9546a112331d971099ba3f28
gpt-5.6-sol,8,2,nda-20,"[42, 43, 44, 45, 46]","[43, 44, 45]",2,1,5d1c3d09e5c0d1d839d5c28f,53600deb7052dd34acdddf6e,9250793e2ef4c7ea7f9d88e060a2a49d13b19565fb8708d0cf22710cbe7cf3e9,8ae96df591dfc44bdf32a61b9a43c5ecfdc0516e9546a112331d971099ba3f28
gpt-5.6-sol,9,0,nda-4,"[16, 18]",[18],2,1,6f8afcab28a084962e830e9d,a6a23e17a89ec2fb6a7ec320,9f9344cd2f5535b04ba412a83fb5c4ae813f4bfadbbd4d665c6dd71055ffa17c,34b2b957eb667e2d4d5ab53aef598e282194f2658d038285a85e41cfdac68023
gpt-5.6-sol,9,0,nda-19,"[16, 17, 64]",[64],2,1,6f8afcab28a084962e830e9d,a6a23e17a89ec2fb6a7ec320,9f9344cd2f5535b04ba412a83fb5c4ae813f4bfadbbd4d665c6dd71055ffa17c,34b2b957eb667e2d4d5ab53aef598e282194f2658d038285a85e41cfdac68023
gpt-5.6-sol,10,2,nda-8,"[47, 53, 54, 55]","[53, 54, 55]",2,1,ffec4067211069e4a0368ea8,7ddd96ba1ad8c055990cd505,ddada847ab400e9f7faed00c88e966517e51174b61dfa72c763101064642772c,02b6088270c3f38b0026c62b8025f3a787a5a26b194eedbd2b82d263cb8bb084
gpt-5.6-sol,10,2,nda-13,"[47, 51]",[51],2,1,ffec4067211069e4a0368ea8,7ddd96ba1ad8c055990cd505,ddada847ab400e9f7faed00c88e966517e51174b61dfa72c763101064642772c,02b6088270c3f38b0026c62b8025f3a787a5a26b194eedbd2b82d263cb8bb084
gpt-5.6-sol,11,0,nda-15,"[24, 25]",[25],2,1,0bd1595539858c871a214524,aa4de3f1fdea28bd315e828e,6ba1af756f6dd9c60f36ac08c21a1e17ada4146cb3a171d0d63254d6bc6be70b,5fed20f849e067c70d46b56146b1c4c86b6858fde17f04d0d3bf845ee6b9b656
gpt-5.6-sol,12,0,nda-4,"[32, 35]",[35],3,1,6856f6051455abb5d05cb748,d8833b27ff7bd5678c4ff5a8,6f36c8685c8c561d2784c1a539e378f9c621e0c58000d8a4635e98ee90eb7546,35e82d897a2cd84dd1a1e2d5fa35763b8bc6a78e2c73ee0eda2742190d051695
kimi-k3,0,0,nda-12,"[63, 67]",[67],2,1,b4713db6b5d9db4e720b31dd,98d74f953408f7a1dcd25e13,55bdba3d7c087cdf64b49a9f9c1203268ddf5ef9000d743c34e7e872377ba5ea,34c50d820256de7a90b53c51060930e41fb11077084bf00ecf4ce99fbca86d74
kimi-k3,0,1,nda-2,"[25, 32]",[25],14,1,2bed7de263e42f453b38384d,cebd05378425b89477d292bb,d9655a8bae77cdc479218688c79b555d758334e5b6853baf6de93ca565d45181,43bc4120ffc7b26baa97e57d547dd157e31186bf996b7cfae5febd060981761b
kimi-k3,0,2,nda-12,"[63, 67]",[67],2,1,5e86aab9713f88365da042f0,295ea9fd81a54027790858d2,82840fca8df7f0091c98779ebf88e650cca07defa90565b954f14d539aa57ca0,8931e04d35eb0615c64a9f4c583a9dc7f3ae72de6be31e41c1c33ff71f85fd0f
kimi-k3,1,1,nda-1,"[15, 16, 17]","[16, 17]",2,1,d6bb6c444aa7f93b1806655f,85258f0ccc2ecfb47f2be8eb,4879ff66d72eb85e5289a33d59330ed143cc760cb733818efa2f25c1f121b9f8,318f874644b12cf5fb6a80f7305ebc0780927578b94e00d7d8ffa75e1c62c797
kimi-k3,1,2,nda-13,"[33, 36, 64]",[64],2,1,32989d9450a52d324fe55fc6,c759998c99f7e6a43550077a,b194af5a95ddd10bc25f4c5db852e69bac87de97ba02d8f0878d6ebfa55bfb99,caf64266e5916e7a2dd30d093e34cff7d3f5647dcd140a3336641f584a5741b7
kimi-k3,3,0,nda-10,"[5, 9]",[9],3,1,4107eabc9dfde495bf8bbea4,5a1313c26a18be367dcb1fc8,15c6a5511b1ac7405feaccff3ffdff8281e373040d8b72ad53fc66ba6d96154b,5069f30526b5ec90b31d6590b92bdfcb2c7d6c5a7190649d1cf3e88f79e5d3b9
kimi-k3,3,2,nda-10,"[5, 9]",[9],3,1,49d4c609b8e1466475624631,9b7585ff8789a13bc250f387,e04b2b8ec0d3573e27dd3be64f731584cd0cdb3245b3658e59759084a56bdcd4,fb9265dcc26a1da23237c42edac2caf795c24892cc27b1b0b836539ce5507397
kimi-k3,4,0,nda-12,"[14, 18]",[18],2,1,ab9ac5d6b8109214f987c1b4,2078f3b3bc29f7ee24cd23f7,43cac95919fe4d0822fd870ced9472d5ed90ecc918815f0b36f7fb79d89ddad5,6c8f09348d2f7ecc2bd7c0980a5003e723f44f9741d50ebe05450b1b6564de5d
kimi-k3,4,0,nda-2,"[12, 13]",[12],2,1,ab9ac5d6b8109214f987c1b4,2078f3b3bc29f7ee24cd23f7,43cac95919fe4d0822fd870ced9472d5ed90ecc918815f0b36f7fb79d89ddad5,6c8f09348d2f7ecc2bd7c0980a5003e723f44f9741d50ebe05450b1b6564de5d
kimi-k3,4,1,nda-13,"[14, 16]",[16],2,1,5c629c9c7616e050a0d97af1,a4e32fbac9f9b242282afdcd,995aa47f82901f789d5c3c2a74d56857c2603beca5a7c0c94cb97b518332acce,7f73310a30bd38b37d10779b59bc130ae5518c191b50ef72912f273efb14a57c
kimi-k3,4,1,nda-2,"[12, 13]",[12],2,1,5c629c9c7616e050a0d97af1,a4e32fbac9f9b242282afdcd,995aa47f82901f789d5c3c2a74d56857c2603beca5a7c0c94cb97b518332acce,7f73310a30bd38b37d10779b59bc130ae5518c191b50ef72912f273efb14a57c
kimi-k3,4,2,nda-12,"[14, 18]",[18],2,1,8f848b82e305aab6d8f33d38,0337143e82abcb159cbf221f,964198c55be2072fc2a34df9e5e3dc2197a1ef4684758e65c5c5f2a82ae768b6,8285fac606f38ef91364bcb088fc7aaff293cdfe56d35bbf6bb8287aa863197e
kimi-k3,4,2,nda-2,"[12, 13]",[12],2,1,8f848b82e305aab6d8f33d38,0337143e82abcb159cbf221f,964198c55be2072fc2a34df9e5e3dc2197a1ef4684758e65c5c5f2a82ae768b6,8285fac606f38ef91364bcb088fc7aaff293cdfe56d35bbf6bb8287aa863197e
kimi-k3,6,0,nda-4,"[15, 17]",[17],15,1,fc47b0afd2a2133ce41c7671,0a9633efd1ee941b1206b48c,6db7abddab6f73a0145f49cb9a2fe45bf77ef54b47721c07564047e381f7310e,0be92e9e189e4756bde35cb9fbcbb002cf90270892f29b7cec85a749700651fb
kimi-k3,6,0,nda-12,"[24, 31]",[31],1,0,fc47b0afd2a2133ce41c7671,0a9633efd1ee941b1206b48c,6db7abddab6f73a0145f49cb9a2fe45bf77ef54b47721c07564047e381f7310e,0be92e9e189e4756bde35cb9fbcbb002cf90270892f29b7cec85a749700651fb
kimi-k3,6,1,nda-13,"[24, 28]",[28],2,1,fbb8f9cdd06fe17dcc15bb05,2fd9c94120f78ef26cb45075,04aebb4f1b7f6e5eb3e42c43b6564639b65278feb5be6bbe6ac3750b64de4660,b6a106f5ceb33824d9d0401c6f08d2844a783a7c65172e674a3ecddc41a9b392
kimi-k3,6,1,nda-4,"[15, 17]",[17],2,1,fbb8f9cdd06fe17dcc15bb05,2fd9c94120f78ef26cb45075,04aebb4f1b7f6e5eb3e42c43b6564639b65278feb5be6bbe6ac3750b64de4660,b6a106f5ceb33824d9d0401c6f08d2844a783a7c65172e674a3ecddc41a9b392
kimi-k3,6,1,nda-5,"[15, 18, 19, 20, 36]","[18, 19, 20]",2,1,fbb8f9cdd06fe17dcc15bb05,2fd9c94120f78ef26cb45075,04aebb4f1b7f6e5eb3e42c43b6564639b65278feb5be6bbe6ac3750b64de4660,b6a106f5ceb33824d9d0401c6f08d2844a783a7c65172e674a3ecddc41a9b392
kimi-k3,6,2,nda-12,"[24, 31]",[31],4,1,92026e15bd57da5334c46fc4,1aec799e0daa545bf1d0927b,223131f640f1f172c9923497ba3e6eb4440f38d61b132ca01f358c421fb55d83,22fd75f72aa39ee2a09ee47ee3bdb78f9f8ac7c82b7edf22abcf387a62cfb5d0
kimi-k3,7,0,nda-17,"[24, 25]",[25],2,1,ddfe5073486eefe5035ec043,2b291123c2e7d2c61eebbce3,0145d71ea5351c6d6a50279f1342212e30c2bd1c44c461c4ae02e354d85f0d1e,a5bb8c668dd34f070fdb2c4d129b7d9122bed86651f826c376878aec58c76659
kimi-k3,7,1,nda-17,"[24, 25]",[25],3,1,a0aefc203cef4100c943f50b,38d35aad0ed4ac4008526b13,9338574a31feafec351d1a322894801352f273953d58ed6cd942a320607d02fa,c93fe8f5babd14ddf2faeaa159d3761105b76c5ff0f6395fbe75b0a252cba72c
kimi-k3,7,1,nda-19,"[22, 29]",[29],2,1,a0aefc203cef4100c943f50b,38d35aad0ed4ac4008526b13,9338574a31feafec351d1a322894801352f273953d58ed6cd942a320607d02fa,c93fe8f5babd14ddf2faeaa159d3761105b76c5ff0f6395fbe75b0a252cba72c
kimi-k3,7,2,nda-19,"[22, 29]",[29],2,1,174abbc7246e83ed2525ec91,e2a26f49472bffab3c750832,c7441e6e71c13394c9b2e81194b34dae296f182f13ac381e0efb3f710ae60f85,c95fccf68e61bb51633a24cde5875f0aaf492e983ed43dff675644fb8ae8a38b
kimi-k3,8,0,nda-4,"[31, 33]",[33],2,1,5c2e790f4da8c30c4d9b1677,6ccf861245bd92091f0a569e,93a189946649d12f6536275f0b18d29003b60b2c3c24d5ca4b25394f8f1ab84a,6abd582612afe441ed575201437c8957ae4d71d38d8620e821fa7ca4b2dd8ba5
kimi-k3,8,0,nda-2,"[19, 20, 23]",[23],2,1,5c2e790f4da8c30c4d9b1677,6ccf861245bd92091f0a569e,93a189946649d12f6536275f0b18d29003b60b2c3c24d5ca4b25394f8f1ab84a,6abd582612afe441ed575201437c8957ae4d71d38d8620e821fa7ca4b2dd8ba5
kimi-k3,8,0,nda-5,"[16, 37, 38]","[16, 38]",2,1,5c2e790f4da8c30c4d9b1677,6ccf861245bd92091f0a569e,93a189946649d12f6536275f0b18d29003b60b2c3c24d5ca4b25394f8f1ab84a,6abd582612afe441ed575201437c8957ae4d71d38d8620e821fa7ca4b2dd8ba5
kimi-k3,8,1,nda-13,"[24, 27]",[27],2,1,116d94041e9de53b4f2f74c7,3f0878ee5c5725823c4e2c0d,edc1557d673a1d002f749cff7853901cc2644361331a57e9d11c2e387d23bd10,68f6544dec0caafb2fc589a744f23a36c99cb9e16a12085573ae9f07b8e76224
kimi-k3,8,1,nda-3,"[19, 20, 23]","[19, 23]",2,1,116d94041e9de53b4f2f74c7,3f0878ee5c5725823c4e2c0d,edc1557d673a1d002f749cff7853901cc2644361331a57e9d11c2e387d23bd10,68f6544dec0caafb2fc589a744f23a36c99cb9e16a12085573ae9f07b8e76224
kimi-k3,8,1,nda-19,"[31, 32, 62]",[62],2,1,116d94041e9de53b4f2f74c7,3f0878ee5c5725823c4e2c0d,edc1557d673a1d002f749cff7853901cc2644361331a57e9d11c2e387d23bd10,68f6544dec0caafb2fc589a744f23a36c99cb9e16a12085573ae9f07b8e76224
kimi-k3,8,1,nda-4,"[31, 33]",[33],2,1,116d94041e9de53b4f2f74c7,3f0878ee5c5725823c4e2c0d,edc1557d673a1d002f749cff7853901cc2644361331a57e9d11c2e387d23bd10,68f6544dec0caafb2fc589a744f23a36c99cb9e16a12085573ae9f07b8e76224
kimi-k3,8,1,nda-8,"[37, 39]",[39],2,1,116d94041e9de53b4f2f74c7,3f0878ee5c5725823c4e2c0d,edc1557d673a1d002f749cff7853901cc2644361331a57e9d11c2e387d23bd10,68f6544dec0caafb2fc589a744f23a36c99cb9e16a12085573ae9f07b8e76224
kimi-k3,8,2,nda-19,"[31, 32, 62]",[62],3,1,b5e77dca1097ece3d554b4c6,5e893a5b76525f37467d1cfc,e7b3bc87250b9c46482c59cc73d42dabc9f41611926b7f531a7654ab331aaf72,da1a485642673e100f480394d4527a04c4d60fa392d07fc6753a78aeb4f155a1
kimi-k3,8,2,nda-8,"[37, 39]",[39],4,1,b5e77dca1097ece3d554b4c6,5e893a5b76525f37467d1cfc,e7b3bc87250b9c46482c59cc73d42dabc9f41611926b7f531a7654ab331aaf72,da1a485642673e100f480394d4527a04c4d60fa392d07fc6753a78aeb4f155a1
kimi-k3,8,2,nda-12,"[24, 28]",[28],2,1,b5e77dca1097ece3d554b4c6,5e893a5b76525f37467d1cfc,e7b3bc87250b9c46482c59cc73d42dabc9f41611926b7f531a7654ab331aaf72,da1a485642673e100f480394d4527a04c4d60fa392d07fc6753a78aeb4f155a1
kimi-k3,8,2,nda-20,"[42, 43, 44, 45, 46]","[43, 44, 45]",2,1,b5e77dca1097ece3d554b4c6,5e893a5b76525f37467d1cfc,e7b3bc87250b9c46482c59cc73d42dabc9f41611926b7f531a7654ab331aaf72,da1a485642673e100f480394d4527a04c4d60fa392d07fc6753a78aeb4f155a1
kimi-k3,8,2,nda-7,"[16, 37, 38]","[16, 38]",2,1,b5e77dca1097ece3d554b4c6,5e893a5b76525f37467d1cfc,e7b3bc87250b9c46482c59cc73d42dabc9f41611926b7f531a7654ab331aaf72,da1a485642673e100f480394d4527a04c4d60fa392d07fc6753a78aeb4f155a1
kimi-k3,8,2,nda-4,"[31, 33]",[33],2,1,b5e77dca1097ece3d554b4c6,5e893a5b76525f37467d1cfc,e7b3bc87250b9c46482c59cc73d42dabc9f41611926b7f531a7654ab331aaf72,da1a485642673e100f480394d4527a04c4d60fa392d07fc6753a78aeb4f155a1
kimi-k3,9,1,nda-17,"[16, 20]",[20],2,1,c586ce53ee9a6d76b17a81e8,fd6c62338d4e393b7151ce65,67fc07d8c2bdbfa5947ac002a842154c4cfdb3fc29580aa965eefa656d7a3d84,685b98e9f1d3ef9c7cd231fa8337202c63d778814bc9a7e03520067ccba37447
kimi-k3,9,1,nda-19,"[16, 17, 64]",[64],2,1,c586ce53ee9a6d76b17a81e8,fd6c62338d4e393b7151ce65,67fc07d8c2bdbfa5947ac002a842154c4cfdb3fc29580aa965eefa656d7a3d84,685b98e9f1d3ef9c7cd231fa8337202c63d778814bc9a7e03520067ccba37447
