slot_id,model,model_id,beta,item,data_source,question_index,seed,repeat,system,scenario,strategy,main_overlap_slot_id,count_as_additional_main_sample,source_path,source_sha256,source_collection,original_execution_cohort,original_source_tree_sha256,source_bytes,source_schema_version,source_repository_commit,source_repository_tree_sha256,evaluation_questions_sha256,agent_id,terminal_message_id,terminal_llm_call_id,terminal_text_sha256,terminal_forced,terminal_finish_reason,extraction_source,old_answer_source,termination_reason,old_missing_final,new_missing_final,old_answer_sha256,new_answer_sha256,old_score,old_score_recomputed,new_score,delta_score,execution_complete,old_score_complete,new_score_complete,old_metrics_json,new_metrics_json,answer_changed,score_changed,runtime_counterfactual_changed,runtime_counterfactual_responses,reason,new_scoring_status,old_scoring_status
whois:qwen:beta5:phantom_seed2:10:R1,qwen,qwen3.8-2.4t-a95b-fp8,5,phantom_seed2:10,phantom_seed2,10,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_qwen_formal_20260916_v1/invocations/job_ea623eebfa34629199472e7c27d11b984b9b8fb32bd2d711a77352ea1df76bfb/result/qwen3.8-2.4t-a95b-fp8_custom_beta_5.0/traces-v2/restricted_search_phantom_seed2_10_r0_s2200.json,db85f34a27ca03d6210a6a4a2554c14d43f89e94a561873c11a0759dd1206284,whois_budget_qwen_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,105350,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0023,llm0011,f4bf758d293e4c82ffe4fce492b329c1bd0232417dde672d64c1dc20d7034526,False,stop,parse_final_answer_native_terminal,natural_model_answer,natural_answer,False,False,1c3dd56e4d53047915e72bb148afeb340a89763f845326c8da0f3b3ac5ea52c9,1c3dd56e4d53047915e72bb148afeb340a89763f845326c8da0f3b3ac5ea52c9,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:qwen:beta5:phantom_seed2:11:R1,qwen,qwen3.8-2.4t-a95b-fp8,5,phantom_seed2:11,phantom_seed2,11,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_qwen_formal_20260916_v1/invocations/job_03b0cb678d57098fc44c8cecccd72f43776bc2de535389046a131846dba1898c/result/qwen3.8-2.4t-a95b-fp8_custom_beta_5.0/traces-v2/restricted_search_phantom_seed2_11_r0_s2200.json,b760daf105f7390bc765929858c89acc52d1106b6d3a23eccb22381e77fdfa03,whois_budget_qwen_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,31606,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0011,llm0005,a1a7c0a64ed4ef2a173d549ed321cf04fd6634f8d0df1001749f0fcc66afab95,False,stop,parse_final_answer_native_terminal,natural_model_answer,natural_answer,False,False,a9079755e2f0dd67f3959370501273405d34e967041c304a5977d233bfa247ab,a9079755e2f0dd67f3959370501273405d34e967041c304a5977d233bfa247ab,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:qwen:beta5:phantom_seed2:12:R1,qwen,qwen3.8-2.4t-a95b-fp8,5,phantom_seed2:12,phantom_seed2,12,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_qwen_formal_20260916_v1/invocations/job_7b428adb4df63413244f33e834e89c4bf815002f4a874e5b8df05873f928f5c0/result/qwen3.8-2.4t-a95b-fp8_custom_beta_5.0/traces-v2/restricted_search_phantom_seed2_12_r0_s2200.json,f1340113c1635eed443fbb473b24456218b4965906871414625d3b8065a665cb,whois_budget_qwen_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,31277,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0014,llm0006,85e4b9ed8afe17e8738ee3e91292d0984d030efc72a79ca30cd7b0119e6f61a8,False,stop,parse_final_answer_native_terminal,natural_model_answer,natural_answer,False,False,1b557283d32f597930b7f707dde9580e45ff4d179614053658e667348eb0f1a5,1b557283d32f597930b7f707dde9580e45ff4d179614053658e667348eb0f1a5,1.0,1.0,1.0,0.0,True,True,True,"{""f1"": 1.0}","{""f1"": 1.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:qwen:beta5:phantom_seed2:13:R1,qwen,qwen3.8-2.4t-a95b-fp8,5,phantom_seed2:13,phantom_seed2,13,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_qwen_formal_20260916_v1/invocations/job_2852ff823d58d0f45b13925a306188f4704ba3294f2f7977d34a8734bf77f5d7/result/qwen3.8-2.4t-a95b-fp8_custom_beta_5.0/traces-v2/restricted_search_phantom_seed2_13_r0_s2200.json,901e2a8a23113990d0e1e818796b99d367549355b42bced6219e6036fe345740,whois_budget_qwen_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,56545,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0020,llm0009,7a8579a3bf14526decc4d86ac6eca9af078483d1895b23a30e3bb4f168efbb00,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,e03d3956a8e34dd328c7f0d546eb33f23613264c0af6c943fe2748b4fa56775d,e03d3956a8e34dd328c7f0d546eb33f23613264c0af6c943fe2748b4fa56775d,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:qwen:beta5:phantom_seed2:14:R1,qwen,qwen3.8-2.4t-a95b-fp8,5,phantom_seed2:14,phantom_seed2,14,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_qwen_formal_20260916_v1/invocations/job_e5e6be2249e5b6c76585cb76bd38ff0e4703da937dd3a2ae9eac7ba69ed05102/result/qwen3.8-2.4t-a95b-fp8_custom_beta_5.0/traces-v2/restricted_search_phantom_seed2_14_r0_s2200.json,d8aa5818ab4acdb72644ad7311d12772cb8df99e3de228bc539e2714489f5d51,whois_budget_qwen_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,52417,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0013,llm0006,30d661fca3ea4b6dde9c42b9d43e02e4aaa9029e687030cf112c7bc5f86e1578,False,stop,parse_final_answer_native_terminal,natural_model_answer,natural_answer,False,False,80dd5509ee58be99dfd7ae3aa30f09a0a139cbe5060b22053957f60a88b56f27,80dd5509ee58be99dfd7ae3aa30f09a0a139cbe5060b22053957f60a88b56f27,1.0,1.0,1.0,0.0,True,True,True,"{""f1"": 1.0}","{""f1"": 1.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:qwen:beta5:phantom_seed2:15:R1,qwen,qwen3.8-2.4t-a95b-fp8,5,phantom_seed2:15,phantom_seed2,15,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_qwen_formal_20260916_v1/invocations/job_d33be1d9a10e563a7fc71528f2d2076feffa31f07d16e2c219f86011feefde16/result/qwen3.8-2.4t-a95b-fp8_custom_beta_5.0/traces-v2/restricted_search_phantom_seed2_15_r0_s2200.json,a235731e232711e6785784e97db0382db0711ce1c7f3f81f6c9d0417a4e474cb,whois_budget_qwen_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,68675,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0024,llm0011,aee246abf989ad4a0428b16bea1dcf04eeda26bb9492908b6e2b76b5116e9391,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,96cf874ca056b694220df72b035f7eaacbf6d27fa2ec266c2e780da547f9da7d,96cf874ca056b694220df72b035f7eaacbf6d27fa2ec266c2e780da547f9da7d,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:qwen:beta5:phantom_seed2:16:R1,qwen,qwen3.8-2.4t-a95b-fp8,5,phantom_seed2:16,phantom_seed2,16,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_qwen_formal_20260916_v1/invocations/job_7bec8ee5164d411f55b2b75733a6ec91ca1d82ffcf608e4b3be08776c4ac8e93/result/qwen3.8-2.4t-a95b-fp8_custom_beta_5.0/traces-v2/restricted_search_phantom_seed2_16_r0_s2200.json,c3fbfc3f079ff066ee90231a862531d0e255cc2bf8571e670f2cba214b446d8d,whois_budget_qwen_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,38139,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0014,llm0006,4b688da0e55293b92c32dc1c8cf1b4d8d69378d9fa051d7bed9dfb399db76605,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,9a87a0040b058aff99ca340639953accc9658dfd169df027c20f780da658880d,9a87a0040b058aff99ca340639953accc9658dfd169df027c20f780da658880d,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,True,True,True,"{""f1"": 0.6666666666666666}","{""f1"": 0.6666666666666666}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:qwen:beta5:phantom_seed2:17:R1,qwen,qwen3.8-2.4t-a95b-fp8,5,phantom_seed2:17,phantom_seed2,17,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_qwen_formal_20260916_v1/invocations/job_164be9626f5146a877ded3cf4ab46f59b85100bc8f281dba762f383745147401/result/qwen3.8-2.4t-a95b-fp8_custom_beta_5.0/traces-v2/restricted_search_phantom_seed2_17_r0_s2200.json,cb08326150e0a763fced3676f7cf6c0ab77b22362b41777061a3df4e0a6b93b8,whois_budget_qwen_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,50513,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0015,llm0007,b73e1866445001f51cf500f675107347bb8bea5d440c83e9eb3294a9b3f6a586,False,stop,parse_final_answer_native_terminal,natural_model_answer,natural_answer,False,False,c3313ef6745e5a21a4baeb6b2bd9df7b21c31537019c3719e94f8d5d988e3f59,c3313ef6745e5a21a4baeb6b2bd9df7b21c31537019c3719e94f8d5d988e3f59,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:qwen:beta5:phantom_seed2:18:R1,qwen,qwen3.8-2.4t-a95b-fp8,5,phantom_seed2:18,phantom_seed2,18,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_qwen_formal_20260916_v1/invocations/job_844549f5a2804f961f47a54c4af2bc91c31842483e16d66c6892b1ba17f440cd/result/qwen3.8-2.4t-a95b-fp8_custom_beta_5.0/traces-v2/restricted_search_phantom_seed2_18_r0_s2200.json,3769a0ccda52d928e8ca963da8bf97ac5424e90f1d8e5a76c1b705832e22b4e6,whois_budget_qwen_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,58910,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0016,llm0007,38e9b79f59c97948a42b0c06131beafffa284fe003d77f9d82b9ae11cbceccfd,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,2a8b5561cb6441e3806981af118729452a159cbe7fcf72f84806a42153c28913,2a8b5561cb6441e3806981af118729452a159cbe7fcf72f84806a42153c28913,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:qwen:beta5:phantom_seed2:19:R1,qwen,qwen3.8-2.4t-a95b-fp8,5,phantom_seed2:19,phantom_seed2,19,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_qwen_formal_20260916_v1/invocations/job_a12ff8859765698bcacb34f7282f58f276028296917780ece7f9e84c23fd6f37/result/qwen3.8-2.4t-a95b-fp8_custom_beta_5.0/traces-v2/restricted_search_phantom_seed2_19_r0_s2200.json,0a08ac0ee2ed02b9c83599623adca4485ff3c49bf0b3f09be1f79c7968af6013,whois_budget_qwen_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,42727,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0019,llm0007,5745258adcb772e8565bdff16b7554ea9b201fd949fbedbd3098a3ca9dd6411d,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:qwen:beta5:phantom_seed3:0:R1,qwen,qwen3.8-2.4t-a95b-fp8,5,phantom_seed3:0,phantom_seed3,0,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_qwen_formal_20260916_v1/invocations/job_a24f20032089ae0acf4c9e12e87cfb0f5b25b48dfdbbcd1e940fe685f82cc9e4/result/qwen3.8-2.4t-a95b-fp8_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_0_r0_s2200.json,7bb2e8e5bff2b2026741967311822e95bdcf490f0f547e60d7f71e81f563f208,whois_budget_qwen_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,41247,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,43bb9b2a09a5230abdacbd175ebb7328b0703e9c6d99707ed1494a82a6624581,0,m0017,llm0007,0b9983e3c691a4ee34b189a1873485b76ea3ce0ae6e1c7d368da5dee78194a71,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,33aad9e1db172833fa5e7a21792866fc7dc3d04308d5eef47ba81feb6f0c197b,33aad9e1db172833fa5e7a21792866fc7dc3d04308d5eef47ba81feb6f0c197b,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,True,True,True,"{""f1"": 0.8571428571428571}","{""f1"": 0.8571428571428571}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:qwen:beta5:phantom_seed3:1:R1,qwen,qwen3.8-2.4t-a95b-fp8,5,phantom_seed3:1,phantom_seed3,1,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_qwen_formal_20260916_v1/invocations/job_263d4e7df3071685b482ea833c79125af24562c88479e4474e571a63eed53e7a/result/qwen3.8-2.4t-a95b-fp8_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_1_r0_s2200.json,b4f2bc57912cf0f11fb4b3e2db253106dc6d4936738add0bfcbec876b081d48f,whois_budget_qwen_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,28971,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,43bb9b2a09a5230abdacbd175ebb7328b0703e9c6d99707ed1494a82a6624581,0,m0009,llm0004,ec7b53dbb2a64899eac415de838e8c6c890419cfcbd1d41dc56aaf07a037baf7,False,stop,parse_final_answer_native_terminal,natural_model_answer,natural_answer,False,False,afa14ec2f5102bfbb85b41aec01b0a7b0b212a2e8b5647d7b8422c5a23389307,afa14ec2f5102bfbb85b41aec01b0a7b0b212a2e8b5647d7b8422c5a23389307,1.0,1.0,1.0,0.0,True,True,True,"{""f1"": 1.0}","{""f1"": 1.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:qwen:beta5:phantom_seed3:2:R1,qwen,qwen3.8-2.4t-a95b-fp8,5,phantom_seed3:2,phantom_seed3,2,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_qwen_formal_20260916_v1/invocations/job_203f19bd9d585a90ab2f7edbe7fb6c0b441ac5341b7b28331a1a4a4ac8c91cbe/result/qwen3.8-2.4t-a95b-fp8_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_2_r0_s2200.json,ef791f620fbe6dc24d08e0bd414323803fe8dc3e5751371ca08df43d9433005b,whois_budget_qwen_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,39939,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,43bb9b2a09a5230abdacbd175ebb7328b0703e9c6d99707ed1494a82a6624581,0,m0016,llm0007,8613d8db02fbd2567780da4bbabb4dd93363254b916593de19d6704c43b5bcc2,False,stop,parse_final_answer_native_terminal,natural_model_answer,natural_answer,False,False,90179cc7d3dba6c8a8a70d4d39f3419b0f9bff00df5fe439166a3ad5176f09e6,90179cc7d3dba6c8a8a70d4d39f3419b0f9bff00df5fe439166a3ad5176f09e6,1.0,1.0,1.0,0.0,True,True,True,"{""f1"": 1.0}","{""f1"": 1.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:qwen:beta5:phantom_seed3:3:R1,qwen,qwen3.8-2.4t-a95b-fp8,5,phantom_seed3:3,phantom_seed3,3,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_qwen_formal_20260916_v1/invocations/job_d03bc2d27a47fd8b564e82dde4a9ceac35bc3b6f56f082471a9c7d0d4aa5c7ec/result/qwen3.8-2.4t-a95b-fp8_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_3_r0_s2200.json,29743a9f58385423696cfc671d046faa69f42d902f68af606ebfc550dd8c315f,whois_budget_qwen_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,40925,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,43bb9b2a09a5230abdacbd175ebb7328b0703e9c6d99707ed1494a82a6624581,0,m0017,llm0007,1dfe7fc912afd2a5ec5fd28583eea8f77c360dba7c62e69a95f6ee3f0c435ed1,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,dc11cd38e5d0f9dbf63b921ef1c9aad953dd06eeaccbd493fb7e13462592b97e,dc11cd38e5d0f9dbf63b921ef1c9aad953dd06eeaccbd493fb7e13462592b97e,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:qwen:beta5:phantom_seed3:4:R1,qwen,qwen3.8-2.4t-a95b-fp8,5,phantom_seed3:4,phantom_seed3,4,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_qwen_formal_20260916_v1/invocations/job_1d31937552923e48314fa1c2c8ef7244470361626192a1d82298120e3951b8a6/result/qwen3.8-2.4t-a95b-fp8_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_4_r0_s2200.json,8b705709991ac37420d318047681b1c08367a117744fd6cdd13f007c9676e2ee,whois_budget_qwen_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,49247,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,43bb9b2a09a5230abdacbd175ebb7328b0703e9c6d99707ed1494a82a6624581,0,m0017,llm0007,b06a2cdb8df77cde1920483e142baccc425a4add1b4a51486d613c3978087063,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,cf546a9554090d323ceb3f72c1126f5c0f52eeca19a37cdb4b2a7ecc2f2c51e1,cf546a9554090d323ceb3f72c1126f5c0f52eeca19a37cdb4b2a7ecc2f2c51e1,1.0,1.0,1.0,0.0,True,True,True,"{""f1"": 1.0}","{""f1"": 1.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:qwen:beta5:phantom_seed3:5:R1,qwen,qwen3.8-2.4t-a95b-fp8,5,phantom_seed3:5,phantom_seed3,5,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_qwen_formal_20260916_v1/invocations/job_2301d4f7db5df5ce4feb49887dda5b1c5f8b3cb29e3c1513622e2b9f5ff4622e/result/qwen3.8-2.4t-a95b-fp8_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_5_r0_s2200.json,d1ae000b62c04f61f56c2f548ce5f045523b347474b7eddfb8b3a8eade929036,whois_budget_qwen_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,37115,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,43bb9b2a09a5230abdacbd175ebb7328b0703e9c6d99707ed1494a82a6624581,0,m0013,llm0006,54c8eeef1fdcd6365b1dfec39bae790f60c348ec27c1e2ae800a289d65aaeb58,False,stop,parse_final_answer_native_terminal,natural_model_answer,natural_answer,False,False,650647cf64963cac30e37baa8ab3a19eea00ede9f4b59fda19399152bf81123e,650647cf64963cac30e37baa8ab3a19eea00ede9f4b59fda19399152bf81123e,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:qwen:beta5:phantom_seed3:6:R1,qwen,qwen3.8-2.4t-a95b-fp8,5,phantom_seed3:6,phantom_seed3,6,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_qwen_formal_20260916_v1/invocations/job_1276b9212bac9d70fffb59ed4ce657a512602ee63ce18388258d6c77e6c1dfd0/result/qwen3.8-2.4t-a95b-fp8_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_6_r0_s2200.json,ce9c15f6f643b64e01477e2f00d94b6199b53e6496db4f81b76c81940b263884,whois_budget_qwen_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,70818,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,43bb9b2a09a5230abdacbd175ebb7328b0703e9c6d99707ed1494a82a6624581,0,m0022,llm0007,f5db0637a05b3099e42935b15579048c2decbe80ebacc48d09069c2c7db69310,False,stop,parse_final_answer_native_terminal,natural_model_answer,natural_answer,False,False,987e82f6f7f282ac9914bd49b89cc996cbcd73ee6a09c1f9eaf0ec4a96eeb528,987e82f6f7f282ac9914bd49b89cc996cbcd73ee6a09c1f9eaf0ec4a96eeb528,0.4,0.4,0.4,0.0,True,True,True,"{""f1"": 0.4}","{""f1"": 0.4}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:qwen:beta5:phantom_seed3:7:R1,qwen,qwen3.8-2.4t-a95b-fp8,5,phantom_seed3:7,phantom_seed3,7,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_qwen_formal_20260916_v1/invocations/job_cf9efdd67221a4def6dbd63169bc14a87074fc137f2128882d372d007e6492ec/result/qwen3.8-2.4t-a95b-fp8_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_7_r0_s2200.json,306bbf5db2be538c84a91b1ff3ccc6012af41be3e5727863c3f7bb85e3096ede,whois_budget_qwen_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,51532,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,43bb9b2a09a5230abdacbd175ebb7328b0703e9c6d99707ed1494a82a6624581,0,m0013,llm0006,c9de8d5cc801d06ffc4f5dbbae813a83d989c25e28bd8095b4789f3ca359f261,False,stop,parse_final_answer_native_terminal,natural_model_answer,natural_answer,False,False,ce27b82a00d83b8cd5213452d5097a05b7e50cdc06bd5ff25596fcbc60388e29,ce27b82a00d83b8cd5213452d5097a05b7e50cdc06bd5ff25596fcbc60388e29,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,True,True,True,"{""f1"": 0.6666666666666666}","{""f1"": 0.6666666666666666}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
