execution_id,model,system,scenario,item,family,regime,strategy,N,outerrep,order,seed,metric,unit,value,higher_is_better,scope,known_agent_subset_value,missing_reason
job_7cf675836e4bdf7f331ac6fd0e657f352dec4ddc5d1e76010fecce545d515ee8,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_free,single,1,0,0,2200,evidence_acc,fraction,0.8823529411764706,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0.8823529411764706,
job_41f2369bf42ee8785f07622720919639341acfd5e51891fbe67fe44a01f9fdf4,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc11,evidence_audit,cost_tight,single,1,0,1,2201,output_tokens,tokens,8467,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_41f2369bf42ee8785f07622720919639341acfd5e51891fbe67fe44a01f9fdf4,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc11,evidence_audit,cost_tight,single,1,0,1,2201,feedback_attempts,count,3.0,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_41f2369bf42ee8785f07622720919639341acfd5e51891fbe67fe44a01f9fdf4,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc11,evidence_audit,cost_tight,single,1,0,1,2201,feedback_visible,count,2.0,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_41f2369bf42ee8785f07622720919639341acfd5e51891fbe67fe44a01f9fdf4,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc11,evidence_audit,cost_tight,single,1,0,1,2201,duplicate_action_attempts,count,0,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_41f2369bf42ee8785f07622720919639341acfd5e51891fbe67fe44a01f9fdf4,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc11,evidence_audit,cost_tight,single,1,0,1,2201,feedback_cost_seconds,seconds,902.477767104283,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_41f2369bf42ee8785f07622720919639341acfd5e51891fbe67fe44a01f9fdf4,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc11,evidence_audit,cost_tight,single,1,0,1,2201,wall_time_seconds,seconds,307.1678738594055,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_41f2369bf42ee8785f07622720919639341acfd5e51891fbe67fe44a01f9fdf4,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc11,evidence_audit,cost_tight,single,1,0,1,2201,protocol_failure_rate,fraction,0.0,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_41f2369bf42ee8785f07622720919639341acfd5e51891fbe67fe44a01f9fdf4,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc11,evidence_audit,cost_tight,single,1,0,1,2201,budget_utilization,fraction,1.0027530745603144,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_99532b70ee8fbabe003de6d65a68f006a14f071000e6e1a3491bacb2bfffa994,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc11,evidence_audit,cost_tight,single,1,0,2,2202,evidence_acc,fraction,0.5882352941176471,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0.5882352941176471,
job_99532b70ee8fbabe003de6d65a68f006a14f071000e6e1a3491bacb2bfffa994,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc11,evidence_audit,cost_tight,single,1,0,2,2202,label_acc,fraction,0.8823529411764706,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0.8823529411764706,
job_99532b70ee8fbabe003de6d65a68f006a14f071000e6e1a3491bacb2bfffa994,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc11,evidence_audit,cost_tight,single,1,0,2,2202,input_tokens,tokens,33172,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_99532b70ee8fbabe003de6d65a68f006a14f071000e6e1a3491bacb2bfffa994,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc11,evidence_audit,cost_tight,single,1,0,2,2202,output_tokens,tokens,9876,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_99532b70ee8fbabe003de6d65a68f006a14f071000e6e1a3491bacb2bfffa994,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc11,evidence_audit,cost_tight,single,1,0,2,2202,feedback_attempts,count,3.0,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_99532b70ee8fbabe003de6d65a68f006a14f071000e6e1a3491bacb2bfffa994,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc11,evidence_audit,cost_tight,single,1,0,2,2202,feedback_visible,count,2.0,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_99532b70ee8fbabe003de6d65a68f006a14f071000e6e1a3491bacb2bfffa994,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc11,evidence_audit,cost_tight,single,1,0,2,2202,duplicate_action_attempts,count,0,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_99532b70ee8fbabe003de6d65a68f006a14f071000e6e1a3491bacb2bfffa994,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc11,evidence_audit,cost_tight,single,1,0,2,2202,feedback_cost_seconds,seconds,908.582767425105,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_99532b70ee8fbabe003de6d65a68f006a14f071000e6e1a3491bacb2bfffa994,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc11,evidence_audit,cost_tight,single,1,0,2,2202,wall_time_seconds,seconds,356.74642610549927,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_99532b70ee8fbabe003de6d65a68f006a14f071000e6e1a3491bacb2bfffa994,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc11,evidence_audit,cost_tight,single,1,0,2,2202,protocol_failure_rate,fraction,0.0,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_99532b70ee8fbabe003de6d65a68f006a14f071000e6e1a3491bacb2bfffa994,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc11,evidence_audit,cost_tight,single,1,0,2,2202,budget_utilization,fraction,1.0095364082501166,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_8ed4f250257e653cfaa557337b8ff05eebf54d0c65f2d09214807bd8ec111107,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc18,evidence_audit,cost_tight,single,1,0,0,2200,evidence_acc,fraction,0.7058823529411765,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0.7058823529411765,
job_8ed4f250257e653cfaa557337b8ff05eebf54d0c65f2d09214807bd8ec111107,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc18,evidence_audit,cost_tight,single,1,0,0,2200,label_acc,fraction,0.8235294117647058,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0.8235294117647058,
job_8ed4f250257e653cfaa557337b8ff05eebf54d0c65f2d09214807bd8ec111107,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc18,evidence_audit,cost_tight,single,1,0,0,2200,input_tokens,tokens,20400,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_8ed4f250257e653cfaa557337b8ff05eebf54d0c65f2d09214807bd8ec111107,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc18,evidence_audit,cost_tight,single,1,0,0,2200,output_tokens,tokens,11987,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_8ed4f250257e653cfaa557337b8ff05eebf54d0c65f2d09214807bd8ec111107,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc18,evidence_audit,cost_tight,single,1,0,0,2200,feedback_attempts,count,3.0,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_8ed4f250257e653cfaa557337b8ff05eebf54d0c65f2d09214807bd8ec111107,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc18,evidence_audit,cost_tight,single,1,0,0,2200,feedback_visible,count,2.0,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_8ed4f250257e653cfaa557337b8ff05eebf54d0c65f2d09214807bd8ec111107,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc18,evidence_audit,cost_tight,single,1,0,0,2200,duplicate_action_attempts,count,0,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_8ed4f250257e653cfaa557337b8ff05eebf54d0c65f2d09214807bd8ec111107,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc18,evidence_audit,cost_tight,single,1,0,0,2200,feedback_cost_seconds,seconds,901.8097997829318,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_8ed4f250257e653cfaa557337b8ff05eebf54d0c65f2d09214807bd8ec111107,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc18,evidence_audit,cost_tight,single,1,0,0,2200,wall_time_seconds,seconds,431.837771654129,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_8ed4f250257e653cfaa557337b8ff05eebf54d0c65f2d09214807bd8ec111107,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc18,evidence_audit,cost_tight,single,1,0,0,2200,protocol_failure_rate,fraction,0.0,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_8ed4f250257e653cfaa557337b8ff05eebf54d0c65f2d09214807bd8ec111107,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc18,evidence_audit,cost_tight,single,1,0,0,2200,budget_utilization,fraction,1.002010888647702,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_abca0473c5abc5858118d3db09c61b768ef3e6386606af18790ee0805de4e5b4,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc18,evidence_audit,cost_tight,single,1,0,1,2201,evidence_acc,fraction,0.5882352941176471,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0.5882352941176471,
job_abca0473c5abc5858118d3db09c61b768ef3e6386606af18790ee0805de4e5b4,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc18,evidence_audit,cost_tight,single,1,0,1,2201,label_acc,fraction,0.7058823529411765,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0.7058823529411765,
job_abca0473c5abc5858118d3db09c61b768ef3e6386606af18790ee0805de4e5b4,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc18,evidence_audit,cost_tight,single,1,0,1,2201,input_tokens,tokens,29403,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_abca0473c5abc5858118d3db09c61b768ef3e6386606af18790ee0805de4e5b4,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc18,evidence_audit,cost_tight,single,1,0,1,2201,output_tokens,tokens,13224,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_abca0473c5abc5858118d3db09c61b768ef3e6386606af18790ee0805de4e5b4,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc18,evidence_audit,cost_tight,single,1,0,1,2201,feedback_attempts,count,3.0,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_abca0473c5abc5858118d3db09c61b768ef3e6386606af18790ee0805de4e5b4,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc18,evidence_audit,cost_tight,single,1,0,1,2201,feedback_visible,count,2.0,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_abca0473c5abc5858118d3db09c61b768ef3e6386606af18790ee0805de4e5b4,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc18,evidence_audit,cost_tight,single,1,0,1,2201,duplicate_action_attempts,count,0,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_abca0473c5abc5858118d3db09c61b768ef3e6386606af18790ee0805de4e5b4,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc18,evidence_audit,cost_tight,single,1,0,1,2201,feedback_cost_seconds,seconds,903.4327326156199,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_abca0473c5abc5858118d3db09c61b768ef3e6386606af18790ee0805de4e5b4,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc18,evidence_audit,cost_tight,single,1,0,1,2201,wall_time_seconds,seconds,479.01899671554565,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_abca0473c5abc5858118d3db09c61b768ef3e6386606af18790ee0805de4e5b4,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc18,evidence_audit,cost_tight,single,1,0,1,2201,protocol_failure_rate,fraction,0.0,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_abca0473c5abc5858118d3db09c61b768ef3e6386606af18790ee0805de4e5b4,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc18,evidence_audit,cost_tight,single,1,0,1,2201,budget_utilization,fraction,1.0038141473506887,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_36ecca34c8dd2c537e3d65cd99422337526537f51ec5a99052ef75d5607ba50d,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc18,evidence_audit,cost_tight,single,1,0,2,2202,evidence_acc,fraction,0.7647058823529411,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0.7647058823529411,
job_36ecca34c8dd2c537e3d65cd99422337526537f51ec5a99052ef75d5607ba50d,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc18,evidence_audit,cost_tight,single,1,0,2,2202,label_acc,fraction,0.8235294117647058,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0.8235294117647058,
job_36ecca34c8dd2c537e3d65cd99422337526537f51ec5a99052ef75d5607ba50d,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc18,evidence_audit,cost_tight,single,1,0,2,2202,input_tokens,tokens,36975,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_36ecca34c8dd2c537e3d65cd99422337526537f51ec5a99052ef75d5607ba50d,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc18,evidence_audit,cost_tight,single,1,0,2,2202,output_tokens,tokens,12512,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_36ecca34c8dd2c537e3d65cd99422337526537f51ec5a99052ef75d5607ba50d,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc18,evidence_audit,cost_tight,single,1,0,2,2202,feedback_attempts,count,4.0,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_36ecca34c8dd2c537e3d65cd99422337526537f51ec5a99052ef75d5607ba50d,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc18,evidence_audit,cost_tight,single,1,0,2,2202,feedback_visible,count,3.0,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_36ecca34c8dd2c537e3d65cd99422337526537f51ec5a99052ef75d5607ba50d,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc18,evidence_audit,cost_tight,single,1,0,2,2202,duplicate_action_attempts,count,0,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_36ecca34c8dd2c537e3d65cd99422337526537f51ec5a99052ef75d5607ba50d,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc18,evidence_audit,cost_tight,single,1,0,2,2202,feedback_cost_seconds,seconds,1160.8823052607477,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_36ecca34c8dd2c537e3d65cd99422337526537f51ec5a99052ef75d5607ba50d,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc18,evidence_audit,cost_tight,single,1,0,2,2202,wall_time_seconds,seconds,454.3539009094238,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_36ecca34c8dd2c537e3d65cd99422337526537f51ec5a99052ef75d5607ba50d,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc18,evidence_audit,cost_tight,single,1,0,2,2202,protocol_failure_rate,fraction,0.0,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_36ecca34c8dd2c537e3d65cd99422337526537f51ec5a99052ef75d5607ba50d,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc18,evidence_audit,cost_tight,single,1,0,2,2202,budget_utilization,fraction,1.2898692280674975,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_570eedfa18b002bade03fc11a9b74ed62d05e7b80575d973d9b181d233805446,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc21,evidence_audit,cost_tight,single,1,0,0,2200,evidence_acc,fraction,0.35294117647058826,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0.35294117647058826,
job_570eedfa18b002bade03fc11a9b74ed62d05e7b80575d973d9b181d233805446,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc21,evidence_audit,cost_tight,single,1,0,0,2200,label_acc,fraction,0.9411764705882353,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0.9411764705882353,
job_570eedfa18b002bade03fc11a9b74ed62d05e7b80575d973d9b181d233805446,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc21,evidence_audit,cost_tight,single,1,0,0,2200,input_tokens,tokens,22070,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_570eedfa18b002bade03fc11a9b74ed62d05e7b80575d973d9b181d233805446,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc21,evidence_audit,cost_tight,single,1,0,0,2200,output_tokens,tokens,9893,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_570eedfa18b002bade03fc11a9b74ed62d05e7b80575d973d9b181d233805446,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc21,evidence_audit,cost_tight,single,1,0,0,2200,feedback_attempts,count,3.0,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_570eedfa18b002bade03fc11a9b74ed62d05e7b80575d973d9b181d233805446,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc21,evidence_audit,cost_tight,single,1,0,0,2200,feedback_visible,count,2.0,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_570eedfa18b002bade03fc11a9b74ed62d05e7b80575d973d9b181d233805446,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc21,evidence_audit,cost_tight,single,1,0,0,2200,duplicate_action_attempts,count,0,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_570eedfa18b002bade03fc11a9b74ed62d05e7b80575d973d9b181d233805446,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc21,evidence_audit,cost_tight,single,1,0,0,2200,feedback_cost_seconds,seconds,914.6306397765875,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_570eedfa18b002bade03fc11a9b74ed62d05e7b80575d973d9b181d233805446,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc21,evidence_audit,cost_tight,single,1,0,0,2200,wall_time_seconds,seconds,357.3634366989136,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_570eedfa18b002bade03fc11a9b74ed62d05e7b80575d973d9b181d233805446,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc21,evidence_audit,cost_tight,single,1,0,0,2200,protocol_failure_rate,fraction,0.0,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_570eedfa18b002bade03fc11a9b74ed62d05e7b80575d973d9b181d233805446,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc21,evidence_audit,cost_tight,single,1,0,0,2200,budget_utilization,fraction,1.0162562664184305,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_bc254c59b6aa5273d71244ba6cd82bb90a4c59e1999c0b14c908624d31990a0d,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc21,evidence_audit,cost_tight,single,1,0,1,2201,evidence_acc,fraction,0.7058823529411765,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0.7058823529411765,
job_bc254c59b6aa5273d71244ba6cd82bb90a4c59e1999c0b14c908624d31990a0d,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc21,evidence_audit,cost_tight,single,1,0,1,2201,label_acc,fraction,1.0,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,1.0,
job_bc254c59b6aa5273d71244ba6cd82bb90a4c59e1999c0b14c908624d31990a0d,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc21,evidence_audit,cost_tight,single,1,0,1,2201,input_tokens,tokens,23130,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_bc254c59b6aa5273d71244ba6cd82bb90a4c59e1999c0b14c908624d31990a0d,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc21,evidence_audit,cost_tight,single,1,0,1,2201,output_tokens,tokens,8541,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_bc254c59b6aa5273d71244ba6cd82bb90a4c59e1999c0b14c908624d31990a0d,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc21,evidence_audit,cost_tight,single,1,0,1,2201,feedback_attempts,count,3.0,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_bc254c59b6aa5273d71244ba6cd82bb90a4c59e1999c0b14c908624d31990a0d,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc21,evidence_audit,cost_tight,single,1,0,1,2201,feedback_visible,count,3.0,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_bc254c59b6aa5273d71244ba6cd82bb90a4c59e1999c0b14c908624d31990a0d,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc21,evidence_audit,cost_tight,single,1,0,1,2201,duplicate_action_attempts,count,0,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_bc254c59b6aa5273d71244ba6cd82bb90a4c59e1999c0b14c908624d31990a0d,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc21,evidence_audit,cost_tight,single,1,0,1,2201,feedback_cost_seconds,seconds,897.1099788416177,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_bc254c59b6aa5273d71244ba6cd82bb90a4c59e1999c0b14c908624d31990a0d,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc21,evidence_audit,cost_tight,single,1,0,1,2201,wall_time_seconds,seconds,308.8262004852295,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_bc254c59b6aa5273d71244ba6cd82bb90a4c59e1999c0b14c908624d31990a0d,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc21,evidence_audit,cost_tight,single,1,0,1,2201,protocol_failure_rate,fraction,0.0,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_bc254c59b6aa5273d71244ba6cd82bb90a4c59e1999c0b14c908624d31990a0d,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc21,evidence_audit,cost_tight,single,1,0,1,2201,budget_utilization,fraction,0.9967888653795752,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_56b5ef62a1aa6042132eaf39648c23ef086025e34a3a93c1f1885e129eb08bd0,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc21,evidence_audit,cost_tight,single,1,0,2,2202,evidence_acc,fraction,0.29411764705882354,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0.29411764705882354,
job_56b5ef62a1aa6042132eaf39648c23ef086025e34a3a93c1f1885e129eb08bd0,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc21,evidence_audit,cost_tight,single,1,0,2,2202,label_acc,fraction,0.9411764705882353,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0.9411764705882353,
job_56b5ef62a1aa6042132eaf39648c23ef086025e34a3a93c1f1885e129eb08bd0,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc21,evidence_audit,cost_tight,single,1,0,2,2202,input_tokens,tokens,29953,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_56b5ef62a1aa6042132eaf39648c23ef086025e34a3a93c1f1885e129eb08bd0,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc21,evidence_audit,cost_tight,single,1,0,2,2202,output_tokens,tokens,8728,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_56b5ef62a1aa6042132eaf39648c23ef086025e34a3a93c1f1885e129eb08bd0,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc21,evidence_audit,cost_tight,single,1,0,2,2202,feedback_attempts,count,3.0,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_56b5ef62a1aa6042132eaf39648c23ef086025e34a3a93c1f1885e129eb08bd0,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc21,evidence_audit,cost_tight,single,1,0,2,2202,feedback_visible,count,2.0,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_56b5ef62a1aa6042132eaf39648c23ef086025e34a3a93c1f1885e129eb08bd0,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc21,evidence_audit,cost_tight,single,1,0,2,2202,duplicate_action_attempts,count,0,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_56b5ef62a1aa6042132eaf39648c23ef086025e34a3a93c1f1885e129eb08bd0,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc21,evidence_audit,cost_tight,single,1,0,2,2202,feedback_cost_seconds,seconds,934.2635920643806,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
job_56b5ef62a1aa6042132eaf39648c23ef086025e34a3a93c1f1885e129eb08bd0,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc21,evidence_audit,cost_tight,single,1,0,2,2202,wall_time_seconds,seconds,317.0596516132355,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,,
