model,system,scenario,regime,strategy,metric,slice_kind,slice,source_input,source_row,selected,cohort_id,reason
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,naive,duplicate_action_attempts,task,hpobench:nasbench101:B,old_absolute,1104,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,naive,feedback_attempts,task,hpobench:nasbench101:B,old_absolute,1105,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,naive,feedback_cost_seconds,task,hpobench:nasbench101:B,old_absolute,1106,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,naive,feedback_visible,task,hpobench:nasbench101:B,old_absolute,1107,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,naive,gap_bon,task,hpobench:nasbench101:B,old_absolute,1108,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,naive,gap_mi,task,hpobench:nasbench101:B,old_absolute,1109,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,naive,input_tokens,task,hpobench:nasbench101:B,old_absolute,1110,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,naive,output_tokens,task,hpobench:nasbench101:B,old_absolute,1111,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,naive,protocol_failure_rate,task,hpobench:nasbench101:B,old_absolute,1112,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,naive,raw_perf_bon,task,hpobench:nasbench101:B,old_absolute,1113,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,naive,raw_perf_mi,task,hpobench:nasbench101:B,old_absolute,1114,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,naive,wall_time_seconds,task,hpobench:nasbench101:B,old_absolute,1115,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,poolact,budget_utilization,task,hpobench:nasbench101:B,old_absolute,1116,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,poolact,duplicate_action_attempts,task,hpobench:nasbench101:B,old_absolute,1117,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,poolact,feedback_attempts,task,hpobench:nasbench101:B,old_absolute,1118,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,poolact,feedback_cost_seconds,task,hpobench:nasbench101:B,old_absolute,1119,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,poolact,feedback_visible,task,hpobench:nasbench101:B,old_absolute,1120,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,poolact,gap_bon,task,hpobench:nasbench101:B,old_absolute,1121,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,poolact,gap_mi,task,hpobench:nasbench101:B,old_absolute,1122,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,poolact,input_tokens,task,hpobench:nasbench101:B,old_absolute,1123,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,poolact,output_tokens,task,hpobench:nasbench101:B,old_absolute,1124,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,poolact,protocol_failure_rate,task,hpobench:nasbench101:B,old_absolute,1125,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,poolact,raw_perf_bon,task,hpobench:nasbench101:B,old_absolute,1126,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,poolact,raw_perf_mi,task,hpobench:nasbench101:B,old_absolute,1127,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,poolact,wall_time_seconds,task,hpobench:nasbench101:B,old_absolute,1128,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,cached,budget_utilization,task,hpobench:nasbench101:B,old_absolute,1129,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,cached,duplicate_action_attempts,task,hpobench:nasbench101:B,old_absolute,1130,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,cached,feedback_attempts,task,hpobench:nasbench101:B,old_absolute,1131,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,cached,feedback_cost_seconds,task,hpobench:nasbench101:B,old_absolute,1132,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,cached,feedback_visible,task,hpobench:nasbench101:B,old_absolute,1133,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,cached,gap_bon,task,hpobench:nasbench101:B,old_absolute,1134,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,cached,gap_mi,task,hpobench:nasbench101:B,old_absolute,1135,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,cached,input_tokens,task,hpobench:nasbench101:B,old_absolute,1136,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,cached,output_tokens,task,hpobench:nasbench101:B,old_absolute,1137,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,cached,protocol_failure_rate,task,hpobench:nasbench101:B,old_absolute,1138,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,cached,raw_perf_bon,task,hpobench:nasbench101:B,old_absolute,1139,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,cached,raw_perf_mi,task,hpobench:nasbench101:B,old_absolute,1140,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,cached,wall_time_seconds,task,hpobench:nasbench101:B,old_absolute,1141,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,naive,budget_utilization,task,hpobench:nasbench101:B,old_absolute,1142,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,naive,duplicate_action_attempts,task,hpobench:nasbench101:B,old_absolute,1143,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,naive,feedback_attempts,task,hpobench:nasbench101:B,old_absolute,1144,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,naive,feedback_cost_seconds,task,hpobench:nasbench101:B,old_absolute,1145,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,naive,feedback_visible,task,hpobench:nasbench101:B,old_absolute,1146,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,naive,gap_bon,task,hpobench:nasbench101:B,old_absolute,1147,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,naive,gap_mi,task,hpobench:nasbench101:B,old_absolute,1148,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,naive,input_tokens,task,hpobench:nasbench101:B,old_absolute,1149,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,naive,output_tokens,task,hpobench:nasbench101:B,old_absolute,1150,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,naive,protocol_failure_rate,task,hpobench:nasbench101:B,old_absolute,1151,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,naive,raw_perf_bon,task,hpobench:nasbench101:B,old_absolute,1152,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,naive,raw_perf_mi,task,hpobench:nasbench101:B,old_absolute,1153,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,naive,wall_time_seconds,task,hpobench:nasbench101:B,old_absolute,1154,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,poolact,budget_utilization,task,hpobench:nasbench101:B,old_absolute,1155,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,poolact,duplicate_action_attempts,task,hpobench:nasbench101:B,old_absolute,1156,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,poolact,feedback_attempts,task,hpobench:nasbench101:B,old_absolute,1157,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,poolact,feedback_cost_seconds,task,hpobench:nasbench101:B,old_absolute,1158,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,poolact,feedback_visible,task,hpobench:nasbench101:B,old_absolute,1159,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,poolact,gap_bon,task,hpobench:nasbench101:B,old_absolute,1160,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,poolact,gap_mi,task,hpobench:nasbench101:B,old_absolute,1161,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,poolact,input_tokens,task,hpobench:nasbench101:B,old_absolute,1162,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,poolact,output_tokens,task,hpobench:nasbench101:B,old_absolute,1163,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,poolact,protocol_failure_rate,task,hpobench:nasbench101:B,old_absolute,1164,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,poolact,raw_perf_bon,task,hpobench:nasbench101:B,old_absolute,1165,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,poolact,raw_perf_mi,task,hpobench:nasbench101:B,old_absolute,1166,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,poolact,wall_time_seconds,task,hpobench:nasbench101:B,old_absolute,1167,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,cached,budget_utilization,task,hpobench:nasbench101:C,old_absolute,1168,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,cached,duplicate_action_attempts,task,hpobench:nasbench101:C,old_absolute,1169,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,cached,feedback_attempts,task,hpobench:nasbench101:C,old_absolute,1170,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,cached,feedback_cost_seconds,task,hpobench:nasbench101:C,old_absolute,1171,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,cached,feedback_visible,task,hpobench:nasbench101:C,old_absolute,1172,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,cached,gap_bon,task,hpobench:nasbench101:C,old_absolute,1173,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,cached,gap_mi,task,hpobench:nasbench101:C,old_absolute,1174,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,cached,input_tokens,task,hpobench:nasbench101:C,old_absolute,1175,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,cached,output_tokens,task,hpobench:nasbench101:C,old_absolute,1176,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,cached,protocol_failure_rate,task,hpobench:nasbench101:C,old_absolute,1177,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,cached,raw_perf_bon,task,hpobench:nasbench101:C,old_absolute,1178,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,cached,raw_perf_mi,task,hpobench:nasbench101:C,old_absolute,1179,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,cached,wall_time_seconds,task,hpobench:nasbench101:C,old_absolute,1180,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,naive,budget_utilization,task,hpobench:nasbench101:C,old_absolute,1181,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,naive,duplicate_action_attempts,task,hpobench:nasbench101:C,old_absolute,1182,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,naive,feedback_attempts,task,hpobench:nasbench101:C,old_absolute,1183,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,naive,feedback_cost_seconds,task,hpobench:nasbench101:C,old_absolute,1184,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,naive,feedback_visible,task,hpobench:nasbench101:C,old_absolute,1185,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,naive,gap_bon,task,hpobench:nasbench101:C,old_absolute,1186,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,naive,gap_mi,task,hpobench:nasbench101:C,old_absolute,1187,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,naive,input_tokens,task,hpobench:nasbench101:C,old_absolute,1188,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,naive,output_tokens,task,hpobench:nasbench101:C,old_absolute,1189,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,naive,protocol_failure_rate,task,hpobench:nasbench101:C,old_absolute,1190,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,naive,raw_perf_bon,task,hpobench:nasbench101:C,old_absolute,1191,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,naive,raw_perf_mi,task,hpobench:nasbench101:C,old_absolute,1192,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,naive,wall_time_seconds,task,hpobench:nasbench101:C,old_absolute,1193,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,poolact,budget_utilization,task,hpobench:nasbench101:C,old_absolute,1194,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,poolact,duplicate_action_attempts,task,hpobench:nasbench101:C,old_absolute,1195,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,poolact,feedback_attempts,task,hpobench:nasbench101:C,old_absolute,1196,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,poolact,feedback_cost_seconds,task,hpobench:nasbench101:C,old_absolute,1197,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,poolact,feedback_visible,task,hpobench:nasbench101:C,old_absolute,1198,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,poolact,gap_bon,task,hpobench:nasbench101:C,old_absolute,1199,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,poolact,gap_mi,task,hpobench:nasbench101:C,old_absolute,1200,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,poolact,input_tokens,task,hpobench:nasbench101:C,old_absolute,1201,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,poolact,output_tokens,task,hpobench:nasbench101:C,old_absolute,1202,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,poolact,protocol_failure_rate,task,hpobench:nasbench101:C,old_absolute,1203,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,poolact,raw_perf_bon,task,hpobench:nasbench101:C,old_absolute,1204,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,poolact,raw_perf_mi,task,hpobench:nasbench101:C,old_absolute,1205,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,poolact,wall_time_seconds,task,hpobench:nasbench101:C,old_absolute,1206,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,cached,budget_utilization,task,hpobench:nasbench101:C,old_absolute,1207,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,cached,duplicate_action_attempts,task,hpobench:nasbench101:C,old_absolute,1208,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,cached,feedback_attempts,task,hpobench:nasbench101:C,old_absolute,1209,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,cached,feedback_cost_seconds,task,hpobench:nasbench101:C,old_absolute,1210,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,cached,feedback_visible,task,hpobench:nasbench101:C,old_absolute,1211,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,cached,gap_bon,task,hpobench:nasbench101:C,old_absolute,1212,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,cached,gap_mi,task,hpobench:nasbench101:C,old_absolute,1213,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,cached,input_tokens,task,hpobench:nasbench101:C,old_absolute,1214,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,cached,output_tokens,task,hpobench:nasbench101:C,old_absolute,1215,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,cached,protocol_failure_rate,task,hpobench:nasbench101:C,old_absolute,1216,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,cached,raw_perf_bon,task,hpobench:nasbench101:C,old_absolute,1217,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,cached,raw_perf_mi,task,hpobench:nasbench101:C,old_absolute,1218,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,cached,wall_time_seconds,task,hpobench:nasbench101:C,old_absolute,1219,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,naive,budget_utilization,task,hpobench:nasbench101:C,old_absolute,1220,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,naive,duplicate_action_attempts,task,hpobench:nasbench101:C,old_absolute,1221,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,naive,feedback_attempts,task,hpobench:nasbench101:C,old_absolute,1222,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,naive,feedback_cost_seconds,task,hpobench:nasbench101:C,old_absolute,1223,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,naive,feedback_visible,task,hpobench:nasbench101:C,old_absolute,1224,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,naive,gap_bon,task,hpobench:nasbench101:C,old_absolute,1225,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,naive,gap_mi,task,hpobench:nasbench101:C,old_absolute,1226,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,naive,input_tokens,task,hpobench:nasbench101:C,old_absolute,1227,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,naive,output_tokens,task,hpobench:nasbench101:C,old_absolute,1228,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,naive,protocol_failure_rate,task,hpobench:nasbench101:C,old_absolute,1229,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,naive,raw_perf_bon,task,hpobench:nasbench101:C,old_absolute,1230,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,naive,raw_perf_mi,task,hpobench:nasbench101:C,old_absolute,1231,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,naive,wall_time_seconds,task,hpobench:nasbench101:C,old_absolute,1232,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,poolact,budget_utilization,task,hpobench:nasbench101:C,old_absolute,1233,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,poolact,duplicate_action_attempts,task,hpobench:nasbench101:C,old_absolute,1234,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,poolact,feedback_attempts,task,hpobench:nasbench101:C,old_absolute,1235,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,poolact,feedback_cost_seconds,task,hpobench:nasbench101:C,old_absolute,1236,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,poolact,feedback_visible,task,hpobench:nasbench101:C,old_absolute,1237,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,poolact,gap_bon,task,hpobench:nasbench101:C,old_absolute,1238,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
deepseek-v4-flash-0731,poolact,tuning,cost_tight,poolact,gap_mi,task,hpobench:nasbench101:C,old_absolute,1239,False,deepseek_original,entire_registered_three_strategy_cell_superseded_by_20260912_rerun
