comparison,model,system,scenario,slice_kind,slice,metric,unit,N,regime,analysis_unit,report_scale,report_score_unit,report_delta_unit,complete,free_full_mean,free_expected_units,free_known_units,free_missing_units,free_absolute_record,free_cohort_id,moderate_full_mean,moderate_expected_units,moderate_known_units,moderate_missing_units,moderate_absolute_record,moderate_cohort_id,tight_full_mean,tight_expected_units,tight_known_units,tight_missing_units,tight_absolute_record,tight_cohort_id,moderate_minus_free,tight_minus_free,tight_minus_moderate
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed2:18,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.0,1,1,0,1039,gemini_snapshot,0.0,1,1,0,1040,gemini_snapshot,0.0,1,1,0,1041,gemini_snapshot,0.0,0.0,0.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed2:19,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.0,1,1,0,1042,gemini_snapshot,0.0,1,1,0,1043,gemini_snapshot,0.0,1,1,0,1044,gemini_snapshot,0.0,0.0,0.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed2:2,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1045,gemini_snapshot,1.0,1,1,0,1046,gemini_snapshot,0.0,1,1,0,1047,gemini_snapshot,0.0,-1.0,-1.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed2:20,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1048,gemini_snapshot,1.0,1,1,0,1049,gemini_snapshot,0.0,1,1,0,1050,gemini_snapshot,0.0,-1.0,-1.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed2:21,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1051,gemini_snapshot,1.0,1,1,0,1052,gemini_snapshot,0.0,1,1,0,1053,gemini_snapshot,0.0,-1.0,-1.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed2:22,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1054,gemini_snapshot,0.0,1,1,0,1055,gemini_snapshot,0.0,1,1,0,1056,gemini_snapshot,-1.0,-1.0,0.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed2:23,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1057,gemini_snapshot,1.0,1,1,0,1058,gemini_snapshot,0.6666666666666666,1,1,0,1059,gemini_snapshot,0.0,-0.3333333333333334,-0.3333333333333334
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed2:24,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1060,gemini_snapshot,1.0,1,1,0,1061,gemini_snapshot,0.6666666666666666,1,1,0,1062,gemini_snapshot,0.0,-0.3333333333333334,-0.3333333333333334
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed2:25,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1063,gemini_snapshot,0.15384615384615385,1,1,0,1064,gemini_snapshot,0.0,1,1,0,1065,gemini_snapshot,-0.84615384615384615,-1.0,-0.15384615384615385
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed2:26,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1066,gemini_snapshot,0.0,1,1,0,1067,gemini_snapshot,0.0,1,1,0,1068,gemini_snapshot,-1.0,-1.0,0.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed2:27,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.0,1,1,0,1069,gemini_snapshot,0.0,1,1,0,1070,gemini_snapshot,0.0,1,1,0,1071,gemini_snapshot,0.0,0.0,0.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed2:28,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1072,gemini_snapshot,0.0,1,1,0,1073,gemini_snapshot,0.0,1,1,0,1074,gemini_snapshot,-1.0,-1.0,0.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed2:29,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.0,1,1,0,1075,gemini_snapshot,0.0,1,1,0,1076,gemini_snapshot,0.0,1,1,0,1077,gemini_snapshot,0.0,0.0,0.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed2:3,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1078,gemini_snapshot,1.0,1,1,0,1079,gemini_snapshot,0.5,1,1,0,1080,gemini_snapshot,0.0,-0.5,-0.5
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed2:30,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.35294117647058826,1,1,0,1081,gemini_snapshot,0.0,1,1,0,1082,gemini_snapshot,0.0,1,1,0,1083,gemini_snapshot,-0.35294117647058826,-0.35294117647058826,0.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed2:31,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.888888888888889,1,1,0,1084,gemini_snapshot,0.5714285714285715,1,1,0,1085,gemini_snapshot,0.33333333333333337,1,1,0,1086,gemini_snapshot,-0.3174603174603175,-0.55555555555555563,-0.23809523809523813
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed2:32,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.0,1,1,0,1087,gemini_snapshot,0.0,1,1,0,1088,gemini_snapshot,0.0,1,1,0,1089,gemini_snapshot,0.0,0.0,0.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed2:33,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1090,gemini_snapshot,1.0,1,1,0,1091,gemini_snapshot,0.0,1,1,0,1092,gemini_snapshot,0.0,-1.0,-1.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed2:34,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.16666666666666669,1,1,0,1093,gemini_snapshot,0.16666666666666669,1,1,0,1094,gemini_snapshot,0.0,1,1,0,1095,gemini_snapshot,0E-17,-0.16666666666666669,-0.16666666666666669
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed2:35,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.0,1,1,0,1096,gemini_snapshot,0.0,1,1,0,1097,gemini_snapshot,0.0,1,1,0,1098,gemini_snapshot,0.0,0.0,0.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed2:4,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1099,gemini_snapshot,1.0,1,1,0,1100,gemini_snapshot,0.6666666666666666,1,1,0,1101,gemini_snapshot,0.0,-0.3333333333333334,-0.3333333333333334
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed2:5,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1102,gemini_snapshot,1.0,1,1,0,1103,gemini_snapshot,0.0,1,1,0,1104,gemini_snapshot,0.0,-1.0,-1.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed2:6,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1105,gemini_snapshot,1.0,1,1,0,1106,gemini_snapshot,0.0,1,1,0,1107,gemini_snapshot,0.0,-1.0,-1.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed2:7,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1108,gemini_snapshot,1.0,1,1,0,1109,gemini_snapshot,0.0,1,1,0,1110,gemini_snapshot,0.0,-1.0,-1.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed2:8,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1111,gemini_snapshot,0.6666666666666666,1,1,0,1112,gemini_snapshot,0.6666666666666666,1,1,0,1113,gemini_snapshot,-0.3333333333333334,-0.3333333333333334,0E-16
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed2:9,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1114,gemini_snapshot,1.0,1,1,0,1115,gemini_snapshot,0.0,1,1,0,1116,gemini_snapshot,0.0,-1.0,-1.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:0,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1117,gemini_snapshot,1.0,1,1,0,1118,gemini_snapshot,0.4,1,1,0,1119,gemini_snapshot,0.0,-0.6,-0.6
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:1,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1120,gemini_snapshot,1.0,1,1,0,1121,gemini_snapshot,0.6666666666666666,1,1,0,1122,gemini_snapshot,0.0,-0.3333333333333334,-0.3333333333333334
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:10,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.23529411764705882,1,1,0,1123,gemini_snapshot,0.23529411764705882,1,1,0,1124,gemini_snapshot,0.23529411764705882,1,1,0,1125,gemini_snapshot,0E-17,0E-17,0E-17
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:11,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1126,gemini_snapshot,1.0,1,1,0,1127,gemini_snapshot,1.0,1,1,0,1128,gemini_snapshot,0.0,0.0,0.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:12,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.4,1,1,0,1129,gemini_snapshot,0.0,1,1,0,1130,gemini_snapshot,0.0,1,1,0,1131,gemini_snapshot,-0.4,-0.4,0.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:13,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1132,gemini_snapshot,1.0,1,1,0,1133,gemini_snapshot,0.0,1,1,0,1134,gemini_snapshot,0.0,-1.0,-1.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:14,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1135,gemini_snapshot,1.0,1,1,0,1136,gemini_snapshot,0.0,1,1,0,1137,gemini_snapshot,0.0,-1.0,-1.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:15,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.6,1,1,0,1138,gemini_snapshot,0.25,1,1,0,1139,gemini_snapshot,0.0,1,1,0,1140,gemini_snapshot,-0.35,-0.6,-0.25
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:16,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.5714285714285715,1,1,0,1141,gemini_snapshot,0.5714285714285715,1,1,0,1142,gemini_snapshot,0.0,1,1,0,1143,gemini_snapshot,0E-16,-0.5714285714285715,-0.5714285714285715
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:17,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.0,1,1,0,1144,gemini_snapshot,0.0,1,1,0,1145,gemini_snapshot,0.0,1,1,0,1146,gemini_snapshot,0.0,0.0,0.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:18,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1147,gemini_snapshot,0.0,1,1,0,1148,gemini_snapshot,0.0,1,1,0,1149,gemini_snapshot,-1.0,-1.0,0.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:19,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1150,gemini_snapshot,1.0,1,1,0,1151,gemini_snapshot,0.0,1,1,0,1152,gemini_snapshot,0.0,-1.0,-1.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:2,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1153,gemini_snapshot,1.0,1,1,0,1154,gemini_snapshot,0.0,1,1,0,1155,gemini_snapshot,0.0,-1.0,-1.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:20,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1156,gemini_snapshot,1.0,1,1,0,1157,gemini_snapshot,0.4,1,1,0,1158,gemini_snapshot,0.0,-0.6,-0.6
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:21,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1159,gemini_snapshot,1.0,1,1,0,1160,gemini_snapshot,0.8,1,1,0,1161,gemini_snapshot,0.0,-0.2,-0.2
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:22,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1162,gemini_snapshot,1.0,1,1,0,1163,gemini_snapshot,0.0,1,1,0,1164,gemini_snapshot,0.0,-1.0,-1.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:23,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8666666666666666,1,1,0,1165,gemini_snapshot,0.1111111111111111,1,1,0,1166,gemini_snapshot,0.0,1,1,0,1167,gemini_snapshot,-0.7555555555555555,-0.8666666666666666,-0.1111111111111111
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:24,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1168,gemini_snapshot,0.0,1,1,0,1169,gemini_snapshot,0.0,1,1,0,1170,gemini_snapshot,-1.0,-1.0,0.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:25,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1171,gemini_snapshot,0.18181818181818182,1,1,0,1172,gemini_snapshot,0.18181818181818182,1,1,0,1173,gemini_snapshot,-0.81818181818181818,-0.81818181818181818,0E-17
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:26,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1174,gemini_snapshot,1.0,1,1,0,1175,gemini_snapshot,0.0,1,1,0,1176,gemini_snapshot,0.0,-1.0,-1.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:27,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1177,gemini_snapshot,0.0,1,1,0,1178,gemini_snapshot,0.0,1,1,0,1179,gemini_snapshot,-1.0,-1.0,0.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:28,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1180,gemini_snapshot,1.0,1,1,0,1181,gemini_snapshot,0.0,1,1,0,1182,gemini_snapshot,0.0,-1.0,-1.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:29,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1183,gemini_snapshot,1.0,1,1,0,1184,gemini_snapshot,1.0,1,1,0,1185,gemini_snapshot,0.0,0.0,0.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:3,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1186,gemini_snapshot,1.0,1,1,0,1187,gemini_snapshot,0.5,1,1,0,1188,gemini_snapshot,0.0,-0.5,-0.5
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:30,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1189,gemini_snapshot,1.0,1,1,0,1190,gemini_snapshot,1.0,1,1,0,1191,gemini_snapshot,0.0,0.0,0.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:31,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.5,1,1,0,1192,gemini_snapshot,0.5,1,1,0,1193,gemini_snapshot,0.0,1,1,0,1194,gemini_snapshot,0.0,-0.5,-0.5
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:32,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1195,gemini_snapshot,1.0,1,1,0,1196,gemini_snapshot,0.0,1,1,0,1197,gemini_snapshot,0.0,-1.0,-1.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:33,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.0,1,1,0,1198,gemini_snapshot,0.0,1,1,0,1199,gemini_snapshot,0.0,1,1,0,1200,gemini_snapshot,0.0,0.0,0.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:34,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.0,1,1,0,1201,gemini_snapshot,0.0,1,1,0,1202,gemini_snapshot,0.0,1,1,0,1203,gemini_snapshot,0.0,0.0,0.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:35,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.0,1,1,0,1204,gemini_snapshot,0.0,1,1,0,1205,gemini_snapshot,0.0,1,1,0,1206,gemini_snapshot,0.0,0.0,0.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:36,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.0,1,1,0,1207,gemini_snapshot,0.0,1,1,0,1208,gemini_snapshot,0.0,1,1,0,1209,gemini_snapshot,0.0,0.0,0.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:4,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1210,gemini_snapshot,1.0,1,1,0,1211,gemini_snapshot,1.0,1,1,0,1212,gemini_snapshot,0.0,0.0,0.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:5,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1213,gemini_snapshot,0.8,1,1,0,1214,gemini_snapshot,0.0,1,1,0,1215,gemini_snapshot,-0.2,-1.0,-0.8
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:6,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1216,gemini_snapshot,0.4,1,1,0,1217,gemini_snapshot,0.0,1,1,0,1218,gemini_snapshot,-0.6,-1.0,-0.4
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:7,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1219,gemini_snapshot,1.0,1,1,0,1220,gemini_snapshot,0.0,1,1,0,1221,gemini_snapshot,0.0,-1.0,-1.0
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:8,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.0,1,1,0,1222,gemini_snapshot,0.0,1,1,0,1223,gemini_snapshot,0.33333333333333337,1,1,0,1224,gemini_snapshot,0.0,0.33333333333333337,0.33333333333333337
N1_budget,gemini-3.8-flash-medium,expgym,restricted_search,task,phantom_seed3:9,f1,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,1225,gemini_snapshot,0.0,1,1,0,1226,gemini_snapshot,0.0,1,1,0,1227,gemini_snapshot,-1.0,-1.0,0.0
N1_budget,gemini-3.8-flash-medium,expgym,tuning,all,all,gap,Gap points,1,,independent_single_or_N4_pool; item_equal_weighted,1,Gap points,Gap points,false,,27,25,2,1228,gemini_snapshot,,27,25,2,1231,gemini_snapshot,,27,25,2,1234,gemini_snapshot,,,
N1_budget,gemini-3.8-flash-medium,expgym,tuning,all,all,gap0,Gap points,1,,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,,27,25,2,1229,gemini_snapshot,,27,25,2,1232,gemini_snapshot,,27,25,2,1235,gemini_snapshot,,,
N1_budget,gemini-3.8-flash-medium,expgym,tuning,all,all,raw_perf,fraction,1,,independent_single_or_N4_pool; item_equal_weighted,100,0–100,percentage_points,false,,27,25,2,1230,gemini_snapshot,,27,25,2,1233,gemini_snapshot,,27,25,2,1236,gemini_snapshot,,,
N1_budget,gemini-3.8-flash-medium,expgym,tuning,family,nasbench101,gap,Gap points,1,,independent_single_or_N4_pool; item_equal_weighted,1,Gap points,Gap points,false,99.33314374851237,9,9,0,1237,gemini_snapshot,,9,7,2,1240,gemini_snapshot,,9,8,1,1243,gemini_snapshot,,,
N1_budget,gemini-3.8-flash-medium,expgym,tuning,family,nasbench101,gap0,Gap points,1,,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,99.33314374851237,9,9,0,1238,gemini_snapshot,,9,7,2,1241,gemini_snapshot,,9,8,1,1244,gemini_snapshot,,,
N1_budget,gemini-3.8-flash-medium,expgym,tuning,family,nasbench101,raw_perf,fraction,1,,independent_single_or_N4_pool; item_equal_weighted,100,0–100,percentage_points,false,0.9450862098623206,9,9,0,1239,gemini_snapshot,,9,7,2,1242,gemini_snapshot,,9,8,1,1245,gemini_snapshot,,,
N1_budget,gemini-3.8-flash-medium,expgym,tuning,family,nasbench201,gap,Gap points,1,,independent_single_or_N4_pool; item_equal_weighted,1,Gap points,Gap points,true,99.15349095002772,9,9,0,1246,gemini_snapshot,99.12151934803056,9,9,0,1249,gemini_snapshot,94.8695267484929,9,9,0,1252,gemini_snapshot,-0.03197160199716,-4.28396420153482,-4.25199259953766
N1_budget,gemini-3.8-flash-medium,expgym,tuning,family,nasbench201,gap0,Gap points,1,,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,99.15349095002772,9,9,0,1247,gemini_snapshot,99.12151934803056,9,9,0,1250,gemini_snapshot,94.8695267484929,9,9,0,1253,gemini_snapshot,-0.03197160199716,-4.28396420153482,-4.25199259953766
N1_budget,gemini-3.8-flash-medium,expgym,tuning,family,nasbench201,raw_perf,fraction,1,,independent_single_or_N4_pool; item_equal_weighted,100,0–100,percentage_points,true,0.705397530809944,9,9,0,1248,gemini_snapshot,0.7054333332521039,9,9,0,1251,gemini_snapshot,0.7005466666104541,9,9,0,1254,gemini_snapshot,0.0000358024421599,-0.0048508641994899,-0.0048866666416498
N1_budget,gemini-3.8-flash-medium,expgym,tuning,family,paramnet,gap,Gap points,1,,independent_single_or_N4_pool; item_equal_weighted,1,Gap points,Gap points,false,,9,7,2,1255,gemini_snapshot,93.95190837209174,9,9,0,1258,gemini_snapshot,,9,8,1,1261,gemini_snapshot,,,
N1_budget,gemini-3.8-flash-medium,expgym,tuning,family,paramnet,gap0,Gap points,1,,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,,9,7,2,1256,gemini_snapshot,93.95190837209174,9,9,0,1259,gemini_snapshot,,9,8,1,1262,gemini_snapshot,,,
N1_budget,gemini-3.8-flash-medium,expgym,tuning,family,paramnet,raw_perf,fraction,1,,independent_single_or_N4_pool; item_equal_weighted,100,0–100,percentage_points,false,,9,7,2,1257,gemini_snapshot,0.8381883494015817,9,9,0,1260,gemini_snapshot,,9,8,1,1263,gemini_snapshot,,,
N1_budget,gemini-3.8-flash-medium,expgym,tuning,task,hpobench:nasbench101:A,gap,Gap points,1,,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,99.85603220121546,3,3,0,1264,gemini_snapshot,99.04126693194041,3,3,0,1267,gemini_snapshot,94.2934854020858,3,3,0,1270,gemini_snapshot,-0.81476526927505,-5.56254679912966,-4.74778152985461
N1_budget,gemini-3.8-flash-medium,expgym,tuning,task,hpobench:nasbench101:A,gap0,Gap points,1,,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,99.85603220121546,3,3,0,1265,gemini_snapshot,99.04126693194041,3,3,0,1268,gemini_snapshot,94.2934854020858,3,3,0,1271,gemini_snapshot,-0.81476526927505,-5.56254679912966,-4.74778152985461
N1_budget,gemini-3.8-flash-medium,expgym,tuning,task,hpobench:nasbench101:A,raw_perf,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9450676573647393,3,3,0,1266,gemini_snapshot,0.9393362601598104,3,3,0,1269,gemini_snapshot,0.9059383935398526,3,3,0,1272,gemini_snapshot,-0.0057313972049289,-0.0391292638248867,-0.0333978666199578
N1_budget,gemini-3.8-flash-medium,expgym,tuning,task,hpobench:nasbench101:B,gap,Gap points,1,,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,98.01737836040152,3,3,0,1273,gemini_snapshot,,3,2,1,1276,gemini_snapshot,96.87758538132299,3,3,0,1279,gemini_snapshot,,-1.13979297907853,
N1_budget,gemini-3.8-flash-medium,expgym,tuning,task,hpobench:nasbench101:B,gap0,Gap points,1,,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,98.01737836040152,3,3,0,1274,gemini_snapshot,,3,2,1,1277,gemini_snapshot,96.87758538132299,3,3,0,1280,gemini_snapshot,,-1.13979297907853,
N1_budget,gemini-3.8-flash-medium,expgym,tuning,task,hpobench:nasbench101:B,raw_perf,fraction,1,,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,false,0.9438991281721327,3,3,0,1275,gemini_snapshot,,3,2,1,1278,gemini_snapshot,0.9409944680002,3,3,0,1281,gemini_snapshot,,-0.0029046601719327,
N1_budget,gemini-3.8-flash-medium,expgym,tuning,task,hpobench:nasbench101:C,gap,Gap points,1,,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,false,100.12602068392012,3,3,0,1282,gemini_snapshot,,3,2,1,1285,gemini_snapshot,,3,2,1,1288,gemini_snapshot,,,
