model,system,scenario,slice_kind,slice,regime,strategy,metric,unit,N,expected_units,known_units,missing_units,expected_items,complete_items,repeats_min,repeats_max,full_mean,known_subset_mean,cohort_id,source_input,source_row,run_start_utc,run_end_utc,latest_selection,analysis_unit
gemini-3.8-flash-medium,poolact,tuning,family,nasbench101,cost_tight,poolact,gap_bon,Gap points,4,9,9,0,3,3,3,3,98.56271170382271,98.56271170382271,gemini_openrouter_missing_main_20260917+gemini_snapshot,slot_scalars.csv,"[""042f8a0c883918035d147e0e"", ""07ee7c56cee1e84ee2c6fda1"", ""1004ff7a313febf84de7f7c5"", ""2dbdd87bb9597181b0cbcdd8"", ""335906464bcc2b9063bf8c2e"", ""53b6160823ad9aad84fea5f0"", ""6bae9f39e02b398598fdf9a0"", ""a4c4ec17743d5e175ff608f8"", ""d2a133f42cabec9ff905e9b6""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,independent_single_or_N4_pool; item_equal_weighted
gemini-3.8-flash-medium,poolact,tuning,family,nasbench101,cost_tight,poolact,gap_mi,Gap points,4,9,9,0,3,3,3,3,97.57123446933822,97.57123446933822,gemini_openrouter_missing_main_20260917+gemini_snapshot,slot_scalars.csv,"[""042f8a0c883918035d147e0e"", ""07ee7c56cee1e84ee2c6fda1"", ""1004ff7a313febf84de7f7c5"", ""2dbdd87bb9597181b0cbcdd8"", ""335906464bcc2b9063bf8c2e"", ""53b6160823ad9aad84fea5f0"", ""6bae9f39e02b398598fdf9a0"", ""a4c4ec17743d5e175ff608f8"", ""d2a133f42cabec9ff905e9b6""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,independent_single_or_N4_pool; item_equal_weighted
gemini-3.8-flash-medium,poolact,tuning,family,nasbench101,cost_tight,poolact,raw_perf_bon,fraction,4,9,9,0,3,3,3,3,0.9413617341606705,0.9413617341606705,gemini_openrouter_missing_main_20260917+gemini_snapshot,slot_scalars.csv,"[""042f8a0c883918035d147e0e"", ""07ee7c56cee1e84ee2c6fda1"", ""1004ff7a313febf84de7f7c5"", ""2dbdd87bb9597181b0cbcdd8"", ""335906464bcc2b9063bf8c2e"", ""53b6160823ad9aad84fea5f0"", ""6bae9f39e02b398598fdf9a0"", ""a4c4ec17743d5e175ff608f8"", ""d2a133f42cabec9ff905e9b6""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,independent_single_or_N4_pool; item_equal_weighted
gemini-3.8-flash-medium,poolact,tuning,family,nasbench101,cost_tight,poolact,raw_perf_mi,fraction,4,9,9,0,3,3,3,3,0.9369008916395681,0.9369008916395681,gemini_openrouter_missing_main_20260917+gemini_snapshot,slot_scalars.csv,"[""042f8a0c883918035d147e0e"", ""07ee7c56cee1e84ee2c6fda1"", ""1004ff7a313febf84de7f7c5"", ""2dbdd87bb9597181b0cbcdd8"", ""335906464bcc2b9063bf8c2e"", ""53b6160823ad9aad84fea5f0"", ""6bae9f39e02b398598fdf9a0"", ""a4c4ec17743d5e175ff608f8"", ""d2a133f42cabec9ff905e9b6""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,independent_single_or_N4_pool; item_equal_weighted
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,cached,gap0_bon,Gap points,4,3,3,0,1,1,3,3,99.41621851728499,99.41621851728499,gemini_snapshot,slot_scalars.csv,"[""50b6fc6a1762af007389b115"", ""5e5a902a94dc4d8b880e190f"", ""64a9ab9d9b97029011fb6b74""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,cached,gap0_mi,Gap points,4,3,3,0,1,1,3,3,99.15082705101453,99.15082705101453,gemini_snapshot,slot_scalars.csv,"[""50b6fc6a1762af007389b115"", ""5e5a902a94dc4d8b880e190f"", ""64a9ab9d9b97029011fb6b74""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,cached,gap_bon,Gap points,4,3,3,0,1,1,3,3,99.41621851728499,99.41621851728499,gemini_snapshot,slot_scalars.csv,"[""50b6fc6a1762af007389b115"", ""5e5a902a94dc4d8b880e190f"", ""64a9ab9d9b97029011fb6b74""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,cached,gap_mi,Gap points,4,3,3,0,1,1,3,3,99.15082705101453,99.15082705101453,gemini_snapshot,slot_scalars.csv,"[""50b6fc6a1762af007389b115"", ""5e5a902a94dc4d8b880e190f"", ""64a9ab9d9b97029011fb6b74""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,cached,raw_perf_bon,fraction,4,3,3,0,1,1,3,3,0.9419738252957662,0.9419738252957662,gemini_snapshot,slot_scalars.csv,"[""50b6fc6a1762af007389b115"", ""5e5a902a94dc4d8b880e190f"", ""64a9ab9d9b97029011fb6b74""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,cached,raw_perf_mi,fraction,4,3,3,0,1,1,3,3,0.9401069515281253,0.9401069515281253,gemini_snapshot,slot_scalars.csv,"[""50b6fc6a1762af007389b115"", ""5e5a902a94dc4d8b880e190f"", ""64a9ab9d9b97029011fb6b74""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,naive,gap0_bon,Gap points,4,3,3,0,1,1,3,3,99.77060071879488,99.77060071879488,gemini_snapshot,slot_scalars.csv,"[""524d5cc2fa9bb05e02f85fbf"", ""6088d50f8e20c4125949969a"", ""e2c9f647e77cadf93dbd4dd3""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,naive,gap0_mi,Gap points,4,3,3,0,1,1,3,3,99.30033190988135,99.30033190988135,gemini_snapshot,slot_scalars.csv,"[""524d5cc2fa9bb05e02f85fbf"", ""6088d50f8e20c4125949969a"", ""e2c9f647e77cadf93dbd4dd3""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,naive,gap_bon,Gap points,4,3,3,0,1,1,3,3,99.77060071879488,99.77060071879488,gemini_snapshot,slot_scalars.csv,"[""524d5cc2fa9bb05e02f85fbf"", ""6088d50f8e20c4125949969a"", ""e2c9f647e77cadf93dbd4dd3""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,naive,gap_mi,Gap points,4,3,3,0,1,1,3,3,99.30033190988135,99.30033190988135,gemini_snapshot,slot_scalars.csv,"[""524d5cc2fa9bb05e02f85fbf"", ""6088d50f8e20c4125949969a"", ""e2c9f647e77cadf93dbd4dd3""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,naive,raw_perf_bon,fraction,4,3,3,0,1,1,3,3,0.9444666968451606,0.9444666968451606,gemini_snapshot,slot_scalars.csv,"[""524d5cc2fa9bb05e02f85fbf"", ""6088d50f8e20c4125949969a"", ""e2c9f647e77cadf93dbd4dd3""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,naive,raw_perf_mi,fraction,4,3,3,0,1,1,3,3,0.9411586307817036,0.9411586307817036,gemini_snapshot,slot_scalars.csv,"[""524d5cc2fa9bb05e02f85fbf"", ""6088d50f8e20c4125949969a"", ""e2c9f647e77cadf93dbd4dd3""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,poolact,gap0_bon,Gap points,4,3,3,0,1,1,3,3,99.7247206742585,99.7247206742585,gemini_openrouter_missing_main_20260917+gemini_snapshot,slot_scalars.csv,"[""2d67f8b25b83bf2c86d75c1b"", ""30ac923531f53427496e3858"", ""e10db734b2d3d4788dc8c5eb""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,poolact,gap0_mi,Gap points,4,3,3,0,1,1,3,3,99.50600056372514,99.50600056372514,gemini_openrouter_missing_main_20260917+gemini_snapshot,slot_scalars.csv,"[""2d67f8b25b83bf2c86d75c1b"", ""30ac923531f53427496e3858"", ""e10db734b2d3d4788dc8c5eb""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,poolact,gap_bon,Gap points,4,3,3,0,1,1,3,3,99.7247206742585,99.7247206742585,gemini_openrouter_missing_main_20260917+gemini_snapshot,slot_scalars.csv,"[""2d67f8b25b83bf2c86d75c1b"", ""30ac923531f53427496e3858"", ""e10db734b2d3d4788dc8c5eb""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,poolact,gap_mi,Gap points,4,3,3,0,1,1,3,3,99.50600056372514,99.50600056372514,gemini_openrouter_missing_main_20260917+gemini_snapshot,slot_scalars.csv,"[""2d67f8b25b83bf2c86d75c1b"", ""30ac923531f53427496e3858"", ""e10db734b2d3d4788dc8c5eb""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,poolact,raw_perf_bon,fraction,4,3,3,0,1,1,3,3,0.9441439575619167,0.9441439575619167,gemini_openrouter_missing_main_20260917+gemini_snapshot,slot_scalars.csv,"[""2d67f8b25b83bf2c86d75c1b"", ""30ac923531f53427496e3858"", ""e10db734b2d3d4788dc8c5eb""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_moderate,poolact,raw_perf_mi,fraction,4,3,3,0,1,1,3,3,0.9426053894890679,0.9426053894890679,gemini_openrouter_missing_main_20260917+gemini_snapshot,slot_scalars.csv,"[""2d67f8b25b83bf2c86d75c1b"", ""30ac923531f53427496e3858"", ""e10db734b2d3d4788dc8c5eb""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_tight,cached,gap0_bon,Gap points,4,3,3,0,1,1,3,3,98.25814469592622,98.25814469592622,gemini_openrouter_missing_main_20260917+gemini_snapshot,slot_scalars.csv,"[""5631b49a6192c186a682d366"", ""a7551e86b64fa1f85e71079f"", ""a8f6a40f854b430096d97c36""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_tight,cached,gap0_mi,Gap points,4,3,3,0,1,1,3,3,93.65907530152262,93.65907530152262,gemini_openrouter_missing_main_20260917+gemini_snapshot,slot_scalars.csv,"[""5631b49a6192c186a682d366"", ""a7551e86b64fa1f85e71079f"", ""a8f6a40f854b430096d97c36""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_tight,cached,gap_bon,Gap points,4,3,3,0,1,1,3,3,98.25814469592622,98.25814469592622,gemini_openrouter_missing_main_20260917+gemini_snapshot,slot_scalars.csv,"[""5631b49a6192c186a682d366"", ""a7551e86b64fa1f85e71079f"", ""a8f6a40f854b430096d97c36""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_tight,cached,gap_mi,Gap points,4,3,3,0,1,1,3,3,93.65907530152262,93.65907530152262,gemini_openrouter_missing_main_20260917+gemini_snapshot,slot_scalars.csv,"[""5631b49a6192c186a682d366"", ""a7551e86b64fa1f85e71079f"", ""a8f6a40f854b430096d97c36""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_tight,cached,raw_perf_bon,fraction,4,3,3,0,1,1,3,3,0.933827453189426,0.933827453189426,gemini_openrouter_missing_main_20260917+gemini_snapshot,slot_scalars.csv,"[""5631b49a6192c186a682d366"", ""a7551e86b64fa1f85e71079f"", ""a8f6a40f854b430096d97c36""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_tight,cached,raw_perf_mi,fraction,4,3,3,0,1,1,3,3,0.9014756894773907,0.9014756894773907,gemini_openrouter_missing_main_20260917+gemini_snapshot,slot_scalars.csv,"[""5631b49a6192c186a682d366"", ""a7551e86b64fa1f85e71079f"", ""a8f6a40f854b430096d97c36""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_tight,naive,gap0_bon,Gap points,4,3,3,0,1,1,3,3,99.07290996520126,99.07290996520126,gemini_snapshot,slot_scalars.csv,"[""315b8fab73656791df8bfe58"", ""d5ae6c93fe129488123b8d58"", ""e7ea4b89e5b964769f104fc5""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_tight,naive,gap0_mi,Gap points,4,3,3,0,1,1,3,3,92.1921034322208,92.1921034322208,gemini_snapshot,slot_scalars.csv,"[""315b8fab73656791df8bfe58"", ""d5ae6c93fe129488123b8d58"", ""e7ea4b89e5b964769f104fc5""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_tight,naive,gap_bon,Gap points,4,3,3,0,1,1,3,3,99.07290996520126,99.07290996520126,gemini_snapshot,slot_scalars.csv,"[""315b8fab73656791df8bfe58"", ""d5ae6c93fe129488123b8d58"", ""e7ea4b89e5b964769f104fc5""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_tight,naive,gap_mi,Gap points,4,3,3,0,1,1,3,3,92.1921034322208,92.1921034322208,gemini_snapshot,slot_scalars.csv,"[""315b8fab73656791df8bfe58"", ""d5ae6c93fe129488123b8d58"", ""e7ea4b89e5b964769f104fc5""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_tight,naive,raw_perf_bon,fraction,4,3,3,0,1,1,3,3,0.9395588503943549,0.9395588503943549,gemini_snapshot,slot_scalars.csv,"[""315b8fab73656791df8bfe58"", ""d5ae6c93fe129488123b8d58"", ""e7ea4b89e5b964769f104fc5""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_tight,naive,raw_perf_mi,fraction,4,3,3,0,1,1,3,3,0.8911564002434412,0.8911564002434412,gemini_snapshot,slot_scalars.csv,"[""315b8fab73656791df8bfe58"", ""d5ae6c93fe129488123b8d58"", ""e7ea4b89e5b964769f104fc5""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_tight,poolact,gap0_bon,Gap points,4,3,3,0,1,1,3,3,99.07607332705061,99.07607332705061,gemini_openrouter_missing_main_20260917+gemini_snapshot,slot_scalars.csv,"[""042f8a0c883918035d147e0e"", ""07ee7c56cee1e84ee2c6fda1"", ""d2a133f42cabec9ff905e9b6""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_tight,poolact,gap0_mi,Gap points,4,3,3,0,1,1,3,3,98.09558743889308,98.09558743889308,gemini_openrouter_missing_main_20260917+gemini_snapshot,slot_scalars.csv,"[""042f8a0c883918035d147e0e"", ""07ee7c56cee1e84ee2c6fda1"", ""d2a133f42cabec9ff905e9b6""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_tight,poolact,gap_bon,Gap points,4,3,3,0,1,1,3,3,99.07607332705061,99.07607332705061,gemini_openrouter_missing_main_20260917+gemini_snapshot,slot_scalars.csv,"[""042f8a0c883918035d147e0e"", ""07ee7c56cee1e84ee2c6fda1"", ""d2a133f42cabec9ff905e9b6""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_tight,poolact,gap_mi,Gap points,4,3,3,0,1,1,3,3,98.09558743889308,98.09558743889308,gemini_openrouter_missing_main_20260917+gemini_snapshot,slot_scalars.csv,"[""042f8a0c883918035d147e0e"", ""07ee7c56cee1e84ee2c6fda1"", ""d2a133f42cabec9ff905e9b6""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_tight,poolact,raw_perf_bon,fraction,4,3,3,0,1,1,3,3,0.9395811027950711,0.9395811027950711,gemini_openrouter_missing_main_20260917+gemini_snapshot,slot_scalars.csv,"[""042f8a0c883918035d147e0e"", ""07ee7c56cee1e84ee2c6fda1"", ""d2a133f42cabec9ff905e9b6""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:A,cost_tight,poolact,raw_perf_mi,fraction,4,3,3,0,1,1,3,3,0.932683957947625,0.932683957947625,gemini_openrouter_missing_main_20260917+gemini_snapshot,slot_scalars.csv,"[""042f8a0c883918035d147e0e"", ""07ee7c56cee1e84ee2c6fda1"", ""d2a133f42cabec9ff905e9b6""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,cached,gap0_bon,Gap points,4,3,3,0,1,1,3,3,98.49774584208663,98.49774584208663,gemini_openrouter_missing_main_20260917+gemini_snapshot,slot_scalars.csv,"[""69f6e87981125add95afa998"", ""b40fd65aa4cf8e855f76d674"", ""f965f886e9395bcc0dc54364""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,cached,gap0_mi,Gap points,4,3,3,0,1,1,3,3,97.6308967284645,97.6308967284645,gemini_openrouter_missing_main_20260917+gemini_snapshot,slot_scalars.csv,"[""69f6e87981125add95afa998"", ""b40fd65aa4cf8e855f76d674"", ""f965f886e9395bcc0dc54364""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,cached,gap_bon,Gap points,4,3,3,0,1,1,3,3,98.49774584208663,98.49774584208663,gemini_openrouter_missing_main_20260917+gemini_snapshot,slot_scalars.csv,"[""69f6e87981125add95afa998"", ""b40fd65aa4cf8e855f76d674"", ""f965f886e9395bcc0dc54364""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,cached,gap_mi,Gap points,4,3,3,0,1,1,3,3,97.6308967284645,97.6308967284645,gemini_openrouter_missing_main_20260917+gemini_snapshot,slot_scalars.csv,"[""69f6e87981125add95afa998"", ""b40fd65aa4cf8e855f76d674"", ""f965f886e9395bcc0dc54364""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,cached,raw_perf_bon,fraction,4,3,3,0,1,1,3,3,0.9451233016120063,0.9451233016120063,gemini_openrouter_missing_main_20260917+gemini_snapshot,slot_scalars.csv,"[""69f6e87981125add95afa998"", ""b40fd65aa4cf8e855f76d674"", ""f965f886e9395bcc0dc54364""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,cached,raw_perf_mi,fraction,4,3,3,0,1,1,3,3,0.9429142143991258,0.9429142143991258,gemini_openrouter_missing_main_20260917+gemini_snapshot,slot_scalars.csv,"[""69f6e87981125add95afa998"", ""b40fd65aa4cf8e855f76d674"", ""f965f886e9395bcc0dc54364""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,naive,gap0_bon,Gap points,4,3,3,0,1,1,3,3,98.71609469739805,98.71609469739805,gemini_snapshot,slot_scalars.csv,"[""2ac7531ef7a7d828a1579455"", ""bee569665ad97b4e9fa24138"", ""c31270d0d5da5f8405e45a2c""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,naive,gap0_mi,Gap points,4,3,3,0,1,1,3,3,97.48787718872659,97.48787718872659,gemini_snapshot,slot_scalars.csv,"[""2ac7531ef7a7d828a1579455"", ""bee569665ad97b4e9fa24138"", ""c31270d0d5da5f8405e45a2c""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,naive,gap_bon,Gap points,4,3,3,0,1,1,3,3,98.71609469739805,98.71609469739805,gemini_snapshot,slot_scalars.csv,"[""2ac7531ef7a7d828a1579455"", ""bee569665ad97b4e9fa24138"", ""c31270d0d5da5f8405e45a2c""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,naive,gap_mi,Gap points,4,3,3,0,1,1,3,3,97.48787718872659,97.48787718872659,gemini_snapshot,slot_scalars.csv,"[""2ac7531ef7a7d828a1579455"", ""bee569665ad97b4e9fa24138"", ""c31270d0d5da5f8405e45a2c""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,naive,raw_perf_bon,fraction,4,3,3,0,1,1,3,3,0.9456797440846761,0.9456797440846761,gemini_snapshot,slot_scalars.csv,"[""2ac7531ef7a7d828a1579455"", ""bee569665ad97b4e9fa24138"", ""c31270d0d5da5f8405e45a2c""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,naive,raw_perf_mi,fraction,4,3,3,0,1,1,3,3,0.9425497419304318,0.9425497419304318,gemini_snapshot,slot_scalars.csv,"[""2ac7531ef7a7d828a1579455"", ""bee569665ad97b4e9fa24138"", ""c31270d0d5da5f8405e45a2c""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,poolact,gap0_bon,Gap points,4,3,3,0,1,1,3,3,98.12655018928486,98.12655018928486,gemini_openrouter_missing_main_20260917+gemini_snapshot,slot_scalars.csv,"[""0528aa82238ccb6ab56e8172"", ""97d3a86480e050aba37508d5"", ""fab86f7080e849e1cde3b6f4""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,poolact,gap0_mi,Gap points,4,3,3,0,1,1,3,3,97.4900614569114,97.4900614569114,gemini_openrouter_missing_main_20260917+gemini_snapshot,slot_scalars.csv,"[""0528aa82238ccb6ab56e8172"", ""97d3a86480e050aba37508d5"", ""fab86f7080e849e1cde3b6f4""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,poolact,gap_bon,Gap points,4,3,3,0,1,1,3,3,98.12655018928486,98.12655018928486,gemini_openrouter_missing_main_20260917+gemini_snapshot,slot_scalars.csv,"[""0528aa82238ccb6ab56e8172"", ""97d3a86480e050aba37508d5"", ""fab86f7080e849e1cde3b6f4""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,poolact,gap_mi,Gap points,4,3,3,0,1,1,3,3,97.4900614569114,97.4900614569114,gemini_openrouter_missing_main_20260917+gemini_snapshot,slot_scalars.csv,"[""0528aa82238ccb6ab56e8172"", ""97d3a86480e050aba37508d5"", ""fab86f7080e849e1cde3b6f4""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
gemini-3.8-flash-medium,poolact,tuning,task,hpobench:nasbench101:B,cost_moderate,poolact,raw_perf_bon,fraction,4,3,3,0,1,1,3,3,0.9441773427857293,0.9441773427857293,gemini_openrouter_missing_main_20260917+gemini_snapshot,slot_scalars.csv,"[""0528aa82238ccb6ab56e8172"", ""97d3a86480e050aba37508d5"", ""fab86f7080e849e1cde3b6f4""]",2026-09-11T09:35:12.476632+00:00,,official-n4-rollback-20260919,item_equal_weight_after_within_item_mean
