cohort_id,execution_complete,family,item,metrics_json,model,order,outer_repeat,provider_cohort,regime,scenario,score_complete,seed,slot_id,strategy,system
gpt_original,True,whois,phantom_seed3:15,"{""f1"": 0.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,5c9b538d72069b8be9ffeb50,single,expgym
gpt_original,True,whois,phantom_seed3:16,"{""f1"": 0.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,385a78e883f98739954d2221,single,expgym
gpt_original,True,whois,phantom_seed3:17,"{""f1"": 0.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,da140f2439e2acf3135998af,single,expgym
gpt_original,True,whois,phantom_seed3:18,"{""f1"": 0.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,9ba7216d3fece265955388df,single,expgym
gpt_original,True,whois,phantom_seed3:2,"{""f1"": 1.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,6a2eed70301151db3e67f506,single,expgym
gpt_original,True,whois,phantom_seed3:3,"{""f1"": 1.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,70aa199c89c5f79ef8ee8e99,single,expgym
gpt_original,True,whois,phantom_seed3:4,"{""f1"": 1.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,b328a0392b0ed70fb577def6,single,expgym
gpt_original,True,whois,phantom_seed3:5,"{""f1"": 1.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,6d31a77ff601f52530f5f6d4,single,expgym
gpt_original,True,whois,phantom_seed3:6,"{""f1"": 0.4}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,883453939e495bcfbecd848f,single,expgym
gpt_original,True,whois,phantom_seed3:7,"{""f1"": 1.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,315c63c3db140472a3c74f60,single,expgym
gpt_original,True,whois,phantom_seed3:8,"{""f1"": 0.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,98a3492a0e27b1be6528ef28,single,expgym
gpt_original,True,whois,phantom_seed3:9,"{""f1"": 0.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,e9d721ea2880dbd75f0767f3,single,expgym
kimi_original,True,whois,phantom_seed2:0,"{""f1"": 1.0}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,b0a053a4c885f1bfc49e7039,single,expgym
kimi_original,True,whois,phantom_seed2:1,"{""f1"": 1.0}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,46ec4e93d37835f331260e65,single,expgym
kimi_original,True,whois,phantom_seed2:10,"{""f1"": 0.0}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,ae84d721746d136eb5b46114,single,expgym
kimi_original,True,whois,phantom_seed2:11,"{""f1"": 0.5555555555555556}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,4c6de7a87e812ccd92a3d159,single,expgym
kimi_original,True,whois,phantom_seed2:12,"{""f1"": 1.0}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,420879d0b5676cb4be8d600b,single,expgym
kimi_original,True,whois,phantom_seed2:13,"{""f1"": 0.0}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,e556cde36b25436fea1c41c6,single,expgym
kimi_original,True,whois,phantom_seed2:14,"{""f1"": 1.0}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,4a12f500305a38c995e53bad,single,expgym
kimi_original,True,whois,phantom_seed2:15,"{""f1"": 0.0}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,381d6a63ff80a6882fef183d,single,expgym
kimi_original,True,whois,phantom_seed2:16,"{""f1"": 0.4}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,9bf5827030dca26cc6e1612e,single,expgym
kimi_original,True,whois,phantom_seed2:17,"{""f1"": 0.0}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,c14cf9cc001f42ab6637596a,single,expgym
kimi_original,True,whois,phantom_seed2:18,"{""f1"": 0.0}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,2ad8a667494b703ce9180dc9,single,expgym
kimi_original,True,whois,phantom_seed2:19,"{""f1"": 0.0}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,824020f3f7de2c946900f10c,single,expgym
kimi_original,True,whois,phantom_seed2:2,"{""f1"": 1.0}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,5bb5895acd6cb51030c1dac5,single,expgym
kimi_original,True,whois,phantom_seed2:3,"{""f1"": 0.6666666666666666}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,045182d1d3bdf4d4dc11232d,single,expgym
kimi_original,True,whois,phantom_seed2:4,"{""f1"": 1.0}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,54cea2c720bfc5c8c2594fc6,single,expgym
kimi_original,True,whois,phantom_seed2:5,"{""f1"": 1.0}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,62874faa4036560e3d6b4a5b,single,expgym
kimi_original,True,whois,phantom_seed2:6,"{""f1"": 1.0}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,b1a53538f125e6ed02c37dd9,single,expgym
kimi_original,True,whois,phantom_seed2:7,"{""f1"": 1.0}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,1e40abf7a618fb49d3c17005,single,expgym
kimi_original,True,whois,phantom_seed2:8,"{""f1"": 0.6666666666666666}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,9d45d9872e5ba123612dc4a2,single,expgym
kimi_original,True,whois,phantom_seed2:9,"{""f1"": 1.0}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,f07e90678b6a8c6a2eee1f71,single,expgym
kimi_original,True,whois,phantom_seed3:0,"{""f1"": 0.47058823529411764}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,cc53fff7a1b99abbaa1a2019,single,expgym
kimi_original,True,whois,phantom_seed3:1,"{""f1"": 1.0}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,c5b2c5804ab59403c56ca5e6,single,expgym
kimi_original,True,whois,phantom_seed3:10,"{""f1"": 0.23529411764705882}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,de0eb2d87de4b8e6eed5d483,single,expgym
kimi_original,True,whois,phantom_seed3:11,"{""f1"": 1.0}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,8e5c3c9a4a91787235d267ab,single,expgym
kimi_original,True,whois,phantom_seed3:12,"{""f1"": 0.0}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,b7b14ba5c1f8be1d483fe04d,single,expgym
kimi_original,True,whois,phantom_seed3:13,"{""f1"": 1.0}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,5c4a74459e3cc0623a7c2f35,single,expgym
kimi_original,True,whois,phantom_seed3:14,"{""f1"": 1.0}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,6ce947df29e446b7f78578b0,single,expgym
kimi_original,True,whois,phantom_seed3:15,"{""f1"": 0.0}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,d38e5c7394cfb001484102e3,single,expgym
kimi_original,True,whois,phantom_seed3:16,"{""f1"": 0.28571428571428575}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,036345cffee6df2879540963,single,expgym
kimi_original,True,whois,phantom_seed3:17,"{""f1"": 0.0}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,2b0c232e1a845eabbdd5af95,single,expgym
kimi_original,True,whois,phantom_seed3:18,"{""f1"": 0.0}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,7c90fd337ed9d614cf90f8da,single,expgym
kimi_original,True,whois,phantom_seed3:2,"{""f1"": 0.6666666666666666}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,fd4a35a5df35a2b2a90791a7,single,expgym
kimi_original,True,whois,phantom_seed3:3,"{""f1"": 1.0}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,b6ece50d5e20324fe0899fde,single,expgym
kimi_original,True,whois,phantom_seed3:4,"{""f1"": 1.0}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,6146aa10108de692781ac3ae,single,expgym
kimi_original,True,whois,phantom_seed3:5,"{""f1"": 1.0}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,c814bf21933f41bd23159f29,single,expgym
kimi_original,True,whois,phantom_seed3:6,"{""f1"": 0.4}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,c1f6dcbae7b150fb097e0fee,single,expgym
kimi_original,True,whois,phantom_seed3:7,"{""f1"": 0.0}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,2e1274bb42b800c3452b4e24,single,expgym
kimi_original,True,whois,phantom_seed3:8,"{""f1"": 0.0}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,f469fc158919126735234c7e,single,expgym
kimi_original,True,whois,phantom_seed3:9,"{""f1"": 1.0}",kimi-k3,,0,historical_other,cost_moderate,restricted_search,True,2200,6128d7208598c509ec8d3266,single,expgym
qwen_original,True,whois,phantom_seed2:0,"{""f1"": 1.0}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,448ee9b28da01a5a587976f3,single,expgym
qwen_original,True,whois,phantom_seed2:1,"{""f1"": 1.0}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,7744365d483705acd906e341,single,expgym
qwen_original,True,whois,phantom_seed2:10,"{""f1"": 0.6666666666666666}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,e955aced848159929d0680e9,single,expgym
qwen_original,True,whois,phantom_seed2:11,"{""f1"": 0.0}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,b0088ffb0b1d557f25d0a7b0,single,expgym
qwen_original,True,whois,phantom_seed2:12,"{""f1"": 1.0}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,6964802be749b31290cd53fa,single,expgym
qwen_original,True,whois,phantom_seed2:13,"{""f1"": 0.0}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,3b4fbdbc20c17122130d7b00,single,expgym
qwen_original,True,whois,phantom_seed2:14,"{""f1"": 1.0}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,8feb45ea90f8f824aa1b489c,single,expgym
qwen_original,True,whois,phantom_seed2:15,"{""f1"": 0.0}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,aaced00d5044cd8ead467418,single,expgym
qwen_original,True,whois,phantom_seed2:16,"{""f1"": 1.0}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,e0cf860ce21fccb32f087bec,single,expgym
qwen_original,True,whois,phantom_seed2:17,"{""f1"": 0.0}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,cd01cd721da7266af6e71be0,single,expgym
qwen_original,True,whois,phantom_seed2:18,"{""f1"": 0.0}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,0ac55d9c432d2e4d92c78f3a,single,expgym
qwen_original,True,whois,phantom_seed2:19,"{""f1"": 0.0}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,c1f294fe07174428cc24ade2,single,expgym
qwen_original,True,whois,phantom_seed2:2,"{""f1"": 1.0}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,fcb3870b29a2c860031e6bdf,single,expgym
qwen_original,True,whois,phantom_seed2:3,"{""f1"": 1.0}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,e64ba97fe3d55efa6dd38e50,single,expgym
qwen_original,True,whois,phantom_seed2:4,"{""f1"": 1.0}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,38257762502f37ea1dac31df,single,expgym
qwen_original,True,whois,phantom_seed2:5,"{""f1"": 1.0}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,475e279255c83cdd2c94a9d4,single,expgym
qwen_original,True,whois,phantom_seed2:6,"{""f1"": 1.0}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,f8de4d74a8f5a389dadac879,single,expgym
qwen_original,True,whois,phantom_seed2:7,"{""f1"": 0.0}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,7eedc0203a4a8f89fbe5fdf7,single,expgym
qwen_original,True,whois,phantom_seed2:8,"{""f1"": 0.6666666666666666}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,20b3860001dc5182d338c7ce,single,expgym
qwen_original,True,whois,phantom_seed2:9,"{""f1"": 1.0}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,9c40211ac1b412205b7b3b18,single,expgym
qwen_original,True,whois,phantom_seed3:0,"{""f1"": 1.0}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,08c6a8c65d969d41dabeddd6,single,expgym
qwen_original,True,whois,phantom_seed3:1,"{""f1"": 1.0}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,aae0f9d72fb1f27570af4b0c,single,expgym
qwen_original,True,whois,phantom_seed3:10,"{""f1"": 0.23529411764705882}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,2cf718e129c5245df18a5392,single,expgym
qwen_original,True,whois,phantom_seed3:11,"{""f1"": 1.0}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,1d0cef2e7d9e577e098a7fa3,single,expgym
qwen_original,True,whois,phantom_seed3:12,"{""f1"": 0.0}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,58e6fd5b3c38bb5899dfec6c,single,expgym
qwen_original,True,whois,phantom_seed3:13,"{""f1"": 1.0}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,708db72b7ab2763f7b7aa159,single,expgym
qwen_original,True,whois,phantom_seed3:14,"{""f1"": 1.0}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,6aa67ce33210df66be1bbec9,single,expgym
qwen_original,True,whois,phantom_seed3:15,"{""f1"": 0.0}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,02ec925c82f2ed3a26eec7ac,single,expgym
qwen_original,True,whois,phantom_seed3:16,"{""f1"": 0.5714285714285715}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,846fea57e6f6e3590b65aac3,single,expgym
qwen_original,True,whois,phantom_seed3:17,"{""f1"": 0.0}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,75e9dfa8cc61e6c4c1d4ccc4,single,expgym
qwen_original,True,whois,phantom_seed3:18,"{""f1"": 0.0}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,8c206b1a24e5952c95a51daf,single,expgym
qwen_original,True,whois,phantom_seed3:2,"{""f1"": 1.0}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,ba4bb95ab8ece955a02410f8,single,expgym
qwen_original,True,whois,phantom_seed3:3,"{""f1"": 1.0}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,b84bf9bdeb11d15d0b7c172a,single,expgym
qwen_original,True,whois,phantom_seed3:4,"{""f1"": 1.0}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,498e9ebef35db23a37f14652,single,expgym
qwen_original,True,whois,phantom_seed3:5,"{""f1"": 0.8}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,e51cf64f7e1271c08a251a3f,single,expgym
qwen_original,True,whois,phantom_seed3:6,"{""f1"": 0.4}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,1bf589bdcb05b629a073e149,single,expgym
qwen_original,True,whois,phantom_seed3:7,"{""f1"": 1.0}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,7bf6a547cb6449b8b5718b3a,single,expgym
qwen_original,True,whois,phantom_seed3:8,"{""f1"": 0.0}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,75ef070edb15d4a191b7199c,single,expgym
qwen_original,True,whois,phantom_seed3:9,"{""f1"": 0.5}",qwen3.8-2.4t-a95b-fp8,,0,historical_other,cost_moderate,restricted_search,True,2200,56d7b5ec9ecde66c985b3c65,single,expgym
