slot_id,model,budget,strategy,metric,old,new,delta,source_sha256,old_source_sha256,new_source_sha256,source_replaced,reason
5cc903035cf29928cfef0094,glm-5.3,cost_tight,poolact,agents_with_peer_only_nonempty_final_match,2,4,2,14938b08a7f760ff4fb81d4802729336ed2ba9e987d4f64ac3822af94b5b6328,14938b08a7f760ff4fb81d4802729336ed2ba9e987d4f64ac3822af94b5b6328,14938b08a7f760ff4fb81d4802729336ed2ba9e987d4f64ac3822af94b5b6328,0,member_terminal_extraction_and_common_audit_wrapper_acceptance
5cc903035cf29928cfef0094,glm-5.3,cost_tight,poolact,final_answer_parsed,2,4,2,14938b08a7f760ff4fb81d4802729336ed2ba9e987d4f64ac3822af94b5b6328,14938b08a7f760ff4fb81d4802729336ed2ba9e987d4f64ac3822af94b5b6328,14938b08a7f760ff4fb81d4802729336ed2ba9e987d4f64ac3822af94b5b6328,0,member_terminal_extraction_and_common_audit_wrapper_acceptance
5cc903035cf29928cfef0094,glm-5.3,cost_tight,poolact,final_matches_peer_only_verified,5,13,8,14938b08a7f760ff4fb81d4802729336ed2ba9e987d4f64ac3822af94b5b6328,14938b08a7f760ff4fb81d4802729336ed2ba9e987d4f64ac3822af94b5b6328,14938b08a7f760ff4fb81d4802729336ed2ba9e987d4f64ac3822af94b5b6328,0,member_terminal_extraction_and_common_audit_wrapper_acceptance
5cc903035cf29928cfef0094,glm-5.3,cost_tight,poolact,final_matches_peer_only_verified_nonempty,5,13,8,14938b08a7f760ff4fb81d4802729336ed2ba9e987d4f64ac3822af94b5b6328,14938b08a7f760ff4fb81d4802729336ed2ba9e987d4f64ac3822af94b5b6328,14938b08a7f760ff4fb81d4802729336ed2ba9e987d4f64ac3822af94b5b6328,0,member_terminal_extraction_and_common_audit_wrapper_acceptance
63286b184c2fa48ded49005b,qwen3.8-2.4t-a95b-fp8,cost_moderate,poolact,agents_with_peer_only_nonempty_final_match,4,3,-1,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,a154e666801c8b897db3f6c9689772c1bf0477e86014737859704f98eccb31f1,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,1,adopted_complete_runtime_control_and_uniform_final_scoring
63286b184c2fa48ded49005b,qwen3.8-2.4t-a95b-fp8,cost_moderate,poolact,bytes,616424,639947,23523,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,a154e666801c8b897db3f6c9689772c1bf0477e86014737859704f98eccb31f1,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,1,adopted_complete_runtime_control_and_uniform_final_scoring
63286b184c2fa48ded49005b,qwen3.8-2.4t-a95b-fp8,cost_moderate,poolact,cache_size,29,30,1,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,a154e666801c8b897db3f6c9689772c1bf0477e86014737859704f98eccb31f1,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,1,adopted_complete_runtime_control_and_uniform_final_scoring
63286b184c2fa48ded49005b,qwen3.8-2.4t-a95b-fp8,cost_moderate,poolact,cohort_id,qwen_original,terminal_protocol_control_20260918_qwen,,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,a154e666801c8b897db3f6c9689772c1bf0477e86014737859704f98eccb31f1,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,1,adopted_complete_runtime_control_and_uniform_final_scoring
63286b184c2fa48ded49005b,qwen3.8-2.4t-a95b-fp8,cost_moderate,poolact,cross_agent_overlap_queries,6,9,3,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,a154e666801c8b897db3f6c9689772c1bf0477e86014737859704f98eccb31f1,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,1,adopted_complete_runtime_control_and_uniform_final_scoring
63286b184c2fa48ded49005b,qwen3.8-2.4t-a95b-fp8,cost_moderate,poolact,feedback_attempts,35,40,5,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,a154e666801c8b897db3f6c9689772c1bf0477e86014737859704f98eccb31f1,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,1,adopted_complete_runtime_control_and_uniform_final_scoring
63286b184c2fa48ded49005b,qwen3.8-2.4t-a95b-fp8,cost_moderate,poolact,feedback_visible,34,38,4,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,a154e666801c8b897db3f6c9689772c1bf0477e86014737859704f98eccb31f1,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,1,adopted_complete_runtime_control_and_uniform_final_scoring
63286b184c2fa48ded49005b,qwen3.8-2.4t-a95b-fp8,cost_moderate,poolact,final_answer_parsed,4,3,-1,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,a154e666801c8b897db3f6c9689772c1bf0477e86014737859704f98eccb31f1,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,1,adopted_complete_runtime_control_and_uniform_final_scoring
63286b184c2fa48ded49005b,qwen3.8-2.4t-a95b-fp8,cost_moderate,poolact,final_matches_peer_only_verified,35,28,-7,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,a154e666801c8b897db3f6c9689772c1bf0477e86014737859704f98eccb31f1,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,1,adopted_complete_runtime_control_and_uniform_final_scoring
63286b184c2fa48ded49005b,qwen3.8-2.4t-a95b-fp8,cost_moderate,poolact,final_matches_peer_only_verified_nonempty,27,24,-3,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,a154e666801c8b897db3f6c9689772c1bf0477e86014737859704f98eccb31f1,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,1,adopted_complete_runtime_control_and_uniform_final_scoring
63286b184c2fa48ded49005b,qwen3.8-2.4t-a95b-fp8,cost_moderate,poolact,incomplete_visible,7,8,1,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,a154e666801c8b897db3f6c9689772c1bf0477e86014737859704f98eccb31f1,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,1,adopted_complete_runtime_control_and_uniform_final_scoring
63286b184c2fa48ded49005b,qwen3.8-2.4t-a95b-fp8,cost_moderate,poolact,irrelevant_visible,8,11,3,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,a154e666801c8b897db3f6c9689772c1bf0477e86014737859704f98eccb31f1,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,1,adopted_complete_runtime_control_and_uniform_final_scoring
63286b184c2fa48ded49005b,qwen3.8-2.4t-a95b-fp8,cost_moderate,poolact,peer_only_verified_correct_queries,35,39,4,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,a154e666801c8b897db3f6c9689772c1bf0477e86014737859704f98eccb31f1,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,1,adopted_complete_runtime_control_and_uniform_final_scoring
63286b184c2fa48ded49005b,qwen3.8-2.4t-a95b-fp8,cost_moderate,poolact,peer_snapshot_count,34,38,4,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,a154e666801c8b897db3f6c9689772c1bf0477e86014737859704f98eccb31f1,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,1,adopted_complete_runtime_control_and_uniform_final_scoring
63286b184c2fa48ded49005b,qwen3.8-2.4t-a95b-fp8,cost_moderate,poolact,peer_verified_correct_queries,37,44,7,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,a154e666801c8b897db3f6c9689772c1bf0477e86014737859704f98eccb31f1,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,1,adopted_complete_runtime_control_and_uniform_final_scoring
63286b184c2fa48ded49005b,qwen3.8-2.4t-a95b-fp8,cost_moderate,poolact,result_sha256,a154e666801c8b897db3f6c9689772c1bf0477e86014737859704f98eccb31f1,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,a154e666801c8b897db3f6c9689772c1bf0477e86014737859704f98eccb31f1,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,1,adopted_complete_runtime_control_and_uniform_final_scoring
63286b184c2fa48ded49005b,qwen3.8-2.4t-a95b-fp8,cost_moderate,poolact,semantic_redundancy_fraction,0.17142857142857137,0.22499999999999998,0.0535714285714286,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,a154e666801c8b897db3f6c9689772c1bf0477e86014737859704f98eccb31f1,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,1,adopted_complete_runtime_control_and_uniform_final_scoring
63286b184c2fa48ded49005b,qwen3.8-2.4t-a95b-fp8,cost_moderate,poolact,source_sha256,a154e666801c8b897db3f6c9689772c1bf0477e86014737859704f98eccb31f1,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,a154e666801c8b897db3f6c9689772c1bf0477e86014737859704f98eccb31f1,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,1,adopted_complete_runtime_control_and_uniform_final_scoring
63286b184c2fa48ded49005b,qwen3.8-2.4t-a95b-fp8,cost_moderate,poolact,unique_query_attempts,29,31,2,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,a154e666801c8b897db3f6c9689772c1bf0477e86014737859704f98eccb31f1,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,1,adopted_complete_runtime_control_and_uniform_final_scoring
63286b184c2fa48ded49005b,qwen3.8-2.4t-a95b-fp8,cost_moderate,poolact,unique_verified_correct_queries,17,16,-1,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,a154e666801c8b897db3f6c9689772c1bf0477e86014737859704f98eccb31f1,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,1,adopted_complete_runtime_control_and_uniform_final_scoring
63286b184c2fa48ded49005b,qwen3.8-2.4t-a95b-fp8,cost_moderate,poolact,unique_visible_queries,29,30,1,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,a154e666801c8b897db3f6c9689772c1bf0477e86014737859704f98eccb31f1,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,1,adopted_complete_runtime_control_and_uniform_final_scoring
63286b184c2fa48ded49005b,qwen3.8-2.4t-a95b-fp8,cost_moderate,poolact,withheld,1,2,1,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,a154e666801c8b897db3f6c9689772c1bf0477e86014737859704f98eccb31f1,84dbe3f252122098c1b51f75b9c2fa4d533936eadff8155a0599301f22e065f6,1,adopted_complete_runtime_control_and_uniform_final_scoring
64f0c5bdf19e558b25c2c926,glm-5.3,cost_moderate,poolact,agents_with_peer_only_nonempty_final_match,3,4,1,856708370fbbdecf3684ab971346727f1fc5b85eae3dd435402f5975dacd2f72,856708370fbbdecf3684ab971346727f1fc5b85eae3dd435402f5975dacd2f72,856708370fbbdecf3684ab971346727f1fc5b85eae3dd435402f5975dacd2f72,0,member_terminal_extraction_and_common_audit_wrapper_acceptance
64f0c5bdf19e558b25c2c926,glm-5.3,cost_moderate,poolact,final_answer_parsed,3,4,1,856708370fbbdecf3684ab971346727f1fc5b85eae3dd435402f5975dacd2f72,856708370fbbdecf3684ab971346727f1fc5b85eae3dd435402f5975dacd2f72,856708370fbbdecf3684ab971346727f1fc5b85eae3dd435402f5975dacd2f72,0,member_terminal_extraction_and_common_audit_wrapper_acceptance
64f0c5bdf19e558b25c2c926,glm-5.3,cost_moderate,poolact,final_matches_peer_only_verified,28,37,9,856708370fbbdecf3684ab971346727f1fc5b85eae3dd435402f5975dacd2f72,856708370fbbdecf3684ab971346727f1fc5b85eae3dd435402f5975dacd2f72,856708370fbbdecf3684ab971346727f1fc5b85eae3dd435402f5975dacd2f72,0,member_terminal_extraction_and_common_audit_wrapper_acceptance
64f0c5bdf19e558b25c2c926,glm-5.3,cost_moderate,poolact,final_matches_peer_only_verified_nonempty,11,14,3,856708370fbbdecf3684ab971346727f1fc5b85eae3dd435402f5975dacd2f72,856708370fbbdecf3684ab971346727f1fc5b85eae3dd435402f5975dacd2f72,856708370fbbdecf3684ab971346727f1fc5b85eae3dd435402f5975dacd2f72,0,member_terminal_extraction_and_common_audit_wrapper_acceptance
65234012631eda23cd5df083,gemini-3.8-flash-medium,cost_moderate,naive,final_answer_parsed,3,4,1,449075f6ce7aeef1f05d41bed87b674621e311d7587dba44f6f5b63fe2e9250c,449075f6ce7aeef1f05d41bed87b674621e311d7587dba44f6f5b63fe2e9250c,449075f6ce7aeef1f05d41bed87b674621e311d7587dba44f6f5b63fe2e9250c,0,member_terminal_extraction_and_common_audit_wrapper_acceptance
6e6feaf7ad1e3041abecaf3c,kimi-k3,cost_moderate,poolact,agents_with_peer_only_nonempty_final_match,3,4,1,3bda93d81035dee85e16e690d1046f8a16f7f136a90903e372d6ac40db3d4e60,3bda93d81035dee85e16e690d1046f8a16f7f136a90903e372d6ac40db3d4e60,3bda93d81035dee85e16e690d1046f8a16f7f136a90903e372d6ac40db3d4e60,0,member_terminal_extraction_and_common_audit_wrapper_acceptance
6e6feaf7ad1e3041abecaf3c,kimi-k3,cost_moderate,poolact,final_answer_parsed,3,4,1,3bda93d81035dee85e16e690d1046f8a16f7f136a90903e372d6ac40db3d4e60,3bda93d81035dee85e16e690d1046f8a16f7f136a90903e372d6ac40db3d4e60,3bda93d81035dee85e16e690d1046f8a16f7f136a90903e372d6ac40db3d4e60,0,member_terminal_extraction_and_common_audit_wrapper_acceptance
6e6feaf7ad1e3041abecaf3c,kimi-k3,cost_moderate,poolact,final_matches_peer_only_verified,25,32,7,3bda93d81035dee85e16e690d1046f8a16f7f136a90903e372d6ac40db3d4e60,3bda93d81035dee85e16e690d1046f8a16f7f136a90903e372d6ac40db3d4e60,3bda93d81035dee85e16e690d1046f8a16f7f136a90903e372d6ac40db3d4e60,0,member_terminal_extraction_and_common_audit_wrapper_acceptance
6e6feaf7ad1e3041abecaf3c,kimi-k3,cost_moderate,poolact,final_matches_peer_only_verified_nonempty,16,23,7,3bda93d81035dee85e16e690d1046f8a16f7f136a90903e372d6ac40db3d4e60,3bda93d81035dee85e16e690d1046f8a16f7f136a90903e372d6ac40db3d4e60,3bda93d81035dee85e16e690d1046f8a16f7f136a90903e372d6ac40db3d4e60,0,member_terminal_extraction_and_common_audit_wrapper_acceptance
71a158063d0c97b19bdc46dd,qwen3.8-2.4t-a95b-fp8,cost_tight,poolact,evidence_acc,0.5294117647058824,0.5882352941176471,0.05882352941176472,f906478908ff499b9794611974e14bc16438fe35445c099fd8e1457548db464b,f906478908ff499b9794611974e14bc16438fe35445c099fd8e1457548db464b,f906478908ff499b9794611974e14bc16438fe35445c099fd8e1457548db464b,0,member_terminal_extraction_and_common_audit_wrapper_acceptance
71a158063d0c97b19bdc46dd,qwen3.8-2.4t-a95b-fp8,cost_tight,poolact,final_answer_parsed,3,4,1,f906478908ff499b9794611974e14bc16438fe35445c099fd8e1457548db464b,f906478908ff499b9794611974e14bc16438fe35445c099fd8e1457548db464b,f906478908ff499b9794611974e14bc16438fe35445c099fd8e1457548db464b,0,member_terminal_extraction_and_common_audit_wrapper_acceptance
71a158063d0c97b19bdc46dd,qwen3.8-2.4t-a95b-fp8,cost_tight,poolact,final_matches_peer_only_verified,2,4,2,f906478908ff499b9794611974e14bc16438fe35445c099fd8e1457548db464b,f906478908ff499b9794611974e14bc16438fe35445c099fd8e1457548db464b,f906478908ff499b9794611974e14bc16438fe35445c099fd8e1457548db464b,0,member_terminal_extraction_and_common_audit_wrapper_acceptance
71a158063d0c97b19bdc46dd,qwen3.8-2.4t-a95b-fp8,cost_tight,poolact,label_acc,0.8235294117647058,0.8823529411764706,0.05882352941176472,f906478908ff499b9794611974e14bc16438fe35445c099fd8e1457548db464b,f906478908ff499b9794611974e14bc16438fe35445c099fd8e1457548db464b,f906478908ff499b9794611974e14bc16438fe35445c099fd8e1457548db464b,0,member_terminal_extraction_and_common_audit_wrapper_acceptance
7415b559c9ae98c15b028021,qwen3.8-2.4t-a95b-fp8,cost_moderate,naive,bytes,337387,357807,20420,5470138ca6ef010adf75fd618d4bd8fc498a768561d22b3fdd3981920d759541,056d63670002d074a60e3b0ed11f00aa709917f9b924bac6ab00fb92f12e805b,5470138ca6ef010adf75fd618d4bd8fc498a768561d22b3fdd3981920d759541,1,adopted_complete_runtime_control_and_uniform_final_scoring
7415b559c9ae98c15b028021,qwen3.8-2.4t-a95b-fp8,cost_moderate,naive,cohort_id,qwen_original,terminal_protocol_control_20260918_qwen,,5470138ca6ef010adf75fd618d4bd8fc498a768561d22b3fdd3981920d759541,056d63670002d074a60e3b0ed11f00aa709917f9b924bac6ab00fb92f12e805b,5470138ca6ef010adf75fd618d4bd8fc498a768561d22b3fdd3981920d759541,1,adopted_complete_runtime_control_and_uniform_final_scoring
7415b559c9ae98c15b028021,qwen3.8-2.4t-a95b-fp8,cost_moderate,naive,correct_visible,22,25,3,5470138ca6ef010adf75fd618d4bd8fc498a768561d22b3fdd3981920d759541,056d63670002d074a60e3b0ed11f00aa709917f9b924bac6ab00fb92f12e805b,5470138ca6ef010adf75fd618d4bd8fc498a768561d22b3fdd3981920d759541,1,adopted_complete_runtime_control_and_uniform_final_scoring
7415b559c9ae98c15b028021,qwen3.8-2.4t-a95b-fp8,cost_moderate,naive,cross_agent_overlap_queries,21,22,1,5470138ca6ef010adf75fd618d4bd8fc498a768561d22b3fdd3981920d759541,056d63670002d074a60e3b0ed11f00aa709917f9b924bac6ab00fb92f12e805b,5470138ca6ef010adf75fd618d4bd8fc498a768561d22b3fdd3981920d759541,1,adopted_complete_runtime_control_and_uniform_final_scoring
7415b559c9ae98c15b028021,qwen3.8-2.4t-a95b-fp8,cost_moderate,naive,feedback_attempts,39,40,1,5470138ca6ef010adf75fd618d4bd8fc498a768561d22b3fdd3981920d759541,056d63670002d074a60e3b0ed11f00aa709917f9b924bac6ab00fb92f12e805b,5470138ca6ef010adf75fd618d4bd8fc498a768561d22b3fdd3981920d759541,1,adopted_complete_runtime_control_and_uniform_final_scoring
7415b559c9ae98c15b028021,qwen3.8-2.4t-a95b-fp8,cost_moderate,naive,hypothesis_attempts,11,12,1,5470138ca6ef010adf75fd618d4bd8fc498a768561d22b3fdd3981920d759541,056d63670002d074a60e3b0ed11f00aa709917f9b924bac6ab00fb92f12e805b,5470138ca6ef010adf75fd618d4bd8fc498a768561d22b3fdd3981920d759541,1,adopted_complete_runtime_control_and_uniform_final_scoring
7415b559c9ae98c15b028021,qwen3.8-2.4t-a95b-fp8,cost_moderate,naive,irrelevant_visible,15,12,-3,5470138ca6ef010adf75fd618d4bd8fc498a768561d22b3fdd3981920d759541,056d63670002d074a60e3b0ed11f00aa709917f9b924bac6ab00fb92f12e805b,5470138ca6ef010adf75fd618d4bd8fc498a768561d22b3fdd3981920d759541,1,adopted_complete_runtime_control_and_uniform_final_scoring
7415b559c9ae98c15b028021,qwen3.8-2.4t-a95b-fp8,cost_moderate,naive,result_sha256,056d63670002d074a60e3b0ed11f00aa709917f9b924bac6ab00fb92f12e805b,5470138ca6ef010adf75fd618d4bd8fc498a768561d22b3fdd3981920d759541,,5470138ca6ef010adf75fd618d4bd8fc498a768561d22b3fdd3981920d759541,056d63670002d074a60e3b0ed11f00aa709917f9b924bac6ab00fb92f12e805b,5470138ca6ef010adf75fd618d4bd8fc498a768561d22b3fdd3981920d759541,1,adopted_complete_runtime_control_and_uniform_final_scoring
7415b559c9ae98c15b028021,qwen3.8-2.4t-a95b-fp8,cost_moderate,naive,semantic_redundancy_fraction,0.5384615384615384,0.55,0.011538461538461608,5470138ca6ef010adf75fd618d4bd8fc498a768561d22b3fdd3981920d759541,056d63670002d074a60e3b0ed11f00aa709917f9b924bac6ab00fb92f12e805b,5470138ca6ef010adf75fd618d4bd8fc498a768561d22b3fdd3981920d759541,1,adopted_complete_runtime_control_and_uniform_final_scoring
7415b559c9ae98c15b028021,qwen3.8-2.4t-a95b-fp8,cost_moderate,naive,source_sha256,056d63670002d074a60e3b0ed11f00aa709917f9b924bac6ab00fb92f12e805b,5470138ca6ef010adf75fd618d4bd8fc498a768561d22b3fdd3981920d759541,,5470138ca6ef010adf75fd618d4bd8fc498a768561d22b3fdd3981920d759541,056d63670002d074a60e3b0ed11f00aa709917f9b924bac6ab00fb92f12e805b,5470138ca6ef010adf75fd618d4bd8fc498a768561d22b3fdd3981920d759541,1,adopted_complete_runtime_control_and_uniform_final_scoring
7415b559c9ae98c15b028021,qwen3.8-2.4t-a95b-fp8,cost_moderate,naive,unique_verified_correct_nonempty,5,6,1,5470138ca6ef010adf75fd618d4bd8fc498a768561d22b3fdd3981920d759541,056d63670002d074a60e3b0ed11f00aa709917f9b924bac6ab00fb92f12e805b,5470138ca6ef010adf75fd618d4bd8fc498a768561d22b3fdd3981920d759541,1,adopted_complete_runtime_control_and_uniform_final_scoring
7415b559c9ae98c15b028021,qwen3.8-2.4t-a95b-fp8,cost_moderate,naive,unique_visible_queries,18,17,-1,5470138ca6ef010adf75fd618d4bd8fc498a768561d22b3fdd3981920d759541,056d63670002d074a60e3b0ed11f00aa709917f9b924bac6ab00fb92f12e805b,5470138ca6ef010adf75fd618d4bd8fc498a768561d22b3fdd3981920d759541,1,adopted_complete_runtime_control_and_uniform_final_scoring
7415b559c9ae98c15b028021,qwen3.8-2.4t-a95b-fp8,cost_moderate,naive,withheld,1,2,1,5470138ca6ef010adf75fd618d4bd8fc498a768561d22b3fdd3981920d759541,056d63670002d074a60e3b0ed11f00aa709917f9b924bac6ab00fb92f12e805b,5470138ca6ef010adf75fd618d4bd8fc498a768561d22b3fdd3981920d759541,1,adopted_complete_runtime_control_and_uniform_final_scoring
791bcb4b6a4ea37073c58d6e,kimi-k3,cost_moderate,poolact,agents_with_peer_only_nonempty_final_match,2,3,1,deba65889eeee47111679b8ee047bc6e15f13e42fb6949496b6ad5e09eace8c2,deba65889eeee47111679b8ee047bc6e15f13e42fb6949496b6ad5e09eace8c2,deba65889eeee47111679b8ee047bc6e15f13e42fb6949496b6ad5e09eace8c2,0,member_terminal_extraction_and_common_audit_wrapper_acceptance
791bcb4b6a4ea37073c58d6e,kimi-k3,cost_moderate,poolact,evidence_acc,0.8823529411764706,1.0,0.11764705882352944,deba65889eeee47111679b8ee047bc6e15f13e42fb6949496b6ad5e09eace8c2,deba65889eeee47111679b8ee047bc6e15f13e42fb6949496b6ad5e09eace8c2,deba65889eeee47111679b8ee047bc6e15f13e42fb6949496b6ad5e09eace8c2,0,member_terminal_extraction_and_common_audit_wrapper_acceptance
791bcb4b6a4ea37073c58d6e,kimi-k3,cost_moderate,poolact,final_answer_parsed,3,4,1,deba65889eeee47111679b8ee047bc6e15f13e42fb6949496b6ad5e09eace8c2,deba65889eeee47111679b8ee047bc6e15f13e42fb6949496b6ad5e09eace8c2,deba65889eeee47111679b8ee047bc6e15f13e42fb6949496b6ad5e09eace8c2,0,member_terminal_extraction_and_common_audit_wrapper_acceptance
791bcb4b6a4ea37073c58d6e,kimi-k3,cost_moderate,poolact,final_matches_peer_only_verified,13,17,4,deba65889eeee47111679b8ee047bc6e15f13e42fb6949496b6ad5e09eace8c2,deba65889eeee47111679b8ee047bc6e15f13e42fb6949496b6ad5e09eace8c2,deba65889eeee47111679b8ee047bc6e15f13e42fb6949496b6ad5e09eace8c2,0,member_terminal_extraction_and_common_audit_wrapper_acceptance
791bcb4b6a4ea37073c58d6e,kimi-k3,cost_moderate,poolact,final_matches_peer_only_verified_nonempty,4,6,2,deba65889eeee47111679b8ee047bc6e15f13e42fb6949496b6ad5e09eace8c2,deba65889eeee47111679b8ee047bc6e15f13e42fb6949496b6ad5e09eace8c2,deba65889eeee47111679b8ee047bc6e15f13e42fb6949496b6ad5e09eace8c2,0,member_terminal_extraction_and_common_audit_wrapper_acceptance
7c310472205152339363f81f,kimi-k3,cost_tight,poolact,agents_with_peer_only_nonempty_final_match,2,3,1,e3afd22f0d697babfb31658e0712f440597741739aa283080dc0fbdf01e68c64,e3afd22f0d697babfb31658e0712f440597741739aa283080dc0fbdf01e68c64,e3afd22f0d697babfb31658e0712f440597741739aa283080dc0fbdf01e68c64,0,member_terminal_extraction_and_common_audit_wrapper_acceptance
7c310472205152339363f81f,kimi-k3,cost_tight,poolact,final_answer_parsed,3,4,1,e3afd22f0d697babfb31658e0712f440597741739aa283080dc0fbdf01e68c64,e3afd22f0d697babfb31658e0712f440597741739aa283080dc0fbdf01e68c64,e3afd22f0d697babfb31658e0712f440597741739aa283080dc0fbdf01e68c64,0,member_terminal_extraction_and_common_audit_wrapper_acceptance
7c310472205152339363f81f,kimi-k3,cost_tight,poolact,final_matches_peer_only_verified,4,7,3,e3afd22f0d697babfb31658e0712f440597741739aa283080dc0fbdf01e68c64,e3afd22f0d697babfb31658e0712f440597741739aa283080dc0fbdf01e68c64,e3afd22f0d697babfb31658e0712f440597741739aa283080dc0fbdf01e68c64,0,member_terminal_extraction_and_common_audit_wrapper_acceptance
7c310472205152339363f81f,kimi-k3,cost_tight,poolact,final_matches_peer_only_verified_nonempty,3,5,2,e3afd22f0d697babfb31658e0712f440597741739aa283080dc0fbdf01e68c64,e3afd22f0d697babfb31658e0712f440597741739aa283080dc0fbdf01e68c64,e3afd22f0d697babfb31658e0712f440597741739aa283080dc0fbdf01e68c64,0,member_terminal_extraction_and_common_audit_wrapper_acceptance
7c310472205152339363f81f,kimi-k3,cost_tight,poolact,label_acc,0.8823529411764706,0.8235294117647058,-0.05882352941176472,e3afd22f0d697babfb31658e0712f440597741739aa283080dc0fbdf01e68c64,e3afd22f0d697babfb31658e0712f440597741739aa283080dc0fbdf01e68c64,e3afd22f0d697babfb31658e0712f440597741739aa283080dc0fbdf01e68c64,0,member_terminal_extraction_and_common_audit_wrapper_acceptance
86628226da1443a9813891af,kimi-k3,cost_moderate,cached,final_answer_parsed,1,4,3,7560ba5f06fa1d1f6237bcd37c50338882caf614bf41687b68934e9bebf0893b,7560ba5f06fa1d1f6237bcd37c50338882caf614bf41687b68934e9bebf0893b,7560ba5f06fa1d1f6237bcd37c50338882caf614bf41687b68934e9bebf0893b,0,member_terminal_extraction_and_common_audit_wrapper_acceptance
91238f0a2dd9eb1aba8e0691,glm-5.3,cost_moderate,naive,final_answer_parsed,3,4,1,46ec69ed407e0a4941dbccc14e543dd3d839d7759a2e76e465dbf36d85cf80c1,46ec69ed407e0a4941dbccc14e543dd3d839d7759a2e76e465dbf36d85cf80c1,46ec69ed407e0a4941dbccc14e543dd3d839d7759a2e76e465dbf36d85cf80c1,0,member_terminal_extraction_and_common_audit_wrapper_acceptance
92882e04c0645a8c3fa34875,glm-5.3,cost_moderate,naive,final_answer_parsed,1,3,2,cd291cbd1102661192b46bc8e3e557e8f1430db40712a07cca4e330dc30f8589,cd291cbd1102661192b46bc8e3e557e8f1430db40712a07cca4e330dc30f8589,cd291cbd1102661192b46bc8e3e557e8f1430db40712a07cca4e330dc30f8589,0,member_terminal_extraction_and_common_audit_wrapper_acceptance
