slot_id,hypothesis,model,budget,strategy,metric,old,new,delta,source_sha256,reason
36a15b6df08d4dfb1c4c0e1c,nda-7,glm-5.3,cost_moderate,single,missing_any,1,0,-1,b3f49c2516231f619ff9215d860015f1ab5722ddcea7ebb10ff411579ad18999,explicit_terminal_label_selected_from_full_response
36a15b6df08d4dfb1c4c0e1c,nda-7,glm-5.3,cost_moderate,single,missing_count,2,0,-2,b3f49c2516231f619ff9215d860015f1ab5722ddcea7ebb10ff411579ad18999,explicit_terminal_label_selected_from_full_response
36a15b6df08d4dfb1c4c0e1c,nda-7,glm-5.3,cost_moderate,single,overlap_count,0,2,2,b3f49c2516231f619ff9215d860015f1ab5722ddcea7ebb10ff411579ad18999,explicit_terminal_label_selected_from_full_response
36a15b6df08d4dfb1c4c0e1c,nda-7,glm-5.3,cost_moderate,single,submitted_evidence_ids,[],"[17, 30]",,b3f49c2516231f619ff9215d860015f1ab5722ddcea7ebb10ff411579ad18999,explicit_terminal_label_selected_from_full_response
36a15b6df08d4dfb1c4c0e1c,nda-7,glm-5.3,cost_moderate,single,submitted_size,0,2,2,b3f49c2516231f619ff9215d860015f1ab5722ddcea7ebb10ff411579ad18999,explicit_terminal_label_selected_from_full_response
36a15b6df08d4dfb1c4c0e1c,nda-7,glm-5.3,cost_moderate,single,valid_hypothesis_submission,0,1,1,b3f49c2516231f619ff9215d860015f1ab5722ddcea7ebb10ff411579ad18999,explicit_terminal_label_selected_from_full_response
36a15b6df08d4dfb1c4c0e1c,nda-7,glm-5.3,cost_moderate,single,wrong_first_final_exact,0,1,1,b3f49c2516231f619ff9215d860015f1ab5722ddcea7ebb10ff411579ad18999,explicit_terminal_label_selected_from_full_response
36a15b6df08d4dfb1c4c0e1c,nda-8,glm-5.3,cost_moderate,single,evidence_precision,1.0,0.0,-1.0,b3f49c2516231f619ff9215d860015f1ab5722ddcea7ebb10ff411579ad18999,explicit_terminal_label_selected_from_full_response
36a15b6df08d4dfb1c4c0e1c,nda-8,glm-5.3,cost_moderate,single,extra_any,0,1,1,b3f49c2516231f619ff9215d860015f1ab5722ddcea7ebb10ff411579ad18999,explicit_terminal_label_selected_from_full_response
36a15b6df08d4dfb1c4c0e1c,nda-8,glm-5.3,cost_moderate,single,extra_count,0,1,1,b3f49c2516231f619ff9215d860015f1ab5722ddcea7ebb10ff411579ad18999,explicit_terminal_label_selected_from_full_response
36a15b6df08d4dfb1c4c0e1c,nda-8,glm-5.3,cost_moderate,single,submitted_evidence_ids,[],[42],,b3f49c2516231f619ff9215d860015f1ab5722ddcea7ebb10ff411579ad18999,explicit_terminal_label_selected_from_full_response
36a15b6df08d4dfb1c4c0e1c,nda-8,glm-5.3,cost_moderate,single,submitted_size,0,1,1,b3f49c2516231f619ff9215d860015f1ab5722ddcea7ebb10ff411579ad18999,explicit_terminal_label_selected_from_full_response
36a15b6df08d4dfb1c4c0e1c,nda-8,glm-5.3,cost_moderate,single,valid_hypothesis_submission,0,1,1,b3f49c2516231f619ff9215d860015f1ab5722ddcea7ebb10ff411579ad18999,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-1,kimi-k3,cost_free,single,evidence_exact,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-1,kimi-k3,cost_free,single,evidence_precision,0.0,1.0,1.0,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-1,kimi-k3,cost_free,single,evidence_recall,0.0,1.0,1.0,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-1,kimi-k3,cost_free,single,exact_seen_final_wrong,1,0,-1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-1,kimi-k3,cost_free,single,final_changed_from_first,1,0,-1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-1,kimi-k3,cost_free,single,joint_correct,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-1,kimi-k3,cost_free,single,label_correct,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-1,kimi-k3,cost_free,single,missing_any,1,0,-1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-1,kimi-k3,cost_free,single,missing_count,1,0,-1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-1,kimi-k3,cost_free,single,overlap_count,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-1,kimi-k3,cost_free,single,submitted_evidence_ids,[],[7],,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-1,kimi-k3,cost_free,single,submitted_exactly_verified,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-1,kimi-k3,cost_free,single,submitted_size,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-1,kimi-k3,cost_free,single,valid_hypothesis_submission,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-10,kimi-k3,cost_free,single,evidence_exact,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-10,kimi-k3,cost_free,single,exact_seen_final_wrong,1,0,-1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-10,kimi-k3,cost_free,single,joint_correct,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-10,kimi-k3,cost_free,single,label_correct,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-10,kimi-k3,cost_free,single,valid_hypothesis_submission,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-11,kimi-k3,cost_free,single,evidence_exact,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-11,kimi-k3,cost_free,single,exact_seen_final_wrong,1,0,-1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-11,kimi-k3,cost_free,single,joint_correct,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-11,kimi-k3,cost_free,single,label_correct,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-11,kimi-k3,cost_free,single,valid_hypothesis_submission,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-11,kimi-k3,cost_free,single,wrong_first_final_exact,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-12,kimi-k3,cost_free,single,evidence_exact,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-12,kimi-k3,cost_free,single,exact_seen_final_wrong,1,0,-1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-12,kimi-k3,cost_free,single,joint_correct,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-12,kimi-k3,cost_free,single,label_correct,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-12,kimi-k3,cost_free,single,valid_hypothesis_submission,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-13,kimi-k3,cost_free,single,evidence_exact,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-13,kimi-k3,cost_free,single,exact_seen_final_wrong,1,0,-1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-13,kimi-k3,cost_free,single,joint_correct,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-13,kimi-k3,cost_free,single,label_correct,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-13,kimi-k3,cost_free,single,valid_hypothesis_submission,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-15,kimi-k3,cost_free,single,evidence_exact,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-15,kimi-k3,cost_free,single,exact_seen_final_wrong,1,0,-1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-15,kimi-k3,cost_free,single,joint_correct,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-15,kimi-k3,cost_free,single,label_correct,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-15,kimi-k3,cost_free,single,valid_hypothesis_submission,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-16,kimi-k3,cost_free,single,evidence_exact,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-16,kimi-k3,cost_free,single,exact_seen_final_wrong,1,0,-1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-16,kimi-k3,cost_free,single,joint_correct,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-16,kimi-k3,cost_free,single,label_correct,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-16,kimi-k3,cost_free,single,valid_hypothesis_submission,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-17,kimi-k3,cost_free,single,evidence_exact,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-17,kimi-k3,cost_free,single,exact_seen_final_wrong,1,0,-1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-17,kimi-k3,cost_free,single,joint_correct,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-17,kimi-k3,cost_free,single,label_correct,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-17,kimi-k3,cost_free,single,valid_hypothesis_submission,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-18,kimi-k3,cost_free,single,evidence_exact,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-18,kimi-k3,cost_free,single,exact_seen_final_wrong,1,0,-1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-18,kimi-k3,cost_free,single,joint_correct,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-18,kimi-k3,cost_free,single,label_correct,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-18,kimi-k3,cost_free,single,valid_hypothesis_submission,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-19,kimi-k3,cost_free,single,evidence_exact,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-19,kimi-k3,cost_free,single,exact_seen_final_wrong,1,0,-1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-19,kimi-k3,cost_free,single,joint_correct,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-19,kimi-k3,cost_free,single,label_correct,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-19,kimi-k3,cost_free,single,valid_hypothesis_submission,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-2,kimi-k3,cost_free,single,evidence_exact,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-2,kimi-k3,cost_free,single,evidence_precision,0.0,1.0,1.0,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-2,kimi-k3,cost_free,single,evidence_recall,0.0,1.0,1.0,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-2,kimi-k3,cost_free,single,exact_seen_final_wrong,1,0,-1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-2,kimi-k3,cost_free,single,final_changed_from_first,1,0,-1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-2,kimi-k3,cost_free,single,missing_any,1,0,-1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-2,kimi-k3,cost_free,single,missing_count,1,0,-1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-2,kimi-k3,cost_free,single,overlap_count,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-2,kimi-k3,cost_free,single,submitted_evidence_ids,[],[3],,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-2,kimi-k3,cost_free,single,submitted_exactly_verified,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-2,kimi-k3,cost_free,single,submitted_size,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-2,kimi-k3,cost_free,single,valid_hypothesis_submission,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-20,kimi-k3,cost_free,single,evidence_exact,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-20,kimi-k3,cost_free,single,exact_seen_final_wrong,1,0,-1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-20,kimi-k3,cost_free,single,joint_correct,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-20,kimi-k3,cost_free,single,label_correct,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-20,kimi-k3,cost_free,single,valid_hypothesis_submission,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-3,kimi-k3,cost_free,single,evidence_exact,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-3,kimi-k3,cost_free,single,evidence_precision,0.0,1.0,1.0,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-3,kimi-k3,cost_free,single,evidence_recall,0.0,1.0,1.0,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-3,kimi-k3,cost_free,single,exact_seen_final_wrong,1,0,-1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-3,kimi-k3,cost_free,single,final_changed_from_first,1,0,-1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-3,kimi-k3,cost_free,single,joint_correct,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-3,kimi-k3,cost_free,single,label_correct,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-3,kimi-k3,cost_free,single,missing_any,1,0,-1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-3,kimi-k3,cost_free,single,missing_count,1,0,-1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-3,kimi-k3,cost_free,single,overlap_count,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-3,kimi-k3,cost_free,single,submitted_evidence_ids,[],[7],,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-3,kimi-k3,cost_free,single,submitted_exactly_verified,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-3,kimi-k3,cost_free,single,submitted_size,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-3,kimi-k3,cost_free,single,valid_hypothesis_submission,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-4,kimi-k3,cost_free,single,evidence_exact,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-4,kimi-k3,cost_free,single,evidence_precision,0.0,1.0,1.0,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-4,kimi-k3,cost_free,single,evidence_recall,0.0,1.0,1.0,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-4,kimi-k3,cost_free,single,exact_seen_final_wrong,1,0,-1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-4,kimi-k3,cost_free,single,joint_correct,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-4,kimi-k3,cost_free,single,label_correct,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-4,kimi-k3,cost_free,single,missing_any,1,0,-1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-4,kimi-k3,cost_free,single,missing_count,2,0,-2,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-4,kimi-k3,cost_free,single,overlap_count,0,2,2,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-4,kimi-k3,cost_free,single,submitted_evidence_ids,[],"[9, 10]",,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-4,kimi-k3,cost_free,single,submitted_exactly_verified,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-4,kimi-k3,cost_free,single,submitted_size,0,2,2,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-4,kimi-k3,cost_free,single,valid_hypothesis_submission,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-4,kimi-k3,cost_free,single,wrong_first_final_exact,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-5,kimi-k3,cost_free,single,evidence_exact,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-5,kimi-k3,cost_free,single,exact_seen_final_wrong,1,0,-1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-5,kimi-k3,cost_free,single,joint_correct,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-5,kimi-k3,cost_free,single,label_correct,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
3f6f5440575ecff9d0e1819b,nda-5,kimi-k3,cost_free,single,valid_hypothesis_submission,0,1,1,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,explicit_terminal_label_selected_from_full_response
