slot_id,agent_id,model,budget,strategy,metric,old,new,delta,source_sha256,reason
64f0c5bdf19e558b25c2c926,1,glm-5.3,cost_moderate,poolact,verification_eff,,0.375,,856708370fbbdecf3684ab971346727f1fc5b85eae3dd435402f5975dacd2f72,closing_markdown_label_removed
65234012631eda23cd5df083,2,gemini-3.8-flash-medium,cost_moderate,naive,final_answer_hypotheses,0,17,17,449075f6ce7aeef1f05d41bed87b674621e311d7587dba44f6f5b63fe2e9250c,unchanged
65234012631eda23cd5df083,2,gemini-3.8-flash-medium,cost_moderate,naive,final_answer_parsed,0,1,1,449075f6ce7aeef1f05d41bed87b674621e311d7587dba44f6f5b63fe2e9250c,unchanged
6e6feaf7ad1e3041abecaf3c,2,kimi-k3,cost_moderate,poolact,final_answer_hypotheses,0,17,17,3bda93d81035dee85e16e690d1046f8a16f7f136a90903e372d6ac40db3d4e60,unchanged
6e6feaf7ad1e3041abecaf3c,2,kimi-k3,cost_moderate,poolact,final_answer_parsed,0,1,1,3bda93d81035dee85e16e690d1046f8a16f7f136a90903e372d6ac40db3d4e60,unchanged
6e6feaf7ad1e3041abecaf3c,2,kimi-k3,cost_moderate,poolact,final_matches_peer_only_verified,0,7,7,3bda93d81035dee85e16e690d1046f8a16f7f136a90903e372d6ac40db3d4e60,unchanged
6e6feaf7ad1e3041abecaf3c,2,kimi-k3,cost_moderate,poolact,final_matches_peer_only_verified_nonempty,0,7,7,3bda93d81035dee85e16e690d1046f8a16f7f136a90903e372d6ac40db3d4e60,unchanged
71a158063d0c97b19bdc46dd,1,qwen3.8-2.4t-a95b-fp8,cost_tight,poolact,final_answer_hypotheses,0,17,17,f906478908ff499b9794611974e14bc16438fe35445c099fd8e1457548db464b,unchanged
71a158063d0c97b19bdc46dd,1,qwen3.8-2.4t-a95b-fp8,cost_tight,poolact,final_answer_parsed,0,1,1,f906478908ff499b9794611974e14bc16438fe35445c099fd8e1457548db464b,unchanged
71a158063d0c97b19bdc46dd,1,qwen3.8-2.4t-a95b-fp8,cost_tight,poolact,final_matches_peer_only_verified,0,2,2,f906478908ff499b9794611974e14bc16438fe35445c099fd8e1457548db464b,unchanged
791bcb4b6a4ea37073c58d6e,2,kimi-k3,cost_moderate,poolact,final_answer_hypotheses,0,17,17,deba65889eeee47111679b8ee047bc6e15f13e42fb6949496b6ad5e09eace8c2,unchanged
791bcb4b6a4ea37073c58d6e,2,kimi-k3,cost_moderate,poolact,final_answer_parsed,0,1,1,deba65889eeee47111679b8ee047bc6e15f13e42fb6949496b6ad5e09eace8c2,unchanged
791bcb4b6a4ea37073c58d6e,2,kimi-k3,cost_moderate,poolact,final_matches_peer_only_verified,0,4,4,deba65889eeee47111679b8ee047bc6e15f13e42fb6949496b6ad5e09eace8c2,unchanged
791bcb4b6a4ea37073c58d6e,2,kimi-k3,cost_moderate,poolact,final_matches_peer_only_verified_nonempty,0,2,2,deba65889eeee47111679b8ee047bc6e15f13e42fb6949496b6ad5e09eace8c2,unchanged
7c310472205152339363f81f,0,kimi-k3,cost_tight,poolact,final_answer_hypotheses,0,17,17,e3afd22f0d697babfb31658e0712f440597741739aa283080dc0fbdf01e68c64,unchanged
7c310472205152339363f81f,0,kimi-k3,cost_tight,poolact,final_answer_parsed,0,1,1,e3afd22f0d697babfb31658e0712f440597741739aa283080dc0fbdf01e68c64,unchanged
7c310472205152339363f81f,0,kimi-k3,cost_tight,poolact,final_matches_peer_only_verified,0,3,3,e3afd22f0d697babfb31658e0712f440597741739aa283080dc0fbdf01e68c64,unchanged
7c310472205152339363f81f,0,kimi-k3,cost_tight,poolact,final_matches_peer_only_verified_nonempty,0,2,2,e3afd22f0d697babfb31658e0712f440597741739aa283080dc0fbdf01e68c64,unchanged
86628226da1443a9813891af,0,kimi-k3,cost_moderate,cached,final_answer_hypotheses,0,17,17,7560ba5f06fa1d1f6237bcd37c50338882caf614bf41687b68934e9bebf0893b,unchanged
86628226da1443a9813891af,0,kimi-k3,cost_moderate,cached,final_answer_parsed,0,1,1,7560ba5f06fa1d1f6237bcd37c50338882caf614bf41687b68934e9bebf0893b,unchanged
86628226da1443a9813891af,1,kimi-k3,cost_moderate,cached,final_answer_hypotheses,0,17,17,7560ba5f06fa1d1f6237bcd37c50338882caf614bf41687b68934e9bebf0893b,unchanged
86628226da1443a9813891af,1,kimi-k3,cost_moderate,cached,final_answer_parsed,0,1,1,7560ba5f06fa1d1f6237bcd37c50338882caf614bf41687b68934e9bebf0893b,unchanged
86628226da1443a9813891af,2,kimi-k3,cost_moderate,cached,final_answer_hypotheses,0,17,17,7560ba5f06fa1d1f6237bcd37c50338882caf614bf41687b68934e9bebf0893b,unchanged
86628226da1443a9813891af,2,kimi-k3,cost_moderate,cached,final_answer_parsed,0,1,1,7560ba5f06fa1d1f6237bcd37c50338882caf614bf41687b68934e9bebf0893b,unchanged
91238f0a2dd9eb1aba8e0691,3,glm-5.3,cost_moderate,naive,evidence_acc,0.0,0.7058823529411765,0.7058823529411765,46ec69ed407e0a4941dbccc14e543dd3d839d7759a2e76e465dbf36d85cf80c1,explicit_terminal_label_selected_from_full_response
91238f0a2dd9eb1aba8e0691,3,glm-5.3,cost_moderate,naive,final_answer_hypotheses,0,17,17,46ec69ed407e0a4941dbccc14e543dd3d839d7759a2e76e465dbf36d85cf80c1,explicit_terminal_label_selected_from_full_response
91238f0a2dd9eb1aba8e0691,3,glm-5.3,cost_moderate,naive,final_answer_parsed,0,1,1,46ec69ed407e0a4941dbccc14e543dd3d839d7759a2e76e465dbf36d85cf80c1,explicit_terminal_label_selected_from_full_response
91238f0a2dd9eb1aba8e0691,3,glm-5.3,cost_moderate,naive,label_acc,0.0,0.8823529411764706,0.8823529411764706,46ec69ed407e0a4941dbccc14e543dd3d839d7759a2e76e465dbf36d85cf80c1,explicit_terminal_label_selected_from_full_response
91238f0a2dd9eb1aba8e0691,3,glm-5.3,cost_moderate,naive,verification_eff,,0.25,,46ec69ed407e0a4941dbccc14e543dd3d839d7759a2e76e465dbf36d85cf80c1,explicit_terminal_label_selected_from_full_response
92882e04c0645a8c3fa34875,2,glm-5.3,cost_moderate,naive,evidence_acc,0.0,0.7647058823529411,0.7647058823529411,cd291cbd1102661192b46bc8e3e557e8f1430db40712a07cca4e330dc30f8589,closing_markdown_label_removed
92882e04c0645a8c3fa34875,2,glm-5.3,cost_moderate,naive,final_answer_hypotheses,0,17,17,cd291cbd1102661192b46bc8e3e557e8f1430db40712a07cca4e330dc30f8589,closing_markdown_label_removed
92882e04c0645a8c3fa34875,2,glm-5.3,cost_moderate,naive,final_answer_parsed,0,1,1,cd291cbd1102661192b46bc8e3e557e8f1430db40712a07cca4e330dc30f8589,closing_markdown_label_removed
92882e04c0645a8c3fa34875,2,glm-5.3,cost_moderate,naive,label_acc,0.0,1.0,1.0,cd291cbd1102661192b46bc8e3e557e8f1430db40712a07cca4e330dc30f8589,closing_markdown_label_removed
92882e04c0645a8c3fa34875,2,glm-5.3,cost_moderate,naive,verification_eff,,0.3076923076923077,,cd291cbd1102661192b46bc8e3e557e8f1430db40712a07cca4e330dc30f8589,closing_markdown_label_removed
92882e04c0645a8c3fa34875,3,glm-5.3,cost_moderate,naive,evidence_acc,0.0,1.0,1.0,cd291cbd1102661192b46bc8e3e557e8f1430db40712a07cca4e330dc30f8589,closing_markdown_label_removed
92882e04c0645a8c3fa34875,3,glm-5.3,cost_moderate,naive,final_answer_hypotheses,0,17,17,cd291cbd1102661192b46bc8e3e557e8f1430db40712a07cca4e330dc30f8589,closing_markdown_label_removed
92882e04c0645a8c3fa34875,3,glm-5.3,cost_moderate,naive,final_answer_parsed,0,1,1,cd291cbd1102661192b46bc8e3e557e8f1430db40712a07cca4e330dc30f8589,closing_markdown_label_removed
92882e04c0645a8c3fa34875,3,glm-5.3,cost_moderate,naive,label_acc,0.0,1.0,1.0,cd291cbd1102661192b46bc8e3e557e8f1430db40712a07cca4e330dc30f8589,closing_markdown_label_removed
92882e04c0645a8c3fa34875,3,glm-5.3,cost_moderate,naive,verification_eff,,0.17647058823529413,,cd291cbd1102661192b46bc8e3e557e8f1430db40712a07cca4e330dc30f8589,closing_markdown_label_removed
92d3c95be1d8c17d796a5827,3,gemini-3.8-flash-medium,cost_tight,naive,final_answer_hypotheses,0,17,17,c99e636ab2b879c283feb2027ae89ef1a47f7b6b36830b9c45025c224e4118f1,unchanged
92d3c95be1d8c17d796a5827,3,gemini-3.8-flash-medium,cost_tight,naive,final_answer_parsed,0,1,1,c99e636ab2b879c283feb2027ae89ef1a47f7b6b36830b9c45025c224e4118f1,unchanged
94ff52b75ce91fb24f335ab8,2,kimi-k3,cost_tight,cached,final_answer_hypotheses,0,17,17,7eb671c985a5cce15429e4d788bf85990e6a24a8a65bc6b6787d25127afe65d9,unchanged
94ff52b75ce91fb24f335ab8,2,kimi-k3,cost_tight,cached,final_answer_parsed,0,1,1,7eb671c985a5cce15429e4d788bf85990e6a24a8a65bc6b6787d25127afe65d9,unchanged
9722cb51703567c6be5a6957,2,gemini-3.8-flash-medium,cost_tight,cached,final_answer_hypotheses,0,17,17,847fe8b67bac0fee492465f5b7e88802a322822fe53b86c20bece0512085678c,unchanged
9722cb51703567c6be5a6957,2,gemini-3.8-flash-medium,cost_tight,cached,final_answer_parsed,0,1,1,847fe8b67bac0fee492465f5b7e88802a322822fe53b86c20bece0512085678c,unchanged
a2a7fac0663982561059f695,2,gemini-3.8-flash-medium,cost_tight,naive,final_answer_hypotheses,0,17,17,8db42339759254b22dbdac9cbf68aaf5be2e7473140d8d98a7d26cce9af77cdc,unchanged
a2a7fac0663982561059f695,2,gemini-3.8-flash-medium,cost_tight,naive,final_answer_parsed,0,1,1,8db42339759254b22dbdac9cbf68aaf5be2e7473140d8d98a7d26cce9af77cdc,unchanged
a62ab5e431d6f33c0f88a479,2,kimi-k3,cost_moderate,cached,final_answer_hypotheses,0,17,17,17485ed399d157ec3a4e0e4d469b35336f53cf78be05e7547c758a834cfd5ce8,unchanged
a62ab5e431d6f33c0f88a479,2,kimi-k3,cost_moderate,cached,final_answer_parsed,0,1,1,17485ed399d157ec3a4e0e4d469b35336f53cf78be05e7547c758a834cfd5ce8,unchanged
a62ab5e431d6f33c0f88a479,3,kimi-k3,cost_moderate,cached,final_answer_hypotheses,0,17,17,17485ed399d157ec3a4e0e4d469b35336f53cf78be05e7547c758a834cfd5ce8,unchanged
a62ab5e431d6f33c0f88a479,3,kimi-k3,cost_moderate,cached,final_answer_parsed,0,1,1,17485ed399d157ec3a4e0e4d469b35336f53cf78be05e7547c758a834cfd5ce8,unchanged
ab293f377cc280ddfdb5062e,1,glm-5.3,cost_tight,poolact,evidence_acc,0.0,0.5882352941176471,0.5882352941176471,939f32affb17a061695887045471134fa507b251d44c197ee04e3bde827f8d3f,terminal_answer_boundary_repaired
ab293f377cc280ddfdb5062e,1,glm-5.3,cost_tight,poolact,final_answer_hypotheses,0,17,17,939f32affb17a061695887045471134fa507b251d44c197ee04e3bde827f8d3f,terminal_answer_boundary_repaired
ab293f377cc280ddfdb5062e,1,glm-5.3,cost_tight,poolact,final_answer_parsed,0,1,1,939f32affb17a061695887045471134fa507b251d44c197ee04e3bde827f8d3f,terminal_answer_boundary_repaired
ab293f377cc280ddfdb5062e,1,glm-5.3,cost_tight,poolact,label_acc,0.0,0.9411764705882353,0.9411764705882353,939f32affb17a061695887045471134fa507b251d44c197ee04e3bde827f8d3f,terminal_answer_boundary_repaired
ab293f377cc280ddfdb5062e,1,glm-5.3,cost_tight,poolact,verification_eff,,0.1,,939f32affb17a061695887045471134fa507b251d44c197ee04e3bde827f8d3f,terminal_answer_boundary_repaired
afdb47ef9d5e2d9332ad0a53,0,glm-5.3,cost_moderate,cached,evidence_acc,0.0,0.8235294117647058,0.8235294117647058,9698f7f70ea3bbb2ac710e2b28043c37c8a0f244cd0c8fc73b0dbc554c8964dd,explicit_terminal_label_selected_from_full_response
afdb47ef9d5e2d9332ad0a53,0,glm-5.3,cost_moderate,cached,final_answer_hypotheses,0,17,17,9698f7f70ea3bbb2ac710e2b28043c37c8a0f244cd0c8fc73b0dbc554c8964dd,explicit_terminal_label_selected_from_full_response
afdb47ef9d5e2d9332ad0a53,0,glm-5.3,cost_moderate,cached,final_answer_parsed,0,1,1,9698f7f70ea3bbb2ac710e2b28043c37c8a0f244cd0c8fc73b0dbc554c8964dd,explicit_terminal_label_selected_from_full_response
afdb47ef9d5e2d9332ad0a53,0,glm-5.3,cost_moderate,cached,label_acc,0.0,0.8235294117647058,0.8235294117647058,9698f7f70ea3bbb2ac710e2b28043c37c8a0f244cd0c8fc73b0dbc554c8964dd,explicit_terminal_label_selected_from_full_response
afdb47ef9d5e2d9332ad0a53,0,glm-5.3,cost_moderate,cached,verification_eff,,0.38461538461538464,,9698f7f70ea3bbb2ac710e2b28043c37c8a0f244cd0c8fc73b0dbc554c8964dd,explicit_terminal_label_selected_from_full_response
b53e6a6bcafc56e9608ef32e,3,glm-5.3,cost_moderate,poolact,evidence_acc,0.0,0.8823529411764706,0.8823529411764706,830aedb9cffb5785be8afb1a49fadb60b8304cde638f5af7275aaa109bd4c8f5,closing_markdown_label_removed
b53e6a6bcafc56e9608ef32e,3,glm-5.3,cost_moderate,poolact,final_answer_hypotheses,0,17,17,830aedb9cffb5785be8afb1a49fadb60b8304cde638f5af7275aaa109bd4c8f5,closing_markdown_label_removed
b53e6a6bcafc56e9608ef32e,3,glm-5.3,cost_moderate,poolact,final_answer_parsed,0,1,1,830aedb9cffb5785be8afb1a49fadb60b8304cde638f5af7275aaa109bd4c8f5,closing_markdown_label_removed
b53e6a6bcafc56e9608ef32e,3,glm-5.3,cost_moderate,poolact,final_matches_peer_only_verified,0,5,5,830aedb9cffb5785be8afb1a49fadb60b8304cde638f5af7275aaa109bd4c8f5,closing_markdown_label_removed
b53e6a6bcafc56e9608ef32e,3,glm-5.3,cost_moderate,poolact,final_matches_peer_only_verified_nonempty,0,4,4,830aedb9cffb5785be8afb1a49fadb60b8304cde638f5af7275aaa109bd4c8f5,closing_markdown_label_removed
b53e6a6bcafc56e9608ef32e,3,glm-5.3,cost_moderate,poolact,label_acc,0.0,1.0,1.0,830aedb9cffb5785be8afb1a49fadb60b8304cde638f5af7275aaa109bd4c8f5,closing_markdown_label_removed
b53e6a6bcafc56e9608ef32e,3,glm-5.3,cost_moderate,poolact,verification_eff,,0.0,,830aedb9cffb5785be8afb1a49fadb60b8304cde638f5af7275aaa109bd4c8f5,closing_markdown_label_removed
b61222686d2d7ea784516fc4,1,kimi-k3,cost_tight,naive,final_answer_hypotheses,0,17,17,b42feba2a0d61e0e162ad59f39280b40b5059614a1efe1efd0bc9f2815a1b6da,unchanged
b61222686d2d7ea784516fc4,1,kimi-k3,cost_tight,naive,final_answer_parsed,0,1,1,b42feba2a0d61e0e162ad59f39280b40b5059614a1efe1efd0bc9f2815a1b6da,unchanged
b878dee609ea0e49d99f2e81,0,gemini-3.8-flash-medium,cost_moderate,naive,final_answer_hypotheses,0,17,17,bfaac3e00b7fb91e12490365abc15efa1689c7349a80029002fa653226b95c1a,unchanged
b878dee609ea0e49d99f2e81,0,gemini-3.8-flash-medium,cost_moderate,naive,final_answer_parsed,0,1,1,bfaac3e00b7fb91e12490365abc15efa1689c7349a80029002fa653226b95c1a,unchanged
b878dee609ea0e49d99f2e81,2,gemini-3.8-flash-medium,cost_moderate,naive,final_answer_hypotheses,0,17,17,bfaac3e00b7fb91e12490365abc15efa1689c7349a80029002fa653226b95c1a,unchanged
b878dee609ea0e49d99f2e81,2,gemini-3.8-flash-medium,cost_moderate,naive,final_answer_parsed,0,1,1,bfaac3e00b7fb91e12490365abc15efa1689c7349a80029002fa653226b95c1a,unchanged
bd9fb47fc18db651d4ea839d,0,kimi-k3,cost_moderate,poolact,final_answer_hypotheses,0,17,17,53b07d8c67537e256f08bfba38f0a4d29d52e6da68c5e3e19a72220f5207a69d,unchanged
bd9fb47fc18db651d4ea839d,0,kimi-k3,cost_moderate,poolact,final_answer_parsed,0,1,1,53b07d8c67537e256f08bfba38f0a4d29d52e6da68c5e3e19a72220f5207a69d,unchanged
bd9fb47fc18db651d4ea839d,0,kimi-k3,cost_moderate,poolact,final_matches_peer_only_verified,0,6,6,53b07d8c67537e256f08bfba38f0a4d29d52e6da68c5e3e19a72220f5207a69d,unchanged
bd9fb47fc18db651d4ea839d,0,kimi-k3,cost_moderate,poolact,final_matches_peer_only_verified_nonempty,0,2,2,53b07d8c67537e256f08bfba38f0a4d29d52e6da68c5e3e19a72220f5207a69d,unchanged
bd9fb47fc18db651d4ea839d,3,kimi-k3,cost_moderate,poolact,final_answer_hypotheses,0,17,17,53b07d8c67537e256f08bfba38f0a4d29d52e6da68c5e3e19a72220f5207a69d,unchanged
bd9fb47fc18db651d4ea839d,3,kimi-k3,cost_moderate,poolact,final_answer_parsed,0,1,1,53b07d8c67537e256f08bfba38f0a4d29d52e6da68c5e3e19a72220f5207a69d,unchanged
bd9fb47fc18db651d4ea839d,3,kimi-k3,cost_moderate,poolact,final_matches_peer_only_verified,0,4,4,53b07d8c67537e256f08bfba38f0a4d29d52e6da68c5e3e19a72220f5207a69d,unchanged
bd9fb47fc18db651d4ea839d,3,kimi-k3,cost_moderate,poolact,final_matches_peer_only_verified_nonempty,0,3,3,53b07d8c67537e256f08bfba38f0a4d29d52e6da68c5e3e19a72220f5207a69d,unchanged
c002d5fbdc6c0d641257e766,0,gemini-3.8-flash-medium,cost_moderate,naive,final_answer_hypotheses,0,17,17,3affde65ce709bf862551be5924fc87ced6d8375d7d46f01259f31a1b2ae8535,unchanged
c002d5fbdc6c0d641257e766,0,gemini-3.8-flash-medium,cost_moderate,naive,final_answer_parsed,0,1,1,3affde65ce709bf862551be5924fc87ced6d8375d7d46f01259f31a1b2ae8535,unchanged
c0d6e72d4eb8e6d0cbcf6369,0,gemini-3.8-flash-medium,cost_moderate,naive,final_answer_hypotheses,0,17,17,349e2498b556173e785bb5aafe50d5d5641e1ed1dfd516e835b5633f8a91d969,unchanged
c0d6e72d4eb8e6d0cbcf6369,0,gemini-3.8-flash-medium,cost_moderate,naive,final_answer_parsed,0,1,1,349e2498b556173e785bb5aafe50d5d5641e1ed1dfd516e835b5633f8a91d969,unchanged
cc1aa3e29aaf8fa42795be67,0,kimi-k3,cost_tight,naive,evidence_acc,0.0,0.7058823529411765,0.7058823529411765,fa42f0a0ac77c8f2933e1103f7627c30d0400c50685a00211f10ab13a75ca2c4,explicit_terminal_label_selected_from_full_response
cc1aa3e29aaf8fa42795be67,0,kimi-k3,cost_tight,naive,final_answer_hypotheses,0,17,17,fa42f0a0ac77c8f2933e1103f7627c30d0400c50685a00211f10ab13a75ca2c4,explicit_terminal_label_selected_from_full_response
cc1aa3e29aaf8fa42795be67,0,kimi-k3,cost_tight,naive,final_answer_parsed,0,1,1,fa42f0a0ac77c8f2933e1103f7627c30d0400c50685a00211f10ab13a75ca2c4,explicit_terminal_label_selected_from_full_response
cc1aa3e29aaf8fa42795be67,0,kimi-k3,cost_tight,naive,label_acc,0.0,1.0,1.0,fa42f0a0ac77c8f2933e1103f7627c30d0400c50685a00211f10ab13a75ca2c4,explicit_terminal_label_selected_from_full_response
cc1aa3e29aaf8fa42795be67,0,kimi-k3,cost_tight,naive,verification_eff,,0.16666666666666666,,fa42f0a0ac77c8f2933e1103f7627c30d0400c50685a00211f10ab13a75ca2c4,explicit_terminal_label_selected_from_full_response
cc67230ce7c52d9c32efa4ad,3,kimi-k3,cost_tight,naive,final_answer_hypotheses,0,17,17,a0b92d578fb43ba2608248ed0d42a191c44141f400e2f37577d92afd83be5328,unchanged
cc67230ce7c52d9c32efa4ad,3,kimi-k3,cost_tight,naive,final_answer_parsed,0,1,1,a0b92d578fb43ba2608248ed0d42a191c44141f400e2f37577d92afd83be5328,unchanged
cccd571ba9ef33b8fac47ce7,0,gemini-3.8-flash-medium,cost_moderate,poolact,final_answer_hypotheses,0,17,17,485695bab38875295e73ac48c91af701cb3277308d15d61f98c8cffca35cd183,unchanged
cccd571ba9ef33b8fac47ce7,0,gemini-3.8-flash-medium,cost_moderate,poolact,final_answer_parsed,0,1,1,485695bab38875295e73ac48c91af701cb3277308d15d61f98c8cffca35cd183,unchanged
cccd571ba9ef33b8fac47ce7,0,gemini-3.8-flash-medium,cost_moderate,poolact,final_matches_peer_only_verified,0,7,7,485695bab38875295e73ac48c91af701cb3277308d15d61f98c8cffca35cd183,unchanged
cccd571ba9ef33b8fac47ce7,0,gemini-3.8-flash-medium,cost_moderate,poolact,final_matches_peer_only_verified_nonempty,0,6,6,485695bab38875295e73ac48c91af701cb3277308d15d61f98c8cffca35cd183,unchanged
cf71765ca22f48a44299b104,2,kimi-k3,cost_moderate,cached,evidence_acc,0.0,0.8235294117647058,0.8235294117647058,9246ae3d86c9984719727bfb946b5f5d309ec22676cfd0af171349e35bbe58b5,explicit_terminal_label_selected_from_full_response
cf71765ca22f48a44299b104,2,kimi-k3,cost_moderate,cached,final_answer_hypotheses,0,17,17,9246ae3d86c9984719727bfb946b5f5d309ec22676cfd0af171349e35bbe58b5,explicit_terminal_label_selected_from_full_response
cf71765ca22f48a44299b104,2,kimi-k3,cost_moderate,cached,final_answer_parsed,0,1,1,9246ae3d86c9984719727bfb946b5f5d309ec22676cfd0af171349e35bbe58b5,explicit_terminal_label_selected_from_full_response
cf71765ca22f48a44299b104,2,kimi-k3,cost_moderate,cached,label_acc,0.0,0.9411764705882353,0.9411764705882353,9246ae3d86c9984719727bfb946b5f5d309ec22676cfd0af171349e35bbe58b5,explicit_terminal_label_selected_from_full_response
cf71765ca22f48a44299b104,2,kimi-k3,cost_moderate,cached,verification_eff,,0.7142857142857143,,9246ae3d86c9984719727bfb946b5f5d309ec22676cfd0af171349e35bbe58b5,explicit_terminal_label_selected_from_full_response
d654b812a0ca21e41eb908c8,0,kimi-k3,cost_moderate,naive,final_answer_hypotheses,0,17,17,f22200c4bda51d34cafaa465b3ed7af5b3564db52330f81250329d20d1840737,unchanged
d654b812a0ca21e41eb908c8,0,kimi-k3,cost_moderate,naive,final_answer_parsed,0,1,1,f22200c4bda51d34cafaa465b3ed7af5b3564db52330f81250329d20d1840737,unchanged
d67c769bf1e64fefbbc93e94,1,qwen3.8-2.4t-a95b-fp8,cost_moderate,cached,final_answer_hypotheses,0,17,17,191200492c609bff5919970fbed509d82881b02711e65969d9fca80f358c9c99,unchanged
d67c769bf1e64fefbbc93e94,1,qwen3.8-2.4t-a95b-fp8,cost_moderate,cached,final_answer_parsed,0,1,1,191200492c609bff5919970fbed509d82881b02711e65969d9fca80f358c9c99,unchanged
dd3d9e34e33234e317c67c10,1,gemini-3.8-flash-medium,cost_tight,cached,final_answer_hypotheses,0,17,17,c1c3cc74e84912c62f60bdebcbb869b847320d3544fc5f245b114317326068bf,unchanged
dd3d9e34e33234e317c67c10,1,gemini-3.8-flash-medium,cost_tight,cached,final_answer_parsed,0,1,1,c1c3cc74e84912c62f60bdebcbb869b847320d3544fc5f245b114317326068bf,unchanged
dd3d9e34e33234e317c67c10,3,gemini-3.8-flash-medium,cost_tight,cached,final_answer_hypotheses,0,17,17,c1c3cc74e84912c62f60bdebcbb869b847320d3544fc5f245b114317326068bf,unchanged
dd3d9e34e33234e317c67c10,3,gemini-3.8-flash-medium,cost_tight,cached,final_answer_parsed,0,1,1,c1c3cc74e84912c62f60bdebcbb869b847320d3544fc5f245b114317326068bf,unchanged
e0d486abe6b92c9db796589d,2,glm-5.3,cost_tight,naive,evidence_acc,0.0,0.7058823529411765,0.7058823529411765,6d5a8abdc3eb852c37797bb8924c856168608e34800b14b21eefa39ae623a78a,closing_markdown_label_removed
e0d486abe6b92c9db796589d,2,glm-5.3,cost_tight,naive,final_answer_hypotheses,0,17,17,6d5a8abdc3eb852c37797bb8924c856168608e34800b14b21eefa39ae623a78a,closing_markdown_label_removed
e0d486abe6b92c9db796589d,2,glm-5.3,cost_tight,naive,final_answer_parsed,0,1,1,6d5a8abdc3eb852c37797bb8924c856168608e34800b14b21eefa39ae623a78a,closing_markdown_label_removed
e0d486abe6b92c9db796589d,2,glm-5.3,cost_tight,naive,label_acc,0.0,0.9411764705882353,0.9411764705882353,6d5a8abdc3eb852c37797bb8924c856168608e34800b14b21eefa39ae623a78a,closing_markdown_label_removed
e0d486abe6b92c9db796589d,2,glm-5.3,cost_tight,naive,verification_eff,,0.08333333333333333,,6d5a8abdc3eb852c37797bb8924c856168608e34800b14b21eefa39ae623a78a,closing_markdown_label_removed
e37b14520a110ee4f13a4b75,1,gemini-3.8-flash-medium,cost_moderate,cached,final_answer_hypotheses,0,17,17,a79013e8d989fde386ed05ff37c42ae891b3c318e5d703ad7a13e63bf559b060,unchanged
e37b14520a110ee4f13a4b75,1,gemini-3.8-flash-medium,cost_moderate,cached,final_answer_parsed,0,1,1,a79013e8d989fde386ed05ff37c42ae891b3c318e5d703ad7a13e63bf559b060,unchanged
e650d812797e1e39dba3b889,0,glm-5.3,cost_moderate,naive,evidence_acc,0.0,1.0,1.0,60ba7df550ffcbd1ee2293271feb02770c9b454941538d34cade173f6e6f6789,explicit_terminal_label_selected_from_full_response
e650d812797e1e39dba3b889,0,glm-5.3,cost_moderate,naive,final_answer_hypotheses,0,17,17,60ba7df550ffcbd1ee2293271feb02770c9b454941538d34cade173f6e6f6789,explicit_terminal_label_selected_from_full_response
e650d812797e1e39dba3b889,0,glm-5.3,cost_moderate,naive,final_answer_parsed,0,1,1,60ba7df550ffcbd1ee2293271feb02770c9b454941538d34cade173f6e6f6789,explicit_terminal_label_selected_from_full_response
e650d812797e1e39dba3b889,0,glm-5.3,cost_moderate,naive,label_acc,0.0,0.8823529411764706,0.8823529411764706,60ba7df550ffcbd1ee2293271feb02770c9b454941538d34cade173f6e6f6789,explicit_terminal_label_selected_from_full_response
e650d812797e1e39dba3b889,0,glm-5.3,cost_moderate,naive,verification_eff,,0.06666666666666667,,60ba7df550ffcbd1ee2293271feb02770c9b454941538d34cade173f6e6f6789,explicit_terminal_label_selected_from_full_response
ead48dfebd98b169cc2a3ce9,3,kimi-k3,cost_moderate,poolact,final_answer_hypotheses,0,17,17,5a7c56e953a84bf6338cf6cfdc906db715bbc3cd3cf5785d35ae636e103a431f,unchanged
ead48dfebd98b169cc2a3ce9,3,kimi-k3,cost_moderate,poolact,final_answer_parsed,0,1,1,5a7c56e953a84bf6338cf6cfdc906db715bbc3cd3cf5785d35ae636e103a431f,unchanged
ead48dfebd98b169cc2a3ce9,3,kimi-k3,cost_moderate,poolact,final_matches_peer_only_verified,0,9,9,5a7c56e953a84bf6338cf6cfdc906db715bbc3cd3cf5785d35ae636e103a431f,unchanged
ead48dfebd98b169cc2a3ce9,3,kimi-k3,cost_moderate,poolact,final_matches_peer_only_verified_nonempty,0,7,7,5a7c56e953a84bf6338cf6cfdc906db715bbc3cd3cf5785d35ae636e103a431f,unchanged
fccdeb187738f41585613ffa,3,gemini-3.8-flash-medium,cost_moderate,poolact,final_answer_hypotheses,0,17,17,6c8de445243b2f9b80d419376604572a6bbf7a8c0ee2d6917526de032e13e61e,unchanged
fccdeb187738f41585613ffa,3,gemini-3.8-flash-medium,cost_moderate,poolact,final_answer_parsed,0,1,1,6c8de445243b2f9b80d419376604572a6bbf7a8c0ee2d6917526de032e13e61e,unchanged
fccdeb187738f41585613ffa,3,gemini-3.8-flash-medium,cost_moderate,poolact,final_matches_peer_only_verified,0,9,9,6c8de445243b2f9b80d419376604572a6bbf7a8c0ee2d6917526de032e13e61e,unchanged
fccdeb187738f41585613ffa,3,gemini-3.8-flash-medium,cost_moderate,poolact,final_matches_peer_only_verified_nonempty,0,4,4,6c8de445243b2f9b80d419376604572a6bbf7a8c0ee2d6917526de032e13e61e,unchanged
