slot_id,model,system,scenario,regime,strategy,item,outer_repeat,order,seed,family,execution_complete,score_complete,metrics_json,provider_cohort,cohort_id
b697f01e080e5fb9be777842,glm-5.3,poolact,tuning,cost_moderate,poolact,hpobench:nasbench101:B,0,,2200,nasbench101,True,True,"{""gap0_bon"":100.62885094035056,""gap0_mi"":99.3711510087287,""gap_bon"":100.62885094035056,""gap_mi"":99.3711510087287,""raw_perf_bon"":0.9505542318026224,""raw_perf_mi"":0.9473490963379543}",preserved_historical_provider,hpo_protocol_repair_20260918_glm_v2
bbbbf2d3ad584b74c5836c77,glm-5.3,poolact,tuning,cost_moderate,poolact,hpobench:nasbench101:A,1,,2204,nasbench101,True,True,"{""gap0_bon"":99.51113914377683,""gap0_mi"":98.88820329099308,""gap_bon"":99.51113914377683,""gap_mi"":98.88820329099308,""raw_perf_bon"":0.942641536394755,""raw_perf_mi"":0.9382595469554265}",preserved_historical_provider,hpo_protocol_repair_20260918_glm_v2
bc7f5b33ac82be5194590b8a,gemini-3.8-flash-medium,poolact,tuning,cost_tight,naive,hpobench:nasbench101:B,0,,2200,nasbench101,True,True,"{""gap0_bon"":97.340489112619,""gap0_mi"":95.99435945385943,""gap_bon"":97.340489112619,""gap_mi"":95.99435945385943,""raw_perf_bon"":0.9421741366386414,""raw_perf_mi"":0.9387436459461849}",openrouter_google_ai_studio,hpo_protocol_repair_20260918_gemini_v2
bcb19e920f5a231e46770072,glm-5.3,poolact,tuning,cost_tight,poolact,hpobench:nasbench101:C,0,,2200,nasbench101,True,True,"{""gap0_bon"":99.59240575025322,""gap0_mi"":98.98396636506996,""gap_bon"":99.59240575025322,""gap_mi"":98.98396636506996,""raw_perf_bon"":0.9432759086290995,""raw_perf_mi"":0.9398370732863743}",preserved_historical_provider,hpo_protocol_repair_20260918_glm_v2
bee569665ad97b4e9fa24138,gemini-3.8-flash-medium,poolact,tuning,cost_moderate,naive,hpobench:nasbench101:B,0,,2200,nasbench101,True,True,"{""gap0_bon"":99.06982140226596,""gap0_mi"":97.92348796280176,""gap_bon"":99.06982140226596,""gap_mi"":97.92348796280176,""raw_perf_bon"":0.9465811848640442,""raw_perf_mi"":0.9436598569154739}",openrouter_google_ai_studio,hpo_protocol_repair_20260918_gemini_v2
c0b4a50e412066c0dcf8878b,qwen3.8-2.4t-a95b-fp8,poolact,tuning,cost_moderate,poolact,hpobench:nasbench101:A,2,,2208,nasbench101,True,True,"{""gap0_bon"":99.38774261178044,""gap0_mi"":99.34977238408254,""gap_bon"":99.38774261178044,""gap_mi"":99.34977238408254,""raw_perf_bon"":0.941773513952891,""raw_perf_mi"":0.941506415605545}",preserved_historical_provider,hpo_protocol_repair_20260918_qwen_v2
c157fed0910b4aececa84999,kimi-k3,poolact,tuning,cost_moderate,poolact,hpobench:nasbench101:C,0,,2200,nasbench101,True,True,"{""gap0_bon"":99.6042207386394,""gap0_mi"":99.26308096500068,""gap_bon"":99.6042207386394,""gap_mi"":99.26308096500068,""raw_perf_bon"":0.9433426856994629,""raw_perf_mi"":0.9414145996173223}",preserved_historical_provider,hpo_protocol_repair_20260918_kimi_v2
c31270d0d5da5f8405e45a2c,gemini-3.8-flash-medium,poolact,tuning,cost_moderate,naive,hpobench:nasbench101:B,2,,2208,nasbench101,True,True,"{""gap0_bon"":99.06982919858311,""gap0_mi"":97.86453221260425,""gap_bon"":99.06982919858311,""gap_mi"":97.86453221260425,""raw_perf_bon"":0.9465812047322592,""raw_perf_mi"":0.9435096134742101}",openrouter_google_ai_studio,hpo_protocol_repair_20260918_gemini_v2
c6d1c186c312720cfc4d7c62,gpt-5.6-sol,poolact,tuning,cost_tight,poolact,hpobench:nasbench101:B,0,,2200,nasbench101,True,True,"{""gap0_bon"":95.29673135279673,""gap0_mi"":94.92335597966179,""gap_bon"":95.29673135279673,""gap_mi"":94.92335597966179,""raw_perf_bon"":0.936965803305308,""raw_perf_mi"":0.9360142896572748}",preserved_historical_provider,hpo_protocol_repair_20260918_gpt_v2
ca421a125cc6bf5decbe313a,qwen3.8-2.4t-a95b-fp8,poolact,tuning,cost_tight,poolact,hpobench:nasbench101:A,0,,2200,nasbench101,True,True,"{""gap0_bon"":97.51773537669209,""gap0_mi"":96.70020404875234,""gap_bon"":97.51773537669209,""gap_mi"":96.70020404875234,""raw_perf_bon"":0.9286191066106161,""raw_perf_mi"":0.9228682518005371}",preserved_historical_provider,hpo_protocol_repair_20260918_qwen_v2
cfe99df7a1d5ea5878b755a9,qwen3.8-2.4t-a95b-fp8,poolact,tuning,cost_moderate,poolact,hpobench:nasbench101:B,2,,2208,nasbench101,True,True,"{""gap0_bon"":98.66369564991359,""gap0_mi"":98.48355784428166,""gap_bon"":98.66369564991359,""gap_mi"":98.48355784428166,""raw_perf_bon"":0.9455462098121643,""raw_perf_mi"":0.9450871447722117}",preserved_historical_provider,hpo_protocol_repair_20260918_qwen_v2
d296d7ecb9c08771de4398de,kimi-k3,poolact,tuning,cost_moderate,poolact,hpobench:nasbench101:B,2,,2208,nasbench101,True,True,"{""gap0_bon"":98.03484470956302,""gap0_mi"":97.00641497417666,""gap_bon"":98.03484470956302,""gap_mi"":97.00641497417666,""raw_perf_bon"":0.9439436395963033,""raw_perf_mi"":0.9413227786620457}",preserved_historical_provider,hpo_protocol_repair_20260918_kimi_v2
d2a133f42cabec9ff905e9b6,gemini-3.8-flash-medium,poolact,tuning,cost_tight,poolact,hpobench:nasbench101:A,1,,2204,nasbench101,True,True,"{""gap0_bon"":99.5538586508941,""gap0_mi"":95.97640920493365,""gap_bon"":99.5538586508941,""gap_mi"":95.97640920493365,""raw_perf_bon"":0.9429420431454977,""raw_perf_mi"":0.9177767783403397}",openrouter_google_ai_studio,hpo_protocol_repair_20260918_gemini_v2
d5ae6c93fe129488123b8d58,gemini-3.8-flash-medium,poolact,tuning,cost_tight,naive,hpobench:nasbench101:A,1,,2204,nasbench101,True,True,"{""gap0_bon"":98.43849962926889,""gap0_mi"":89.46936611365075,""gap_bon"":98.43849962926889,""gap_mi"":89.46936611365075,""raw_perf_bon"":0.9350961446762085,""raw_perf_mi"":0.8720035354296366}",openrouter_google_ai_studio,hpo_protocol_repair_20260918_gemini_v2
dbab8f7aa75215791492595d,qwen3.8-2.4t-a95b-fp8,poolact,tuning,cost_tight,poolact,hpobench:nasbench101:A,2,,2208,nasbench101,True,True,"{""gap0_bon"":98.9178675755138,""gap0_mi"":98.05049988240333,""gap_bon"":98.9178675755138,""gap_mi"":98.05049988240333,""raw_perf_bon"":0.9384682178497314,""raw_perf_mi"":0.9323667933543522}",preserved_historical_provider,hpo_protocol_repair_20260918_qwen_v2
dbdd0975b2efe8af2740cdac,gpt-5.6-sol,poolact,tuning,cost_tight,poolact,hpobench:nasbench101:A,2,,2208,nasbench101,True,True,"{""gap0_bon"":98.7470036691959,""gap0_mi"":72.72656951070789,""gap_bon"":98.7470036691959,""gap_mi"":72.72656951070789,""raw_perf_bon"":0.9372662901878357,""raw_perf_mi"":0.6935680359601974}",preserved_historical_provider,hpo_protocol_repair_20260918_gpt_v2
e10db734b2d3d4788dc8c5eb,gemini-3.8-flash-medium,poolact,tuning,cost_moderate,poolact,hpobench:nasbench101:A,2,,2208,nasbench101,True,True,"{""gap0_bon"":99.31180215638463,""gap0_mi"":99.22755717002674,""gap_bon"":99.31180215638463,""gap_mi"":99.22755717002674,""raw_perf_bon"":0.9412393172581991,""raw_perf_mi"":0.9406467030445735}",openrouter_google_ai_studio,hpo_protocol_repair_20260918_gemini_v2
e2c9f647e77cadf93dbd4dd3,gemini-3.8-flash-medium,poolact,tuning,cost_moderate,naive,hpobench:nasbench101:A,2,,2208,nasbench101,True,True,"{""gap0_bon"":99.42571142726322,""gap0_mi"":99.19433410342553,""gap_bon"":99.42571142726322,""gap_mi"":99.19433410342553,""raw_perf_bon"":0.9420406023661295,""raw_perf_mi"":0.9404129981994629}",openrouter_google_ai_studio,hpo_protocol_repair_20260918_gemini_v2
e3c6c9bd4921e3edeb39f1b3,gemini-3.8-flash-medium,poolact,tuning,cost_moderate,poolact,hpobench:nasbench101:C,0,,2200,nasbench101,True,True,"{""gap0_bon"":99.58650001371983,""gap0_mi"":99.30295523255921,""gap_bon"":99.58650001371983,""gap_mi"":99.30295523255921,""raw_perf_bon"":0.9432425300280253,""raw_perf_mi"":0.941639964779218}",openrouter_google_ai_studio,hpo_protocol_repair_20260918_gemini_v2
e4163cefabf671183b79cfed,qwen3.8-2.4t-a95b-fp8,poolact,tuning,cost_tight,poolact,hpobench:nasbench101:A,1,,2204,nasbench101,True,True,"{""gap0_bon"":98.72327280646537,""gap0_mi"":94.90495312668897,""gap_bon"":98.72327280646537,""gap_mi"":94.90495312668897,""raw_perf_bon"":0.9370993574460348,""raw_perf_mi"":0.9102397114038467}",preserved_historical_provider,hpo_protocol_repair_20260918_qwen_v2
e621b588df01718e7316f411,gemini-3.8-flash-medium,poolact,tuning,cost_tight,cached,hpobench:nasbench101:C,1,,2204,nasbench101,True,True,"{""gap0_bon"":99.2143472138122,""gap0_mi"":98.55864963274396,""gap_bon"":99.2143472138122,""gap_mi"":98.55864963274396,""raw_perf_bon"":0.9411391615867615,""raw_perf_mi"":0.9374332278966904}",openrouter_google_ai_studio,hpo_protocol_repair_20260918_gemini_v2
e70fbde891a064ec706ccf50,deepseek-v4-flash-0731,poolact,tuning,cost_tight,poolact,hpobench:nasbench101:B,2,,2208,nasbench101,True,True,"{""gap0_bon"":95.951777918731,""gap0_mi"":89.44712926612928,""gap_bon"":95.951777918731,""gap_mi"":89.44712926612928,""raw_perf_bon"":0.9386351307233175,""raw_perf_mi"":0.9220586170752844}",preserved_historical_provider,hpo_protocol_repair_20260918_deepseek_v2
e7ea4b89e5b964769f104fc5,gemini-3.8-flash-medium,poolact,tuning,cost_tight,naive,hpobench:nasbench101:A,2,,2208,nasbench101,True,True,"{""gap0_bon"":98.92261544271803,""gap0_mi"":94.3425292792099,""gap_bon"":98.92261544271803,""gap_mi"":94.3425292792099,""raw_perf_bon"":0.9385016163190206,""raw_perf_mi"":0.9062833885351818}",openrouter_google_ai_studio,hpo_protocol_repair_20260918_gemini_v2
e86b0d08dc9845071603f35e,gpt-5.6-sol,poolact,tuning,cost_tight,poolact,hpobench:nasbench101:C,2,,2208,nasbench101,True,True,"{""gap0_bon"":98.65907088221746,""gap0_mi"":98.58966178018304,""gap_bon"":98.65907088221746,""gap_mi"":98.58966178018304,""raw_perf_bon"":0.9380007982254028,""raw_perf_mi"":0.9376085052887598}",preserved_historical_provider,hpo_protocol_repair_20260918_gpt_v2
eb9c68ab88ad643b5f57f095,kimi-k3,poolact,tuning,cost_moderate,poolact,hpobench:nasbench101:C,1,,2204,nasbench101,True,True,"{""gap0_bon"":99.69873713040934,""gap0_mi"":99.41519059158904,""gap_bon"":99.69873713040934,""gap_mi"":99.41519059158904,""raw_perf_bon"":0.9438768823941549,""raw_perf_mi"":0.9422743072112402}",preserved_historical_provider,hpo_protocol_repair_20260918_kimi_v2
eca6168e6f89b2fba454523c,qwen3.8-2.4t-a95b-fp8,poolact,tuning,cost_moderate,poolact,hpobench:nasbench101:B,1,,2204,nasbench101,True,True,"{""gap0_bon"":97.96934005296956,""gap0_mi"":97.7990275560108,""gap_bon"":97.96934005296956,""gap_mi"":97.7990275560108,""raw_perf_bon"":0.9437767068545023,""raw_perf_mi"":0.9433426807324091}",preserved_historical_provider,hpo_protocol_repair_20260918_qwen_v2
f399fa5cc22ed306d3d7198c,qwen3.8-2.4t-a95b-fp8,poolact,tuning,cost_tight,poolact,hpobench:nasbench101:B,2,,2208,nasbench101,True,True,"{""gap0_bon"":95.8862810584547,""gap0_mi"":90.11855784344974,""gap_bon"":95.8862810584547,""gap_mi"":90.11855784344974,""raw_perf_bon"":0.9384682178497314,""raw_perf_mi"":0.9237696925799053}",preserved_historical_provider,hpo_protocol_repair_20260918_qwen_v2
f4ec5e7d29315a3a7f78b219,kimi-k3,poolact,tuning,cost_moderate,poolact,hpobench:nasbench101:A,2,,2208,nasbench101,True,True,"{""gap0_bon"":99.58708242360287,""gap0_mi"":99.43283181585447,""gap_bon"":99.58708242360287,""gap_mi"":99.43283181585447,""raw_perf_bon"":0.943175752957662,""raw_perf_mi"":0.9420906901359558}",preserved_historical_provider,hpo_protocol_repair_20260918_kimi_v2
f7155caed5ada090fb8b0344,kimi-k3,poolact,tuning,cost_moderate,poolact,hpobench:nasbench101:A,1,,2204,nasbench101,True,True,"{""gap0_bon"":99.56334873644212,""gap0_mi"":98.98312674191516,""gap_bon"":99.56334873644212,""gap_mi"":98.98312674191516,""raw_perf_bon"":0.9430088003476461,""raw_perf_mi"":0.9389272779226303}",preserved_historical_provider,hpo_protocol_repair_20260918_kimi_v2
f965f886e9395bcc0dc54364,gemini-3.8-flash-medium,poolact,tuning,cost_moderate,cached,hpobench:nasbench101:B,1,,2204,nasbench101,True,True,"{""gap0_bon"":97.78593169229828,""gap0_mi"":97.14725154511598,""gap_bon"":97.78593169229828,""gap_mi"":97.14725154511598,""raw_perf_bon"":0.9433093070983887,""raw_perf_mi"":0.9416816880305608}",openrouter_google_ai_studio,hpo_protocol_repair_20260918_gemini_v2
fab86f7080e849e1cde3b6f4,gemini-3.8-flash-medium,poolact,tuning,cost_moderate,poolact,hpobench:nasbench101:B,1,,2204,nasbench101,True,True,"{""gap0_bon"":97.55011648782535,""gap0_mi"":96.862307848198,""gap_bon"":97.55011648782535,""gap_mi"":96.862307848198,""raw_perf_bon"":0.9427083532015482,""raw_perf_mi"":0.9409555345773697}",openrouter_google_ai_studio,hpo_protocol_repair_20260918_gemini_v2
fcd71291ff089d5352498e77,kimi-k3,poolact,tuning,cost_moderate,poolact,hpobench:nasbench101:A,0,,2200,nasbench101,True,True,"{""gap0_bon"":99.33078515191092,""gap0_mi"":99.11958061483078,""gap_bon"":99.33078515191092,""gap_mi"":99.11958061483078,""raw_perf_bon"":0.9413728515307108,""raw_perf_mi"":0.9398871511220932}",preserved_historical_provider,hpo_protocol_repair_20260918_kimi_v2
fdd07015b0f43d092c6cefc9,gemini-3.8-flash-medium,poolact,tuning,cost_moderate,poolact,hpobench:nasbench101:C,1,,2204,nasbench101,True,True,"{""gap0_bon"":99.61012999049215,""gap0_mi"":99.26012809673398,""gap_bon"":99.61012999049215,""gap_mi"":99.26012809673398,""raw_perf_bon"":0.9433760841687521,""raw_perf_mi"":0.9413979103167852}",openrouter_google_ai_studio,hpo_protocol_repair_20260918_gemini_v2
ffb1fd3b8ee9e0b8382fecf6,gemini-3.8-flash-medium,poolact,tuning,cost_tight,naive,hpobench:nasbench101:C,2,,2208,nasbench101,True,True,"{""gap0_bon"":99.23206793873176,""gap0_mi"":98.80675120640576,""gap_bon"":99.23206793873176,""gap_mi"":98.80675120640576,""raw_perf_bon"":0.9412393172581991,""raw_perf_mi"":0.938835471868515}",openrouter_google_ai_studio,hpo_protocol_repair_20260918_gemini_v2
