slot_id,model,item,regime,strategy,seed,outer_repeat,rerun_reason,state,new_job_id,result_sha256,completion_sha256,execution_complete,score_complete,error
b195459d677de788de305c15,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:A,cost_moderate,poolact,2204,1,entire legacy graph protocol cohort; includes no-observed-collision slots,verified_complete,job_e288ee30eeced7f71b49b984ddeee536d21ce3aed308ee64910a113681cad73a,2c48854e7b9d08d92ec3686f13e0e9fb20468ff323508d51440eb77edf3bef08,7db1881af4fd0d1a6006b0fa4c43522291744e184b7485b8850d17dec0a05820,True,True,
b40fd65aa4cf8e855f76d674,gemini-3.8-flash-medium,hpobench:nasbench101:B,cost_moderate,cached,2200,0,paired control migration from Sub2 Gemini to fixed OpenRouter provider,verified_complete,job_f099b9bbe9d842f07b35331d5e2323322114b60f6e8ce4b3bf88ea752d9f39ce,0d6e03dbc88722f9739da30f6bec37c60dccfd862cb251aba2e00b9507f42d4b,76f11de835a683f51702b42e2460415e1afe1df8da647155ba35758e0b7488b8,True,True,
b697f01e080e5fb9be777842,glm-5.3,hpobench:nasbench101:B,cost_moderate,poolact,2200,0,entire legacy graph protocol cohort; includes no-observed-collision slots,verified_complete,job_c32aa5c3fb3084c3314e7f8939d82a99cda7aaa0da43e44ab955d60ac129685c,b0d8f3919883b9ec3d00adee3a858cad940e94def864fe3e2b3455c2690b9ebc,2984fb64cb30133122fd42b7c0a191cf6b88d9e5d465bf0fe414af0978737225,True,True,
bbbbf2d3ad584b74c5836c77,glm-5.3,hpobench:nasbench101:A,cost_moderate,poolact,2204,1,entire legacy graph protocol cohort; includes no-observed-collision slots,verified_complete,job_21d39b7e0b5ea4d6fc177fdb00ca9c16f02cfa456b854ddaadbe3b5ed46959da,fd0882491b13c1d3c8bfa3263c9d6525705da8caf5bc16dc10c6c3954977180d,3e8e08556e2af217e645cf9e3281b41537d4ae41eed74f27984d1faa3477d132,True,True,
bc7f5b33ac82be5194590b8a,gemini-3.8-flash-medium,hpobench:nasbench101:B,cost_tight,naive,2200,0,paired control migration from Sub2 Gemini to fixed OpenRouter provider,verified_complete,job_a11410e9596f5d60d626a98b48edd02aa55b95d1509143998efc5e61e46c2e15,5b3e360b9270466a47daf229c8ee646c2fdc16c4f26560631612f3c1df799d27,c0646b622caf3e103f10e34c7adf95336898eac7ce59f7e4c8b5def6974a4842,True,True,
bcb19e920f5a231e46770072,glm-5.3,hpobench:nasbench101:C,cost_tight,poolact,2200,0,graph-independent control or already-fixed v4; require runtime/parser acceptance equivalence; deterministic final-parser control-flow divergence in saved intermediate assistant turn,verified_complete,job_a444cc08932d82a0b4ea641675a7e8c25c317106a0337f90832a0a056b131829,f398898ed471fd0aac01d2b9a9f66c84ec338ff7abbed99f253e1de85917476c,1f70f6f1601f76e20365919df90696d5ba1525b6271b2d7a0b687b26f593f22a,True,True,
bee569665ad97b4e9fa24138,gemini-3.8-flash-medium,hpobench:nasbench101:B,cost_moderate,naive,2200,0,paired control migration from Sub2 Gemini to fixed OpenRouter provider,verified_complete,job_cdaf0d6a21dc067d66e5a7b1366487f0a0695175b33cb9eefc8baed0a2bc8de0,74e31b5fccac60a3dcb81c50c64ed7f3f2abd09d7e5a5d3df593ae6ea1947167,00cc72dffc97cfc9e19dac85855e596558a20c5911368843ca31d17ca362ac26,True,True,
c0b4a50e412066c0dcf8878b,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:A,cost_moderate,poolact,2208,2,entire legacy graph protocol cohort; includes no-observed-collision slots,verified_complete,job_a36d9d74fcd1985e4532cd41de50bb19d7e525ad3717a0328a1e6d6571d981de,eaa296fde325f268881723ce39e907894959c743d6f196769bc8340ee6db4aab,5c8026541a50cab5ed96fb666cc2282bd8ba0d3fe07bd3821458a0cec3d62d0e,True,True,
c157fed0910b4aececa84999,kimi-k3,hpobench:nasbench101:C,cost_moderate,poolact,2200,0,entire legacy graph protocol cohort; includes no-observed-collision slots,verified_complete,job_55495ad547544ad55fbec0932455dc296e24cf2c9b5f1c42b79663c23b97bba3,e434238558cf7dfab95676a777472be49de4df38c994f4815ce4c295bfbc2ffa,ecc4dbd1ebaa47db1d36eaba604a1598d0a9387faba67a8ab40c0cde8bd17c16,True,True,
c31270d0d5da5f8405e45a2c,gemini-3.8-flash-medium,hpobench:nasbench101:B,cost_moderate,naive,2208,2,paired control migration from Sub2 Gemini to fixed OpenRouter provider,verified_complete,job_8723fbe255b47d86ba9b6ec9237e3daf271a5225dc99777deee24bd935aeee75,20f53c3930f1145f60ee270e48f46f219fe7875ed551cbc424dbfe3b69cd0709,71b5d2946d1dab1ccf43f0bc5c368c2f3e3c2de4abd8c01f794b306076649d9b,True,True,
c6d1c186c312720cfc4d7c62,gpt-5.6-sol,hpobench:nasbench101:B,cost_tight,poolact,2200,0,entire legacy graph protocol cohort; includes no-observed-collision slots,verified_complete,job_b3dcda655802694c0c8ab1abd8b9be0c58bdddc901f442f5cc8d0dc2b571e44b,a44cc21a45db7f0cfa035f3c90fb1c9f1bc7f6dd84848da8d8c57f3c129107f5,df80c8cf63ab99285a1de7bc14ee5e4a1b5986ef9e8d7b56b800ca116909f222,True,True,
ca421a125cc6bf5decbe313a,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:A,cost_tight,poolact,2200,0,entire legacy graph protocol cohort; includes no-observed-collision slots,verified_complete,job_f20c01660a3b06125bf1cbe109374674f2dcf3a058f40a01e867003f2c8efa73,6f6fb72bdece33a39105343f47368c9c704ca72e6457f0b204b52576d7ca65a1,d0083dce3e5af26beb6817aa7c244460f399054e3229b011580473afc2a904a1,True,True,
cfe99df7a1d5ea5878b755a9,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:B,cost_moderate,poolact,2208,2,entire legacy graph protocol cohort; includes no-observed-collision slots,verified_complete,job_6858c614c2930ce0f5c18876e6aa75444895ee2d3b76f6ee8be02110c323d0e4,1760094ec5e4829f1b6d694d374ae30c41f62328f147437eb87f5723651e93a9,ed570ff39168758ad294b96a5f02717702856816759318bec02021be6f0dca18,True,True,
d296d7ecb9c08771de4398de,kimi-k3,hpobench:nasbench101:B,cost_moderate,poolact,2208,2,entire legacy graph protocol cohort; includes no-observed-collision slots,verified_complete,job_e2811350c566ae2b18f17f139cd611f65c82f86bfb0080b4f34af4bdb0d0046c,a7158fd291f03c479ac42888ea750adde596b382637631119e7ea254f09869c9,4d5993b9cd8f01c01669ece136b59c63203b6611a4a3119ba0866bd526d4d1e6,True,True,
d2a133f42cabec9ff905e9b6,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_tight,poolact,2204,1,entire legacy graph protocol cohort; includes no-observed-collision slots,verified_complete,job_b2a369ce5fe43dc9aa1d7717e2700cee7b735b58bac8e75cbb0623f62d468dd1,df35a9221a883b8dbf95bfc95ec04add903bcbcc35d4c5ca12e88d05bac26119,a30164ae5b096cc622697a03dd53ab7f0cceb4c66782f0555af0407eb1ff0f45,True,True,
d5ae6c93fe129488123b8d58,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_tight,naive,2204,1,paired control migration from Sub2 Gemini to fixed OpenRouter provider,verified_complete,job_4a484413aedf670dc1baddbf6e21181bcc7ef62959005ed479a2b40fc058d386,18c2b6ccd029f0c1c113a4557b8284684815af267ba60aefeb7f4477881ba299,e5b46b055e3acbe7b97fb2e0769357e763454f289249ef7765b7106f7bd53c11,True,True,
dbab8f7aa75215791492595d,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:A,cost_tight,poolact,2208,2,entire legacy graph protocol cohort; includes no-observed-collision slots,verified_complete,job_2f2f44fd90f974cee0ffe97489bb4dbe196eb3631c57488b51ed75b34e1d1a8c,fc0296194dffa05ff76a461600241826b67670a751ebbd9fa33f37cba8baa0a8,1519c4fd733708e81cbebff42f0f94c9f05ea697a16d51081ab81ce8af07f15b,True,True,
dbdd0975b2efe8af2740cdac,gpt-5.6-sol,hpobench:nasbench101:A,cost_tight,poolact,2208,2,entire legacy graph protocol cohort; includes no-observed-collision slots,verified_complete,job_79311b70b0fce59dfac5e82bb6f014f399301f487ae9482134563c66c24290a8,36f46b382cf694eb2e5384e6640747a487e9f5c38cc1f9ad46f5572875a93649,3b27977224a838f43e7996803e72a511375cae2e61dd4044dc176903e68278c2,True,True,
e10db734b2d3d4788dc8c5eb,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_moderate,poolact,2208,2,entire legacy graph protocol cohort; includes no-observed-collision slots,verified_complete,job_deaf5e3a40b48bb20330aac111c3f56b1a2b8d88edb468b7a4d39aa2e3b01788,9cbc1c9a25a5ceae8a53d2e4a595e4940f2aa8749d631a5d59a07ff421e7ee92,14164f14fe3c9e1db4d067edee82aa6793ed6c49bcc351eb6cecf599e748235f,True,True,
e2c9f647e77cadf93dbd4dd3,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_moderate,naive,2208,2,paired control migration from Sub2 Gemini to fixed OpenRouter provider,verified_complete,job_4dac025aa6752e4aac55828e2ee880a9908fd9e0204815e0b2d9b032ec4122be,9c0d86157e68387f5d88db2fb4cc349c6383188f5c20656e1925fc9128cdcb03,1a465aae613d2a0f55f1d627d4d7214f028dad25c5a07acd11010833dde37479,True,True,
e3c6c9bd4921e3edeb39f1b3,gemini-3.8-flash-medium,hpobench:nasbench101:C,cost_moderate,poolact,2200,0,entire legacy graph protocol cohort; includes no-observed-collision slots,verified_complete,job_547238ce8757f51778ed41a2653774b776d24cab0355c244a54a67130cb35329,6f68c900deb124ba383b138bd82a1cddd9d5abda0f5d75dbd67ac66635dcab95,6a17aeea056482acf086f9100e5102d0725d59ec6149eb7a87efcd070ac66fb3,True,True,
e4163cefabf671183b79cfed,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:A,cost_tight,poolact,2204,1,entire legacy graph protocol cohort; includes no-observed-collision slots,verified_complete,job_6b123bd11678162ea50f92bbc7291528a7da359b0a39643aeef4afcd2bb6ff79,72836f9042b251358fc6fcd98e7d5b8d64f7159e25bc9974e263b92138db415a,c1d0b788fcd8820a534106c5606f82035014a75e592c8c7ebf8e9d1bf582cad1,True,True,
e621b588df01718e7316f411,gemini-3.8-flash-medium,hpobench:nasbench101:C,cost_tight,cached,2204,1,paired control migration from Sub2 Gemini to fixed OpenRouter provider,verified_complete,job_bcf7da92121df95fbd8989f96d2a898482696527d956fe863d2f45afe67e7165,414bc0df538bf813ef386ffe765d69cf1506651113d231429ef15d324d6aa586,edb92bc88143fad28aaf395b3c4c64161b5e811c3ee639f4c2333ce759f19895,True,True,
e70fbde891a064ec706ccf50,deepseek-v4-flash-0731,hpobench:nasbench101:B,cost_tight,poolact,2208,2,graph-independent control or already-fixed v4; require runtime/parser acceptance equivalence; deterministic final-parser control-flow divergence in saved intermediate assistant turn,verified_complete,job_5bd838fdae71346b202302fcbf2446b563f71147c5e76a31d98c6f93b2ea01bc,83e06115ba30cbc87335499e170a184bb45372f3f350298111a21e69bffa0c0b,e6181a7ab70d20a56aa1c27e33b96d4a41101ed73217e79dc9f483cf729c93ef,True,True,
e7ea4b89e5b964769f104fc5,gemini-3.8-flash-medium,hpobench:nasbench101:A,cost_tight,naive,2208,2,paired control migration from Sub2 Gemini to fixed OpenRouter provider,verified_complete,job_7873b2b808b59dc0c81d795bbb0f449083d96e13f88d61f2d03f13b973fb0a58,af9eb09aefcc0818c89cd9b9278f9c003e4a405ca5370ec7fdbf527a0df61a8e,e1765e33cb1d9db10f6fa4aab0e5a49e4216a5918c65e15ddefeca39b57d85d0,True,True,
e86b0d08dc9845071603f35e,gpt-5.6-sol,hpobench:nasbench101:C,cost_tight,poolact,2208,2,entire legacy graph protocol cohort; includes no-observed-collision slots,verified_complete,job_0bc73d981d0fdd25714e2b5f6c92feb0e6bbb5137572c52594ce8445038381b4,9a6f016dfab2a959cf8b41151a94ddc1b12c22e55074cde5d3cf3a0db8d090c8,d4aeb85374d88a2f67cf124a4163e62bc70f9495055e37a93be3070d41d63bf0,True,True,
eb9c68ab88ad643b5f57f095,kimi-k3,hpobench:nasbench101:C,cost_moderate,poolact,2204,1,entire legacy graph protocol cohort; includes no-observed-collision slots,verified_complete,job_5561e4a8f723b29924d687a8dc55fc1e7692af7ad110a41ef40f53a8428ea2e2,26862806415da7778045d12ccb4c2fc563f9ad250461917acf6799a499ef13aa,e7f8befc864a5e5480f5f408000880d046a6cef3230eeb173296a04587f83400,True,True,
eca6168e6f89b2fba454523c,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:B,cost_moderate,poolact,2204,1,entire legacy graph protocol cohort; includes no-observed-collision slots,verified_complete,job_7ecfe3a59609240a23f5f606d2d43ba99e8da9aa9754ade57c0df75d7d5cd310,cb2df556bf391cc2bf6e677628222ffb626269edb3e27743da05c54ffbfb9957,028c447c6fa1d585f9d06cf4f41dd1ee61fdceb2587e6289f9c4a470f8d0b3b7,True,True,
f399fa5cc22ed306d3d7198c,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:B,cost_tight,poolact,2208,2,entire legacy graph protocol cohort; includes no-observed-collision slots,verified_complete,job_6dbf7c0f2936d72850412529340a1a530393e557d0db5379774ea8044b0f21f8,b2ff4d4ad4ef9c1118da50febcda1e5425fa0a598ef914bd9f10a4efedb639a2,570c77dd9005860a617edd5ce2c21700a9baa5bb3b0eebc476266265474f0f27,True,True,
f4ec5e7d29315a3a7f78b219,kimi-k3,hpobench:nasbench101:A,cost_moderate,poolact,2208,2,entire legacy graph protocol cohort; includes no-observed-collision slots,verified_complete,job_fc76db775409feab5fc3c1cd1ff61a5c337f21a523e85f73df9ff38826669f53,1e5f16f81d4114216583b83c0ee57a12c3536d3cb121154e89c223e554d5a0cd,2c8b4bc88db82d571a2bcaf20cfacee23ed8037c1504de445a068d1f93a138f4,True,True,
f7155caed5ada090fb8b0344,kimi-k3,hpobench:nasbench101:A,cost_moderate,poolact,2204,1,entire legacy graph protocol cohort; includes no-observed-collision slots,verified_complete,job_f8b8ae4b35f00561f49a62f3c6ea3187c17ef52c184b2d90740b01b1b950d574,685a735069450b38f7a610387e6a56310471698c529f051520d6ec32349a8d66,e808510a479861984d4b8de1e34ba0a795ecaf5cac2886f22f7028c346bd4df7,True,True,
f965f886e9395bcc0dc54364,gemini-3.8-flash-medium,hpobench:nasbench101:B,cost_moderate,cached,2204,1,paired control migration from Sub2 Gemini to fixed OpenRouter provider,verified_complete,job_926bc1fce29ec67d63e9aa8439dda9ab23496fd9c8e2a009d3e517496ce70e9b,8fb734c5be811e81bb3e70faa9a3fca1db3f1f0a0b0e51502819158093fa8d1b,401a4186b94ddb5ce8ef69b35e7ea4c522e82fec7c114ebbae7b9fe525223dc8,True,True,
fab86f7080e849e1cde3b6f4,gemini-3.8-flash-medium,hpobench:nasbench101:B,cost_moderate,poolact,2204,1,entire legacy graph protocol cohort; includes no-observed-collision slots,verified_complete,job_8458ae0abf3c53ea9ec266229d1808ba33596421c30fbb8f4333f5e2787d3ee6,8d5a732e39aff3a1be1b69d8281aabd6f311c0deba53d60a4d1770328fddeec5,287d0820ae9355a72aea8390eeb5cb6b046ce53040aa05b70291f7766047da01,True,True,
fcd71291ff089d5352498e77,kimi-k3,hpobench:nasbench101:A,cost_moderate,poolact,2200,0,entire legacy graph protocol cohort; includes no-observed-collision slots,verified_complete,job_30a6d2fcb8ed857a75b14fa9d5037a449af9b120c039b0609a78c0ae95d6d49a,d0ac8de644f8eb5ddb2271ff7830eea4544c3d6afd7a568678f8a3f013689107,dad8620d604413dc55cd4e7b12b0d9532e9d92c3116e77679705c5770b587d1a,True,True,
fdd07015b0f43d092c6cefc9,gemini-3.8-flash-medium,hpobench:nasbench101:C,cost_moderate,poolact,2204,1,entire legacy graph protocol cohort; includes no-observed-collision slots,verified_complete,job_2bccd532cb0287b6b2a86d881f1afeb0817874bb92034dfe511561f52c1f4526,2ffbaebfc3054c2041e58c7e084eacfe892aea5e89e3580ec42b7c8ffa3c2c84,85da7f0776c409c64ec4f36fe7eaa9bc73581b7d89ec7e498c6afb2ec19aa92b,True,True,
ffb1fd3b8ee9e0b8382fecf6,gemini-3.8-flash-medium,hpobench:nasbench101:C,cost_tight,naive,2208,2,paired control migration from Sub2 Gemini to fixed OpenRouter provider,verified_complete,job_3394f3e0a3305c2bf3de729f5eef69faf7a452b3a3e7c2d0a6682695afd6c15c,54a567eca3cfd95862959b2ad8033b252f2bda52ce8d910629e3ce1b9915557e,238ae86fc57d285b17b154b8dde81cfc36ec065f6ee51cf808824e68e09d5979,True,True,
